sample_id,task,stage,target_anchor,history_length,candidate_id,candidate_source,deleted_position,layer,boundary,theory_u_norm,actual_u_norm,injection_cosine,injection_relative_l2,injection_norm_ratio,local_r_norm,actual_r_norm,adjacent_cosine,adjacent_relative_l2,adjacent_norm_ratio,actual_boundary_norm,state_norm,action_state_ratio,deleted_attention_mass_mean,deleted_attention_mass_std,attention_entropy,attention_concentration,head_disagreement,deleted_key_norm,key_norm_mean,key_norm_variance,deleted_value_norm,value_norm_mean,value_norm_variance,deleted_token_age,selector_attention,selector_value_norm,selector_aov,selector_aor,selector_v_ridge,selector_key_query,selector_age,selector_random,single_boundary_theory_risk,candidate_probe_risk,single_boundary_fisher_risk,probe_fisher_risk
gov_report:116,gov_report,replication,64,32,physical_delete_attention_43,attention,43,0,1,0.0007160889483177705,0.0007179741306404989,0.9990112725605438,0.04448771701720384,0.9973743032760155,0.0010463359844669845,0.0010521388024664867,0.9986340934325385,0.05241340057447904,0.9944847410000478,0.0010521388024664867,20.76760145235598,5.038309247543283e-05,2.8161703085061163e-05,6.283692346187308e-05,1.3252671957015991,0.6259950995445251,6.283692346187308e-05,778.362548828125,778.9530639648438,1832.3299560546875,4.457978248596191,4.156708240509033,0.8935340046882629,981.0,-0.44079373522831045,-0.15352762650370091,-0.4168717306035532,-0.4333447224364858,0.10609065628624686,0.39854070536788244,43.0,0.5015994316907276,9.494606806120614e-12,5.6573674272025924e-12,9.493749556625021e-12,5.657228946703549e-12
gov_report:116,gov_report,replication,64,32,physical_delete_attention_43,attention,43,1,2,0.007065505794540434,0.007063303850807439,0.9998707652836176,0.01608251204026024,1.0003117441610194,0.007526507597086428,0.007693532926799017,0.9908908563038474,0.1352556405939706,0.9782901650903726,0.007693532926799017,28.61815207091535,0.0002629976798793946,0.000364895211532712,0.0007335036061704159,2.8069870471954346,0.28791311383247375,0.0007335036061704159,91.28763580322266,90.96039581298828,3934.853271484375,3.7806167602539062,4.025827884674072,0.7790682911872864,981.0,-0.44079373522831045,-0.15352762650370091,-0.4168717306035532,-0.4333447224364858,0.10609065628624686,0.39854070536788244,43.0,0.5015994316907276,,,,
gov_report:116,gov_report,replication,64,32,physical_delete_attention_43,attention,43,2,3,0.0071620894669926485,0.007379089036489759,0.9808867216894072,0.19485175762015225,0.9705926343449655,0.00747986650110959,0.010579341718806102,0.684112167814957,0.7297366455630587,0.7070257015909782,0.010579341718806102,31.88616701634038,0.00023458029612892823,0.0002202389296144247,0.0003617258626036346,2.1593105792999268,0.44320324063301086,0.0003617258626036346,24.93750762939453,26.317184448242188,54.67910385131836,5.151831150054932,5.981654644012451,1.4986928701400757,981.0,-0.44079373522831045,-0.15352762650370091,-0.4168717306035532,-0.4333447224364858,0.10609065628624686,0.39854070536788244,43.0,0.5015994316907276,,,,
gov_report:116,gov_report,replication,64,32,physical_delete_attention_43,attention,43,3,4,0.0017170608262082232,0.002688831835101245,0.631904401365475,0.775075172673738,0.6385898901496638,0.0016373481018945829,0.010679132892217004,0.18464618698950086,0.983304112707885,0.153322195577123,0.010679132892217004,36.28219282195734,4.5128146193625015e-05,4.884012378170155e-05,7.838508463464677e-05,2.0770370960235596,0.4522816240787506,7.838508463464677e-05,21.83333969116211,20.45415496826172,7.169119358062744,6.334608554840088,6.296961307525635,1.4457353353500366,981.0,-0.44079373522831045,-0.15352762650370091,-0.4168717306035532,-0.4333447224364858,0.10609065628624686,0.39854070536788244,43.0,0.5015994316907276,,,,
gov_report:116,gov_report,replication,64,32,physical_delete_attention_43,attention,43,4,5,0.0025419132625898026,0.0030945251538186665,0.8293923334660223,0.5587234306518626,0.8214227179420608,0.0025681098834569684,0.011520792099526085,0.3880180158956746,0.9363238682674571,0.22291087811250487,0.011520792099526085,43.49850547651826,5.9039037211136084e-05,6.002337977406569e-05,5.626594429486431e-05,1.4925211668014526,0.6479361653327942,5.626594429486431e-05,19.48427391052246,17.58631134033203,4.568693161010742,7.351544380187988,6.940432071685791,2.124793529510498,981.0,-0.44079373522831045,-0.15352762650370091,-0.4168717306035532,-0.4333447224364858,0.10609065628624686,0.39854070536788244,43.0,0.5015994316907276,1.0283348216199818e-11,1.419970284065541e-09,1.0283551193338439e-11,1.419962396902781e-09
gov_report:116,gov_report,replication,64,32,physical_delete_attention_43,attention,43,5,6,0.005461564058249585,0.00641870562078618,0.7987786943812893,0.6038769744534395,0.850882464614515,0.004672874308008899,0.010756321632542106,0.5060933217989297,0.8654508120161758,0.4344305114372571,0.010756321632542106,40.71258354146716,0.0001147771499995675,0.00014747482782695442,0.0003029897343367338,1.5478137731552124,0.6481965184211731,0.0003029897343367338,18.663372039794922,16.707387924194336,4.264463901519775,6.952890396118164,7.881040573120117,2.0324981212615967,981.0,-0.44079373522831045,-0.15352762650370091,-0.4168717306035532,-0.4333447224364858,0.10609065628624686,0.39854070536788244,43.0,0.5015994316907276,,,,
gov_report:116,gov_report,replication,64,32,physical_delete_attention_43,attention,43,6,7,0.0006459008184422314,0.0023167804582677927,0.45416958547213376,0.9080127420015095,0.27879241476560007,0.0006715149917297153,0.009812776289186484,0.2345055432744248,0.9861984243262373,0.06843272198814046,0.009812776289186484,43.67288945241553,1.5376014734756096e-05,1.651057209528517e-05,2.3284312192117795e-05,1.4931126832962036,0.5855109691619873,2.3284312192117795e-05,21.68701934814453,19.044160842895508,5.894272327423096,7.235141277313232,6.625035285949707,1.1970146894454956,981.0,-0.44079373522831045,-0.15352762650370091,-0.4168717306035532,-0.4333447224364858,0.10609065628624686,0.39854070536788244,43.0,0.5015994316907276,,,,
gov_report:116,gov_report,replication,64,32,physical_delete_attention_43,attention,43,7,8,0.0016999404062451274,0.003007124552421794,0.5626130889562592,0.8267247151811457,0.5653042887352561,0.00148063915660499,0.008705391058438228,0.16864073870917534,0.9856786400283153,0.17008301484283014,0.008705391058438228,44.67804439002906,3.314019619299696e-05,4.0969247493194416e-05,5.861273893970065e-05,2.5481295585632324,0.3201306164264679,5.861273893970065e-05,34.51654052734375,33.460941314697266,201.6917724609375,6.814271926879883,6.33848762512207,1.501708984375,981.0,-0.44079373522831045,-0.15352762650370091,-0.4168717306035532,-0.4333447224364858,0.10609065628624686,0.39854070536788244,43.0,0.5015994316907276,3.689723524414353e-11,1.2187386332666948e-09,3.689600339875619e-11,1.2187488459685634e-09
gov_report:116,gov_report,replication,64,32,physical_delete_attention_43,attention,43,8,9,0.0023690758255508803,0.002810896033765282,0.7559552599000932,0.6603611947110521,0.8428187300749896,0.002163187346901509,0.008074372515044765,0.29858942021658474,0.9548747143901729,0.2679077962864481,0.008074372515044765,46.301189101135684,4.6719909118888045e-05,5.8191526477457955e-05,0.00012117259757360443,2.178753614425659,0.4455397427082062,0.00012117259757360443,20.296649932861328,19.255817413330078,6.678285598754883,7.3516130447387695,7.6893415451049805,1.7887921333312988,981.0,-0.44079373522831045,-0.15352762650370091,-0.4168717306035532,-0.4333447224364858,0.10609065628624686,0.39854070536788244,43.0,0.5015994316907276,,,,
gov_report:116,gov_report,replication,64,32,physical_delete_attention_43,attention,43,9,10,0.003043811289696814,0.0034762458438887286,0.8441435196404868,0.5370394931049048,0.8756030000144729,0.00286082817486591,0.008535457242414793,0.4101741570626071,0.9150862268334956,0.33516987943536863,0.008535457242414793,50.18214257062384,5.70088885870053e-05,5.6677436077734455e-05,0.00010189398744842038,2.403219699859619,0.37473347783088684,0.00010189398744842038,19.31601333618164,18.6726016998291,4.633060455322266,6.211027145385742,7.265812397003174,1.2833185195922852,981.0,-0.44079373522831045,-0.15352762650370091,-0.4168717306035532,-0.4333447224364858,0.10609065628624686,0.39854070536788244,43.0,0.5015994316907276,,,,
