sample_id,task,stage,history_id,tau_anchor,target_anchor,horizon,layer,exact_top_index,fresh_top_index,reused_top_index,top1_stale,exact_optimum_stale,harmful_stale,reuse_normalized_regret,fresh_normalized_regret,refresh_benefit,fresh_reused_spearman,fresh_exact_spearman,reused_exact_spearman,fresh_pairwise_accuracy,reused_pairwise_accuracy,pairwise_degradation,fresh_margin,reused_margin,retained_overlap,core_turnover,token_age_mean,token_age_std,recent_window_exits,retained_attention_mass,cache_occupancy,selector_score_drift,selected_core_score_margin,compressed_residual_norm_drift,compressed_sketch_l2,query_norm_drift,key_query_alignment_mean,key_query_alignment_std,attention_entropy,attention_concentration,sink_attention_mass,recent_attention_mass,core_attention_mass,layer_attention_summary_drift,action_norm_median,action_norm_spread,action_to_compressed_state_ratio,action_only_margin,cheap_rank_disagreement,top_reused_one_midpoint_shift,harmful_stale_eps_0p01,harmful_stale_eps_0p02,harmful_stale_eps_0p05,harmful_stale_eps_0p1,controlled_physical_spearman,scalar_physical_spearman,action_only_physical_spearman,fresh_physical_normalized_regret,action_only_physical_normalized_regret
gov_report:107,gov_report,physical_evaluation,fixed_tau_old_core,32,40,8,26,2,2,2,False,False,False,0.0,0.0,0.0,1.0,0.7380952380952381,0.7380952380952381,0.8214285714285714,0.8214285714285714,0.0,0.0002345755726079926,0.0002345755726079926,0.8823529411764706,0.0,680.75,384.858983914888,0.25,0.8892833198049265,1.0,1.100975086737699,0.30589569467964467,0.059521336994666385,190.02603816991564,0.07257082749136018,-0.01190524294315344,0.017885645684816445,2.960452592047487,0.3904426184393429,0.3958101644665397,0.1424256745269734,0.46176416100648693,1.100975086737699,14.637687288697736,31.436377416172128,0.05214572834618906,3.194103102966046e-05,0.7775907386389289,0.0,False,False,False,False,0.1666666666666667,-0.30952380952380953,0.4523809523809524,0.3674671610389737,0.3382579738598506
gov_report:107,gov_report,physical_evaluation,fixed_tau_old_core,32,48,16,26,2,2,2,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.00037371048816093287,0.00037371048816093287,0.7777777777777778,0.0,686.75,388.3161566301356,0.5,0.8130802054277462,1.0,1.523809278626299,0.06912563071312065,0.09566764757419777,193.16822557798108,0.05296318115712496,-0.004489305015641457,0.06478146240082858,3.734431614536348,0.151290588281434,0.15504154407456164,0.283650840425866,0.5613076154995724,1.523809278626299,11.148793734960776,25.939378429395965,0.046532436427420325,6.450519841719188e-05,0.95761718850407,0.0,False,False,False,False,-0.14285714285714288,-0.14285714285714288,-0.1666666666666667,0.6604060179307555,0.7207138962289656
gov_report:107,gov_report,physical_evaluation,fixed_tau_old_core,32,64,32,26,4,4,4,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0002071198639704209,0.0002071198639704209,0.6,0.0,698.75,395.230866077031,1.0,0.750479847938218,1.0,1.0760949991336515,0.3369122356071597,0.0007148306220780678,173.65056286809292,0.21177503478723853,-0.040756965743450994,0.03171499741911773,3.1742798475087906,0.39084456311833593,0.4111429790483342,0.24952015206178205,0.3393368688898837,1.0760949991336515,13.930574864136027,13.030014869854636,0.05254297783994309,6.181552246872121e-08,2.0137407947853556,0.0,False,False,False,False,0.19047619047619052,0.19047619047619052,0.04761904761904763,0.2901872102696024,0.05880927780589164
synthetic_niah_106,niah_single_1,physical_evaluation,fixed_tau_old_core,32,32,0,0,6,6,6,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0006024639947961544,0.0006024639947961544,1.0,0.0,939.5,534.0311320513065,0.0,0.9999999999999999,1.0,0.0,0.23238242473436743,0.0,0.0,0.0,0.22703862079774592,0.2032537015917617,2.033034997918999,0.46513006350845953,0.001029490340043926,0.9775802510582088,0.021390258601747102,0.0,2.554034237701302,0.6199764519328355,0.11231555011150553,0.0042981681622707366,2.0087699480169405,0.0,False,False,False,False,-0.11904761904761905,-0.11904761904761905,0.5476190476190477,0.0,0.0
synthetic_niah_106,niah_single_1,physical_evaluation,fixed_tau_old_core,32,33,1,0,2,2,2,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,7.961436808341836e-05,7.961436808341836e-05,0.9844961240310077,0.0,940.25,534.4636914702438,0.03125,0.6371353584530063,1.0,1.121035002905608,0.22994803343196285,0.2872954789771866,23.229140425818898,2.1968183416104563,0.227225637981737,0.36864371903792015,2.4228975136301565,0.3628646415469939,0.0004770675817261825,0.8997232926574549,0.09979963976081906,1.121035002905608,1.215110352749765,0.7537904889641542,0.07497550179580045,3.207917746635386e-05,1.6499158227686108,0.0,False,False,False,False,-0.4047619047619048,-0.4047619047619048,-0.4047619047619048,1.0,1.0
synthetic_niah_106,niah_single_1,physical_evaluation,fixed_tau_old_core,32,34,2,0,6,6,6,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4.927836834680085e-07,4.927836834680085e-07,0.9692307692307692,0.0,941.0,534.8962516226861,0.0625,0.3670715019507558,1.0,1.3451239002511213,0.29149216543422835,0.20101341916235005,23.0899379661833,0.04637740948583906,0.1421820555001785,0.2501563674515455,2.0792498338749374,0.46221033174173626,0.0005452291391283,0.9834246919143513,0.016030078946520285,1.3451239002511213,1.5773591557120517,0.317155195793579,0.08681690102858898,7.91277396840588e-07,1.5455189904279418,0.0,False,False,False,False,0.4761904761904762,0.4761904761904762,0.4047619047619048,0.026962998909315104,0.026962998909315104
synthetic_niah_106,niah_single_1,physical_evaluation,fixed_tau_old_core,32,36,4,0,3,3,3,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4.834623687713813e-05,4.834623687713813e-05,0.9393939393939394,0.0,942.5,535.7613741209793,0.125,0.24434162642892346,1.0,1.54227446012379,0.38517521704887336,0.16067959077979035,21.628044703914878,0.06022914360231654,0.20766658801868365,0.2451542964820963,2.0078405185879475,0.5157710566505836,0.0003253829767432589,0.9898075002967687,0.009867116726487726,1.54227446012379,1.2280300308435361,0.35978450392076833,0.06434197349449744,2.4082933813507183e-05,1.409892156258505,0.0,False,False,False,False,-0.1666666666666667,-0.1666666666666667,-0.38095238095238104,0.11219558490515255,0.8380189775185105
synthetic_niah_106,niah_single_1,physical_evaluation,fixed_tau_old_core,32,40,8,0,6,6,6,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,9.138513859403792e-06,9.138513859403792e-06,0.8823529411764706,0.0,945.5,537.491627841774,0.25,0.20741681948410898,1.0,1.607942826945413,0.11652496433965326,0.2524389406715814,25.020441548015494,2.037911601909619,0.2914870170373338,0.2587384360805731,2.337901771124606,0.35525968347576786,0.0006798438929822741,0.9820894858789211,0.0172306702280968,1.607942826945413,1.463890479609422,0.39084079450149156,0.0861142630545745,1.100074250099524e-06,2.075676145662327,0.0,False,False,False,False,0.523809523809524,0.523809523809524,-0.523809523809524,0.06446207787975361,1.0
synthetic_niah_106,niah_single_1,physical_evaluation,fixed_tau_old_core,32,48,16,0,1,1,1,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.549797316365017e-10,2.549797316365017e-10,0.7777777777777778,0.0,951.5,540.9521697895295,0.5,0.07737055397403265,1.0,1.8627394766993295,0.13667726724510548,0.16637549797192686,28.622258166604993,0.01032803613212727,0.23809809419209707,0.1629592047539869,2.0622211121336864,0.4050855379307677,0.0005299564384554349,0.9749710264448531,0.02449901711669141,1.8627394766993295,1.514470083980285,0.7455402163117595,0.0798920199334719,9.317004863224314e-10,1.7558833458933498,0.0,False,False,False,False,0.04761904761904763,0.04761904761904763,0.19047619047619052,0.09666387950732631,9.772925582309307e-05
synthetic_niah_106,niah_single_1,physical_evaluation,fixed_tau_old_core,32,64,32,0,3,3,3,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.3084723407422136e-08,5.3084723407422136e-08,0.6,0.0,963.5,547.8733886583651,1.0,0.0100593680349795,1.0,1.9826175792645322,0.08232360934415653,0.10805458931694172,23.994848579860005,2.1968183416104563,0.227225637981737,0.36864371903792015,2.32214236591754,0.3164972831169746,0.0002887126133545259,0.9899406319650207,0.009770655421624976,1.9826175792645322,1.3361774901907881,0.18206586608162834,0.05302933342400271,1.0226724051978475e-07,1.5875430546573681,0.0,False,False,False,False,0.30952380952380953,0.30952380952380953,0.2380952380952381,0.34456790284922717,0.34456790284922717
