model_key,model_family,model_source,num_layers,hidden_size,sample_id,task,stage,target_anchor,history_start_anchor,history_length,candidate_id,candidate_source,deleted_position,exact_physical_kl,action_only_risk,dense_all_layer_mechanistic_risk,primary_boundary,primary_probe_layer,eligible_count,cache_length_baseline,cache_length_candidate,generator_action_argmin_candidate_id,generator_dense_argmin_candidate_id,generator_predicted_normalized_regret,b4_exact_map_risk,b4_path_k1_risk,b8_exact_map_risk,b8_path_k1_risk,b12_exact_map_risk,b12_path_k1_risk,b15_exact_map_risk,b15_path_k1_risk,relative_penultimate_exact_map_risk,relative_penultimate_path_k1_risk
llama32_1b,llama,mlx-community/Llama-3.2-1B-Instruct-4bit,16,2048,qmsum:141,qmsum,calibration,64,32,32,physical_delete_median_v_ridge_65,median_v_ridge,65,1.169689572706216e-10,0.0024467821853510936,1.198514163477886e-10,15,14,93,129,128,physical_delete_high_age_1001,physical_delete_low_attention_95,0.7956594910982496,7.395482638107608e-12,7.392659169020946e-12,1.5856088847367078e-11,1.5860199316168802e-11,4.53131588057054e-11,4.533491347212106e-11,1.0181025815741631e-10,1.0182347603642695e-10,1.0181025815741631e-10,1.0182347603642695e-10
llama32_1b,llama,mlx-community/Llama-3.2-1B-Instruct-4bit,16,2048,qmsum:141,qmsum,calibration,64,32,32,physical_delete_high_v_ridge_8,high_v_ridge,8,1.6725942133537784e-10,0.0019196852969519383,1.5808641625710264e-10,15,14,93,129,128,physical_delete_high_age_1001,physical_delete_low_attention_95,0.7956594910982496,2.375883413922449e-12,2.3722412631734138e-12,1.254374564939993e-11,1.2544218227509444e-11,1.4118708997054148e-11,1.4122239566067771e-11,1.7459034631055756e-10,1.7444139211222954e-10,1.7459034631055756e-10,1.7444139211222954e-10
llama32_1b,llama,mlx-community/Llama-3.2-1B-Instruct-4bit,16,2048,qmsum:141,qmsum,calibration,64,32,32,physical_delete_median_attention_51,median_attention,51,2.0027556380176276e-10,0.004661222149464141,1.9993574938148927e-10,15,14,93,129,128,physical_delete_high_age_1001,physical_delete_low_attention_95,0.7956594910982496,1.0164669617687682e-12,1.016824578043107e-12,2.32497634055906e-11,2.321728326759603e-11,2.1107784865760374e-10,2.1115261356484578e-10,2.0222950302504632e-10,2.022161662090923e-10,2.0222950302504632e-10,2.022161662090923e-10
llama32_1b,llama,mlx-community/Llama-3.2-1B-Instruct-4bit,16,2048,qmsum:141,qmsum,calibration,64,32,32,physical_delete_median_value_norm_11,median_value_norm,11,2.0348356397183555e-10,0.0006615006468912011,2.0201535198030728e-10,15,14,93,129,128,physical_delete_high_age_1001,physical_delete_low_attention_95,0.7956594910982496,7.634175239922176e-11,7.63176106621187e-11,1.1563197877945812e-10,1.1564835215288225e-10,1.7359145069365121e-10,1.7355251876138732e-10,1.9077657078650283e-10,1.9073482018064238e-10,1.9077657078650283e-10,1.9073482018064238e-10
llama32_1b,llama,mlx-community/Llama-3.2-1B-Instruct-4bit,16,2048,synthetic_vt_140,vt,calibration,64,32,32,physical_delete_median_v_ridge_59,median_v_ridge,59,2.231732609822082e-08,1.6336329568768625e-05,2.202378898897731e-08,15,14,93,129,128,physical_delete_median_aor_62,physical_delete_median_v_ridge_59,0.3675986359139828,5.028666076240977e-09,5.034357927866958e-09,6.964505992098762e-09,6.944228084222834e-09,9.981495768805442e-09,9.911967441506185e-09,1.014908224875248e-08,1.0098142258416995e-08,1.014908224875248e-08,1.0098142258416995e-08
llama32_1b,llama,mlx-community/Llama-3.2-1B-Instruct-4bit,16,2048,synthetic_vt_140,vt,calibration,64,32,32,physical_delete_median_aor_62,median_aor,62,1.924344960478521e-07,1.534582641883734e-05,1.9214610042800763e-07,15,14,93,129,128,physical_delete_median_aor_62,physical_delete_median_v_ridge_59,0.3675986359139828,9.586107610471111e-08,9.576029222352475e-08,1.050966691013667e-07,1.0512250493341629e-07,1.8162711918534764e-07,1.8169167759999206e-07,1.8701334351550497e-07,1.8713315420022765e-07,1.8701334351550497e-07,1.8713315420022765e-07
llama32_1b,llama,mlx-community/Llama-3.2-1B-Instruct-4bit,16,2048,synthetic_vt_140,vt,calibration,64,32,32,physical_delete_median_attention_69,median_attention,69,1.3736447521809885e-07,1.5984648565665947e-05,1.368043566412567e-07,15,14,93,129,128,physical_delete_median_aor_62,physical_delete_median_v_ridge_59,0.3675986359139828,2.2421372927519724e-09,2.27515101759894e-09,1.7154138841237436e-08,1.736623421117733e-08,1.4849784824032036e-07,1.4863199636775478e-07,1.4683453624511348e-07,1.4616177648300594e-07,1.4683453624511348e-07,1.4616177648300594e-07
llama32_1b,llama,mlx-community/Llama-3.2-1B-Instruct-4bit,16,2048,synthetic_vt_140,vt,calibration,64,32,32,physical_delete_low_v_ridge_78,low_v_ridge,78,1.7041919492970426e-07,0.00019838533139997363,1.689666877951695e-07,15,14,93,129,128,physical_delete_median_aor_62,physical_delete_median_v_ridge_59,0.3675986359139828,1.118708555259291e-09,1.1633884984338377e-09,8.885228887633165e-09,8.829979008234256e-09,1.5848558325113357e-07,1.5833823821623802e-07,1.620521224602746e-07,1.6199403183069828e-07,1.620521224602746e-07,1.6199403183069828e-07
llama32_1b,llama,mlx-community/Llama-3.2-1B-Instruct-4bit,16,2048,synthetic_vt_140,vt,calibration,64,32,32,physical_delete_high_age_95,high_age,95,1.9958845300723123e-07,2.5402110500163793e-05,2.0034700758009174e-07,15,14,93,129,128,physical_delete_median_aor_62,physical_delete_median_v_ridge_59,0.3675986359139828,1.5549816979494049e-07,1.5546530039638553e-07,2.151406143174959e-07,2.1529628769747155e-07,1.9428766318566265e-07,1.9453023875328694e-07,2.1126355705946578e-07,2.118213298278951e-07,2.1126355705946578e-07,2.118213298278951e-07
llama32_1b,llama,mlx-community/Llama-3.2-1B-Instruct-4bit,16,2048,synthetic_vt_140,vt,calibration,64,32,32,physical_delete_median_key_query_49,median_key_query,49,3.112762064784154e-07,6.831383134392138e-05,3.0999492812869376e-07,15,14,93,129,128,physical_delete_median_aor_62,physical_delete_median_v_ridge_59,0.3675986359139828,3.23370221199824e-07,3.22606351545933e-07,2.399729959268258e-07,2.399016583312999e-07,3.0503254636423576e-07,3.053267303292117e-07,3.038842365126241e-07,3.0341896081889164e-07,3.038842365126241e-07,3.0341896081889164e-07
