sample_id,task,stage,target_anchor,candidate_pool_variant,history_start_anchor,history_length,teacher_forcing,future_token_as_feature,future_attention_as_feature,baseline_repeat_max_abs_error,no_op_exact_kl,prequery_clone_isolated,query_position,expected_query_position,token_id,expected_token_id,position_maps_shared,candidate_count,finite_candidate_count,exact_kl_range,candidate_replay_max_abs_error,identity_stable_relative_l2_tau_1e8_max,identity_absolute_l2_max,readout_reconstruction_max_abs_error,multi_reconstruction_max_abs_error,candidate_cache_length_min,candidate_cache_length_max,dedup_event_count,wall_seconds,trace_json
gov_report:122,gov_report,scope_budget,64,primary_low_importance,32,32,True,False,False,0.0,0.0,True,992,992,37120,37120,True,8,8,1.6837910886816185e-05,0.0,3.163802262094432e-07,3.264404449362336e-15,0.0,0.0,96,96,3,16.553018833,"[{""query_index"":32,""token"":12820,""position"":960,""cache_length"":96},{""query_index"":33,""token"":8,""position"":961,""cache_length"":96},{""query_index"":34,""token"":553,""position"":962,""cache_length"":96},{""query_index"":35,""token"":8241,""position"":963,""cache_length"":96},{""query_index"":36,""token"":869,""position"":964,""cache_length"":96},{""query_index"":37,""token"":10773,""position"":965,""cache_length"":96},{""query_index"":38,""token"":369,""position"":966,""cache_length"":96},{""query_index"":39,""token"":8873,""position"":967,""cache_length"":96},{""query_index"":40,""token"":37120,""position"":968,""cache_length"":96},{""query_index"":41,""token"":2453,""position"":969,""cache_length"":96},{""query_index"":42,""token"":18652,""position"":970,""cache_length"":96},{""query_index"":43,""token"":13,""position"":971,""cache_length"":96},{""query_index"":44,""token"":9043,""position"":972,""cache_length"":96},{""query_index"":45,""token"":1376,""position"":973,""cache_length"":96},{""query_index"":46,""token"":9363,""position"":974,""cache_length"":96},{""query_index"":47,""token"":6069,""position"":975,""cache_length"":96},{""query_index"":48,""token"":311,""position"":976,""cache_length"":96},{""query_index"":49,""token"":279,""position"":977,""cache_length"":96},{""query_index"":50,""token"":3218,""position"":978,""cache_length"":96},{""query_index"":51,""token"":594,""position"":979,""cache_length"":96},{""query_index"":52,""token"":21085,""position"":980,""cache_length"":96},{""query_index"":53,""token"":25,""position"":981,""cache_length"":96},{""query_index"":54,""token"":279,""position"":982,""cache_length"":96},{""query_index"":55,""token"":67205,""position"":983,""cache_length"":96},{""query_index"":56,""token"":34458,""position"":984,""cache_length"":96},{""query_index"":57,""token"":1874,""position"":985,""cache_length"":96},{""query_index"":58,""token"":594,""position"":986,""cache_length"":96},{""query_index"":59,""token"":2734,""position"":987,""cache_length"":96},{""query_index"":60,""token"":304,""position"":988,""cache_length"":96},{""query_index"":61,""token"":49353,""position"":989,""cache_length"":96},{""query_index"":62,""token"":458,""position"":990,""cache_length"":96},{""query_index"":63,""token"":8873,""position"":991,""cache_length"":96}]"
gov_report:123,gov_report,scope_budget,64,primary_low_importance,32,32,True,False,False,0.0,0.0,True,1002,1002,12,12,True,8,8,0.6528940581844953,0.0,2.7267585056773083e-07,4.946127369248801e-15,0.0,0.0,96,96,2,17.945485874999996,"[{""query_index"":32,""token"":11,""position"":970,""cache_length"":96},{""query_index"":33,""token"":1393,""position"":971,""cache_length"":96},{""query_index"":34,""token"":26158,""position"":972,""cache_length"":96},{""query_index"":35,""token"":7289,""position"":973,""cache_length"":96},{""query_index"":36,""token"":10659,""position"":974,""cache_length"":96},{""query_index"":37,""token"":323,""position"":975,""cache_length"":96},{""query_index"":38,""token"":79312,""position"":976,""cache_length"":96},{""query_index"":39,""token"":11864,""position"":977,""cache_length"":96},{""query_index"":40,""token"":4862,""position"":978,""cache_length"":96},{""query_index"":41,""token"":624,""position"":979,""cache_length"":96},{""query_index"":42,""token"":12,""position"":980,""cache_length"":96},{""query_index"":43,""token"":26158,""position"":981,""cache_length"":96},{""query_index"":44,""token"":79312,""position"":982,""cache_length"":96},{""query_index"":45,""token"":2990,""position"":983,""cache_length"":96},{""query_index"":46,""token"":51542,""position"":984,""cache_length"":96},{""query_index"":47,""token"":304,""position"":985,""cache_length"":96},{""query_index"":48,""token"":6177,""position"":986,""cache_length"":96},{""query_index"":49,""token"":11,""position"":987,""cache_length"":96},{""query_index"":50,""token"":17171,""position"":988,""cache_length"":96},{""query_index"":51,""token"":11,""position"":989,""cache_length"":96},{""query_index"":52,""token"":15797,""position"":990,""cache_length"":96},{""query_index"":53,""token"":11,""position"":991,""cache_length"":96},{""query_index"":54,""token"":323,""position"":992,""cache_length"":96},{""query_index"":55,""token"":7289,""position"":993,""cache_length"":96},{""query_index"":56,""token"":264,""position"":994,""cache_length"":96},{""query_index"":57,""token"":2820,""position"":995,""cache_length"":96},{""query_index"":58,""token"":72445,""position"":996,""cache_length"":96},{""query_index"":59,""token"":369,""position"":997,""cache_length"":96},{""query_index"":60,""token"":6543,""position"":998,""cache_length"":96},{""query_index"":61,""token"":2990,""position"":999,""cache_length"":96},{""query_index"":62,""token"":5866,""position"":1000,""cache_length"":96},{""query_index"":63,""token"":624,""position"":1001,""cache_length"":96}]"
synthetic_niah_122,niah_single_1,scope_budget,64,primary_low_importance,32,32,True,False,False,0.0,0.0,True,1327,1327,311,311,True,8,8,1.0158191870366387e-05,0.0,1.5994152800350767e-07,4.749976851927217e-15,0.0,0.0,96,96,2,18.22076849999999,"[{""query_index"":32,""token"":315,""position"":1295,""cache_length"":96},{""query_index"":33,""token"":584,""position"":1296,""cache_length"":96},{""query_index"":34,""token"":6540,""position"":1297,""cache_length"":96},{""query_index"":35,""token"":323,""position"":1298,""cache_length"":96},{""query_index"":36,""token"":3151,""position"":1299,""cache_length"":96},{""query_index"":37,""token"":19556,""position"":1300,""cache_length"":96},{""query_index"":38,""token"":13,""position"":1301,""cache_length"":96},{""query_index"":39,""token"":576,""position"":1302,""cache_length"":96},{""query_index"":40,""token"":1372,""position"":1303,""cache_length"":96},{""query_index"":41,""token"":220,""position"":1304,""cache_length"":96},{""query_index"":42,""token"":19,""position"":1305,""cache_length"":96},{""query_index"":43,""token"":17,""position"":1306,""cache_length"":96},{""query_index"":44,""token"":19,""position"":1307,""cache_length"":96},{""query_index"":45,""token"":18,""position"":1308,""cache_length"":96},{""query_index"":46,""token"":22,""position"":1309,""cache_length"":96},{""query_index"":47,""token"":17,""position"":1310,""cache_length"":96},{""query_index"":48,""token"":23,""position"":1311,""cache_length"":96},{""query_index"":49,""token"":374,""position"":1312,""cache_length"":96},{""query_index"":50,""token"":5815,""position"":1313,""cache_length"":96},{""query_index"":51,""token"":448,""position"":1314,""cache_length"":96},{""query_index"":52,""token"":279,""position"":1315,""cache_length"":96},{""query_index"":53,""token"":5387,""position"":1316,""cache_length"":96},{""query_index"":54,""token"":10016,""position"":1317,""cache_length"":96},{""query_index"":55,""token"":824,""position"":1318,""cache_length"":96},{""query_index"":56,""token"":80,""position"":1319,""cache_length"":96},{""query_index"":57,""token"":88,""position"":1320,""cache_length"":96},{""query_index"":58,""token"":64089,""position"":1321,""cache_length"":96},{""query_index"":59,""token"":7628,""position"":1322,""cache_length"":96},{""query_index"":60,""token"":85,""position"":1323,""cache_length"":96},{""query_index"":61,""token"":11,""position"":1324,""cache_length"":96},{""query_index"":62,""token"":892,""position"":1325,""cache_length"":96},{""query_index"":63,""token"":7952,""position"":1326,""cache_length"":96}]"
synthetic_niah_123,niah_single_1,scope_budget,64,primary_low_importance,32,32,True,False,False,0.0,0.0,True,1327,1327,1,1,True,8,8,9.402102650549581e-05,0.0,1.8068162694117983e-07,3.0890292292437378e-15,0.0,0.0,96,96,3,18.04192887500001,"[{""query_index"":32,""token"":594,""position"":1295,""cache_length"":96},{""query_index"":33,""token"":32930,""position"":1296,""cache_length"":96},{""query_index"":34,""token"":6540,""position"":1297,""cache_length"":96},{""query_index"":35,""token"":2331,""position"":1298,""cache_length"":96},{""query_index"":36,""token"":13,""position"":1299,""cache_length"":96},{""query_index"":37,""token"":576,""position"":1300,""cache_length"":96},{""query_index"":38,""token"":4343,""position"":1301,""cache_length"":96},{""query_index"":39,""token"":369,""position"":1302,""cache_length"":96},{""query_index"":40,""token"":330,""position"":1303,""cache_length"":96},{""query_index"":41,""token"":71,""position"":1304,""cache_length"":96},{""query_index"":42,""token"":18718,""position"":1305,""cache_length"":96},{""query_index"":43,""token"":26417,""position"":1306,""cache_length"":96},{""query_index"":44,""token"":80,""position"":1307,""cache_length"":96},{""query_index"":45,""token"":2630,""position"":1308,""cache_length"":96},{""query_index"":46,""token"":31768,""position"":1309,""cache_length"":96},{""query_index"":47,""token"":45124,""position"":1310,""cache_length"":96},{""query_index"":48,""token"":1,""position"":1311,""cache_length"":96},{""query_index"":49,""token"":572,""position"":1312,""cache_length"":96},{""query_index"":50,""token"":10820,""position"":1313,""cache_length"":96},{""query_index"":51,""token"":1526,""position"":1314,""cache_length"":96},{""query_index"":52,""token"":264,""position"":1315,""cache_length"":96},{""query_index"":53,""token"":2711,""position"":1316,""cache_length"":96},{""query_index"":54,""token"":429,""position"":1317,""cache_length"":96},{""query_index"":55,""token"":6398,""position"":1318,""cache_length"":96},{""query_index"":56,""token"":29670,""position"":1319,""cache_length"":96},{""query_index"":57,""token"":553,""position"":1320,""cache_length"":96},{""query_index"":58,""token"":279,""position"":1321,""cache_length"":96},{""query_index"":59,""token"":4647,""position"":1322,""cache_length"":96},{""query_index"":60,""token"":330,""position"":1323,""cache_length"":96},{""query_index"":61,""token"":15144,""position"":1324,""cache_length"":96},{""query_index"":62,""token"":10963,""position"":1325,""cache_length"":96},{""query_index"":63,""token"":1372,""position"":1326,""cache_length"":96}]"
