stratum,value,policy,steps,mean_exact_kl,p95_exact_kl,maximum_exact_kl,mean_delta_nll
task,niah_single_1,attention_temporal_volatility_w4_shared,576,0.1869708262664958,0.23158930242061615,14.082284927368164,0.18864951551911663
task,niah_single_1,blend_attention_contribution_25_w4_shared,576,0.250329809673947,0.26951996982097626,14.262208938598633,0.23213378885147998
task,niah_single_1,blend_attention_contribution_50_w4_shared,576,0.24777414082398355,0.21984395384788513,14.262208938598633,0.23082621637762557
task,niah_single_1,blend_attention_contribution_75_w4_shared,576,0.2487501087596673,0.2265116274356842,14.377741813659668,0.23257066930603226
task,niah_single_1,contribution_mean_w1_shared,576,0.25716569814320356,0.260762482881546,14.825034141540527,0.24183301242178246
task,niah_single_1,contribution_mean_w4_shared,576,0.24911352648481438,0.2310318425297737,14.346846580505371,0.23317841329940356
task,niah_single_1,contribution_q75_w4_shared,576,0.24968402311782759,0.22766747698187828,14.346846580505371,0.23477429538157285
task,niah_single_1,key_diagonal_leverage_shared,576,0.216566560314139,0.7200441509485245,13.67742919921875,0.2499514373264565
task,niah_single_1,protected_attention_rescue_m16_shared,576,0.24885285293052015,0.23213903605937958,14.346846580505371,0.23160709189052792
task,niah_single_1,protected_attention_rescue_m4_shared,576,0.2671791406866617,0.2943618521094322,14.324299812316895,0.2560072526418722
task,niah_single_1,protected_attention_rescue_m8_shared,576,0.24960192184391794,0.22878864407539368,14.293062210083008,0.23357632407125056
task,niah_single_1,uniform_position_coverage_shared,576,1.4553591910418306,7.262940764427185,20.017122268676758,1.485602787246889
task,niah_single_1,value_adjacent_change_shared,576,0.9587877838922741,5.498015761375427,19.193811416625977,0.9700367692401228
task,niah_single_1,value_diagonal_leverage_shared,576,0.1405881901495073,0.49727044254541397,7.714442253112793,0.16158548980985601
anchor,16,attention_head_peak_w4_shared,384,0.3691763641994101,2.6772510409355004,13.23330307006836,0.375312549376116
anchor,16,attention_mean_w1_shared,384,0.35647235401759986,2.457034468650817,14.242084503173828,0.3850276505679426
anchor,16,attention_mean_w4_shared,384,0.30521610112685676,2.1136889338493328,5.951898574829102,0.3099133363543529
anchor,16,attention_temporal_volatility_w4_shared,384,0.30339054506763397,2.242749929428094,8.142922401428223,0.32078904442286854
anchor,16,blend_attention_contribution_25_w4_shared,384,0.34273921014843073,2.267424476146689,14.277442932128906,0.36255295652128344
anchor,16,blend_attention_contribution_50_w4_shared,384,0.34350544552973755,2.4108186244964567,14.269620895385742,0.3624203171067099
anchor,16,blend_attention_contribution_75_w4_shared,384,0.3416824003772894,2.25689786672592,14.087867736816406,0.3487389961507316
anchor,16,contribution_mean_w1_shared,384,0.31733325888435765,1.856549847126003,13.862897872924805,0.3588236023331736
anchor,16,contribution_mean_w4_shared,384,0.25876965135525504,1.8631744980812064,6.464328765869141,0.26551846370910587
anchor,16,contribution_q75_w4_shared,384,0.2557623382144967,1.7616471827030178,6.261013507843018,0.2624418360655343
anchor,16,key_diagonal_leverage_shared,384,0.5761168949832643,3.09192042350769,12.077008247375488,0.6176346030126468
anchor,16,protected_attention_rescue_m16_shared,384,0.343926720965083,2.336095738410944,14.099482536315918,0.3631027599046599
anchor,16,protected_attention_rescue_m4_shared,384,0.3578438096420702,2.522421264648435,14.348264694213867,0.3867660062886466
anchor,16,protected_attention_rescue_m8_shared,384,0.34248747958737874,2.2029199361801073,14.306292533874512,0.3715309024644547
anchor,16,uniform_position_coverage_shared,384,1.3988976467397976,5.126892924308775,20.017122268676758,1.4082681149658605
anchor,16,value_adjacent_change_shared,384,1.0902137510089098,4.789134836196889,11.543852806091309,1.1184210470473133
anchor,16,value_diagonal_leverage_shared,384,0.5029669789285373,2.5031586766242935,13.685492515563965,0.5190366658990407
anchor,32,attention_head_peak_w4_shared,384,0.6923006470173297,3.8911613225936814,14.217340469360352,0.6417490693053894
anchor,32,attention_mean_w1_shared,384,0.6118839413730045,3.352234578132616,14.430190086364746,0.5807828866753665
