sample_id,task,anchor,attention_head_peak_w4_shared,attention_mean_w1_shared,attention_mean_w4_shared,attention_temporal_volatility_w4_shared,blend_attention_contribution_25_w4_shared,blend_attention_contribution_50_w4_shared,blend_attention_contribution_75_w4_shared,contribution_mean_w1_shared,contribution_mean_w4_shared,contribution_q75_w4_shared,key_diagonal_leverage_shared,protected_attention_rescue_m16_shared,protected_attention_rescue_m4_shared,protected_attention_rescue_m8_shared,uniform_position_coverage_shared,value_adjacent_change_shared,value_diagonal_leverage_shared,mean_exact_kl_reduction,primary_wins,primary_nonworse
gov_report:113,gov_report,32,0.24304095547691418,0.4565619247199493,0.567411816054971,0.5211799183036305,0.4993682955815473,0.469686012404253,0.5124654533604769,0.35370180637505655,0.23040908044720254,0.23149005345754858,1.0132172589965194,0.4843469425521221,0.45011912796599063,0.4852366708675504,1.2037009181603935,1.246982773367563,1.101142104185783,-0.06461799358368125,False,False
gov_report:113,gov_report,48,0.19103027932021632,0.07790595444475912,0.2519528356626779,0.4685277544215296,0.23966026583025268,0.2202801193321875,0.2189114510932768,0.08937978067990571,0.22828421733311188,0.21056658466932276,1.9761011351365596,0.2078490499519603,0.07588606469994374,0.23726620143838772,1.125084992236225,1.7837759284884669,1.8385876497486606,-0.3906217999767705,False,False
gov_report:114,gov_report,16,0.029427101411897638,0.029579514877184465,0.04819132379594748,0.04337597602591359,0.04710051101199042,0.045366711484859934,0.045266523801842595,0.025468466664051448,0.04559587122304265,0.03178202250967388,0.33337821545865154,0.04505888144279879,0.047348727351618436,0.044765038416471725,0.16783568674327398,0.41347515041707084,0.42912743511988083,-0.013796461148729122,False,False
gov_report:114,gov_report,32,0.12650063041989767,0.40627114356365013,0.10929444269000754,0.09618160402654752,0.40357774931336365,0.09729471109965004,0.1283956564002935,0.42671283261226023,0.09792658014249866,0.12656514088963888,1.528465183560911,0.09791432819321244,0.1959608075677508,0.10293634895256787,1.1206408388570708,1.2986211213792558,1.6264356860920088,0.3100895395371026,True,True
gov_report:114,gov_report,48,1.0305976835129513,0.8673558169834905,1.283551137374161,1.3346541749888274,0.9884605571346583,0.9512379288535158,1.0105977366958996,0.662791066428781,0.8972542377430273,0.9803313898776196,1.5194531076249405,0.987958393394365,0.953365637177285,0.9717876929776139,1.488342697598,1.3864458451771497,1.2850977591151604,-0.4672983580053369,False,False
gov_report:115,gov_report,16,0.46066358938892904,0.004361967606250516,0.005872037771381677,0.452169807787719,0.00429589686581533,0.004431258998755183,0.004885641306048072,0.004323416031301264,0.00479114750444154,0.004199094481532661,0.7027408822295911,0.003992532950597649,0.004410439749165107,0.0044303057074515095,0.41090356567201525,0.4755061443142239,0.5227303837193631,-0.44780784018146846,False,False
gov_report:115,gov_report,32,1.183349923157948,1.0642176859255414,1.177933059420866,1.2402804855955765,1.036236879608623,1.0558294010770624,1.0148737917807011,1.0029010618045504,1.0120238827184949,1.0688780025375308,1.2626214371121023,1.0470884032074537,1.137788398162229,1.0459148483132594,1.0957449736306444,1.1045291477421415,1.3812994674080983,-0.17606279967003502,False,False
gov_report:115,gov_report,48,0.4173449469253505,0.38550691142034044,0.6774351906722131,0.7190647539887483,0.4016340412566697,0.9619437851185877,0.6810415968544996,0.29776153023770746,0.6901780295909297,0.34568069671899204,0.8008766097037494,0.9249678581572995,0.38604305799727356,0.9303868140028806,0.7032205938260745,1.080205437215227,0.863237128182476,-0.3335578425684078,False,False
gov_report:116,gov_report,16,0.5288864627063958,0.574971911951252,0.5921395467703405,0.5633504231964253,0.5717935953143751,0.5750644246718366,0.5853344548513633,0.5732438739596546,0.6137191452571642,0.6047368208605803,0.3581904664497415,0.5865380296236253,0.564692767517954,0.5664339291470242,0.4632711222402577,0.334194668701457,0.2548522349279665,0.011621488754826714,True,True
gov_report:116,gov_report,32,0.5064602331840433,0.7104019813705236,0.5232407106086612,0.47013577158213593,0.7433800098951906,0.7234645221324172,0.7073439828236587,0.770141388697084,0.5266220472985879,0.4596300997072831,1.38491304370109,0.8059742338955402,0.7287564357975498,0.7773985402309336,0.7747498193057254,0.587604797037784,1.1368616739055142,0.24026620978838764,True,True
gov_report:116,gov_report,48,0.9574132384450422,0.9674434212515735,0.9135086816222611,1.0496229323507578,0.9747664564374645,0.9792490029590226,1.1174284853382233,0.9535732851427383,1.0892690034870611,1.093252523508454,1.7725985790038976,0.979790266638247,0.9749980102092195,0.9764012739105965,1.6210365924052894,1.4355546487495303,1.8160205876920372,-0.08217951109918431,False,False
gov_report:117,gov_report,16,0.8982417616948624,0.9701030584401451,0.8983934443247108,0.9100123860407621,0.9552321038763694,1.027327914750913,0.9478772652129237,1.0087795183208073,0.9264967163560414,0.8824127817729277,1.1162663078284822,1.057870558790455,1.0408349032804836,1.0370527182625437,0.8400946077017579,0.7338104531216914,0.44564310968416976,0.06009067239938304,True,True
gov_report:117,gov_report,32,0.1774152839819818,0.17665055738055435,0.18305251932282485,0.17565537093073447,0.16997272587188783,0.2770452359975604,0.18435751222012947,0.18195232187184696,0.1890978411901974,0.17194036937230212,0.44587099214518844,0.2102548754669642,0.17485169452437516,0.17739261138137913,0.35406160479714854,0.3131850147539117,0.26050214214891554,0.0009951864498198848,True,True
