sample_id,task,stage,target_anchor,history_start_anchor,history_length,candidate_id,candidate_source,deleted_position,candidate_raw_rank,candidate_deduplicated,exact_physical_kl,action_only_risk,adjacent_only_risk,dense_actual_boundary_energy,eligible_count,cache_length_prequery,cache_length_baseline,cache_length_candidate,candidate_replay_max_abs_error,multi_all_endpoint_risk,multi_uniform8_endpoint_risk,multi_inherited3_endpoint_risk,multi_pair_endpoint_risk,multi_three_endpoint_risk,probe_b27_path_k1_risk,probe_b27_path_k2_risk,probe_b27_path_k4_risk,probe_b27_path_k8_risk,theory_b1_risk,probe_b1_risk,b1_theory_u_norm,b1_local_r_norm,b1_actual_boundary_norm,b1_deleted_attention_mass_mean,b1_deleted_value_norm,b1_deleted_key_norm,b1_action_state_ratio,theory_b5_risk,probe_b5_risk,b5_theory_u_norm,b5_local_r_norm,b5_actual_boundary_norm,b5_deleted_attention_mass_mean,b5_deleted_value_norm,b5_deleted_key_norm,b5_action_state_ratio,theory_b8_risk,probe_b8_risk,b8_theory_u_norm,b8_local_r_norm,b8_actual_boundary_norm,b8_deleted_attention_mass_mean,b8_deleted_value_norm,b8_deleted_key_norm,b8_action_state_ratio,theory_b11_risk,probe_b11_risk,b11_theory_u_norm,b11_local_r_norm,b11_actual_boundary_norm,b11_deleted_attention_mass_mean,b11_deleted_value_norm,b11_deleted_key_norm,b11_action_state_ratio,theory_b15_risk,probe_b15_risk,b15_theory_u_norm,b15_local_r_norm,b15_actual_boundary_norm,b15_deleted_attention_mass_mean,b15_deleted_value_norm,b15_deleted_key_norm,b15_action_state_ratio,theory_b19_risk,probe_b19_risk,b19_theory_u_norm,b19_local_r_norm,b19_actual_boundary_norm,b19_deleted_attention_mass_mean,b19_deleted_value_norm,b19_deleted_key_norm,b19_action_state_ratio,theory_b23_risk,probe_b23_risk,b23_theory_u_norm,b23_local_r_norm,b23_actual_boundary_norm,b23_deleted_attention_mass_mean,b23_deleted_value_norm,b23_deleted_key_norm,b23_action_state_ratio,theory_b27_risk,probe_b27_risk,b27_theory_u_norm,b27_local_r_norm,b27_actual_boundary_norm,b27_deleted_attention_mass_mean,b27_deleted_value_norm,b27_deleted_key_norm,b27_action_state_ratio
gov_report:110,gov_report,diagnostic,40,32,8,physical_delete_attention_13,attention,13,0,False,5.5710721482312824e-09,0.000108275665440226,0.00010513446258789681,0.0019870481929032645,93,128,129,128,0.0,5.556595271096059e-09,9.607860881959515e-10,6.231515529043663e-11,8.18577994104975e-10,8.27796551080152e-10,5.495610600242433e-09,5.4965137534999096e-09,5.496206896177155e-09,5.496067601593732e-09,2.3382493399771155e-11,2.3702082448180395e-11,0.0009784363864722056,0.0011795715800129124,0.0011771423623304915,5.299969416228123e-05,4.000922679901123,778.2821655273438,6.285873964540833e-05,3.0164553157665653e-12,4.0596273560687966e-10,0.0005072287252892825,0.0005865936811833964,0.005212651427829935,1.6604411939624697e-05,5.538603782653809,18.762252807617188,1.4167124601082875e-05,2.2463074595925674e-11,4.2061370356922995e-10,0.0006280681826546574,0.0007435522058863255,0.00659990937877326,1.9125378457829356e-05,5.941125869750977,34.16374588012695,1.4954309348698268e-05,2.0843283612581286e-12,4.3694103235590776e-10,0.00011481951869845703,0.00010664849279509603,0.006288817602523726,3.1653844416723587e-06,8.144611358642578,20.75873374938965,2.358163143541081e-06,3.4180521818991488e-12,4.5414260388083473e-10,0.0002499163442508174,0.000218665401200907,0.005318647500107184,4.993946276954375e-06,10.663002014160156,18.76111602783203,4.12859040629843e-06,1.0261982972555478e-10,4.077612231084869e-09,0.0011437493420048707,0.0010121218040446559,0.007774698418301153,1.159151997853769e-05,9.839171409606934,23.22308349609375,1.4464436223041658e-05,8.080851080310655e-10,4.869375501336063e-09,0.003922382737617241,0.0043746285606813375,0.00972895104354686,2.0282832338125445e-05,11.32736587524414,21.142738342285156,3.443697273753077e-05,5.0806763943107315e-11,5.446836723789703e-09,0.001508926887771856,0.0015553566685791585,0.015479909081965558,1.2356547813396901e-05,26.67971420288086,18.247100830078125,6.198195678533905e-06
gov_report:110,gov_report,diagnostic,40,32,8,physical_delete_value_norm_68,value_norm,68,0,False,0.0001416922918419793,4.80440414801029,4.053314700409984,29.80970361367553,93,128,129,128,,0.00013184325331111902,0.00013620666895729629,0.00013016694269721928,6.75189669371249e-07,9.256974278056636e-05,0.00025305002092970176,0.00025304453945009626,0.0002530354748251435,0.00025303544830703665,8.495201786111412e-11,9.310819037668596e-11,0.0009339454479024975,0.0012660137022043102,0.0012666834286453566,0.00016731156210880727,3.1908457279205322,779.73486328125,6.746519417966064e-05,6.087905269783694e-09,3.7187568693456606e-08,0.0353724314730831,0.035970060172603104,0.05285790511426169,0.0006095233256928623,4.759575843811035,15.226375579833984,0.0008687313565084151,5.736085917898068e-08,8.441207305230392e-08,0.051609286828410976,0.06760519259792949,0.07907173777134378,0.0015078764408826828,4.627448081970215,33.05591583251953,0.0013596744864506852,1.5409845818337083e-07,3.132019329583327e-07,0.05144186916724008,0.048686210869341204,0.1726612742701576,0.0016170748276636004,6.847017288208008,15.696660995483398,0.0010765274319566272,8.967957532505762e-05,8.823225531956285e-05,1.31456812757415,1.2440643781447513,1.2881629792719635,0.036636386066675186,7.885054588317871,18.002811431884766,0.023489002961684543,3.008537136599862e-07,0.000154938633882001,0.09485615827247268,0.08630747495185769,1.0058700346111713,0.0028212524484843016,7.648433208465576,21.592788696289062,0.0012334374795840587,6.565109674468904e-07,0.00015983003170087383,0.21120601906595474,0.20474382825807394,1.2510555985335226,0.005193907767534256,6.815439224243164,16.271221160888672,0.001611738581710086,8.151166707065234e-05,0.0002530387364218892,0.9760161045924194,0.8449246561132622,2.1419273185880967,0.027420034632086754,10.045092582702637,15.025779724121094,0.0033670787273455756
gov_report:110,gov_report,diagnostic,40,32,8,physical_delete_aov_36,aov,36,1,True,9.96495372365512e-09,0.00045606313807171876,0.0005267078864174524,0.006711385575260336,93,128,129,128,,9.920444713299727e-09,9.752279394684848e-10,3.931237500975051e-10,5.724946311513594e-10,3.0945450038049046e-11,9.65492347079293e-09,9.65425223642188e-09,9.655663635333036e-09,9.655245018292793e-09,1.204242724676093e-11,1.2736814981998148e-11,0.0005489142939259172,0.0006295452362690817,0.0006291436406251686,2.8471120458561927e-05,4.183609962463379,778.8078002929688,3.3548129483767395e-05,2.8220684368934587e-13,5.306424543963061e-09,0.0001216034748689038,0.00013191163304449897,0.01949494307973613,4.039375653519528e-06,7.265463829040527,19.44835662841797,3.185865449323621e-06,5.548777058547345e-10,5.731031039451638e-09,0.00450030679682768,0.005696909687178992,0.017445584693679864,8.348936535185203e-05,6.376445293426514,34.20205307006836,0.00011457615096725959,8.774709542940788e-13,5.765493166485266e-09,0.0001817626407143879,0.0001713320682846308,0.014414548293911053,3.560183358786162e-06,7.848747253417969,20.042484283447266,3.7884170525667134e-06,1.343097746248145e-11,6.107471950240025e-09,0.00037036462475757383,0.0003184563732135362,0.01182275989238896,5.299402346281568e-06,9.061243057250977,18.450368881225586,6.012729586177186e-06,1.4238360204149373e-10,5.875056074503704e-09,0.0021793587486481475,0.0020042864242603843,0.01090869514681887,2.2306556274998002e-05,9.202240943908691,21.395496368408203,2.864366031891497e-05,2.947656975013356e-11,6.204483007264471e-09,0.0009514651838665738,0.0009328680957828458,0.011380645242233426,7.376275334536331e-06,14.981851577758789,20.802291870117188,7.3435156234573416e-06,4.2676378074607614e-10,9.634226805757182e-09,0.007457209447600557,0.00806365651239785,0.024597366051493163,2.1623220163746737e-05,40.6054801940918,16.07292938232422,3.213418629823584e-05
gov_report:110,gov_report,diagnostic,40,32,8,physical_delete_aor_80,aor,80,2,True,7.878521827971792e-07,0.011166113241257193,0.013166247519102628,0.1663983616862379,93,128,129,128,,7.878725897489288e-07,7.321536515726452e-08,4.087157922916501e-08,6.310124672584111e-10,8.246911096606439e-10,8.115713189010316e-07,8.11606977392179e-07,8.115940504677284e-07,8.115933878717873e-07,4.342474886116555e-11,3.90258918629097e-11,0.0009601291656415009,0.0013187467044233493,0.0013224152671250868,2.8410331651684828e-05,4.397940158843994,778.3311767578125,7.02753077101774e-05,9.106586845493475e-13,1.821813968490654e-09,0.00025873878743794254,0.00032942806781152104,0.010361512010957898,5.1840893320331816e-06,8.670733451843262,18.841957092285156,7.956186084999202e-06,8.790163793169934e-11,3.279616435999407e-09,0.00254824623450651,0.0026679845970882248,0.01081696500923609,5.668393350788392e-05,6.662192344665527,33.95371627807617,5.365846094809248e-05,1.6046153819123592e-10,5.028922810509356e-09,0.0037451535396051867,0.003040091019289084,0.009833150462771082,8.480165706714615e-05,7.898186206817627,18.66421890258789,6.722111496194914e-05,1.8379021650424456e-10,6.061176492770331e-09,0.0022106614875333375,0.001975554585288513,0.009685859300488459,3.001763252541423e-05,9.906723022460938,19.266525268554688,3.73001657470592e-05,2.058680394290347e-08,8.576754714732245e-07,0.010764281313654167,0.009755756414565848,0.061379657612544505,0.00010094472236232832,9.159273147583008,21.821870803833008,0.00013942147664649192,5.962618730727862e-10,8.893343146899632e-07,0.0051095223273093585,0.005305616589956204,0.08413836327595335,4.809305755770765e-05,13.741121292114258,20.498210906982422,4.176568852182875e-05,4.333506480317295e-08,8.11715869835432e-07,0.08589257869178156,0.09415464912623221,0.17466930265712535,0.00020747743838001043,36.396728515625,17.43210792541504,0.0003752122912497014
gov_report:110,gov_report,diagnostic,40,32,8,physical_delete_v_ridge_65,v_ridge,65,1,True,0.00014210083842006649,5.127028326675613,4.817786919687969,48.265706379795795,93,128,129,128,,0.00013031944263702583,5.519035814200659e-05,5.826020011506687e-05,2.9816520207888865e-06,5.170505375972961e-05,0.00012196690760973676,0.00012196642930604367,0.00012196794511335624,0.00012196579003740955,2.9132151777924076e-09,2.8819965869018476e-09,0.004811844441150388,0.007344877243110983,0.007352953839581253,0.0003892855893354863,3.364104747772217,779.3421630859375,0.00039140458635595796,1.2527579276915902e-08,9.89767355177786e-07,0.05022249163042029,0.04944036248868717,0.22145651956827828,0.0008696261793375015,5.552451133728027,15.512413024902344,0.0011940595307588196,6.159497362752132e-07,1.9245595568531757e-05,0.19053744339713014,0.19329484401619879,1.1196641230493012,0.005086152348667383,6.971250057220459,33.74842834472656,0.0038875426231585,1.7241448605483063e-06,3.95902753111473e-05,0.20025047727464518,0.19568153259438836,1.1381918205157195,0.00897953100502491,8.067232131958008,18.345157623291016,0.0043268213731093436,5.364750999943953e-05,0.0001486633604427792,1.2981946542436085,1.2251816316412867,1.565277520618554,0.04099087417125702,8.400578498840332,18.858871459960938,0.02313248050485955,1.3341910184803008e-06,0.0001371245540207006,0.10365078797379086,0.10274047075227678,1.3192719445591052,0.0024041933938860893,8.644885063171387,22.186464309692383,0.0014682847269793793,1.6257767351612147e-06,0.00014060926550340516,0.19329836066312678,0.20096265002504804,1.505225436227158,0.005019787698984146,8.657684326171875,17.561269760131836,0.0015819732359395238,2.9465694251352807e-06,0.00012196392766399868,0.40414186439501576,0.4156029031121774,2.1351273067381302,0.010605829767882824,14.63562297821045,16.04443359375,0.0016562041170976214
gov_report:110,gov_report,diagnostic,40,32,8,physical_delete_key_query_66,key_query,66,0,False,0.033230500137109056,232.71077995256803,172.1963185763039,759.975521415557,93,128,129,128,,0.012209237050003766,0.001404977772045575,0.0013864791858140824,2.1534565202133062e-06,0.0008904554684863002,0.005602941986542157,0.005593769852165621,0.005591740447263186,0.005590799284350044,1.0483454935313746e-10,1.0208548176910041e-10,0.0011628141229967307,0.0015084880021102168,0.0015144479101167876,3.646636105258949e-05,4.248805999755859,778.3282470703125,8.038652014812895e-05,1.4695318690947012e-08,4.7082853244509925e-08,0.04652339814825232,0.05159660764852771,0.0756311400937152,0.0007479854975827038,7.830802917480469,15.795479774475098,0.0012461361126072901,4.378783521741931e-08,4.0256819198427567e-07,0.055408587785649166,0.05910359647749271,0.17652240182642445,0.0016941167414188385,7.19428825378418,33.89079666137695,0.0011886905295257547,3.894837657018402e-07,4.492166099517614e-06,0.2208639438593411,0.19806564527470774,0.4310285239698931,0.005510987713932991,8.767984390258789,16.765892028808594,0.004379537792305064,0.0009122649897451646,0.0009807614551299668,4.05975042876317,3.8109011508318087,3.8497436207586677,0.12022986263036728,9.880545616149902,17.574729919433594,0.07195308377213264,8.560847344924735e-07,0.001092378798010607,0.13896255191488968,0.13538503591932902,3.444699559045648,0.0044068507850170135,8.237286567687988,20.66385269165039,0.0019348147720794856,2.341133166520234e-06,0.0016932789497559626,0.3916693654701327,0.38959714556241287,4.575692989964411,0.0035411864519119263,14.02316951751709,17.979379653930664,0.003066899530839945,0.0001583575277760269,0.005590832436356219,3.6326493254944996,3.920252038209455,11.686140295749361,0.014063338749110699,47.42967224121094,14.32468032836914,0.015622454793080102
gov_report:110,gov_report,diagnostic,40,32,8,physical_delete_age_4,age,4,0,False,1.5895447009250995e-06,0.00578141527381329,0.005937477947375659,0.06019280867665222,93,128,129,128,,1.5896830432852093e-06,6.142604334496992e-08,5.301511566775847e-08,1.5797372633787445e-10,3.00144394934527e-10,1.5150972914671206e-06,1.515020052570066e-06,1.5150377013102556e-06,1.5151327317546525e-06,1.5458641213322178e-11,2.1464958381079137e-11,0.0007207074070383969,0.0009628262780762141,0.0009554878668360913,0.00011702029587468132,3.5669851303100586,778.8583984375,5.130849824025749e-05,6.9794686814462145e-12,3.733813806589039e-09,0.0006457283540756104,0.0006767479913088399,0.018633560251454875,2.045284054474905e-05,7.620412826538086,18.461536407470703,1.6344487545557733e-05,7.153205082226663e-11,3.3962354786318933e-09,0.0015888259322612514,0.0018383704954438604,0.01885222394948353,3.815473246504553e-05,6.296531677246094,33.97175979614258,3.6973276212148185e-05,4.4077003041812765e-11,3.3201859265001907e-09,0.0009977973018387967,0.0009487310050704542,0.0162784433920105,2.9446688131429255e-05,8.479736328125,18.977916717529297,2.097791005439044e-05,2.573611712811126e-12,3.3502489454096697e-09,0.00020701365898730703,0.00018758342057540936,0.013114593948108261,5.338607934390893e-06,9.230497360229492,19.743364334106445,3.5417359413742786e-06,3.1261643437442444e-10,1.7311721227399848e-06,0.001905629139272076,0.0017952409361059354,0.03999533271544714,2.2385969714378007e-05,10.128425598144531,23.026649475097656,2.5656149212009478e-05,2.3979026234827226e-10,1.7566269688210458e-06,0.00258246497805467,0.002677185989431527,0.054165659224230896,3.181252395734191e-05,11.252368927001953,19.28680992126465,2.1074744896054403e-05,5.3945178185970115e-08,1.514682679522436e-06,0.03402465196490408,0.03354125726475559,0.0992426119308832,0.0004230341874063015,19.834800720214844,15.525497436523438,0.0001336640527737715
gov_report:110,gov_report,diagnostic,40,32,8,physical_delete_random_85,random,85,0,False,3.2330998782724174e-05,0.8326331410078512,0.8246833613255384,5.452279670074832,93,128,129,128,,3.114650214130248e-05,6.2885794207227915e-06,5.70446835138831e-06,2.39889794341312e-07,2.6720975844856895e-07,2.7691313813480237e-05,2.7690777853357112e-05,2.768844225649363e-05,2.7687568620790733e-05,4.944143661220478e-10,4.707567482138945e-10,0.0033519716320180954,0.0045969955304646995,0.004599219096407208,9.443657472729683e-05,4.2075629234313965,778.71728515625,0.0002449714371699453,4.959991176543881e-10,1.927644897499345e-08,0.008164657168731163,0.009554561708064008,0.03217944690761909,0.00010056897735921666,7.015777587890625,17.452495574951172,0.00023075711615883908,2.3943100797428114e-08,6.93225704851837e-08,0.026096725841365586,0.02849256612384212,0.04052142858029404,0.0006913943216204643,6.45072078704834,33.712440490722656,0.0005730420064402526,1.0630680061842748e-07,2.606500488375673e-07,0.09296914203080527,0.07639826706136765,0.0973307339668219,0.0022532381117343903,6.794203758239746,17.3443603515625,0.0016892838603979779,6.666136613897986e-09,5.63131113759819e-06,0.014780540018856368,0.01304221521149548,0.21984899059773372,0.00017647344793658704,10.382259368896484,18.11663818359375,0.0002462482144104119,4.999299320963303e-07,1.2395666705486289e-05,0.06068723678747324,0.05640186525739173,0.26465103560036995,0.0010888938559219241,9.499505996704102,20.91042709350586,0.000806050397902639,2.737233547113504e-07,1.2748221552318518e-05,0.09094041297042665,0.08698388480776267,0.4224979588067067,0.0008531180210411549,12.508058547973633,18.225330352783203,0.0006847350873745734,5.5841425766955054e-06,2.769271434255381e-05,0.5571611309455039,0.578379008496456,1.059335161474262,0.0015923531027510762,41.695621490478516,14.646042823791504,0.0023048772949887586
gov_report:110,gov_report,diagnostic,64,32,32,physical_delete_attention_14,attention,14,0,False,3.211664997459422e-08,0.0003037218460646082,0.0002817042891999455,0.0035206215259563044,93,128,129,128,0.0,3.207462758034256e-08,3.2318174301639187e-10,1.7848513554464985e-10,4.868031641570198e-11,3.0882458200782905e-11,3.561443585023058e-08,3.5612529406809756e-08,3.561446106160383e-08,3.561372311937155e-08,2.6526387845565658e-11,2.0973018927856458e-11,0.0005602417920916473,0.0007060852850315186,0.0007041473849775786,8.561625145375729e-05,3.5669851303100586,778.8583984375,3.818403177029106e-05,1.034078439028214e-12,2.3629600475747793e-08,0.00029535635356424985,0.00030299911553527414,0.015903823741481304,6.482616299763322e-06,7.128814697265625,19.36896324157715,6.768433576897943e-06,1.8831246519745118e-11,2.587631676897388e-08,0.0005539250446717148,0.0005382539238723833,0.010728183441711295,1.119409625971457e-05,5.726841449737549,33.79312515258789,1.0419540963080437e-05,3.6896480204400653e-13,2.47058503863205e-08,8.159827088273913e-05,8.192312095237981e-05,0.008750602330893469,1.7114419961217209e-06,7.44852352142334,20.68832015991211,1.5895834658688168e-06,3.686943049376545e-12,2.546879818382617e-08,8.637086667608284e-05,7.641670629921763e-05,0.007894843905264785,1.5629551626261673e-06,10.04827880859375,20.109291076660156,1.2375853412237047e-06,8.908686557620837e-11,2.824410407042984e-08,0.0007782346020181162,0.0006950221158606583,0.008342405079244197,7.236400506371865e-06,10.39979362487793,24.24416732788086,9.576665808462221e-06,2.3284684214339336e-11,3.125215470444162e-08,0.00045381680873965544,0.0005191581961525316,0.010578758068148343,4.426927716849605e-06,11.399269104003906,22.081058502197266,3.6516390148887965e-06,1.714223215964708e-10,3.543393524982948e-08,0.0023184129582873277,0.0020961202912127106,0.014817087669984855,1.8658387489267625e-05,25.282854080200195,18.130268096923828,7.564997019796902e-06
gov_report:110,gov_report,diagnostic,64,32,32,physical_delete_value_norm_68,value_norm,68,0,False,0.00013873934058459539,0.9778911524038818,0.8827864661243505,5.9720533334113615,93,128,129,128,,0.00013609137688704617,4.747017402920644e-05,4.2520692732817716e-05,1.2948857067315236e-07,3.566880856289002e-05,0.0001429269312087397,0.00014292772648574932,0.00014292158008629352,0.00014292176223644503,2.3412429776270696e-11,2.1314707585302518e-11,0.0007261529021107146,0.0010184059308114613,0.0010168760417785707,0.00010199279495282099,3.1908457279205322,779.73486328125,5.507386323087278e-05,9.378538529253859e-10,2.2384448930435355e-07,0.009390104533454059,0.009268733291317995,0.053947676737234176,0.0003302666882518679,4.759575843811035,15.226375579833984,0.00020704616748943983,5.316877654281852e-08,3.8808548573885954e-07,0.02465717439053051,0.02441822293630928,0.08889688372668736,0.0009694569744169712,4.627448081970215,33.05591583251953,0.00047268893517779135,8.344709861262111e-08,1.5114041599766375e-06,0.03489809142137182,0.032528835748410284,0.14045160000099965,0.0010131215676665306,6.847017288208008,15.696660995483398,0.0006311685744942731,3.545577394788808e-05,0.00010129104577252758,0.47722046510730143,0.4175372563711199,0.5381022408058564,0.008606060408055782,7.885054588317871,18.002811431884766,0.006762107566849584,7.644383310557662e-08,0.00014063917713392333,0.028081989843769077,0.02471138475307527,0.461617399938152,0.0007311366498470306,7.648433208465576,21.592788696289062,0.00034049660873234136,6.723742443458908e-08,0.0001337916283446919,0.059091363445131134,0.05677718837978275,0.550964302555211,0.0017434662440791726,6.815439224243164,16.271221160888672,0.00039935764816932765,5.725655710574315e-06,0.0001429291318184307,0.47653324805709674,0.46596005682104735,0.932157152472259,0.016265874728560448,10.045092582702637,15.025779724121094,0.0016816718276966046
