sample_id,sample_cluster,task,anchor,future_step,global_generation_index,strategy,target_horizon,layer,head,attention_output_relative_error,delta_nll,approx_kl
gov_report:4,gov_report::gov_report:4,gov_report,16,3,18,future_attention_oracle,64,27,11,0.3151855170726776,1.1980805538769346e-06,5.758149521515248e-07
gov_report:4,gov_report::gov_report:4,gov_report,16,4,19,future_attention_oracle,64,0,0,0.028846586123108864,0.057681076652876584,0.0020301070444641556
gov_report:4,gov_report::gov_report:4,gov_report,16,4,19,future_attention_oracle,64,0,11,0.03544296324253082,0.057681076652876584,0.0020301070444641556
gov_report:4,gov_report::gov_report:4,gov_report,16,4,19,future_attention_oracle,64,14,0,0.08345343172550201,0.057681076652876584,0.0020301070444641556
gov_report:4,gov_report::gov_report:4,gov_report,16,4,19,future_attention_oracle,64,14,11,0.15267711877822876,0.057681076652876584,0.0020301070444641556
gov_report:4,gov_report::gov_report:4,gov_report,16,4,19,future_attention_oracle,64,27,0,0.0608888603746891,0.057681076652876584,0.0020301070444641556
gov_report:4,gov_report::gov_report:4,gov_report,16,4,19,future_attention_oracle,64,27,11,0.15103331208229065,0.057681076652876584,0.0020301070444641556
gov_report:4,gov_report::gov_report:4,gov_report,16,5,20,future_attention_oracle,64,0,0,0.03557887673377991,0.14811407980547742,0.03086344941391537
gov_report:4,gov_report::gov_report:4,gov_report,16,5,20,future_attention_oracle,64,0,11,0.027143897488713264,0.14811407980547742,0.03086344941391537
gov_report:4,gov_report::gov_report:4,gov_report,16,5,20,future_attention_oracle,64,14,0,0.13674040138721466,0.14811407980547742,0.03086344941391537
gov_report:4,gov_report::gov_report:4,gov_report,16,5,20,future_attention_oracle,64,14,11,0.0951724648475647,0.14811407980547742,0.03086344941391537
gov_report:4,gov_report::gov_report:4,gov_report,16,5,20,future_attention_oracle,64,27,0,0.20300763845443726,0.14811407980547742,0.03086344941391537
gov_report:4,gov_report::gov_report:4,gov_report,16,5,20,future_attention_oracle,64,27,11,0.23331429064273834,0.14811407980547742,0.03086344941391537
gov_report:4,gov_report::gov_report:4,gov_report,16,6,21,future_attention_oracle,64,0,0,0.039607323706150055,0.0025831003431058264,0.0007513919176213944
gov_report:4,gov_report::gov_report:4,gov_report,16,6,21,future_attention_oracle,64,0,11,0.026792291551828384,0.0025831003431058264,0.0007513919176213944
gov_report:4,gov_report::gov_report:4,gov_report,16,6,21,future_attention_oracle,64,14,0,0.1027996838092804,0.0025831003431058264,0.0007513919176213944
gov_report:4,gov_report::gov_report:4,gov_report,16,6,21,future_attention_oracle,64,14,11,0.08356136828660965,0.0025831003431058264,0.0007513919176213944
gov_report:4,gov_report::gov_report:4,gov_report,16,6,21,future_attention_oracle,64,27,0,0.18002718687057495,0.0025831003431058264,0.0007513919176213944
gov_report:4,gov_report::gov_report:4,gov_report,16,6,21,future_attention_oracle,64,27,11,0.26546648144721985,0.0025831003431058264,0.0007513919176213944
gov_report:4,gov_report::gov_report:4,gov_report,16,7,22,future_attention_oracle,64,0,0,0.029878105968236923,-0.05119156924694224,0.00739892939067034
gov_report:4,gov_report::gov_report:4,gov_report,16,7,22,future_attention_oracle,64,0,11,0.04957151040434837,-0.05119156924694224,0.00739892939067034
gov_report:4,gov_report::gov_report:4,gov_report,16,7,22,future_attention_oracle,64,14,0,0.10700860619544983,-0.05119156924694224,0.00739892939067034
gov_report:4,gov_report::gov_report:4,gov_report,16,7,22,future_attention_oracle,64,14,11,0.0889657512307167,-0.05119156924694224,0.00739892939067034
gov_report:4,gov_report::gov_report:4,gov_report,16,7,22,future_attention_oracle,64,27,0,0.060687530785799026,-0.05119156924694224,0.00739892939067034
gov_report:4,gov_report::gov_report:4,gov_report,16,7,22,future_attention_oracle,64,27,11,0.16643792390823364,-0.05119156924694224,0.00739892939067034
gov_report:4,gov_report::gov_report:4,gov_report,16,8,23,future_attention_oracle,64,0,0,0.04415052384138107,-0.006864597508652537,0.0013632048143199765
gov_report:4,gov_report::gov_report:4,gov_report,16,8,23,future_attention_oracle,64,0,11,0.020409051328897476,-0.006864597508652537,0.0013632048143199765
gov_report:4,gov_report::gov_report:4,gov_report,16,8,23,future_attention_oracle,64,14,0,0.06297895312309265,-0.006864597508652537,0.0013632048143199765
gov_report:4,gov_report::gov_report:4,gov_report,16,8,23,future_attention_oracle,64,14,11,0.06105681136250496,-0.006864597508652537,0.0013632048143199765
gov_report:4,gov_report::gov_report:4,gov_report,16,8,23,future_attention_oracle,64,27,0,0.09405438601970673,-0.006864597508652537,0.0013632048143199765
gov_report:4,gov_report::gov_report:4,gov_report,16,8,23,future_attention_oracle,64,27,11,0.2596482038497925,-0.006864597508652537,0.0013632048143199765
gov_report:4,gov_report::gov_report:4,gov_report,16,9,24,future_attention_oracle,64,0,0,0.03747480362653732,-0.04341450995458729,0.003648445913299079
gov_report:4,gov_report::gov_report:4,gov_report,16,9,24,future_attention_oracle,64,0,11,0.045731186866760254,-0.04341450995458729,0.003648445913299079
gov_report:4,gov_report::gov_report:4,gov_report,16,9,24,future_attention_oracle,64,14,0,0.11803194135427475,-0.04341450995458729,0.003648445913299079
gov_report:4,gov_report::gov_report:4,gov_report,16,9,24,future_attention_oracle,64,14,11,0.11920435726642609,-0.04341450995458729,0.003648445913299079
gov_report:4,gov_report::gov_report:4,gov_report,16,9,24,future_attention_oracle,64,27,0,0.0919770672917366,-0.04341450995458729,0.003648445913299079
gov_report:4,gov_report::gov_report:4,gov_report,16,9,24,future_attention_oracle,64,27,11,0.2012055218219757,-0.04341450995458729,0.003648445913299079
gov_report:4,gov_report::gov_report:4,gov_report,16,10,25,future_attention_oracle,64,0,0,0.026686543598771095,-0.006566739171272928,0.017266085461516652
gov_report:4,gov_report::gov_report:4,gov_report,16,10,25,future_attention_oracle,64,0,11,0.03347499296069145,-0.006566739171272928,0.017266085461516652
gov_report:4,gov_report::gov_report:4,gov_report,16,10,25,future_attention_oracle,64,14,0,0.11202342808246613,-0.006566739171272928,0.017266085461516652
gov_report:4,gov_report::gov_report:4,gov_report,16,10,25,future_attention_oracle,64,14,11,0.08839292079210281,-0.006566739171272928,0.017266085461516652
gov_report:4,gov_report::gov_report:4,gov_report,16,10,25,future_attention_oracle,64,27,0,0.23475725948810577,-0.006566739171272928,0.017266085461516652
gov_report:4,gov_report::gov_report:4,gov_report,16,10,25,future_attention_oracle,64,27,11,0.36481523513793945,-0.006566739171272928,0.017266085461516652
gov_report:4,gov_report::gov_report:4,gov_report,16,11,26,future_attention_oracle,64,0,0,0.04120556265115738,-0.001242095150892908,0.00462164053713841
gov_report:4,gov_report::gov_report:4,gov_report,16,11,26,future_attention_oracle,64,0,11,0.05941884219646454,-0.001242095150892908,0.00462164053713841
gov_report:4,gov_report::gov_report:4,gov_report,16,11,26,future_attention_oracle,64,14,0,0.18117935955524445,-0.001242095150892908,0.00462164053713841
gov_report:4,gov_report::gov_report:4,gov_report,16,11,26,future_attention_oracle,64,14,11,0.10459928959608078,-0.001242095150892908,0.00462164053713841
gov_report:4,gov_report::gov_report:4,gov_report,16,11,26,future_attention_oracle,64,27,0,0.19761909544467926,-0.001242095150892908,0.00462164053713841
gov_report:4,gov_report::gov_report:4,gov_report,16,11,26,future_attention_oracle,64,27,11,0.21175168454647064,-0.001242095150892908,0.00462164053713841
gov_report:4,gov_report::gov_report:4,gov_report,16,12,27,future_attention_oracle,64,0,0,0.029323553666472435,-0.04192658784466019,0.010948517452152466
gov_report:4,gov_report::gov_report:4,gov_report,16,12,27,future_attention_oracle,64,0,11,0.02185259386897087,-0.04192658784466019,0.010948517452152466
gov_report:4,gov_report::gov_report:4,gov_report,16,12,27,future_attention_oracle,64,14,0,0.07768847793340683,-0.04192658784466019,0.010948517452152466
gov_report:4,gov_report::gov_report:4,gov_report,16,12,27,future_attention_oracle,64,14,11,0.08664284646511078,-0.04192658784466019,0.010948517452152466
gov_report:4,gov_report::gov_report:4,gov_report,16,12,27,future_attention_oracle,64,27,0,0.1048584133386612,-0.04192658784466019,0.010948517452152466
gov_report:4,gov_report::gov_report:4,gov_report,16,12,27,future_attention_oracle,64,27,11,0.17247438430786133,-0.04192658784466019,0.010948517452152466
gov_report:4,gov_report::gov_report:4,gov_report,16,13,28,future_attention_oracle,64,0,0,0.04190381243824959,-0.017451607168705863,0.0014358148133124277
gov_report:4,gov_report::gov_report:4,gov_report,16,13,28,future_attention_oracle,64,0,11,0.03193829208612442,-0.017451607168705863,0.0014358148133124277
gov_report:4,gov_report::gov_report:4,gov_report,16,13,28,future_attention_oracle,64,14,0,0.04479902610182762,-0.017451607168705863,0.0014358148133124277
gov_report:4,gov_report::gov_report:4,gov_report,16,13,28,future_attention_oracle,64,14,11,0.11349789798259735,-0.017451607168705863,0.0014358148133124277
gov_report:4,gov_report::gov_report:4,gov_report,16,13,28,future_attention_oracle,64,27,0,0.07795314490795135,-0.017451607168705863,0.0014358148133124277
gov_report:4,gov_report::gov_report:4,gov_report,16,13,28,future_attention_oracle,64,27,11,0.146164670586586,-0.017451607168705863,0.0014358148133124277
gov_report:4,gov_report::gov_report:4,gov_report,16,14,29,future_attention_oracle,64,0,0,0.0441892072558403,0.17676855584815243,0.030873781955551318
gov_report:4,gov_report::gov_report:4,gov_report,16,14,29,future_attention_oracle,64,0,11,0.024093754589557648,0.17676855584815243,0.030873781955551318
gov_report:4,gov_report::gov_report:4,gov_report,16,14,29,future_attention_oracle,64,14,0,0.1542111486196518,0.17676855584815243,0.030873781955551318
gov_report:4,gov_report::gov_report:4,gov_report,16,14,29,future_attention_oracle,64,14,11,0.1250409632921219,0.17676855584815243,0.030873781955551318
gov_report:4,gov_report::gov_report:4,gov_report,16,14,29,future_attention_oracle,64,27,0,0.10602179914712906,0.17676855584815243,0.030873781955551318
gov_report:4,gov_report::gov_report:4,gov_report,16,14,29,future_attention_oracle,64,27,11,0.1604832261800766,0.17676855584815243,0.030873781955551318
gov_report:4,gov_report::gov_report:4,gov_report,16,15,30,future_attention_oracle,64,0,0,0.03645602613687515,0.06247135356118605,0.010501484073396189
gov_report:4,gov_report::gov_report:4,gov_report,16,15,30,future_attention_oracle,64,0,11,0.03915625438094139,0.06247135356118605,0.010501484073396189
gov_report:4,gov_report::gov_report:4,gov_report,16,15,30,future_attention_oracle,64,14,0,0.24986524879932404,0.06247135356118605,0.010501484073396189
gov_report:4,gov_report::gov_report:4,gov_report,16,15,30,future_attention_oracle,64,14,11,0.12810967862606049,0.06247135356118605,0.010501484073396189
gov_report:4,gov_report::gov_report:4,gov_report,16,15,30,future_attention_oracle,64,27,0,0.07850541174411774,0.06247135356118605,0.010501484073396189
gov_report:4,gov_report::gov_report:4,gov_report,16,15,30,future_attention_oracle,64,27,11,0.12902185320854187,0.06247135356118605,0.010501484073396189
gov_report:4,gov_report::gov_report:4,gov_report,16,16,31,future_attention_oracle,64,0,0,0.06539960950613022,-0.18485394057117333,0.01874872890779487
gov_report:4,gov_report::gov_report:4,gov_report,16,16,31,future_attention_oracle,64,0,11,0.02346733771264553,-0.18485394057117333,0.01874872890779487
gov_report:4,gov_report::gov_report:4,gov_report,16,16,31,future_attention_oracle,64,14,0,0.19445297122001648,-0.18485394057117333,0.01874872890779487
gov_report:4,gov_report::gov_report:4,gov_report,16,16,31,future_attention_oracle,64,14,11,0.08482333272695541,-0.18485394057117333,0.01874872890779487
gov_report:4,gov_report::gov_report:4,gov_report,16,16,31,future_attention_oracle,64,27,0,0.10115167498588562,-0.18485394057117333,0.01874872890779487
gov_report:4,gov_report::gov_report:4,gov_report,16,16,31,future_attention_oracle,64,27,11,0.1953081488609314,-0.18485394057117333,0.01874872890779487
gov_report:4,gov_report::gov_report:4,gov_report,16,17,32,future_attention_oracle,64,0,0,0.033957455307245255,0.0020159954197787044,0.0032335916096530794
gov_report:4,gov_report::gov_report:4,gov_report,16,17,32,future_attention_oracle,64,0,11,0.03675173223018646,0.0020159954197787044,0.0032335916096530794
gov_report:4,gov_report::gov_report:4,gov_report,16,17,32,future_attention_oracle,64,14,0,0.20772887766361237,0.0020159954197787044,0.0032335916096530794
gov_report:4,gov_report::gov_report:4,gov_report,16,17,32,future_attention_oracle,64,14,11,0.1813470423221588,0.0020159954197787044,0.0032335916096530794
gov_report:4,gov_report::gov_report:4,gov_report,16,17,32,future_attention_oracle,64,27,0,0.05483771860599518,0.0020159954197787044,0.0032335916096530794
gov_report:4,gov_report::gov_report:4,gov_report,16,17,32,future_attention_oracle,64,27,11,0.18233825266361237,0.0020159954197787044,0.0032335916096530794
gov_report:4,gov_report::gov_report:4,gov_report,16,18,33,future_attention_oracle,64,0,0,0.03173796087503433,-0.0168397544575285,0.005404529243268799
gov_report:4,gov_report::gov_report:4,gov_report,16,18,33,future_attention_oracle,64,0,11,0.03235114365816116,-0.0168397544575285,0.005404529243268799
gov_report:4,gov_report::gov_report:4,gov_report,16,18,33,future_attention_oracle,64,14,0,0.23107284307479858,-0.0168397544575285,0.005404529243268799
gov_report:4,gov_report::gov_report:4,gov_report,16,18,33,future_attention_oracle,64,14,11,0.24020801484584808,-0.0168397544575285,0.005404529243268799
gov_report:4,gov_report::gov_report:4,gov_report,16,18,33,future_attention_oracle,64,27,0,0.0875103622674942,-0.0168397544575285,0.005404529243268799
gov_report:4,gov_report::gov_report:4,gov_report,16,18,33,future_attention_oracle,64,27,11,0.15678046643733978,-0.0168397544575285,0.005404529243268799
gov_report:4,gov_report::gov_report:4,gov_report,16,19,34,future_attention_oracle,64,0,0,0.04968671128153801,-0.0008352290908710813,0.00010842446360944839
gov_report:4,gov_report::gov_report:4,gov_report,16,19,34,future_attention_oracle,64,0,11,0.06152947247028351,-0.0008352290908710813,0.00010842446360944839
gov_report:4,gov_report::gov_report:4,gov_report,16,19,34,future_attention_oracle,64,14,0,0.22513121366500854,-0.0008352290908710813,0.00010842446360944839
gov_report:4,gov_report::gov_report:4,gov_report,16,19,34,future_attention_oracle,64,14,11,0.1502269208431244,-0.0008352290908710813,0.00010842446360944839
gov_report:4,gov_report::gov_report:4,gov_report,16,19,34,future_attention_oracle,64,27,0,0.06575706601142883,-0.0008352290908710813,0.00010842446360944839
gov_report:4,gov_report::gov_report:4,gov_report,16,19,34,future_attention_oracle,64,27,11,0.1404443085193634,-0.0008352290908710813,0.00010842446360944839
gov_report:4,gov_report::gov_report:4,gov_report,16,20,35,future_attention_oracle,64,0,0,0.03945012390613556,-0.008235960504414663,0.008167026495847364
gov_report:4,gov_report::gov_report:4,gov_report,16,20,35,future_attention_oracle,64,0,11,0.037251248955726624,-0.008235960504414663,0.008167026495847364
gov_report:4,gov_report::gov_report:4,gov_report,16,20,35,future_attention_oracle,64,14,0,0.17892654240131378,-0.008235960504414663,0.008167026495847364
gov_report:4,gov_report::gov_report:4,gov_report,16,20,35,future_attention_oracle,64,14,11,0.15986625850200653,-0.008235960504414663,0.008167026495847364
gov_report:4,gov_report::gov_report:4,gov_report,16,20,35,future_attention_oracle,64,27,0,0.055376388132572174,-0.008235960504414663,0.008167026495847364
gov_report:4,gov_report::gov_report:4,gov_report,16,20,35,future_attention_oracle,64,27,11,0.1154157817363739,-0.008235960504414663,0.008167026495847364
gov_report:4,gov_report::gov_report:4,gov_report,16,21,36,future_attention_oracle,64,0,0,0.04455885291099548,0.00011034859831937638,3.667264273013644e-05
gov_report:4,gov_report::gov_report:4,gov_report,16,21,36,future_attention_oracle,64,0,11,0.055359434336423874,0.00011034859831937638,3.667264273013644e-05
gov_report:4,gov_report::gov_report:4,gov_report,16,21,36,future_attention_oracle,64,14,0,0.29508665204048157,0.00011034859831937638,3.667264273013644e-05
gov_report:4,gov_report::gov_report:4,gov_report,16,21,36,future_attention_oracle,64,14,11,0.32573869824409485,0.00011034859831937638,3.667264273013644e-05
gov_report:4,gov_report::gov_report:4,gov_report,16,21,36,future_attention_oracle,64,27,0,0.0909997895359993,0.00011034859831937638,3.667264273013644e-05
gov_report:4,gov_report::gov_report:4,gov_report,16,21,36,future_attention_oracle,64,27,11,0.18112753331661224,0.00011034859831937638,3.667264273013644e-05
gov_report:4,gov_report::gov_report:4,gov_report,16,22,37,future_attention_oracle,64,0,0,0.02892725169658661,-0.006166605578936668,0.001567101545139319
gov_report:4,gov_report::gov_report:4,gov_report,16,22,37,future_attention_oracle,64,0,11,0.03631627932190895,-0.006166605578936668,0.001567101545139319
gov_report:4,gov_report::gov_report:4,gov_report,16,22,37,future_attention_oracle,64,14,0,0.10243453085422516,-0.006166605578936668,0.001567101545139319
gov_report:4,gov_report::gov_report:4,gov_report,16,22,37,future_attention_oracle,64,14,11,0.19618064165115356,-0.006166605578936668,0.001567101545139319
gov_report:4,gov_report::gov_report:4,gov_report,16,22,37,future_attention_oracle,64,27,0,0.1245003268122673,-0.006166605578936668,0.001567101545139319
gov_report:4,gov_report::gov_report:4,gov_report,16,22,37,future_attention_oracle,64,27,11,0.1914518177509308,-0.006166605578936668,0.001567101545139319
gov_report:4,gov_report::gov_report:4,gov_report,16,23,38,future_attention_oracle,64,0,0,0.050581905990839005,-0.002317876371517258,0.0003445526190765549
gov_report:4,gov_report::gov_report:4,gov_report,16,23,38,future_attention_oracle,64,0,11,0.05630376189947128,-0.002317876371517258,0.0003445526190765549
gov_report:4,gov_report::gov_report:4,gov_report,16,23,38,future_attention_oracle,64,14,0,0.04342351108789444,-0.002317876371517258,0.0003445526190765549
gov_report:4,gov_report::gov_report:4,gov_report,16,23,38,future_attention_oracle,64,14,11,0.4219536781311035,-0.002317876371517258,0.0003445526190765549
gov_report:4,gov_report::gov_report:4,gov_report,16,23,38,future_attention_oracle,64,27,0,0.10173311829566956,-0.002317876371517258,0.0003445526190765549
gov_report:4,gov_report::gov_report:4,gov_report,16,23,38,future_attention_oracle,64,27,11,0.11601374298334122,-0.002317876371517258,0.0003445526190765549
gov_report:4,gov_report::gov_report:4,gov_report,16,24,39,future_attention_oracle,64,0,0,0.034616850316524506,0.021010440905332217,0.014711886532777104
gov_report:4,gov_report::gov_report:4,gov_report,16,24,39,future_attention_oracle,64,0,11,0.03826307877898216,0.021010440905332217,0.014711886532777104
gov_report:4,gov_report::gov_report:4,gov_report,16,24,39,future_attention_oracle,64,14,0,0.08491279184818268,0.021010440905332217,0.014711886532777104
gov_report:4,gov_report::gov_report:4,gov_report,16,24,39,future_attention_oracle,64,14,11,0.3276257812976837,0.021010440905332217,0.014711886532777104
gov_report:4,gov_report::gov_report:4,gov_report,16,24,39,future_attention_oracle,64,27,0,0.07243014872074127,0.021010440905332217,0.014711886532777104
gov_report:4,gov_report::gov_report:4,gov_report,16,24,39,future_attention_oracle,64,27,11,0.14580798149108887,0.021010440905332217,0.014711886532777104
gov_report:4,gov_report::gov_report:4,gov_report,16,25,40,future_attention_oracle,64,0,0,0.10195396095514297,0.4916443523990992,0.14620385792990587
gov_report:4,gov_report::gov_report:4,gov_report,16,25,40,future_attention_oracle,64,0,11,0.06922654807567596,0.4916443523990992,0.14620385792990587
gov_report:4,gov_report::gov_report:4,gov_report,16,25,40,future_attention_oracle,64,14,0,0.12777848541736603,0.4916443523990992,0.14620385792990587
gov_report:4,gov_report::gov_report:4,gov_report,16,25,40,future_attention_oracle,64,14,11,0.33658096194267273,0.4916443523990992,0.14620385792990587
gov_report:4,gov_report::gov_report:4,gov_report,16,25,40,future_attention_oracle,64,27,0,0.3306339979171753,0.4916443523990992,0.14620385792990587
gov_report:4,gov_report::gov_report:4,gov_report,16,25,40,future_attention_oracle,64,27,11,0.2177886664867401,0.4916443523990992,0.14620385792990587
gov_report:4,gov_report::gov_report:4,gov_report,16,26,41,future_attention_oracle,64,0,0,0.04539341479539871,-0.17656524169657928,0.06776689890249653
gov_report:4,gov_report::gov_report:4,gov_report,16,26,41,future_attention_oracle,64,0,11,0.08255358040332794,-0.17656524169657928,0.06776689890249653
gov_report:4,gov_report::gov_report:4,gov_report,16,26,41,future_attention_oracle,64,14,0,0.3133212924003601,-0.17656524169657928,0.06776689890249653
gov_report:4,gov_report::gov_report:4,gov_report,16,26,41,future_attention_oracle,64,14,11,0.6814150810241699,-0.17656524169657928,0.06776689890249653
gov_report:4,gov_report::gov_report:4,gov_report,16,26,41,future_attention_oracle,64,27,0,0.10356615483760834,-0.17656524169657928,0.06776689890249653
gov_report:4,gov_report::gov_report:4,gov_report,16,26,41,future_attention_oracle,64,27,11,0.21345491707324982,-0.17656524169657928,0.06776689890249653
gov_report:4,gov_report::gov_report:4,gov_report,16,27,42,future_attention_oracle,64,0,0,0.05355548858642578,0.13179379974703664,0.023839066543401552
gov_report:4,gov_report::gov_report:4,gov_report,16,27,42,future_attention_oracle,64,0,11,0.026886725798249245,0.13179379974703664,0.023839066543401552
gov_report:4,gov_report::gov_report:4,gov_report,16,27,42,future_attention_oracle,64,14,0,0.234996497631073,0.13179379974703664,0.023839066543401552
gov_report:4,gov_report::gov_report:4,gov_report,16,27,42,future_attention_oracle,64,14,11,0.5693243741989136,0.13179379974703664,0.023839066543401552
gov_report:4,gov_report::gov_report:4,gov_report,16,27,42,future_attention_oracle,64,27,0,0.10435892641544342,0.13179379974703664,0.023839066543401552
gov_report:4,gov_report::gov_report:4,gov_report,16,27,42,future_attention_oracle,64,27,11,0.18898187577724457,0.13179379974703664,0.023839066543401552
gov_report:4,gov_report::gov_report:4,gov_report,16,28,43,future_attention_oracle,64,0,0,0.053174372762441635,-0.05767989915958083,0.027259906888639003
gov_report:4,gov_report::gov_report:4,gov_report,16,28,43,future_attention_oracle,64,0,11,0.04797274246811867,-0.05767989915958083,0.027259906888639003
gov_report:4,gov_report::gov_report:4,gov_report,16,28,43,future_attention_oracle,64,14,0,0.22161900997161865,-0.05767989915958083,0.027259906888639003
gov_report:4,gov_report::gov_report:4,gov_report,16,28,43,future_attention_oracle,64,14,11,0.34437334537506104,-0.05767989915958083,0.027259906888639003
gov_report:4,gov_report::gov_report:4,gov_report,16,28,43,future_attention_oracle,64,27,0,0.10670855641365051,-0.05767989915958083,0.027259906888639003
gov_report:4,gov_report::gov_report:4,gov_report,16,28,43,future_attention_oracle,64,27,11,0.3595878779888153,-0.05767989915958083,0.027259906888639003
gov_report:4,gov_report::gov_report:4,gov_report,16,29,44,future_attention_oracle,64,0,0,0.045751333236694336,-0.0002452914499677661,0.0002295167980274247
gov_report:4,gov_report::gov_report:4,gov_report,16,29,44,future_attention_oracle,64,0,11,0.0861515924334526,-0.0002452914499677661,0.0002295167980274247
gov_report:4,gov_report::gov_report:4,gov_report,16,29,44,future_attention_oracle,64,14,0,0.13159427046775818,-0.0002452914499677661,0.0002295167980274247
gov_report:4,gov_report::gov_report:4,gov_report,16,29,44,future_attention_oracle,64,14,11,0.38723909854888916,-0.0002452914499677661,0.0002295167980274247
gov_report:4,gov_report::gov_report:4,gov_report,16,29,44,future_attention_oracle,64,27,0,0.0986914187669754,-0.0002452914499677661,0.0002295167980274247
gov_report:4,gov_report::gov_report:4,gov_report,16,29,44,future_attention_oracle,64,27,11,0.22731304168701172,-0.0002452914499677661,0.0002295167980274247
gov_report:4,gov_report::gov_report:4,gov_report,16,30,45,future_attention_oracle,64,0,0,0.03713754191994667,-0.055253622023865745,0.009135299791985105
gov_report:4,gov_report::gov_report:4,gov_report,16,30,45,future_attention_oracle,64,0,11,0.04981415346264839,-0.055253622023865745,0.009135299791985105
gov_report:4,gov_report::gov_report:4,gov_report,16,30,45,future_attention_oracle,64,14,0,0.7892643809318542,-0.055253622023865745,0.009135299791985105
gov_report:4,gov_report::gov_report:4,gov_report,16,30,45,future_attention_oracle,64,14,11,0.40205368399620056,-0.055253622023865745,0.009135299791985105
gov_report:4,gov_report::gov_report:4,gov_report,16,30,45,future_attention_oracle,64,27,0,0.10124863684177399,-0.055253622023865745,0.009135299791985105
gov_report:4,gov_report::gov_report:4,gov_report,16,30,45,future_attention_oracle,64,27,11,0.18810363113880157,-0.055253622023865745,0.009135299791985105
gov_report:4,gov_report::gov_report:4,gov_report,16,31,46,future_attention_oracle,64,0,0,0.05788891762495041,-0.07417766591447261,0.0312662635084832
gov_report:4,gov_report::gov_report:4,gov_report,16,31,46,future_attention_oracle,64,0,11,0.07301171869039536,-0.07417766591447261,0.0312662635084832
gov_report:4,gov_report::gov_report:4,gov_report,16,31,46,future_attention_oracle,64,14,0,0.43947237730026245,-0.07417766591447261,0.0312662635084832
gov_report:4,gov_report::gov_report:4,gov_report,16,31,46,future_attention_oracle,64,14,11,0.1627723127603531,-0.07417766591447261,0.0312662635084832
gov_report:4,gov_report::gov_report:4,gov_report,16,31,46,future_attention_oracle,64,27,0,0.08531493693590164,-0.07417766591447261,0.0312662635084832
gov_report:4,gov_report::gov_report:4,gov_report,16,31,46,future_attention_oracle,64,27,11,0.20913805067539215,-0.07417766591447261,0.0312662635084832
gov_report:4,gov_report::gov_report:4,gov_report,16,32,47,future_attention_oracle,64,0,0,0.03117656335234642,-0.05365554242054671,0.020596512220526268
gov_report:4,gov_report::gov_report:4,gov_report,16,32,47,future_attention_oracle,64,0,11,0.03296701982617378,-0.05365554242054671,0.020596512220526268
gov_report:4,gov_report::gov_report:4,gov_report,16,32,47,future_attention_oracle,64,14,0,0.44631171226501465,-0.05365554242054671,0.020596512220526268
gov_report:4,gov_report::gov_report:4,gov_report,16,32,47,future_attention_oracle,64,14,11,0.7213518619537354,-0.05365554242054671,0.020596512220526268
gov_report:4,gov_report::gov_report:4,gov_report,16,32,47,future_attention_oracle,64,27,0,0.0958496555685997,-0.05365554242054671,0.020596512220526268
gov_report:4,gov_report::gov_report:4,gov_report,16,32,47,future_attention_oracle,64,27,11,0.24680829048156738,-0.05365554242054671,0.020596512220526268
gov_report:4,gov_report::gov_report:4,gov_report,16,33,48,future_attention_oracle,64,0,0,0.0433402843773365,0.022423529392110453,0.013942582288763716
gov_report:4,gov_report::gov_report:4,gov_report,16,33,48,future_attention_oracle,64,0,11,0.07153072953224182,0.022423529392110453,0.013942582288763716
gov_report:4,gov_report::gov_report:4,gov_report,16,33,48,future_attention_oracle,64,14,0,0.6270979642868042,0.022423529392110453,0.013942582288763716
gov_report:4,gov_report::gov_report:4,gov_report,16,33,48,future_attention_oracle,64,14,11,0.2763732671737671,0.022423529392110453,0.013942582288763716
gov_report:4,gov_report::gov_report:4,gov_report,16,33,48,future_attention_oracle,64,27,0,0.11644461750984192,0.022423529392110453,0.013942582288763716
gov_report:4,gov_report::gov_report:4,gov_report,16,33,48,future_attention_oracle,64,27,11,0.2254468947649002,0.022423529392110453,0.013942582288763716
gov_report:4,gov_report::gov_report:4,gov_report,16,34,49,future_attention_oracle,64,0,0,0.04788890853524208,-7.191235638970284e-06,4.145001722455956e-06
gov_report:4,gov_report::gov_report:4,gov_report,16,34,49,future_attention_oracle,64,0,11,0.04428119212388992,-7.191235638970284e-06,4.145001722455956e-06
gov_report:4,gov_report::gov_report:4,gov_report,16,34,49,future_attention_oracle,64,14,0,0.037643637508153915,-7.191235638970284e-06,4.145001722455956e-06
gov_report:4,gov_report::gov_report:4,gov_report,16,34,49,future_attention_oracle,64,14,11,0.45585066080093384,-7.191235638970284e-06,4.145001722455956e-06
gov_report:4,gov_report::gov_report:4,gov_report,16,34,49,future_attention_oracle,64,27,0,0.12921999394893646,-7.191235638970284e-06,4.145001722455956e-06
gov_report:4,gov_report::gov_report:4,gov_report,16,34,49,future_attention_oracle,64,27,11,0.13751815259456635,-7.191235638970284e-06,4.145001722455956e-06
gov_report:4,gov_report::gov_report:4,gov_report,16,35,50,future_attention_oracle,64,0,0,0.04462713375687599,6.2321475198245935e-06,1.3050840576174387e-05
gov_report:4,gov_report::gov_report:4,gov_report,16,35,50,future_attention_oracle,64,0,11,0.03344525769352913,6.2321475198245935e-06,1.3050840576174387e-05
