sample_id,task,previous_anchor,anchor,horizon,proxy,staleness_gap,selector_gap,total_gap,identity_residual,proxy_regret,fresh_teacher_risk,stale_teacher_risk,oracle_teacher_risk,panel_max_teacher_risk,fresh_action_id,stale_action_id
synthetic_niah_42,niah_single_1,16,32,1,attention_mean_w1_shared,0.011819577775895596,0.0,0.011819577775895596,0.0,0.2977947755843,0.008396935649216175,0.02021651342511177,0.008396935649216175,0.5764453411102295,fc035a178d1f0dc5766375a05f1c88f589a00f300df5c02f34d4199fa814e1ec,0449933c3e275947284f3ef01f082adeec25bd6851b999e4372036762d6d4c98
synthetic_niah_42,niah_single_1,16,32,4,attention_mean_w1_shared,0.08298604126321152,0.0,0.08298604126321152,0.0,0.2977947755843,0.008131924725603312,0.09111796598881483,0.008131924725603312,0.46302994759753346,fc035a178d1f0dc5766375a05f1c88f589a00f300df5c02f34d4199fa814e1ec,0449933c3e275947284f3ef01f082adeec25bd6851b999e4372036762d6d4c98
synthetic_niah_42,niah_single_1,16,32,8,attention_mean_w1_shared,0.048337784872273915,0.0,0.048337784872273915,0.0,0.2977947755843,0.011794047270086594,0.06013183214236051,0.011794047270086594,0.3105293167755008,fc035a178d1f0dc5766375a05f1c88f589a00f300df5c02f34d4199fa814e1ec,0449933c3e275947284f3ef01f082adeec25bd6851b999e4372036762d6d4c98
synthetic_niah_42,niah_single_1,16,32,16,attention_mean_w1_shared,-0.5877568543728557,0.5658360181587341,-0.021920836214121664,0.0,0.2977947755843,0.7339006323090871,0.14614377793623134,0.168064614150353,0.7339006323090871,fc035a178d1f0dc5766375a05f1c88f589a00f300df5c02f34d4199fa814e1ec,0449933c3e275947284f3ef01f082adeec25bd6851b999e4372036762d6d4c98
synthetic_niah_42,niah_single_1,32,48,1,attention_mean_w1_shared,0.09091633895877749,0.0,0.09091633895877749,0.0,0.25204547758675044,0.0006497468566522002,0.09156608581542969,0.0006497468566522002,0.24904325604438782,a687ff24ab4e53b9930835667eca523b50f08cfb18fc5d30a73673c5cfcc84d1,fc035a178d1f0dc5766375a05f1c88f589a00f300df5c02f34d4199fa814e1ec
synthetic_niah_42,niah_single_1,32,48,4,attention_mean_w1_shared,-0.5490449491480831,1.9660097209271044,1.4169647717790212,0.0,0.25204547758675044,2.2118779282609466,1.6628329791128635,0.2458682073338423,2.79131400094775,a687ff24ab4e53b9930835667eca523b50f08cfb18fc5d30a73673c5cfcc84d1,fc035a178d1f0dc5766375a05f1c88f589a00f300df5c02f34d4199fa814e1ec
synthetic_niah_42,niah_single_1,32,48,8,attention_mean_w1_shared,-0.2556145122362068,1.0564497388404561,0.8008352266042493,0.0,0.25204547758675044,1.228030289596063,0.9724157773598563,0.17158055075560696,1.5276391062579933,a687ff24ab4e53b9930835667eca523b50f08cfb18fc5d30a73673c5cfcc84d1,fc035a178d1f0dc5766375a05f1c88f589a00f300df5c02f34d4199fa814e1ec
synthetic_niah_42,niah_single_1,32,48,16,attention_mean_w1_shared,-0.02586177990815486,0.5193159938608005,0.49345421395264566,0.0,0.25204547758675044,0.6647361738541804,0.6388743939460255,0.14542017999337986,0.8243218754432746,a687ff24ab4e53b9930835667eca523b50f08cfb18fc5d30a73673c5cfcc84d1,fc035a178d1f0dc5766375a05f1c88f589a00f300df5c02f34d4199fa814e1ec
synthetic_niah_43,niah_single_1,16,32,1,attention_mean_w1_shared,-0.013247698545455933,0.26244697719812393,0.249199278652668,0.0,0.18949653423229423,0.2757067084312439,0.26245900988578796,0.013259731233119965,0.3400111794471741,d309648d8e1872c0c0f20597f15035fa18485455274e607975cc17f6c8ccfc1e,bae4d4914c7551676485a522398952324b30f03dc8a55f4fa1135453af5b9924
synthetic_niah_43,niah_single_1,16,32,4,attention_mean_w1_shared,-0.3104952019639313,3.0206277263350785,2.710132524371147,0.0,0.18949653423229423,3.0838930350728333,2.773397833108902,0.06326530873775482,3.0838930350728333,d309648d8e1872c0c0f20597f15035fa18485455274e607975cc17f6c8ccfc1e,bae4d4914c7551676485a522398952324b30f03dc8a55f4fa1135453af5b9924
synthetic_niah_43,niah_single_1,16,32,8,attention_mean_w1_shared,-0.14832791552180424,1.515607875015121,1.3672799594933167,0.0,0.18949653423229423,1.557798262045253,1.4094703465234488,0.042190387030132115,1.557798262045253,d309648d8e1872c0c0f20597f15035fa18485455274e607975cc17f6c8ccfc1e,bae4d4914c7551676485a522398952324b30f03dc8a55f4fa1135453af5b9924
synthetic_niah_43,niah_single_1,16,32,16,attention_mean_w1_shared,-0.054309803315845784,0.7592864039252163,0.7049766006093705,0.0,0.18949653423229423,0.8118493895090069,0.7575395861931611,0.05256298558379058,0.8118493895090069,d309648d8e1872c0c0f20597f15035fa18485455274e607975cc17f6c8ccfc1e,bae4d4914c7551676485a522398952324b30f03dc8a55f4fa1135453af5b9924
