sample_id,task,previous_anchor,anchor,horizon,proxy,staleness_gap,selector_gap,total_gap,identity_residual,proxy_regret,fresh_teacher_risk,stale_teacher_risk,oracle_teacher_risk,panel_max_teacher_risk,fresh_action_id,stale_action_id
synthetic_niah_25,niah_single_1,32,48,4,attention_mean_w1_shared,0.034306213157833554,0.0010659176186891273,0.03537213077652268,0.0,0.26279522953792167,0.005422220085165463,0.03972843324299902,0.004356302466476336,0.005422220085165463,c035aaf5229bcd44ea4154d6a22d8c814ca9bfe4b0adf92be5d2091c26d3598a,c677523e99836d3898aee87bf4ba43a0a1dee61bc8184c3bee55b773f17c711d
synthetic_niah_25,niah_single_1,32,48,8,attention_mean_w1_shared,0.03141675476945238,0.0005933404099778272,0.03201009517943021,0.0,0.26279522953792167,0.00401287433487596,0.03542962910432834,0.0034195339248981327,0.00401287433487596,c035aaf5229bcd44ea4154d6a22d8c814ca9bfe4b0adf92be5d2091c26d3598a,c677523e99836d3898aee87bf4ba43a0a1dee61bc8184c3bee55b773f17c711d
synthetic_niah_25,niah_single_1,32,48,16,attention_mean_w1_shared,0.034581259275000775,0.002522751939977752,0.03710401121497853,0.0,0.26279522953792167,0.011388988092221553,0.04597024736722233,0.0088662361522438,0.011388988092221553,c035aaf5229bcd44ea4154d6a22d8c814ca9bfe4b0adf92be5d2091c26d3598a,c677523e99836d3898aee87bf4ba43a0a1dee61bc8184c3bee55b773f17c711d
synthetic_niah_26,niah_single_1,16,32,1,attention_mean_w1_shared,0.0032636895775794983,0.0,0.0032636895775794983,0.0,0.11855839789239514,0.0012922636233270168,0.004555953200906515,0.0012922636233270168,0.0013901176862418652,bf63f7b6bf8955e202da54d8db556ce1a7537b9e32f23e8d9da12d616d26bce8,9e00899476efcef22abfaf7d448eddecfd265e9aba52c40fc9fe9a19980186fc
synthetic_niah_26,niah_single_1,16,32,4,attention_mean_w1_shared,0.01672182127367705,0.0,0.01672182127367705,0.0,0.11855839789239514,0.0028262705309316516,0.019548091804608703,0.0028262705309316516,0.0032895251642912626,bf63f7b6bf8955e202da54d8db556ce1a7537b9e32f23e8d9da12d616d26bce8,9e00899476efcef22abfaf7d448eddecfd265e9aba52c40fc9fe9a19980186fc
synthetic_niah_26,niah_single_1,16,32,8,attention_mean_w1_shared,0.010375190186096006,0.0012015801185043529,0.011576770304600359,0.0,0.11855839789239514,0.04061118913523387,0.05098637932132988,0.03940960901672952,0.04061118913523387,bf63f7b6bf8955e202da54d8db556ce1a7537b9e32f23e8d9da12d616d26bce8,9e00899476efcef22abfaf7d448eddecfd265e9aba52c40fc9fe9a19980186fc
synthetic_niah_26,niah_single_1,16,32,16,attention_mean_w1_shared,0.005630408925753727,0.0,0.005630408925753727,0.0,0.11855839789239514,0.038863250616486766,0.04449365954224049,0.038863250616486766,0.039463920942580444,bf63f7b6bf8955e202da54d8db556ce1a7537b9e32f23e8d9da12d616d26bce8,9e00899476efcef22abfaf7d448eddecfd265e9aba52c40fc9fe9a19980186fc
synthetic_niah_26,niah_single_1,32,48,1,attention_mean_w1_shared,0.006956395693123341,0.0,0.006956395693123341,0.0,0.17868003358346746,0.005466827191412449,0.01242322288453579,0.005466827191412449,0.005545309279114008,ec1f3e6681f3c6f4d3a7a82d3990a319289e4a6391084bd6612695395a572eb9,bf63f7b6bf8955e202da54d8db556ce1a7537b9e32f23e8d9da12d616d26bce8
synthetic_niah_26,niah_single_1,32,48,4,attention_mean_w1_shared,0.012951786222402006,0.0,0.012951786222402006,0.0,0.17868003358346746,0.00253759027691558,0.015489376499317586,0.00253759027691558,0.003139706124784425,ec1f3e6681f3c6f4d3a7a82d3990a319289e4a6391084bd6612695395a572eb9,bf63f7b6bf8955e202da54d8db556ce1a7537b9e32f23e8d9da12d616d26bce8
synthetic_niah_26,niah_single_1,32,48,8,attention_mean_w1_shared,0.019712810433702543,0.0,0.019712810433702543,0.0,0.17868003358346746,0.004928954207571223,0.024641764641273767,0.004928954207571223,0.005247633394901641,ec1f3e6681f3c6f4d3a7a82d3990a319289e4a6391084bd6612695395a572eb9,bf63f7b6bf8955e202da54d8db556ce1a7537b9e32f23e8d9da12d616d26bce8
synthetic_niah_26,niah_single_1,32,48,16,attention_mean_w1_shared,0.01284853423567256,0.0,0.01284853423567256,0.0,0.17868003358346746,0.005400216665293556,0.018248750900966115,0.005400216665293556,0.005632565553241875,ec1f3e6681f3c6f4d3a7a82d3990a319289e4a6391084bd6612695395a572eb9,bf63f7b6bf8955e202da54d8db556ce1a7537b9e32f23e8d9da12d616d26bce8
