sample_id,cycle,layer,pool,mass_k28,mass_k92,mass_k156,mass_k220,mass_k284
gov_report:86,56,7,967,0.894822404251634,0.9405944370013881,0.9572283004273937,0.9670655991160266,0.9745528071758855
gov_report:86,56,8,967,0.7928215839834473,0.8786030305624155,0.9116508286845577,0.933103791230407,0.9480862188983883
gov_report:86,56,9,967,0.7974140455012794,0.8684938059664367,0.9056073290415686,0.9291393447008228,0.945839439969676
gov_report:86,56,10,967,0.7973367407608427,0.885943857533541,0.9194554786157525,0.9387108131616118,0.9514473990856451
gov_report:86,56,11,967,0.7549018710603412,0.8615505220653084,0.907673599132712,0.9347457143202244,0.9520383828861982
gov_report:86,56,12,967,0.7517535173333667,0.8698832306252233,0.9162444652071913,0.9427256960899301,0.9584147675757454
gov_report:86,56,13,967,0.7795868355943454,0.8853238808484368,0.9259562964405726,0.9502465361159794,0.9658835429869261
gov_report:86,56,14,967,0.8087203150617619,0.9028219808883561,0.9384525520527155,0.9570571671134648,0.9692160440078543
gov_report:86,56,15,967,0.7564111528503112,0.8736104888656501,0.919081176524125,0.9447024988734956,0.9605550767004235
gov_report:86,56,16,967,0.6682421498470522,0.8259275709090239,0.8891561203322224,0.9240909378004187,0.9474030329228965
gov_report:86,56,17,967,0.6369090616571498,0.8326824529886692,0.9073208933466195,0.9410610697047188,0.9609730121483717
gov_report:86,56,18,967,0.5685757083556091,0.7925549737283311,0.8801540212529354,0.9244510308771035,0.9504676566038378
gov_report:86,56,19,967,0.7090679752265939,0.8727471792376961,0.9342776498618915,0.957465188276027,0.9696845956061719
gov_report:86,56,20,967,0.717896531825263,0.8996680934612278,0.9493714375096748,0.9683961407850267,0.9779288161663195
gov_report:86,56,21,967,0.7183048765169081,0.9061312730012253,0.9537460262641382,0.9721876360748357,0.9814178619952978
gov_report:86,56,22,967,0.7614890373287088,0.9057200592592699,0.945466918679673,0.9617445522576182,0.9709214025350424
gov_report:86,56,23,967,0.7555287014798673,0.9137596398796611,0.9522441911521549,0.9692839619647491,0.978710761599994
gov_report:86,56,24,967,0.6959011862154045,0.8815449553033907,0.9347629602973151,0.9611119006229591,0.9752199751315038
gov_report:86,56,25,967,0.8818690036118167,0.9530619520641109,0.9721589831125101,0.9815394967705187,0.986692763775473
gov_report:86,56,26,967,0.8014947007021387,0.9192239215306715,0.9531380173096501,0.9698932564248913,0.9791965539244937
gov_report:86,56,27,967,0.854781165987683,0.933738525796309,0.9608167302607853,0.9731926067779351,0.9809769114002852
gov_report:86,56,28,967,0.8565245013653694,0.938884011733083,0.963596118109782,0.9754331510930528,0.9826656222292965
gov_report:86,56,29,967,0.8405941756941147,0.9323242493460283,0.9608770834746817,0.9743146150424798,0.9821480501466253
gov_report:86,56,30,967,0.8907110833261469,0.9509421276173211,0.9711276525077106,0.9802195181159292,0.9852785625326407
gov_report:86,56,31,967,0.8638662763956603,0.9406887639426157,0.9657572237289858,0.9777128574535646,0.9848709002808252
gov_report:86,56,32,967,0.9139756875754029,0.9632257803001034,0.9791359790039879,0.9857165696671069,0.989721278998444
gov_report:86,56,33,967,0.816825963179298,0.9082596330015498,0.9440817468567146,0.9630467406103741,0.9747415617600628
gov_report:86,56,34,967,0.8560264640825282,0.9328545354956954,0.9604157296508798,0.9739244622669176,0.9815811350174277
gov_report:86,56,35,967,0.8162057636883641,0.8993632949690588,0.9197529838250695,0.9335963577484598,0.9449125168324999
gov_report:86,57,0,968,0.5952739486746242,0.7627330072040533,0.8322267225881574,0.8722695726210237,0.9010135373114498
gov_report:86,57,1,968,0.45606509910010506,0.7028490478214672,0.8076506477448736,0.8554433414894618,0.8848769832689228
gov_report:86,57,2,968,0.5993877706042151,0.803964145611114,0.8468220696141099,0.8749020493602071,0.8975884587137274
gov_report:86,57,3,968,0.6422750874881148,0.8135715015602435,0.8647970168015036,0.8968401455314374,0.9200418106797426
gov_report:86,57,4,968,0.6499441811373978,0.7921349293723932,0.8488499988423689,0.8833758278987005,0.9090663746099531
gov_report:86,57,5,968,0.6521667606829711,0.8059275949974154,0.8568026227600697,0.8905446826409212,0.9152660202800048
gov_report:86,57,6,968,0.6300960572856313,0.7866584430985659,0.8379189070326719,0.8736942177729511,0.900869833843401
gov_report:86,57,7,968,0.8810133841752449,0.9320149880483035,0.9518779740340652,0.9633952888249622,0.9713920823152324
gov_report:86,57,8,968,0.7638446408273568,0.8630164247194008,0.9006094789770951,0.9253319196750198,0.9431218599379015
gov_report:86,57,9,968,0.8117446864721609,0.8824597741742575,0.9152131228748686,0.937555315888587,0.9530059271935674
gov_report:86,57,10,968,0.8154949828049183,0.8910477603293276,0.9188853377222305,0.9365723260921207,0.9495016242862112
gov_report:86,57,11,968,0.7865635240014831,0.872933676146232,0.9128566434978207,0.93675418900606,0.9531524055266333
gov_report:86,57,12,968,0.7503238936912332,0.8673868366775596,0.9116781123264354,0.9371241574586059,0.9536695712045746
gov_report:86,57,13,968,0.7401311441413533,0.86996451549156,0.9196207622476531,0.9475885126196598,0.9638740542193105
gov_report:86,57,14,968,0.783576977161198,0.8922212718281255,0.9307385462265395,0.9520710781482289,0.9655047156455849
gov_report:86,57,15,968,0.7377171764142196,0.8734004129772807,0.9227423717930985,0.9500873837756423,0.9657054649741705
gov_report:86,57,16,968,0.6632293597675306,0.8283341424210069,0.8897098659299583,0.9238408117927543,0.9470806949363832
gov_report:86,57,17,968,0.6245550090945039,0.8473703977780029,0.9187763276486077,0.9482861110675425,0.9652560503968989
gov_report:86,57,18,968,0.5635572052592823,0.8204972510768137,0.9028065568608258,0.9394256379482135,0.9599608793503168
gov_report:86,57,19,968,0.7148356231641184,0.8843913160110031,0.9385433468028329,0.9616182944007772,0.9734987085427833
gov_report:86,57,20,968,0.6966215494240173,0.8879192274496465,0.9420206896628761,0.9635018684025356,0.9756334612893883
gov_report:86,57,21,968,0.7327817981973184,0.9086115991054062,0.9580013115259847,0.9761651240619976,0.9848076329915196
gov_report:86,57,22,968,0.7774341611496688,0.9059199836032015,0.9471927744169791,0.9624833109434173,0.9719915398815824
gov_report:86,57,23,968,0.7547220435948999,0.9226323711156827,0.9616901383647358,0.9769108881363783,0.9842290538387131
gov_report:86,57,24,968,0.7734180489181209,0.9118245562407826,0.9527233474970643,0.9706912438538028,0.9805699223226022
gov_report:86,57,25,968,0.8921752825296696,0.9564498192035465,0.9763873796232139,0.9841842296229361,0.9885714887873683
gov_report:86,57,26,968,0.8365768601885144,0.9265141919213732,0.9568793016094537,0.9717065986631682,0.9799809542116527
gov_report:86,57,27,968,0.8648808940943796,0.9292950050605511,0.9545822888411413,0.9691777306343881,0.9776787057703455
gov_report:86,57,28,968,0.8314718831210755,0.9175828338574263,0.9500131261600163,0.9661140844137638,0.9764774934067546
gov_report:86,57,29,968,0.8857833175803669,0.9496946009748417,0.9702011642159108,0.9795989121721252,0.984968135898742
gov_report:86,57,30,968,0.9326358265119803,0.969572168466203,0.9802835035708972,0.985523470642126,0.9888860747201985
gov_report:86,57,31,968,0.9203957929270176,0.9639008608783436,0.9790516797932989,0.9853469599541985,0.9890640231593708
gov_report:86,57,32,968,0.9336729246102038,0.9722970629841887,0.9828766550946556,0.9872950285978275,0.9902187167429687
gov_report:86,57,33,968,0.9009347969285322,0.9522357862006546,0.9697451624333028,0.97953971401589,0.9855061711264903
gov_report:86,57,34,968,0.8945768480749192,0.9539620338785436,0.9706773156916095,0.9788852184230408,0.9841664060351175
gov_report:86,57,35,968,0.8386225789694254,0.9112445322929856,0.9294702931361348,0.9420315427027957,0.9520498639038258
gov_report:86,58,0,969,0.6061424887579274,0.7603065745878134,0.8283716396704988,0.8672974034738652,0.8958084165038582
gov_report:86,58,1,969,0.538352366928137,0.7593507565439013,0.8502548553936561,0.8905099196407975,0.91476942438881
gov_report:86,58,2,969,0.615319155303369,0.8150961938985871,0.862024238872345,0.888500501025378,0.9083639283165368
gov_report:86,58,3,969,0.719998130741122,0.8849919919596012,0.9214329124091374,0.9395330571550238,0.9520570764281626
gov_report:86,58,4,969,0.7728737475332614,0.8871953633649943,0.9170098754285677,0.9359280293383198,0.94979139741823
gov_report:86,58,5,969,0.7321234159556561,0.8509187046774086,0.8924578394405783,0.918618098577777,0.9364181531198902
gov_report:86,58,6,969,0.7441309658341401,0.8511462848217587,0.8880363709906517,0.912867346240686,0.9298346502301991
gov_report:86,58,7,969,0.8983423402152817,0.9423717233121573,0.9599776374946453,0.9699848205186724,0.9767341325989
gov_report:86,58,8,969,0.7713279906494257,0.8712178429187263,0.9093826597437469,0.9313570775695499,0.9465309392781476
gov_report:86,58,9,969,0.7768706507007941,0.8840788885284396,0.9196959149762228,0.940764455037632,0.9545372427814166
gov_report:86,58,10,969,0.840745515022022,0.9156560559591745,0.9397205692186968,0.9525729614953654,0.9618639338813686
gov_report:86,58,11,969,0.7933647688176335,0.895327981510939,0.9313379883053907,0.9504204722544431,0.963081530789155
gov_report:86,58,12,969,0.7678361969050829,0.8974122079912347,0.9393775973240104,0.9585697768135574,0.9700313868034843
gov_report:86,58,13,969,0.749748449384617,0.8933072360426649,0.9352193499248388,0.957866041194257,0.9714702352848332
gov_report:86,58,14,969,0.7577556534492139,0.8984155414290665,0.9386956086412546,0.9579269489587523,0.9698023584007307
gov_report:86,58,15,969,0.7019735856815407,0.8713864706848642,0.9249867410257101,0.9521433041786993,0.9670206811794768
gov_report:86,58,16,969,0.6833098584781957,0.8475143082654061,0.9046881819203327,0.9367949475975964,0.9566195317412591
gov_report:86,58,17,969,0.6119297268931747,0.8471907033118364,0.9171216508538128,0.9481467162181142,0.9657559812946446
gov_report:86,58,18,969,0.5003808676749987,0.7721221724469801,0.8687528832052966,0.9171112909305161,0.9454347030658814
gov_report:86,58,19,969,0.65860551885635,0.8370082160040795,0.9059700654856799,0.9404032183379466,0.9594728883664739
gov_report:86,58,20,969,0.6435255713612743,0.848769338296519,0.9156342772867697,0.9442423124441961,0.9612899739920167
gov_report:86,58,21,969,0.6422126416902253,0.8483413998164009,0.9228798200925008,0.957308452658342,0.9727384949667699
gov_report:86,58,22,969,0.7271448407004083,0.8735884574858097,0.9229391755256597,0.9479079224754668,0.9616235214554332
gov_report:86,58,23,969,0.716875305631978,0.8909196033971639,0.946138483275941,0.9687706144562095,0.9800407978938876
gov_report:86,58,24,969,0.6574339149758521,0.8600920213578895,0.9290909496968682,0.9619845808973221,0.9778981493707687
gov_report:86,58,25,969,0.8461537956605227,0.9349560235973823,0.962807956054641,0.9757078443795428,0.982592450156264
gov_report:86,58,26,969,0.8024414787537139,0.9086147114500569,0.9465766233733706,0.9662025975664579,0.9765492587145087
gov_report:86,58,27,969,0.8256452366382894,0.9163755502236287,0.9497961244270579,0.9671279395546607,0.9770449503238328
gov_report:86,58,28,969,0.8373777489530108,0.92604388049268,0.9566962446110271,0.9717499952247572,0.9807118063243907
gov_report:86,58,29,969,0.8137148415133307,0.9267716129740088,0.9614105545035012,0.976669623935832,0.9841280416475634
gov_report:86,58,30,969,0.8427340367421756,0.9343439662084821,0.962093339984016,0.9739323522577352,0.9811145869045333
