sample_id,task,cycle,layer,head,shared_mass,own_mass,own_shared_overlap,gain
synthetic_niah_86,niah_single_1,22,28,5,0.9914086402874929,0.9931781203191061,0.8136363636363636,0.0017694800316132575
synthetic_niah_86,niah_single_1,22,28,6,0.9797670236372187,0.9865707997936252,0.5181818181818182,0.0068037761564064825
synthetic_niah_86,niah_single_1,22,28,7,0.9937271912487188,0.9984532782532795,0.3181818181818182,0.004726087004560675
synthetic_niah_86,niah_single_1,22,29,0,0.9956255595348009,0.9971747125895367,0.8227272727272728,0.0015491530547357968
synthetic_niah_86,niah_single_1,22,29,1,0.9899582679234188,0.9915454817105762,0.7818181818181819,0.0015872137871574266
synthetic_niah_86,niah_single_1,22,29,2,0.9973385662320953,0.9983365517147609,0.7181818181818181,0.0009979854826656087
synthetic_niah_86,niah_single_1,22,29,3,0.9984098076529094,0.9990779627125831,0.7181818181818181,0.0006681550596736585
synthetic_niah_86,niah_single_1,22,29,4,0.9981830544325832,0.9986672120782979,0.8,0.0004841576457147445
synthetic_niah_86,niah_single_1,22,29,5,0.993445472593832,0.9948037082553755,0.7227272727272728,0.001358235661543472
synthetic_niah_86,niah_single_1,22,29,6,0.994165743620094,0.9974091102887602,0.7181818181818181,0.0032433666686662033
synthetic_niah_86,niah_single_1,22,29,7,0.996616184398331,0.9978647455674341,0.7136363636363636,0.0012485611691031018
synthetic_niah_86,niah_single_1,22,30,0,0.9888893407016149,0.9916963804797918,0.8318181818181818,0.0028070397781768675
synthetic_niah_86,niah_single_1,22,30,1,0.998186107452139,0.9992375810500083,0.759090909090909,0.001051473597869279
synthetic_niah_86,niah_single_1,22,30,2,0.9958241150950783,0.9988732254572257,0.6,0.003049110362147389
synthetic_niah_86,niah_single_1,22,30,3,0.9972171095696789,0.9985025420394325,0.7818181818181819,0.0012854324697535446
synthetic_niah_86,niah_single_1,22,30,4,0.9977493720249255,0.9991163237623022,0.8,0.0013669517373766649
synthetic_niah_86,niah_single_1,22,30,5,0.9982824967585032,0.9990225269570283,0.8181818181818182,0.0007400301985250879
synthetic_niah_86,niah_single_1,22,30,6,0.9988066715540905,0.9998467738383642,0.6227272727272727,0.0010401022842736474
synthetic_niah_86,niah_single_1,22,30,7,0.9950348805629903,0.9967528934544879,0.7318181818181818,0.0017180128914976445
synthetic_niah_86,niah_single_1,22,31,0,0.9981920238619832,0.9989546684646338,0.7818181818181819,0.0007626446026505196
synthetic_niah_86,niah_single_1,22,31,1,0.9979354417405826,0.9995016418906747,0.65,0.001566200150092123
synthetic_niah_86,niah_single_1,22,31,2,0.9865699550260586,0.9891373676380822,0.8409090909090909,0.002567412612023645
synthetic_niah_86,niah_single_1,22,31,3,0.9983316956895144,0.9992755341140095,0.6954545454545454,0.0009438384244950804
synthetic_niah_86,niah_single_1,22,31,4,0.9904546436125892,0.992601213065462,0.7863636363636364,0.0021465694528728374
synthetic_niah_86,niah_single_1,22,31,5,0.9945531026750316,0.997063203592427,0.6318181818181818,0.0025101009173953415
synthetic_niah_86,niah_single_1,22,31,6,0.9987035046540521,0.9992075510263183,0.7181818181818181,0.0005040463722661981
synthetic_niah_86,niah_single_1,22,31,7,0.9932953143897211,0.996686185053466,0.6045454545454545,0.0033908706637448827
synthetic_niah_86,niah_single_1,22,32,0,0.9990830018849339,0.9995140913218096,0.7863636363636364,0.0004310894368756424
synthetic_niah_86,niah_single_1,22,32,1,0.9973297426986074,0.9990871954898346,0.5636363636363636,0.0017574527912271876
synthetic_niah_86,niah_single_1,22,32,2,0.9970930070733336,0.9987882990257488,0.6454545454545455,0.0016952919524152454
synthetic_niah_86,niah_single_1,22,32,3,0.9887432021442871,0.9907669694808154,0.8136363636363636,0.002023767336528315
synthetic_niah_86,niah_single_1,22,32,4,0.997239226811228,0.997892763976582,0.7636363636363637,0.0006535371653539901
synthetic_niah_86,niah_single_1,22,32,5,0.9996748318015937,0.9998337589575625,0.6727272727272727,0.00015892715596887985
synthetic_niah_86,niah_single_1,22,32,6,0.9953405614143399,0.9964389076624622,0.7318181818181818,0.0010983462481223283
synthetic_niah_86,niah_single_1,22,32,7,0.9941122117840779,0.9968462583651199,0.6409090909090909,0.0027340465810419268
synthetic_niah_86,niah_single_1,22,33,0,0.9985301085448677,0.999436482002562,0.7545454545454545,0.0009063734576942872
synthetic_niah_86,niah_single_1,22,33,1,0.9857999634336266,0.988408573497948,0.9,0.0026086100643213372
synthetic_niah_86,niah_single_1,22,33,2,0.997302167453425,0.9986188472783334,0.6727272727272727,0.0013166798249083511
synthetic_niah_86,niah_single_1,22,33,3,0.9992058467705757,0.999860198984836,0.6409090909090909,0.0006543522142603564
synthetic_niah_86,niah_single_1,22,33,4,0.9981131096207878,0.9985718569699705,0.8,0.00045874734918271987
synthetic_niah_86,niah_single_1,22,33,5,0.9915360962106201,0.993309640637643,0.7681818181818182,0.0017735444270229328
synthetic_niah_86,niah_single_1,22,33,6,0.9940637147152364,0.9956349011457628,0.7090909090909091,0.00157118643052645
synthetic_niah_86,niah_single_1,22,33,7,0.9971039555266182,0.9984004030525642,0.6954545454545454,0.0012964475259459318
synthetic_niah_86,niah_single_1,22,34,0,0.9991186052110953,0.9996414392196514,0.7181818181818181,0.0005228340085561278
synthetic_niah_86,niah_single_1,22,34,1,0.9915333448512103,0.9953073612376604,0.7227272727272728,0.003774016386450141
synthetic_niah_86,niah_single_1,22,34,2,0.999046888534195,0.9997611290620834,0.6227272727272727,0.0007142405278883768
synthetic_niah_86,niah_single_1,22,34,3,0.972517217088746,0.9811784734294141,0.4954545454545455,0.008661256340668055
synthetic_niah_86,niah_single_1,22,34,4,0.9906067448290222,0.9920090129801664,0.9136363636363637,0.0014022681511441926
synthetic_niah_86,niah_single_1,22,34,5,0.9938025507886726,0.9950818936383319,0.8454545454545455,0.0012793428496592485
synthetic_niah_86,niah_single_1,22,34,6,0.9981888030532562,0.9991557392632059,0.4954545454545455,0.0009669362099496981
synthetic_niah_86,niah_single_1,22,34,7,0.974757027966276,0.9802479698482826,0.8454545454545455,0.005490941882006606
synthetic_niah_86,niah_single_1,22,35,0,0.9746814139977402,0.9777603734393628,0.6227272727272727,0.0030789594416226196
synthetic_niah_86,niah_single_1,22,35,1,0.9957152985958664,0.9965044345104616,0.6681818181818182,0.0007891359145951737
synthetic_niah_86,niah_single_1,22,35,2,0.976917555060485,0.9801419557740388,0.7,0.0032244007135537878
synthetic_niah_86,niah_single_1,22,35,3,0.9807047180910575,0.9849205951888488,0.7318181818181818,0.004215877097791254
synthetic_niah_86,niah_single_1,22,35,4,0.9836135687954759,0.9858031169319984,0.7,0.002189548136522501
synthetic_niah_86,niah_single_1,22,35,5,0.9850858117520493,0.988137321064706,0.6090909090909091,0.0030515093126566306
synthetic_niah_86,niah_single_1,22,35,6,0.982784474113841,0.9870107719859871,0.6636363636363637,0.004226297872146123
synthetic_niah_86,niah_single_1,22,35,7,0.9747994838448498,0.978871943829217,0.5909090909090909,0.004072459984367227
synthetic_niah_86,niah_single_1,23,0,0,0.8487319329951593,0.8982508624618867,0.5409090909090909,0.049518929466727424
synthetic_niah_86,niah_single_1,23,0,1,0.8898236567446962,0.9054715485497223,0.740909090909091,0.015647891805026126
synthetic_niah_86,niah_single_1,23,0,2,0.9235216391368997,0.9442174791521063,0.6409090909090909,0.020695840015206635
synthetic_niah_86,niah_single_1,23,0,3,0.919747718119706,0.9663294085845069,0.41818181818181815,0.04658169046480087
synthetic_niah_86,niah_single_1,23,0,4,0.9339464606220554,0.9524120275935464,0.7318181818181818,0.018465566971490932
synthetic_niah_86,niah_single_1,23,0,5,0.8769195760967126,0.9234423319117343,0.6318181818181818,0.046522755815021744
synthetic_niah_86,niah_single_1,23,0,6,0.7208117448892206,0.7982436634542724,0.6090909090909091,0.07743191856505183
synthetic_niah_86,niah_single_1,23,0,7,0.8165338967343866,0.8539546794814455,0.6772727272727272,0.037420782747058956
synthetic_niah_86,niah_single_1,23,1,0,0.9760669919083556,0.9822854650969876,0.6909090909090909,0.006218473188632001
synthetic_niah_86,niah_single_1,23,1,1,0.882560447764758,0.913061492835732,0.6227272727272727,0.030501045070974064
synthetic_niah_86,niah_single_1,23,1,2,0.8028393838886057,0.8279809275187852,0.7454545454545455,0.025141543630179508
synthetic_niah_86,niah_single_1,23,1,3,0.9002659536797444,0.9301713629482541,0.7681818181818182,0.02990540926850971
synthetic_niah_86,niah_single_1,23,1,4,0.7254842455644195,0.7546865248545294,0.7272727272727273,0.029202279290109878
synthetic_niah_86,niah_single_1,23,1,5,0.7313854742462353,0.7945268345066915,0.5,0.06314136026045614
synthetic_niah_86,niah_single_1,23,1,6,0.9262364948400078,0.945514840668396,0.7045454545454546,0.019278345828388166
synthetic_niah_86,niah_single_1,23,1,7,0.7769680127392368,0.8349884303034142,0.6863636363636364,0.05802041756417742
synthetic_niah_86,niah_single_1,23,2,0,0.9842253325481845,0.9902282490151461,0.6045454545454545,0.006002916466961605
synthetic_niah_86,niah_single_1,23,2,1,0.9574271623099186,0.9755082819147969,0.5863636363636363,0.018081119604878237
synthetic_niah_86,niah_single_1,23,2,2,0.980928050666461,0.9859556594431717,0.6272727272727273,0.0050276087767106015
synthetic_niah_86,niah_single_1,23,2,3,0.9439293375757662,0.951826187791349,0.7181818181818181,0.00789685021558273
synthetic_niah_86,niah_single_1,23,2,4,0.9691674003653544,0.9788017975283168,0.5909090909090909,0.009634397162962327
synthetic_niah_86,niah_single_1,23,2,5,0.9617939335142044,0.9710022005556405,0.6863636363636364,0.009208267041436069
synthetic_niah_86,niah_single_1,23,2,6,0.8523090796902526,0.8979381989402319,0.4818181818181818,0.045629119249979255
synthetic_niah_86,niah_single_1,23,2,7,0.9377323094630868,0.9459624013641814,0.5590909090909091,0.008230091901094583
synthetic_niah_86,niah_single_1,23,3,0,0.9478402745695279,0.9579547176412246,0.6545454545454545,0.010114443071696733
synthetic_niah_86,niah_single_1,23,3,1,0.9970167122616225,0.9979807535110549,0.5181818181818182,0.0009640412494323902
synthetic_niah_86,niah_single_1,23,3,2,0.9880984568958753,0.9919981078631933,0.4954545454545455,0.0038996509673180357
synthetic_niah_86,niah_single_1,23,3,3,0.9918887627882922,0.997353672384232,0.5909090909090909,0.005464909595939815
synthetic_niah_86,niah_single_1,23,3,4,0.9985406472606435,0.99913248203107,0.6818181818181818,0.0005918347704264582
synthetic_niah_86,niah_single_1,23,3,5,0.9994809333297134,0.999749795512848,0.5227272727272727,0.0002688621831345994
synthetic_niah_86,niah_single_1,23,3,6,0.9890888544387175,0.992682939037818,0.6318181818181818,0.003594084599100489
synthetic_niah_86,niah_single_1,23,3,7,0.9934707089030498,0.997106862903282,0.5772727272727273,0.0036361540002322057
synthetic_niah_86,niah_single_1,23,4,0,0.996353102358169,0.9969678413684093,0.5909090909090909,0.0006147390102403394
synthetic_niah_86,niah_single_1,23,4,1,0.9962267281338685,0.9979977073030273,0.509090909090909,0.001770979169158804
synthetic_niah_86,niah_single_1,23,4,2,0.9606922324471929,0.9684606713057828,0.7545454545454545,0.00776843885858991
synthetic_niah_86,niah_single_1,23,4,3,0.9782543117262732,0.9863007814315603,0.5363636363636364,0.008046469705287107
synthetic_niah_86,niah_single_1,23,4,4,0.9853517974380929,0.9885542113072924,0.7636363636363637,0.003202413869199505
synthetic_niah_86,niah_single_1,23,4,5,0.9968500040793971,0.9978070318467387,0.6545454545454545,0.0009570277673416339
synthetic_niah_86,niah_single_1,23,4,6,0.990246779500875,0.9933054062852126,0.5909090909090909,0.003058626784337548
synthetic_niah_86,niah_single_1,23,4,7,0.9868002285829222,0.9895460935967239,0.8272727272727273,0.002745865013801696
synthetic_niah_86,niah_single_1,23,5,0,0.9359730530264223,0.9559699429204073,0.7136363636363636,0.01999688989398496
synthetic_niah_86,niah_single_1,23,5,1,0.9614749915702431,0.96985833541933,0.8318181818181818,0.0083833438490869
synthetic_niah_86,niah_single_1,23,5,2,0.9295750595610098,0.9610582935027172,0.4090909090909091,0.03148323394170738
synthetic_niah_86,niah_single_1,23,5,3,0.976176402784734,0.982707695888505,0.8636363636363636,0.006531293103770985
synthetic_niah_86,niah_single_1,23,5,4,0.9397749564654292,0.9745231911749708,0.39545454545454545,0.03474823470954158
synthetic_niah_86,niah_single_1,23,5,5,0.9844842250800317,0.9892873070891767,0.8181818181818182,0.004803082009144921
synthetic_niah_86,niah_single_1,23,5,6,0.9667065700984302,0.9784047021663145,0.7272727272727273,0.011698132067884282
synthetic_niah_86,niah_single_1,23,5,7,0.9903391781972313,0.9934930261454972,0.6272727272727273,0.0031538479482658976
synthetic_niah_86,niah_single_1,23,6,0,0.9393016300282242,0.9583105740820113,0.5363636363636364,0.019008944053787058
synthetic_niah_86,niah_single_1,23,6,1,0.9958670305721444,0.9977425175003898,0.6363636363636364,0.0018754869282453512
synthetic_niah_86,niah_single_1,23,6,2,0.9566750260315916,0.9603342917777601,0.9136363636363637,0.003659265746168483
synthetic_niah_86,niah_single_1,23,6,3,0.9498919605600601,0.9571352366248314,0.85,0.007243276064771265
synthetic_niah_86,niah_single_1,23,6,4,0.9888019833819152,0.9897430311793234,0.9227272727272727,0.0009410477974082232
synthetic_niah_86,niah_single_1,23,6,5,0.98411970650895,0.9887385124360005,0.7227272727272728,0.004618805927050551
synthetic_niah_86,niah_single_1,23,6,6,0.9846626281550096,0.9884303409799466,0.7363636363636363,0.0037677128249370417
synthetic_niah_86,niah_single_1,23,6,7,0.9577733152386633,0.9631942209385593,0.8636363636363636,0.005420905699896061
synthetic_niah_86,niah_single_1,23,7,0,0.9804625328621864,0.9849939220602132,0.9045454545454545,0.0045313891980267584
synthetic_niah_86,niah_single_1,23,7,1,0.9999472146247963,0.9999904734680393,0.509090909090909,4.3258843242965916e-05
synthetic_niah_86,niah_single_1,23,7,2,0.9965276949234367,0.9985013376562996,0.7090909090909091,0.0019736427328628237
synthetic_niah_86,niah_single_1,23,7,3,0.992389900665501,0.9956778819429453,0.5272727272727272,0.0032879812774442296
synthetic_niah_86,niah_single_1,23,7,4,0.9958694436611863,0.9967802305858765,0.7681818181818182,0.0009107869246901545
synthetic_niah_86,niah_single_1,23,7,5,0.9941944218252912,0.9962527377812845,0.5681818181818182,0.002058315955993373
synthetic_niah_86,niah_single_1,23,7,6,0.9804795292828852,0.9883765281407337,0.4954545454545455,0.007896998857848558
synthetic_niah_86,niah_single_1,23,7,7,0.9802526276975249,0.9884350417530021,0.5045454545454545,0.00818241405547726
synthetic_niah_86,niah_single_1,23,8,0,0.9902073742297198,0.9921379499908294,0.6772727272727272,0.0019305757611095542
synthetic_niah_86,niah_single_1,23,8,1,0.9805329911102167,0.9835056295562726,0.8181818181818182,0.0029726384460558863
synthetic_niah_86,niah_single_1,23,8,2,0.994319236074503,0.9965072470981545,0.5136363636363637,0.002188011023651515
synthetic_niah_86,niah_single_1,23,8,3,0.9860389356820358,0.9925995608144002,0.4681818181818182,0.006560625132364328
synthetic_niah_86,niah_single_1,23,8,4,0.9984411350981477,0.9986362219712839,0.7181818181818181,0.00019508687313618545
synthetic_niah_86,niah_single_1,23,8,5,0.9909049562733255,0.994259377096399,0.4954545454545455,0.0033544208230734673
synthetic_niah_86,niah_single_1,23,8,6,0.9938908199632593,0.9948698787459241,0.7136363636363636,0.000979058782664799
synthetic_niah_86,niah_single_1,23,8,7,0.9948004020264436,0.9954748637523747,0.8136363636363636,0.0006744617259311081
synthetic_niah_86,niah_single_1,23,9,0,0.993252358203591,0.9950570198733067,0.5454545454545454,0.0018046616697157125
synthetic_niah_86,niah_single_1,23,9,1,0.9928502416412337,0.9957780470286719,0.4681818181818182,0.002927805387438198
synthetic_niah_86,niah_single_1,23,9,2,0.9996953602177044,0.999768739293652,0.6090909090909091,7.337907594751059e-05
synthetic_niah_86,niah_single_1,23,9,3,0.9830430650636003,0.9840657359738162,0.9272727272727272,0.001022670910215906
synthetic_niah_86,niah_single_1,23,9,4,0.9937828946770704,0.9951240736200408,0.8863636363636364,0.001341178942970478
synthetic_niah_86,niah_single_1,23,9,5,0.9833498180310991,0.9842440937141298,0.9045454545454545,0.0008942756830306875
synthetic_niah_86,niah_single_1,23,9,6,0.9976142119529002,0.9979995290166465,0.9045454545454545,0.00038531706374622665
synthetic_niah_86,niah_single_1,23,9,7,0.9998793689776861,0.999935735258946,0.6454545454545455,5.6366281259823126e-05
synthetic_niah_86,niah_single_1,23,10,0,0.9797318384392804,0.9898203402298317,0.4681818181818182,0.010088501790551319
synthetic_niah_86,niah_single_1,23,10,1,0.9761090221780698,0.979879332160458,0.7227272727272728,0.0037703099823881425
synthetic_niah_86,niah_single_1,23,10,2,0.9960562302265519,0.9966021560530377,0.8136363636363636,0.0005459258264858269
synthetic_niah_86,niah_single_1,23,10,3,0.977413707360156,0.9845729250526615,0.5454545454545454,0.007159217692505493
synthetic_niah_86,niah_single_1,23,10,4,0.9871576181238685,0.9889267711810329,0.6954545454545454,0.0017691530571644076
synthetic_niah_86,niah_single_1,23,10,5,0.9932505660169285,0.9940889073446951,0.8,0.0008383413277666119
synthetic_niah_86,niah_single_1,23,10,6,0.9868131727396597,0.9914760069075248,0.7363636363636363,0.00466283416786506
synthetic_niah_86,niah_single_1,23,10,7,0.9896390127319171,0.992653256053326,0.8454545454545455,0.0030142433214088715
synthetic_niah_86,niah_single_1,23,11,0,0.9862907896123486,0.9880903691747825,0.8090909090909091,0.0017995795624339284
synthetic_niah_86,niah_single_1,23,11,1,0.9867211877301391,0.9887848955581805,0.7863636363636364,0.002063707828041439
synthetic_niah_86,niah_single_1,23,11,2,0.9878188314681069,0.991715144986166,0.5272727272727272,0.00389631351805908
synthetic_niah_86,niah_single_1,23,11,3,0.9720861741844034,0.9745193981881116,0.9090909090909091,0.0024332240037082675
synthetic_niah_86,niah_single_1,23,11,4,0.9622325238920677,0.9717865284020311,0.5636363636363636,0.009554004509963354
synthetic_niah_86,niah_single_1,23,11,5,0.9875922489051948,0.9922980024793264,0.6454545454545455,0.00470575357413161
synthetic_niah_86,niah_single_1,23,11,6,0.976851466140101,0.9796812261773747,0.8590909090909091,0.002829760037273754
synthetic_niah_86,niah_single_1,23,11,7,0.9916354512477291,0.9934850078432552,0.7227272727272728,0.0018495565955261029
synthetic_niah_86,niah_single_1,23,12,0,0.9797631706711589,0.9858347970811128,0.6,0.006071626409953845
synthetic_niah_86,niah_single_1,23,12,1,0.9786314954895963,0.9822973721665273,0.7136363636363636,0.003665876676931079
synthetic_niah_86,niah_single_1,23,12,2,0.9806322120600651,0.9832458022091106,0.7681818181818182,0.002613590149045497
synthetic_niah_86,niah_single_1,23,12,3,0.9824009981396067,0.9845050365242288,0.7954545454545454,0.002104038384622142
synthetic_niah_86,niah_single_1,23,12,4,0.9823249102646785,0.9875581738460956,0.6272727272727273,0.005233263581417069
synthetic_niah_86,niah_single_1,23,12,5,0.9996741562560775,0.9997278365796594,0.7090909090909091,5.3680323581883904e-05
synthetic_niah_86,niah_single_1,23,12,6,0.9950944893091926,0.9965395579301928,0.6545454545454545,0.001445068621000134
synthetic_niah_86,niah_single_1,23,12,7,0.9767490338257334,0.9812768265331288,0.7136363636363636,0.0045277927073953395
synthetic_niah_86,niah_single_1,23,13,0,0.9714934085016589,0.9750553560951812,0.8636363636363636,0.003561947593522352
synthetic_niah_86,niah_single_1,23,13,1,0.98198786355095,0.990221462699905,0.4,0.00823359914895494
synthetic_niah_86,niah_single_1,23,13,2,0.9761749499858795,0.9797088863356248,0.75,0.0035339363497453036
synthetic_niah_86,niah_single_1,23,13,3,0.9971042728440748,0.9987679736871824,0.4409090909090909,0.0016637008431076294
synthetic_niah_86,niah_single_1,23,13,4,0.9644551914932776,0.9672158325851251,0.8181818181818182,0.002760641091847482
synthetic_niah_86,niah_single_1,23,13,5,0.9966206053003132,0.9978788467118518,0.6181818181818182,0.0012582414115386298
synthetic_niah_86,niah_single_1,23,13,6,0.9885041466654246,0.9906228542556453,0.7045454545454546,0.002118707590220703
synthetic_niah_86,niah_single_1,23,13,7,0.998343484227171,0.9988431427786033,0.6045454545454545,0.0004996585514323026
synthetic_niah_86,niah_single_1,23,14,0,0.9934970913272934,0.9964602192008919,0.44545454545454544,0.0029631278735985367
synthetic_niah_86,niah_single_1,23,14,1,0.9946099588924021,0.9966880663504297,0.6863636363636364,0.0020781074580276115
synthetic_niah_86,niah_single_1,23,14,2,0.9881656224906886,0.9905486120247335,0.6772727272727272,0.0023829895340449214
synthetic_niah_86,niah_single_1,23,14,3,0.9867363388618486,0.9882023227929158,0.7863636363636364,0.0014659839310671163
synthetic_niah_86,niah_single_1,23,14,4,0.970667845401028,0.9736662296317922,0.7681818181818182,0.0029983842307641506
synthetic_niah_86,niah_single_1,23,14,5,0.9913148868745305,0.9946393197417189,0.5409090909090909,0.0033244328671884205
synthetic_niah_86,niah_single_1,23,14,6,0.9924215046030314,0.9939648470309062,0.7454545454545455,0.0015433424278747943
synthetic_niah_86,niah_single_1,23,14,7,0.9833696873389405,0.9878306676021922,0.6090909090909091,0.0044609802632517015
synthetic_niah_86,niah_single_1,23,15,0,0.8839887813902406,0.8912692550573338,0.8181818181818182,0.007280473667093168
synthetic_niah_86,niah_single_1,23,15,1,0.9896992637341776,0.9926098648421819,0.7090909090909091,0.0029106011080043404
synthetic_niah_86,niah_single_1,23,15,2,0.9621925070044535,0.9679887386456679,0.7727272727272727,0.0057962316412144554
synthetic_niah_86,niah_single_1,23,15,3,0.9860969264439123,0.9898235724162704,0.7545454545454545,0.003726645972358056
synthetic_niah_86,niah_single_1,23,15,4,0.989952744519697,0.9936686499710635,0.7045454545454546,0.0037159054513665746
synthetic_niah_86,niah_single_1,23,15,5,0.9965824055814023,0.9977829234813933,0.5590909090909091,0.0012005178999909827
synthetic_niah_86,niah_single_1,23,15,6,0.9972912849608118,0.9982382599334877,0.5818181818181818,0.0009469749726759291
synthetic_niah_86,niah_single_1,23,15,7,0.9724445680565372,0.9812318811788073,0.6,0.008787313122270102
synthetic_niah_86,niah_single_1,23,16,0,0.9835378749961817,0.9866999701916908,0.7727272727272727,0.0031620951955090293
synthetic_niah_86,niah_single_1,23,16,1,0.985166035757786,0.988298379911576,0.7863636363636364,0.0031323441537899344
synthetic_niah_86,niah_single_1,23,16,2,0.9919127123184523,0.9934011841017297,0.7727272727272727,0.0014884717832773786
synthetic_niah_86,niah_single_1,23,16,3,0.9779501310883197,0.9822155009507973,0.8090909090909091,0.004265369862477608
synthetic_niah_86,niah_single_1,23,16,4,0.9708963076103091,0.9727378351568043,0.85,0.0018415275464952474
synthetic_niah_86,niah_single_1,23,16,5,0.9811952656348326,0.9877281905062566,0.7909090909090909,0.006532924871423984
synthetic_niah_86,niah_single_1,23,16,6,0.9750756636210515,0.9781530209931026,0.7227272727272728,0.0030773573720511704
synthetic_niah_86,niah_single_1,23,16,7,0.9724156478846518,0.9766263403528742,0.8409090909090909,0.004210692468222366
synthetic_niah_86,niah_single_1,23,17,0,0.9704531008564012,0.973934385481483,0.7909090909090909,0.003481284625081793
synthetic_niah_86,niah_single_1,23,17,1,0.965696383206372,0.970508353152828,0.8409090909090909,0.004811969946456052
synthetic_niah_86,niah_single_1,23,17,2,0.9977939113343168,0.9995562293119259,0.5909090909090909,0.0017623179776090625
synthetic_niah_86,niah_single_1,23,17,3,0.9888278490766264,0.990967284208317,0.8681818181818182,0.0021394351316906812
synthetic_niah_86,niah_single_1,23,17,4,0.9776974974268567,0.9806135273690473,0.85,0.0029160299421905345
synthetic_niah_86,niah_single_1,23,17,5,0.9895734202286455,0.9929313628730835,0.8363636363636363,0.0033579426444380056
synthetic_niah_86,niah_single_1,23,17,6,0.9337841473990329,0.9423071040313667,0.8363636363636363,0.008522956632333822
synthetic_niah_86,niah_single_1,23,17,7,0.9932236424828825,0.9955109063054219,0.6409090909090909,0.0022872638225394093
synthetic_niah_86,niah_single_1,23,18,0,0.990732571216783,0.995600148651991,0.5818181818181818,0.004867577435207937
synthetic_niah_86,niah_single_1,23,18,1,0.9707993964845939,0.9771296828301892,0.7681818181818182,0.006330286345595293
synthetic_niah_86,niah_single_1,23,18,2,0.9789079381094278,0.9859112919700118,0.7636363636363637,0.007003353860584038
synthetic_niah_86,niah_single_1,23,18,3,0.8786908127668311,0.9013964022799152,0.7454545454545455,0.0227055895130841
synthetic_niah_86,niah_single_1,23,18,4,0.9686956770280093,0.9778929081981207,0.7318181818181818,0.009197231170111397
synthetic_niah_86,niah_single_1,23,18,5,0.927413376280546,0.9382805065493105,0.8181818181818182,0.010867130268764513
synthetic_niah_86,niah_single_1,23,18,6,0.9516657078840717,0.9591787941686502,0.8227272727272728,0.007513086284578474
synthetic_niah_86,niah_single_1,23,18,7,0.9452885547986696,0.954759132708202,0.7772727272727272,0.00947057790953243
synthetic_niah_86,niah_single_1,23,19,0,0.962447677360801,0.9671013169222913,0.8227272727272728,0.004653639561490341
synthetic_niah_86,niah_single_1,23,19,1,0.9861912920640665,0.9905211094838481,0.6409090909090909,0.004329817419781556
synthetic_niah_86,niah_single_1,23,19,2,0.9755891971211902,0.9826403650988645,0.6772727272727272,0.007051167977674355
synthetic_niah_86,niah_single_1,23,19,3,0.9302503819137283,0.9376573804793653,0.8454545454545455,0.00740699856563698
synthetic_niah_86,niah_single_1,23,19,4,0.9925882832366685,0.9946863590019838,0.6272727272727273,0.002098075765315288
synthetic_niah_86,niah_single_1,23,19,5,0.9796142122133383,0.984208932477666,0.6636363636363637,0.004594720264327723
synthetic_niah_86,niah_single_1,23,19,6,0.99489996763165,0.9981616871455766,0.6772727272727272,0.0032617195139266197
synthetic_niah_86,niah_single_1,23,19,7,0.9824059666668953,0.9856561868821687,0.7909090909090909,0.003250220215273436
synthetic_niah_86,niah_single_1,23,20,0,0.9859573321131166,0.9926460420786727,0.6227272727272727,0.006688709965556039
synthetic_niah_86,niah_single_1,23,20,1,0.9581646872092241,0.9698987100016664,0.7090909090909091,0.011734022792442289
synthetic_niah_86,niah_single_1,23,20,2,0.9915889176207693,0.9951629088426119,0.6727272727272727,0.003573991221842654
synthetic_niah_86,niah_single_1,23,20,3,0.9822926544274925,0.9872300022989721,0.75,0.0049373478714795915
synthetic_niah_86,niah_single_1,23,20,4,0.9543042288140328,0.9659670374945447,0.7045454545454546,0.011662808680511949
synthetic_niah_86,niah_single_1,23,20,5,0.9790089051714777,0.989345894002708,0.7045454545454546,0.010336988831230354
synthetic_niah_86,niah_single_1,23,20,6,0.9973432519232635,0.9992831073178181,0.509090909090909,0.001939855394554657
synthetic_niah_86,niah_single_1,23,20,7,0.9706690958149989,0.980197564977262,0.7681818181818182,0.00952846916226302
synthetic_niah_86,niah_single_1,23,21,0,0.9954081309703546,0.997424305130607,0.5409090909090909,0.0020161741602523486
synthetic_niah_86,niah_single_1,23,21,1,0.9925556716583479,0.9965979027140548,0.6227272727272727,0.004042231055706891
synthetic_niah_86,niah_single_1,23,21,2,0.9913887212167326,0.9992238330635957,0.7,0.007835111846863141
synthetic_niah_86,niah_single_1,23,21,3,0.989951863153823,0.9944934272329295,0.6454545454545455,0.004541564079106553
synthetic_niah_86,niah_single_1,23,21,4,0.9718697093657658,0.9757774550511001,0.8318181818181818,0.003907745685334363
synthetic_niah_86,niah_single_1,23,21,5,0.9915390550339928,0.9938158371254467,0.8136363636363636,0.0022767820914539882
synthetic_niah_86,niah_single_1,23,21,6,0.9847686518137848,0.9900954949550637,0.7954545454545454,0.0053268431412788475
synthetic_niah_86,niah_single_1,23,21,7,0.9868655022610106,0.9900388578730274,0.8272727272727273,0.003173355612016815
synthetic_niah_86,niah_single_1,23,22,0,0.9883351686019058,0.9915033847521568,0.7181818181818181,0.00316821615025098
synthetic_niah_86,niah_single_1,23,22,1,0.9716498375493263,0.9752620296238937,0.85,0.003612192074567422
