sample_id,sample_cluster,task,anchor,strategy,layer,head,singular_value_rank,singular_value,spectrum_scope
gov_report:0,gov_report::gov_report:0,gov_report,48,v_ridge_leverage,0,1,2,33.63251495361328,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,v_ridge_leverage,0,1,3,24.818405151367188,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,v_ridge_leverage,0,1,4,23.767621994018555,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,v_ridge_leverage,0,1,5,22.43035888671875,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,v_ridge_leverage,0,1,6,20.970966339111328,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,v_ridge_leverage,0,1,7,19.832796096801758,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,v_ridge_leverage,0,1,8,19.125072479248047,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,v_ridge_leverage,14,0,1,160.4530792236328,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,v_ridge_leverage,14,0,2,80.56493377685547,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,v_ridge_leverage,14,0,3,65.07169342041016,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,v_ridge_leverage,14,0,4,61.49477767944336,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,v_ridge_leverage,14,0,5,58.0733528137207,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,v_ridge_leverage,14,0,6,55.643829345703125,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,v_ridge_leverage,14,0,7,51.38150405883789,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,v_ridge_leverage,14,0,8,50.214176177978516,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,v_ridge_leverage,14,1,1,98.94983673095703,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,v_ridge_leverage,14,1,2,67.7772445678711,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,v_ridge_leverage,14,1,3,62.58967971801758,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,v_ridge_leverage,14,1,4,59.620357513427734,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,v_ridge_leverage,14,1,5,54.29622268676758,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,v_ridge_leverage,14,1,6,49.942928314208984,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,v_ridge_leverage,14,1,7,48.841896057128906,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,v_ridge_leverage,14,1,8,46.18696594238281,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,v_ridge_leverage,27,0,1,293.435791015625,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,v_ridge_leverage,27,0,2,199.3609161376953,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,v_ridge_leverage,27,0,3,166.49501037597656,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,v_ridge_leverage,27,0,4,156.66270446777344,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,v_ridge_leverage,27,0,5,152.74671936035156,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,v_ridge_leverage,27,0,6,141.81761169433594,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,v_ridge_leverage,27,0,7,137.93177795410156,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,v_ridge_leverage,27,0,8,133.82427978515625,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,v_ridge_leverage,27,1,1,269.88299560546875,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,v_ridge_leverage,27,1,2,223.35316467285156,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,v_ridge_leverage,27,1,3,194.69320678710938,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,v_ridge_leverage,27,1,4,179.29762268066406,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,v_ridge_leverage,27,1,5,176.4612579345703,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,v_ridge_leverage,27,1,6,157.5815887451172,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,v_ridge_leverage,27,1,7,150.8997039794922,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,v_ridge_leverage,27,1,8,142.05189514160156,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,attention_weighted_v_ridge_leverage,0,0,1,87.3443832397461,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,attention_weighted_v_ridge_leverage,0,0,2,40.291160583496094,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,attention_weighted_v_ridge_leverage,0,0,3,24.495622634887695,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,attention_weighted_v_ridge_leverage,0,0,4,21.557762145996094,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,attention_weighted_v_ridge_leverage,0,0,5,19.94005584716797,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,attention_weighted_v_ridge_leverage,0,0,6,19.173744201660156,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,attention_weighted_v_ridge_leverage,0,0,7,18.02557373046875,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,attention_weighted_v_ridge_leverage,0,0,8,17.80282211303711,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,attention_weighted_v_ridge_leverage,0,1,1,43.32862091064453,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,attention_weighted_v_ridge_leverage,0,1,2,33.63251495361328,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,attention_weighted_v_ridge_leverage,0,1,3,24.818405151367188,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,attention_weighted_v_ridge_leverage,0,1,4,23.767621994018555,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,attention_weighted_v_ridge_leverage,0,1,5,22.43035888671875,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,attention_weighted_v_ridge_leverage,0,1,6,20.970966339111328,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,attention_weighted_v_ridge_leverage,0,1,7,19.832796096801758,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,attention_weighted_v_ridge_leverage,0,1,8,19.125072479248047,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,attention_weighted_v_ridge_leverage,14,0,1,160.4530792236328,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,attention_weighted_v_ridge_leverage,14,0,2,80.56493377685547,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,attention_weighted_v_ridge_leverage,14,0,3,65.07169342041016,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,attention_weighted_v_ridge_leverage,14,0,4,61.49477767944336,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,attention_weighted_v_ridge_leverage,14,0,5,58.0733528137207,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,attention_weighted_v_ridge_leverage,14,0,6,55.643829345703125,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,attention_weighted_v_ridge_leverage,14,0,7,51.38150405883789,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,attention_weighted_v_ridge_leverage,14,0,8,50.214176177978516,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,attention_weighted_v_ridge_leverage,14,1,1,98.94983673095703,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,attention_weighted_v_ridge_leverage,14,1,2,67.7772445678711,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,attention_weighted_v_ridge_leverage,14,1,3,62.58967971801758,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,attention_weighted_v_ridge_leverage,14,1,4,59.620357513427734,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,attention_weighted_v_ridge_leverage,14,1,5,54.29622268676758,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,attention_weighted_v_ridge_leverage,14,1,6,49.942928314208984,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,attention_weighted_v_ridge_leverage,14,1,7,48.841896057128906,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,attention_weighted_v_ridge_leverage,14,1,8,46.18696594238281,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,attention_weighted_v_ridge_leverage,27,0,1,293.435791015625,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,attention_weighted_v_ridge_leverage,27,0,2,199.3609161376953,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,attention_weighted_v_ridge_leverage,27,0,3,166.49501037597656,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,attention_weighted_v_ridge_leverage,27,0,4,156.66270446777344,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,attention_weighted_v_ridge_leverage,27,0,5,152.74671936035156,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,attention_weighted_v_ridge_leverage,27,0,6,141.81761169433594,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,attention_weighted_v_ridge_leverage,27,0,7,137.93177795410156,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,attention_weighted_v_ridge_leverage,27,0,8,133.82427978515625,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,attention_weighted_v_ridge_leverage,27,1,1,269.88299560546875,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,attention_weighted_v_ridge_leverage,27,1,2,223.35316467285156,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,attention_weighted_v_ridge_leverage,27,1,3,194.69320678710938,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,attention_weighted_v_ridge_leverage,27,1,4,179.29762268066406,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,attention_weighted_v_ridge_leverage,27,1,5,176.4612579345703,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,attention_weighted_v_ridge_leverage,27,1,6,157.5815887451172,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,attention_weighted_v_ridge_leverage,27,1,7,150.8997039794922,selected_core_at_anchor_first_8_values
gov_report:0,gov_report::gov_report:0,gov_report,48,attention_weighted_v_ridge_leverage,27,1,8,142.05189514160156,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,snapkv,0,0,1,88.9573974609375,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,snapkv,0,0,2,40.58639907836914,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,snapkv,0,0,3,22.812213897705078,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,snapkv,0,0,4,20.701358795166016,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,snapkv,0,0,5,19.842945098876953,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,snapkv,0,0,6,19.13621711730957,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,snapkv,0,0,7,18.30592918395996,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,snapkv,0,0,8,17.217058181762695,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,snapkv,0,1,1,46.048179626464844,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,snapkv,0,1,2,34.89739990234375,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,snapkv,0,1,3,28.07677459716797,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,snapkv,0,1,4,23.812175750732422,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,snapkv,0,1,5,21.345340728759766,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,snapkv,0,1,6,20.9730167388916,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,snapkv,0,1,7,19.445608139038086,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,snapkv,0,1,8,18.627195358276367,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,snapkv,14,0,1,194.63368225097656,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,snapkv,14,0,2,74.2537841796875,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,snapkv,14,0,3,69.64340209960938,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,snapkv,14,0,4,67.21826934814453,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,snapkv,14,0,5,61.042022705078125,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,snapkv,14,0,6,59.17076110839844,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,snapkv,14,0,7,52.807044982910156,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,snapkv,14,0,8,49.925331115722656,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,snapkv,14,1,1,119.79197692871094,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,snapkv,14,1,2,73.09198760986328,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,snapkv,14,1,3,67.01432037353516,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,snapkv,14,1,4,65.04306030273438,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,snapkv,14,1,5,57.84745407104492,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,snapkv,14,1,6,53.89237594604492,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,snapkv,14,1,7,46.58748245239258,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,snapkv,14,1,8,45.24125289916992,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,snapkv,27,0,1,325.73016357421875,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,snapkv,27,0,2,237.2733917236328,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,snapkv,27,0,3,181.23390197753906,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,snapkv,27,0,4,168.57041931152344,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,snapkv,27,0,5,161.89332580566406,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,snapkv,27,0,6,152.7212371826172,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,snapkv,27,0,7,147.39474487304688,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,snapkv,27,0,8,140.15589904785156,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,snapkv,27,1,1,296.60015869140625,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,snapkv,27,1,2,266.2501220703125,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,snapkv,27,1,3,207.11489868164062,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,snapkv,27,1,4,197.97927856445312,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,snapkv,27,1,5,179.60301208496094,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,snapkv,27,1,6,168.51318359375,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,snapkv,27,1,7,166.40467834472656,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,snapkv,27,1,8,162.99771118164062,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,v_ridge_leverage,0,0,1,88.9573974609375,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,v_ridge_leverage,0,0,2,40.58639907836914,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,v_ridge_leverage,0,0,3,22.812213897705078,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,v_ridge_leverage,0,0,4,20.701358795166016,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,v_ridge_leverage,0,0,5,19.842945098876953,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,v_ridge_leverage,0,0,6,19.13621711730957,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,v_ridge_leverage,0,0,7,18.30592918395996,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,v_ridge_leverage,0,0,8,17.217058181762695,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,v_ridge_leverage,0,1,1,46.048179626464844,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,v_ridge_leverage,0,1,2,34.89739990234375,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,v_ridge_leverage,0,1,3,28.07677459716797,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,v_ridge_leverage,0,1,4,23.812175750732422,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,v_ridge_leverage,0,1,5,21.345340728759766,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,v_ridge_leverage,0,1,6,20.9730167388916,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,v_ridge_leverage,0,1,7,19.445608139038086,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,v_ridge_leverage,0,1,8,18.627195358276367,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,v_ridge_leverage,14,0,1,194.63368225097656,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,v_ridge_leverage,14,0,2,74.2537841796875,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,v_ridge_leverage,14,0,3,69.64340209960938,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,v_ridge_leverage,14,0,4,67.21826934814453,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,v_ridge_leverage,14,0,5,61.042022705078125,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,v_ridge_leverage,14,0,6,59.17076110839844,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,v_ridge_leverage,14,0,7,52.807044982910156,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,v_ridge_leverage,14,0,8,49.925331115722656,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,v_ridge_leverage,14,1,1,119.79197692871094,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,v_ridge_leverage,14,1,2,73.09198760986328,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,v_ridge_leverage,14,1,3,67.01432037353516,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,v_ridge_leverage,14,1,4,65.04306030273438,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,v_ridge_leverage,14,1,5,57.84745407104492,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,v_ridge_leverage,14,1,6,53.89237594604492,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,v_ridge_leverage,14,1,7,46.58748245239258,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,v_ridge_leverage,14,1,8,45.24125289916992,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,v_ridge_leverage,27,0,1,325.73016357421875,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,v_ridge_leverage,27,0,2,237.2733917236328,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,v_ridge_leverage,27,0,3,181.23390197753906,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,v_ridge_leverage,27,0,4,168.57041931152344,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,v_ridge_leverage,27,0,5,161.89332580566406,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,v_ridge_leverage,27,0,6,152.7212371826172,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,v_ridge_leverage,27,0,7,147.39474487304688,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,v_ridge_leverage,27,0,8,140.15589904785156,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,v_ridge_leverage,27,1,1,296.60015869140625,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,v_ridge_leverage,27,1,2,266.2501220703125,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,v_ridge_leverage,27,1,3,207.11489868164062,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,v_ridge_leverage,27,1,4,197.97927856445312,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,v_ridge_leverage,27,1,5,179.60301208496094,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,v_ridge_leverage,27,1,6,168.51318359375,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,v_ridge_leverage,27,1,7,166.40467834472656,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,v_ridge_leverage,27,1,8,162.99771118164062,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,attention_weighted_v_ridge_leverage,0,0,1,88.9573974609375,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,attention_weighted_v_ridge_leverage,0,0,2,40.58639907836914,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,attention_weighted_v_ridge_leverage,0,0,3,22.812213897705078,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,attention_weighted_v_ridge_leverage,0,0,4,20.701358795166016,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,attention_weighted_v_ridge_leverage,0,0,5,19.842945098876953,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,attention_weighted_v_ridge_leverage,0,0,6,19.13621711730957,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,attention_weighted_v_ridge_leverage,0,0,7,18.30592918395996,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,attention_weighted_v_ridge_leverage,0,0,8,17.217058181762695,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,attention_weighted_v_ridge_leverage,0,1,1,46.048179626464844,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,attention_weighted_v_ridge_leverage,0,1,2,34.89739990234375,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,attention_weighted_v_ridge_leverage,0,1,3,28.07677459716797,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,attention_weighted_v_ridge_leverage,0,1,4,23.812175750732422,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,attention_weighted_v_ridge_leverage,0,1,5,21.345340728759766,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,attention_weighted_v_ridge_leverage,0,1,6,20.9730167388916,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,attention_weighted_v_ridge_leverage,0,1,7,19.445608139038086,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,attention_weighted_v_ridge_leverage,0,1,8,18.627195358276367,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,attention_weighted_v_ridge_leverage,14,0,1,194.63368225097656,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,attention_weighted_v_ridge_leverage,14,0,2,74.2537841796875,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,attention_weighted_v_ridge_leverage,14,0,3,69.64340209960938,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,attention_weighted_v_ridge_leverage,14,0,4,67.21826934814453,selected_core_at_anchor_first_8_values
gov_report:1,gov_report::gov_report:1,gov_report,0,attention_weighted_v_ridge_leverage,14,0,5,61.042022705078125,selected_core_at_anchor_first_8_values
