anchor,attention_output_error_max,attention_output_error_mean,avg_approx_kl,avg_delta_nll,config_hash,git_commit,horizon,invalid_reason,max_active_cache_tokens,max_approx_kl,max_delta_nll,model,oracle_overlap,peak_accelerator_bytes,peak_rss_bytes,replay_time_s,run_id,sample_id,seed,selected_core_size_mean,selection_boundary_margin_mean,strategy,sum_approx_kl,sum_delta_nll,task,valid,validity_horizons,sample_cluster,oracle_conditioned,avg_delta_nll_abs,rank_avg_delta_nll_within_sample_anchor_horizon,rank_avg_kl_within_sample_anchor_horizon
48,0.28841671471794444,0.28841671471794444,0.0019208563367520723,0.004138028575109587,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,1,,256,0.0019208563367520723,0.004138028575109587,mlx-community/Qwen2.5-1.5B-Instruct-4bit,0.2819267220424291,2905351336,2208399360,0.03494141699997044,discovery_small_4bit_seed42_protocol_v4,gov_report:4,42,220.0,9.944449578012739e-05,snapkv,0.0019208563367520723,0.004138028575109587,gov_report,True,"[{""is_right_censored"":true,""metric"":""avg_delta_nll"",""observed_horizon"":1,""threshold"":0.01},{""is_right_censored"":true,""metric"":""avg_delta_nll"",""observed_horizon"":1,""threshold"":0.05},{""is_right_censored"":true,""metric"":""avg_delta_nll"",""observed_horizon"":1,""threshold"":0.1},{""is_right_censored"":true,""metric"":""avg_delta_nll"",""observed_horizon"":1,""threshold"":0.25},{""is_right_censored"":true,""metric"":""max_delta_nll"",""observed_horizon"":1,""threshold"":0.05},{""is_right_censored"":true,""metric"":""max_delta_nll"",""observed_horizon"":1,""threshold"":0.1},{""is_right_censored"":true,""metric"":""max_delta_nll"",""observed_horizon"":1,""threshold"":0.25},{""is_right_censored"":true,""metric"":""max_delta_nll"",""observed_horizon"":1,""threshold"":0.5},{""is_right_censored"":false,""metric"":""avg_approx_kl"",""observed_horizon"":0,""threshold"":0.001},{""is_right_censored"":true,""metric"":""avg_approx_kl"",""observed_horizon"":1,""threshold"":0.005},{""is_right_censored"":true,""metric"":""avg_approx_kl"",""observed_horizon"":1,""threshold"":0.01},{""is_right_censored"":true,""metric"":""avg_approx_kl"",""observed_horizon"":1,""threshold"":0.05}]",gov_report::gov_report:4,False,0.004138028575109587,2.0,2.0
48,0.44748844516774017,0.3394070260692388,0.019191357031186053,0.017802968419133647,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,16,,256,0.08104184390090066,0.3218982381819018,mlx-community/Qwen2.5-1.5B-Instruct-4bit,0.2962780561471239,2905351336,2208399360,0.4375035839999555,discovery_small_4bit_seed42_protocol_v4,gov_report:4,42,220.0,9.944449578012739e-05,snapkv,0.30706171249897685,0.28484749470613835,gov_report,True,"[{""is_right_censored"":false,""metric"":""avg_delta_nll"",""observed_horizon"":12,""threshold"":0.01},{""is_right_censored"":true,""metric"":""avg_delta_nll"",""observed_horizon"":16,""threshold"":0.05},{""is_right_censored"":true,""metric"":""avg_delta_nll"",""observed_horizon"":16,""threshold"":0.1},{""is_right_censored"":true,""metric"":""avg_delta_nll"",""observed_horizon"":16,""threshold"":0.25},{""is_right_censored"":false,""metric"":""max_delta_nll"",""observed_horizon"":6,""threshold"":0.05},{""is_right_censored"":false,""metric"":""max_delta_nll"",""observed_horizon"":6,""threshold"":0.1},{""is_right_censored"":false,""metric"":""max_delta_nll"",""observed_horizon"":12,""threshold"":0.25},{""is_right_censored"":true,""metric"":""max_delta_nll"",""observed_horizon"":16,""threshold"":0.5},{""is_right_censored"":false,""metric"":""avg_approx_kl"",""observed_horizon"":3,""threshold"":0.001},{""is_right_censored"":false,""metric"":""avg_approx_kl"",""observed_horizon"":3,""threshold"":0.005},{""is_right_censored"":false,""metric"":""avg_approx_kl"",""observed_horizon"":8,""threshold"":0.01},{""is_right_censored"":true,""metric"":""avg_approx_kl"",""observed_horizon"":16,""threshold"":0.05}]",gov_report::gov_report:4,False,0.017802968419133647,2.0,2.0
48,0.35224549906949204,0.3226180180596809,0.008279100666296684,0.011933360420229633,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,4,,256,0.03108268671673677,0.043343823792451275,mlx-community/Qwen2.5-1.5B-Instruct-4bit,0.28580074696603697,2905351336,2208399360,0.11248679199997014,discovery_small_4bit_seed42_protocol_v4,gov_report:4,42,220.0,9.944449578012739e-05,snapkv,0.033116402665186735,0.04773344168091853,gov_report,True,"[{""is_right_censored"":false,""metric"":""avg_delta_nll"",""observed_horizon"":3,""threshold"":0.01},{""is_right_censored"":true,""metric"":""avg_delta_nll"",""observed_horizon"":4,""threshold"":0.05},{""is_right_censored"":true,""metric"":""avg_delta_nll"",""observed_horizon"":4,""threshold"":0.1},{""is_right_censored"":true,""metric"":""avg_delta_nll"",""observed_horizon"":4,""threshold"":0.25},{""is_right_censored"":true,""metric"":""max_delta_nll"",""observed_horizon"":4,""threshold"":0.05},{""is_right_censored"":true,""metric"":""max_delta_nll"",""observed_horizon"":4,""threshold"":0.1},{""is_right_censored"":true,""metric"":""max_delta_nll"",""observed_horizon"":4,""threshold"":0.25},{""is_right_censored"":true,""metric"":""max_delta_nll"",""observed_horizon"":4,""threshold"":0.5},{""is_right_censored"":false,""metric"":""avg_approx_kl"",""observed_horizon"":3,""threshold"":0.001},{""is_right_censored"":false,""metric"":""avg_approx_kl"",""observed_horizon"":3,""threshold"":0.005},{""is_right_censored"":true,""metric"":""avg_approx_kl"",""observed_horizon"":4,""threshold"":0.01},{""is_right_censored"":true,""metric"":""avg_approx_kl"",""observed_horizon"":4,""threshold"":0.05}]",gov_report::gov_report:4,False,0.011933360420229633,1.0,1.0
48,0.6638233345001936,0.4447531206630325,1.5327970123286982,1.7276012795944953,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,64,,256,11.474240162827469,12.655579758596971,mlx-community/Qwen2.5-1.5B-Instruct-4bit,0.2578513501598331,2905351336,2208399360,1.751049500000022,discovery_small_4bit_seed42_protocol_v4,gov_report:4,42,220.0,9.944449578012739e-05,snapkv,98.09900878903669,110.5664818940477,gov_report,True,"[{""is_right_censored"":false,""metric"":""avg_delta_nll"",""observed_horizon"":12,""threshold"":0.01},{""is_right_censored"":false,""metric"":""avg_delta_nll"",""observed_horizon"":20,""threshold"":0.05},{""is_right_censored"":false,""metric"":""avg_delta_nll"",""observed_horizon"":23,""threshold"":0.1},{""is_right_censored"":false,""metric"":""avg_delta_nll"",""observed_horizon"":23,""threshold"":0.25},{""is_right_censored"":false,""metric"":""max_delta_nll"",""observed_horizon"":6,""threshold"":0.05},{""is_right_censored"":false,""metric"":""max_delta_nll"",""observed_horizon"":6,""threshold"":0.1},{""is_right_censored"":false,""metric"":""max_delta_nll"",""observed_horizon"":12,""threshold"":0.25},{""is_right_censored"":false,""metric"":""max_delta_nll"",""observed_horizon"":20,""threshold"":0.5},{""is_right_censored"":false,""metric"":""avg_approx_kl"",""observed_horizon"":3,""threshold"":0.001},{""is_right_censored"":false,""metric"":""avg_approx_kl"",""observed_horizon"":3,""threshold"":0.005},{""is_right_censored"":false,""metric"":""avg_approx_kl"",""observed_horizon"":8,""threshold"":0.01},{""is_right_censored"":false,""metric"":""avg_approx_kl"",""observed_horizon"":21,""threshold"":0.05}]",gov_report::gov_report:4,False,1.7276012795944953,4.0,4.0
48,0.6845678562919298,0.6845678562919298,4.3333922178594895,4.320879255747425,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,1,,256,4.3333922178594895,4.320879255747425,mlx-community/Qwen2.5-1.5B-Instruct-4bit,0.10943795126711033,2905351336,2208399360,0.028080584000008457,discovery_small_4bit_seed42_protocol_v4,gov_report:4,42,220.0,0.00014830753207206726,v_ridge_leverage,4.3333922178594895,4.320879255747425,gov_report,True,"[{""is_right_censored"":false,""metric"":""avg_delta_nll"",""observed_horizon"":0,""threshold"":0.01},{""is_right_censored"":false,""metric"":""avg_delta_nll"",""observed_horizon"":0,""threshold"":0.05},{""is_right_censored"":false,""metric"":""avg_delta_nll"",""observed_horizon"":0,""threshold"":0.1},{""is_right_censored"":false,""metric"":""avg_delta_nll"",""observed_horizon"":0,""threshold"":0.25},{""is_right_censored"":false,""metric"":""max_delta_nll"",""observed_horizon"":0,""threshold"":0.05},{""is_right_censored"":false,""metric"":""max_delta_nll"",""observed_horizon"":0,""threshold"":0.1},{""is_right_censored"":false,""metric"":""max_delta_nll"",""observed_horizon"":0,""threshold"":0.25},{""is_right_censored"":false,""metric"":""max_delta_nll"",""observed_horizon"":0,""threshold"":0.5},{""is_right_censored"":false,""metric"":""avg_approx_kl"",""observed_horizon"":0,""threshold"":0.001},{""is_right_censored"":false,""metric"":""avg_approx_kl"",""observed_horizon"":0,""threshold"":0.005},{""is_right_censored"":false,""metric"":""avg_approx_kl"",""observed_horizon"":0,""threshold"":0.01},{""is_right_censored"":false,""metric"":""avg_approx_kl"",""observed_horizon"":0,""threshold"":0.05}]",gov_report::gov_report:4,False,4.320879255747425,4.0,4.0
48,0.7591831733783087,0.5339376083575189,0.8510462123131426,0.8827596973263929,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,16,,256,4.3333922178594895,4.320879255747425,mlx-community/Qwen2.5-1.5B-Instruct-4bit,0.10640831521328477,2905351336,2208399360,0.44662545899996076,discovery_small_4bit_seed42_protocol_v4,gov_report:4,42,220.0,0.00014830753207206726,v_ridge_leverage,13.616739397010281,14.124155157222287,gov_report,True,"[{""is_right_censored"":false,""metric"":""avg_delta_nll"",""observed_horizon"":0,""threshold"":0.01},{""is_right_censored"":false,""metric"":""avg_delta_nll"",""observed_horizon"":0,""threshold"":0.05},{""is_right_censored"":false,""metric"":""avg_delta_nll"",""observed_horizon"":0,""threshold"":0.1},{""is_right_censored"":false,""metric"":""avg_delta_nll"",""observed_horizon"":0,""threshold"":0.25},{""is_right_censored"":false,""metric"":""max_delta_nll"",""observed_horizon"":0,""threshold"":0.05},{""is_right_censored"":false,""metric"":""max_delta_nll"",""observed_horizon"":0,""threshold"":0.1},{""is_right_censored"":false,""metric"":""max_delta_nll"",""observed_horizon"":0,""threshold"":0.25},{""is_right_censored"":false,""metric"":""max_delta_nll"",""observed_horizon"":0,""threshold"":0.5},{""is_right_censored"":false,""metric"":""avg_approx_kl"",""observed_horizon"":0,""threshold"":0.001},{""is_right_censored"":false,""metric"":""avg_approx_kl"",""observed_horizon"":0,""threshold"":0.005},{""is_right_censored"":false,""metric"":""avg_approx_kl"",""observed_horizon"":0,""threshold"":0.01},{""is_right_censored"":false,""metric"":""avg_approx_kl"",""observed_horizon"":0,""threshold"":0.05}]",gov_report::gov_report:4,False,0.8827596973263929,4.0,4.0
48,0.6845678562919298,0.6053132410161197,1.3993814102010391,1.4001514598462421,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,4,,256,4.3333922178594895,4.320879255747425,mlx-community/Qwen2.5-1.5B-Instruct-4bit,0.10342858580588486,2905351336,2208399360,0.10983562500001653,discovery_small_4bit_seed42_protocol_v4,gov_report:4,42,220.0,0.00014830753207206726,v_ridge_leverage,5.5975256408041565,5.6006058393849685,gov_report,True,"[{""is_right_censored"":false,""metric"":""avg_delta_nll"",""observed_horizon"":0,""threshold"":0.01},{""is_right_censored"":false,""metric"":""avg_delta_nll"",""observed_horizon"":0,""threshold"":0.05},{""is_right_censored"":false,""metric"":""avg_delta_nll"",""observed_horizon"":0,""threshold"":0.1},{""is_right_censored"":false,""metric"":""avg_delta_nll"",""observed_horizon"":0,""threshold"":0.25},{""is_right_censored"":false,""metric"":""max_delta_nll"",""observed_horizon"":0,""threshold"":0.05},{""is_right_censored"":false,""metric"":""max_delta_nll"",""observed_horizon"":0,""threshold"":0.1},{""is_right_censored"":false,""metric"":""max_delta_nll"",""observed_horizon"":0,""threshold"":0.25},{""is_right_censored"":false,""metric"":""max_delta_nll"",""observed_horizon"":0,""threshold"":0.5},{""is_right_censored"":false,""metric"":""avg_approx_kl"",""observed_horizon"":0,""threshold"":0.001},{""is_right_censored"":false,""metric"":""avg_approx_kl"",""observed_horizon"":0,""threshold"":0.005},{""is_right_censored"":false,""metric"":""avg_approx_kl"",""observed_horizon"":0,""threshold"":0.01},{""is_right_censored"":false,""metric"":""avg_approx_kl"",""observed_horizon"":0,""threshold"":0.05}]",gov_report::gov_report:4,False,1.4001514598462421,4.0,4.0
48,0.8008854202926159,0.5146663655468728,1.3434406891545962,1.5533088972970293,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,64,,256,6.526136122209982,7.028396841827291,mlx-community/Qwen2.5-1.5B-Instruct-4bit,0.10662755783486731,2905351336,2208399360,1.7696225830000003,discovery_small_4bit_seed42_protocol_v4,gov_report:4,42,220.0,0.00014830753207206726,v_ridge_leverage,85.98020410589416,99.41176942700987,gov_report,True,"[{""is_right_censored"":false,""metric"":""avg_delta_nll"",""observed_horizon"":0,""threshold"":0.01},{""is_right_censored"":false,""metric"":""avg_delta_nll"",""observed_horizon"":0,""threshold"":0.05},{""is_right_censored"":false,""metric"":""avg_delta_nll"",""observed_horizon"":0,""threshold"":0.1},{""is_right_censored"":false,""metric"":""avg_delta_nll"",""observed_horizon"":0,""threshold"":0.25},{""is_right_censored"":false,""metric"":""max_delta_nll"",""observed_horizon"":0,""threshold"":0.05},{""is_right_censored"":false,""metric"":""max_delta_nll"",""observed_horizon"":0,""threshold"":0.1},{""is_right_censored"":false,""metric"":""max_delta_nll"",""observed_horizon"":0,""threshold"":0.25},{""is_right_censored"":false,""metric"":""max_delta_nll"",""observed_horizon"":0,""threshold"":0.5},{""is_right_censored"":false,""metric"":""avg_approx_kl"",""observed_horizon"":0,""threshold"":0.001},{""is_right_censored"":false,""metric"":""avg_approx_kl"",""observed_horizon"":0,""threshold"":0.005},{""is_right_censored"":false,""metric"":""avg_approx_kl"",""observed_horizon"":0,""threshold"":0.01},{""is_right_censored"":false,""metric"":""avg_approx_kl"",""observed_horizon"":0,""threshold"":0.05}]",gov_report::gov_report:4,False,1.5533088972970293,3.0,3.0
0,0.1318820659071207,0.1318820659071207,0.00456601120268941,-0.04119189083760588,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,1,,256,0.00456601120268941,-0.04119189083760588,mlx-community/Qwen2.5-1.5B-Instruct-4bit,0.5342495684927424,1781052680,2208399360,0.02455570799997986,discovery_small_4bit_seed42_protocol_v4,reasoning_long_generation_0,42,220.0,0.001050968255315508,attention_weighted_v_ridge_leverage,0.00456601120268941,-0.04119189083760588,reasoning_long_generation,True,"[{""is_right_censored"":true,""metric"":""avg_delta_nll"",""observed_horizon"":1,""threshold"":0.01},{""is_right_censored"":true,""metric"":""avg_delta_nll"",""observed_horizon"":1,""threshold"":0.05},{""is_right_censored"":true,""metric"":""avg_delta_nll"",""observed_horizon"":1,""threshold"":0.1},{""is_right_censored"":true,""metric"":""avg_delta_nll"",""observed_horizon"":1,""threshold"":0.25},{""is_right_censored"":true,""metric"":""max_delta_nll"",""observed_horizon"":1,""threshold"":0.05},{""is_right_censored"":true,""metric"":""max_delta_nll"",""observed_horizon"":1,""threshold"":0.1},{""is_right_censored"":true,""metric"":""max_delta_nll"",""observed_horizon"":1,""threshold"":0.25},{""is_right_censored"":true,""metric"":""max_delta_nll"",""observed_horizon"":1,""threshold"":0.5},{""is_right_censored"":false,""metric"":""avg_approx_kl"",""observed_horizon"":0,""threshold"":0.001},{""is_right_censored"":true,""metric"":""avg_approx_kl"",""observed_horizon"":1,""threshold"":0.005},{""is_right_censored"":true,""metric"":""avg_approx_kl"",""observed_horizon"":1,""threshold"":0.01},{""is_right_censored"":true,""metric"":""avg_approx_kl"",""observed_horizon"":1,""threshold"":0.05}]",reasoning_long_generation::reasoning_long_generation_0,False,0.04119189083760588,3.0,2.0
0,0.23212229646742344,0.14970347939136747,0.010116586698618634,0.017882559561235523,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,16,,256,0.0537042136403182,0.22622210239324048,mlx-community/Qwen2.5-1.5B-Instruct-4bit,0.5365135399696078,1781052680,2208399360,0.4109179580000273,discovery_small_4bit_seed42_protocol_v4,reasoning_long_generation_0,42,220.0,0.001050968255315508,attention_weighted_v_ridge_leverage,0.16186538717789814,0.28612095297976836,reasoning_long_generation,True,"[{""is_right_censored"":false,""metric"":""avg_delta_nll"",""observed_horizon"":14,""threshold"":0.01},{""is_right_censored"":true,""metric"":""avg_delta_nll"",""observed_horizon"":16,""threshold"":0.05},{""is_right_censored"":true,""metric"":""avg_delta_nll"",""observed_horizon"":16,""threshold"":0.1},{""is_right_censored"":true,""metric"":""avg_delta_nll"",""observed_horizon"":16,""threshold"":0.25},{""is_right_censored"":false,""metric"":""max_delta_nll"",""observed_horizon"":8,""threshold"":0.05},{""is_right_censored"":false,""metric"":""max_delta_nll"",""observed_horizon"":8,""threshold"":0.1},{""is_right_censored"":true,""metric"":""max_delta_nll"",""observed_horizon"":16,""threshold"":0.25},{""is_right_censored"":true,""metric"":""max_delta_nll"",""observed_horizon"":16,""threshold"":0.5},{""is_right_censored"":false,""metric"":""avg_approx_kl"",""observed_horizon"":0,""threshold"":0.001},{""is_right_censored"":false,""metric"":""avg_approx_kl"",""observed_horizon"":1,""threshold"":0.005},{""is_right_censored"":false,""metric"":""avg_approx_kl"",""observed_horizon"":15,""threshold"":0.01},{""is_right_censored"":true,""metric"":""avg_approx_kl"",""observed_horizon"":16,""threshold"":0.05}]",reasoning_long_generation::reasoning_long_generation_0,False,0.017882559561235523,1.0,2.0
0,0.19613463059067726,0.15915063877279562,0.007696574757483577,-0.02981839548086551,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,4,,256,0.024479425947150798,0.006440580692146369,mlx-community/Qwen2.5-1.5B-Instruct-4bit,0.5418447763778762,1781052680,2208399360,0.1022933329999205,discovery_small_4bit_seed42_protocol_v4,reasoning_long_generation_0,42,220.0,0.001050968255315508,attention_weighted_v_ridge_leverage,0.030786299029934308,-0.11927358192346205,reasoning_long_generation,True,"[{""is_right_censored"":true,""metric"":""avg_delta_nll"",""observed_horizon"":4,""threshold"":0.01},{""is_right_censored"":true,""metric"":""avg_delta_nll"",""observed_horizon"":4,""threshold"":0.05},{""is_right_censored"":true,""metric"":""avg_delta_nll"",""observed_horizon"":4,""threshold"":0.1},{""is_right_censored"":true,""metric"":""avg_delta_nll"",""observed_horizon"":4,""threshold"":0.25},{""is_right_censored"":true,""metric"":""max_delta_nll"",""observed_horizon"":4,""threshold"":0.05},{""is_right_censored"":true,""metric"":""max_delta_nll"",""observed_horizon"":4,""threshold"":0.1},{""is_right_censored"":true,""metric"":""max_delta_nll"",""observed_horizon"":4,""threshold"":0.25},{""is_right_censored"":true,""metric"":""max_delta_nll"",""observed_horizon"":4,""threshold"":0.5},{""is_right_censored"":false,""metric"":""avg_approx_kl"",""observed_horizon"":0,""threshold"":0.001},{""is_right_censored"":false,""metric"":""avg_approx_kl"",""observed_horizon"":1,""threshold"":0.005},{""is_right_censored"":true,""metric"":""avg_approx_kl"",""observed_horizon"":4,""threshold"":0.01},{""is_right_censored"":true,""metric"":""avg_approx_kl"",""observed_horizon"":4,""threshold"":0.05}]",reasoning_long_generation::reasoning_long_generation_0,False,0.02981839548086551,1.0,4.0
0,0.7238109943767389,0.2715323007659668,0.1281232023762647,0.10863151028142842,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,64,,256,1.8197548428991226,1.8271365009975362,mlx-community/Qwen2.5-1.5B-Instruct-4bit,0.5456140237130184,1781052680,2208399360,1.7385093330000245,discovery_small_4bit_seed42_protocol_v4,reasoning_long_generation_0,42,220.0,0.001050968255315508,attention_weighted_v_ridge_leverage,8.199884952080941,6.952416658011419,reasoning_long_generation,True,"[{""is_right_censored"":false,""metric"":""avg_delta_nll"",""observed_horizon"":45,""threshold"":0.01},{""is_right_censored"":false,""metric"":""avg_delta_nll"",""observed_horizon"":47,""threshold"":0.05},{""is_right_censored"":false,""metric"":""avg_delta_nll"",""observed_horizon"":58,""threshold"":0.1},{""is_right_censored"":true,""metric"":""avg_delta_nll"",""observed_horizon"":64,""threshold"":0.25},{""is_right_censored"":false,""metric"":""max_delta_nll"",""observed_horizon"":8,""threshold"":0.05},{""is_right_censored"":false,""metric"":""max_delta_nll"",""observed_horizon"":8,""threshold"":0.1},{""is_right_censored"":false,""metric"":""max_delta_nll"",""observed_horizon"":44,""threshold"":0.25},{""is_right_censored"":false,""metric"":""max_delta_nll"",""observed_horizon"":45,""threshold"":0.5},{""is_right_censored"":false,""metric"":""avg_approx_kl"",""observed_horizon"":0,""threshold"":0.001},{""is_right_censored"":false,""metric"":""avg_approx_kl"",""observed_horizon"":1,""threshold"":0.005},{""is_right_censored"":false,""metric"":""avg_approx_kl"",""observed_horizon"":18,""threshold"":0.01},{""is_right_censored"":false,""metric"":""avg_approx_kl"",""observed_horizon"":45,""threshold"":0.05}]",reasoning_long_generation::reasoning_long_generation_0,False,0.10863151028142842,1.0,3.0
0,0.016068348040183384,0.016068348040183384,0.00025618589251921037,-0.013706937434132982,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,1,,256,0.00025618589251921037,-0.013706937434132982,mlx-community/Qwen2.5-1.5B-Instruct-4bit,,1781052680,2208399360,0.02698012500002278,discovery_small_4bit_seed42_protocol_v4,reasoning_long_generation_0,42,220.0,1.443283898489816e-06,future_attention_oracle,0.00025618589251921037,-0.013706937434132982,reasoning_long_generation,True,"[{""is_right_censored"":true,""metric"":""avg_delta_nll"",""observed_horizon"":1,""threshold"":0.01},{""is_right_censored"":true,""metric"":""avg_delta_nll"",""observed_horizon"":1,""threshold"":0.05},{""is_right_censored"":true,""metric"":""avg_delta_nll"",""observed_horizon"":1,""threshold"":0.1},{""is_right_censored"":true,""metric"":""avg_delta_nll"",""observed_horizon"":1,""threshold"":0.25},{""is_right_censored"":true,""metric"":""max_delta_nll"",""observed_horizon"":1,""threshold"":0.05},{""is_right_censored"":true,""metric"":""max_delta_nll"",""observed_horizon"":1,""threshold"":0.1},{""is_right_censored"":true,""metric"":""max_delta_nll"",""observed_horizon"":1,""threshold"":0.25},{""is_right_censored"":true,""metric"":""max_delta_nll"",""observed_horizon"":1,""threshold"":0.5},{""is_right_censored"":true,""metric"":""avg_approx_kl"",""observed_horizon"":1,""threshold"":0.001},{""is_right_censored"":true,""metric"":""avg_approx_kl"",""observed_horizon"":1,""threshold"":0.005},{""is_right_censored"":true,""metric"":""avg_approx_kl"",""observed_horizon"":1,""threshold"":0.01},{""is_right_censored"":true,""metric"":""avg_approx_kl"",""observed_horizon"":1,""threshold"":0.05}]",reasoning_long_generation::reasoning_long_generation_0,True,0.013706937434132982,4.0,1.0
0,0.1253058367098371,0.060424379994704694,0.008322513087624578,0.03173534516643062,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,16,,256,0.036709059449308516,0.2840219185248323,mlx-community/Qwen2.5-1.5B-Instruct-4bit,,1781052680,2208399360,0.4080591670000331,discovery_small_4bit_seed42_protocol_v4,reasoning_long_generation_0,42,220.0,1.764403922217233e-05,future_attention_oracle,0.13316020940199325,0.5077655226628899,reasoning_long_generation,True,"[{""is_right_censored"":false,""metric"":""avg_delta_nll"",""observed_horizon"":14,""threshold"":0.01},{""is_right_censored"":true,""metric"":""avg_delta_nll"",""observed_horizon"":16,""threshold"":0.05},{""is_right_censored"":true,""metric"":""avg_delta_nll"",""observed_horizon"":16,""threshold"":0.1},{""is_right_censored"":true,""metric"":""avg_delta_nll"",""observed_horizon"":16,""threshold"":0.25},{""is_right_censored"":false,""metric"":""max_delta_nll"",""observed_horizon"":8,""threshold"":0.05},{""is_right_censored"":false,""metric"":""max_delta_nll"",""observed_horizon"":14,""threshold"":0.1},{""is_right_censored"":false,""metric"":""max_delta_nll"",""observed_horizon"":14,""threshold"":0.25},{""is_right_censored"":true,""metric"":""max_delta_nll"",""observed_horizon"":16,""threshold"":0.5},{""is_right_censored"":false,""metric"":""avg_approx_kl"",""observed_horizon"":8,""threshold"":0.001},{""is_right_censored"":false,""metric"":""avg_approx_kl"",""observed_horizon"":14,""threshold"":0.005},{""is_right_censored"":true,""metric"":""avg_approx_kl"",""observed_horizon"":16,""threshold"":0.01},{""is_right_censored"":true,""metric"":""avg_approx_kl"",""observed_horizon"":16,""threshold"":0.05}]",reasoning_long_generation::reasoning_long_generation_0,True,0.03173534516643062,4.0,1.0
0,0.035118818593521915,0.027539892393785223,0.0004908649002111425,0.006852052777653661,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,4,,256,0.0010995679848755323,0.04249838309701559,mlx-community/Qwen2.5-1.5B-Instruct-4bit,,1781052680,2208399360,0.10505570800000896,discovery_small_4bit_seed42_protocol_v4,reasoning_long_generation_0,42,220.0,2.362898417881557e-06,future_attention_oracle,0.00196345960084457,0.027408211110614644,reasoning_long_generation,True,"[{""is_right_censored"":true,""metric"":""avg_delta_nll"",""observed_horizon"":4,""threshold"":0.01},{""is_right_censored"":true,""metric"":""avg_delta_nll"",""observed_horizon"":4,""threshold"":0.05},{""is_right_censored"":true,""metric"":""avg_delta_nll"",""observed_horizon"":4,""threshold"":0.1},{""is_right_censored"":true,""metric"":""avg_delta_nll"",""observed_horizon"":4,""threshold"":0.25},{""is_right_censored"":true,""metric"":""max_delta_nll"",""observed_horizon"":4,""threshold"":0.05},{""is_right_censored"":true,""metric"":""max_delta_nll"",""observed_horizon"":4,""threshold"":0.1},{""is_right_censored"":true,""metric"":""max_delta_nll"",""observed_horizon"":4,""threshold"":0.25},{""is_right_censored"":true,""metric"":""max_delta_nll"",""observed_horizon"":4,""threshold"":0.5},{""is_right_censored"":true,""metric"":""avg_approx_kl"",""observed_horizon"":4,""threshold"":0.001},{""is_right_censored"":true,""metric"":""avg_approx_kl"",""observed_horizon"":4,""threshold"":0.005},{""is_right_censored"":true,""metric"":""avg_approx_kl"",""observed_horizon"":4,""threshold"":0.01},{""is_right_censored"":true,""metric"":""avg_approx_kl"",""observed_horizon"":4,""threshold"":0.05}]",reasoning_long_generation::reasoning_long_generation_0,True,0.006852052777653661,3.0,1.0
