layer,head,spearman_attn_delta,var_log_attn,var_log_pv
20,5,0.9978200282121993,10.5096591847055,0.13724685808475515
20,6,0.9987318641985065,22.41651304488526,0.17184321078996256
20,7,0.9979457875251266,16.53856705626363,0.16055033366252103
21,0,0.9977223263371549,6.148288311367364,0.03656537916516312
21,1,0.9962983849614879,8.593856286940744,0.14024522133309403
21,2,0.9986237152152675,16.41233684086402,0.05714063957892133
21,3,0.9977153396795996,6.369819574958737,0.031201320105419164
21,4,0.9949009856084176,9.06984882944175,0.16651640403447723
21,5,0.9969663574528992,9.238398427568908,0.10583144204141187
21,6,0.9973068020027598,12.501354726655347,0.07954827875006848
21,7,0.9966570481557007,10.529165349840799,0.11530651002841356
22,0,0.9954746505188092,5.804397739775016,0.07229872766540499
22,1,0.9946209663848904,7.9106640409138205,0.15803022714052292
22,2,0.9962059483996849,6.838159546844031,0.08639591758761683
22,3,0.9977059194305087,9.589537959809494,0.09553919754240849
22,4,0.9967869280796103,6.786077317267105,0.12009905602204629
22,5,0.9979013799350829,8.150677020002835,0.21809722790430566
22,6,0.9957650142111796,6.294529857816095,0.19725895428566345
22,7,0.9984898953790018,15.682861269456312,0.19604790247879078
23,0,0.9958599296665749,7.388122058814953,0.09560870303301872
23,1,0.9955722578779709,10.557322233322573,0.21207677623728702
23,2,0.9954079276278285,10.302302877136642,0.11945356049955513
23,3,0.9956041869746599,21.366438828091862,0.1681340450909939
23,4,0.9954117903544987,12.156609045772225,0.22809859260961649
23,5,0.9951117787156245,7.519812516418578,0.19273833574102164
23,6,0.9954562044924609,4.581993512205068,0.19314618880021658
23,7,0.9945089768087214,10.343414389243677,0.14240586733915594
24,0,0.9923177802914692,9.124584063299155,0.3437773553579707
24,1,0.9892038760434185,9.2214680369521,0.2646316361536435
24,2,0.996827868490117,9.562231505828276,0.18531898185691298
24,3,0.9958560622198329,12.233269060584208,0.16527080858667378
24,4,0.9954763355677789,17.10106829716695,0.2043635860613568
24,5,0.9966355017074143,9.457335078129502,0.26728770300583626
24,6,0.9983158404389864,7.921411515373519,0.07011692816347773
24,7,0.9904862439564933,7.920467734206101,0.20248012729001846
25,0,0.9972241650041961,19.49486749143118,0.277131106064338
25,1,0.9975521661902876,6.618579137080122,0.1279409506093427
25,2,0.9947669137807853,20.649462396125102,0.26811365661997494
25,3,0.9931801278052047,5.279788090037108,0.10297490698338267
25,4,0.9942273198583844,6.978560647589012,0.2555682362642212
25,5,0.997659063496216,12.167955840716528,0.254955305803327
25,6,0.9944067744332795,9.689973977476383,0.31012791334252804
25,7,0.9927765704597843,6.391583795443288,0.20087635931766418
26,0,0.9957004785441871,5.910180489480462,0.22660084056767021
26,1,0.995854883373339,9.996113655489369,0.2859761073615357
26,2,0.9959942918162421,8.51088075563904,0.20578483618369425
26,3,0.9972588013633744,8.20136456547025,0.2112839838954346
26,4,0.9928398226610822,9.198401006203213,0.2478673015586799
26,5,0.9950781304721443,13.050714827299062,0.33341710891025567
26,6,0.9935638883232765,11.7522338585505,0.2750343897142866
26,7,0.9939845751529173,11.7135145494626,0.26157918701230476
27,0,0.995170083476291,7.532233753942959,0.22257907562887136
27,1,0.9939240549320612,7.785861276332225,0.27664743453439716
27,2,0.9924452791433502,5.573912668063464,0.2726425475518054
27,3,0.9949634641225147,4.999882252776098,0.16814244524683553
27,4,0.992966429045691,8.037845901539782,0.21846456555687238
27,5,0.9984341132364759,23.588096039602267,0.21022584681103926
27,6,0.9980855512584824,12.69615788852758,0.2900724668210399
27,7,0.9946388623952801,17.90197543145303,0.30767925957144415
28,0,0.99536130623316,10.101722840892027,0.19920560240774504
28,1,0.9893559577550993,7.077151556380308,0.2339868261849705
28,2,0.9947467970196513,14.709488773691435,0.26303610006328715
28,3,0.9961097640005929,15.560225924886367,0.2936935019723049
28,4,0.9945526918787958,11.371883621075014,0.263102206758433
28,5,0.99416479979762,5.959673175587745,0.14467599452902977
28,6,0.9954427412683389,6.442630206580759,0.233205475238231
28,7,0.9990202648518712,22.45100443386669,0.11288998608729661
29,0,0.992804366239133,24.80718204680822,0.4035498041541129
29,1,0.984519908329612,7.690956890386032,0.38091068153841967
29,2,0.9945787522754954,15.34123610694323,0.36773239020858656
29,3,0.9954840220365647,21.27214117519337,0.3531609794527724
29,4,0.9870114811736151,8.324512656672203,0.5032944277032675
29,5,0.9944999684055598,4.9487071887850504,0.23608199686021886
29,6,0.9961013198469478,17.312341801768714,0.33129071274550964
29,7,0.9967046520908956,10.180107059100408,0.23138057627092984
30,0,0.9901801510148188,6.872539786063509,0.2970915493806836
30,1,0.9894692335674017,11.721476774483806,0.23462303254008837
30,2,0.9932856304294594,19.822548645350487,0.4107081333010618
