sample_id,task,cycle,offset,inside_position,outside_position,inside_attn,outside_attn,attn_margin,layers_swapped,base_kl,swap_kl,swap_regret,inside_delta_l0,inside_delta_mean,inside_pv_l0,inside_pv_mean,inside_vn_l0,inside_vn_mean,outside_delta_l0,outside_delta_mean,outside_pv_l0,outside_pv_mean,outside_vn_l0,outside_vn_mean,delta_diff,pv_diff,vn_diff,regret_negative,regret_positive
synthetic_niah_86,niah_single_1,4,16,4170,3461,0.0004306286573410034,0.0003935471177101135,3.708153963088989e-05,6,9.716027461748045e-12,9.727966696071455e-12,1.1939234323410375e-14,0.00011228898438275792,0.0004216065736904658,0.4823289141058922,19.340907781488365,0.27979615330696106,11.200931727058357,7.626669830074206e-05,0.00011077514440908469,0.3838724456727505,15.00242988506539,0.21148130297660828,8.86602319114738,0.0003108314292813811,4.338477896422976,2.3349085359109765,False,False
synthetic_niah_86,niah_single_1,4,32,4578,4276,0.0004589781165122986,0.0003693699836730957,8.960813283920288e-05,4,9.716027461748045e-12,9.725921457093278e-12,9.89399534523372e-15,0.00012868962596712663,0.0001921270850175658,0.45141787081956863,15.276804788245094,0.2641216218471527,8.955610366331207,0.00011782839533225342,0.00010136963073007858,0.4395107217133045,18.27700941564722,0.24894455075263977,10.536270913978418,9.075745428748721e-05,-3.000204627402127,-1.580660547647211,False,False
synthetic_niah_86,niah_single_1,8,1,3443,4415,0.0003474578261375427,0.00034649670124053955,9.611248970031738e-07,3,0.0015488980570808053,0.0015480064321309328,-8.916249498724937e-07,7.094053020750835e-05,0.00011525416712822157,0.3838724456727505,14.943281068259644,0.21148130297660828,8.835972764425808,0.00010567473020728357,0.00013151460045820093,0.3838724456727505,14.832603758821884,0.21148130297660828,8.764196476174725,-1.626043332997936e-05,0.11067730943775977,0.07177628825108329,True,False
synthetic_niah_86,niah_single_1,8,2,4288,4208,0.0003522112965583801,0.0003461763262748718,6.034970283508301e-06,1,0.0015488980570808053,0.0015484497416764498,-4.4831540435552597e-07,0.00016837475573083793,5.514896218489835e-05,0.5504622384905815,20.46464509289298,0.31137970089912415,11.700442311664423,7.841863032354013e-05,0.00013989051027015384,0.3838724456727505,14.846871880193552,0.21148130297660828,8.777931310236454,-8.474154808525549e-05,5.6177732126994275,2.922511001427969,True,False
synthetic_niah_86,niah_single_1,8,4,4091,4188,0.00035583972930908203,0.00034473836421966553,1.1101365089416504e-05,6,0.0015488980570808053,0.001549174077808857,2.7602072805166245e-07,8.335939132564363e-05,0.00012896160200388037,0.3838724456727505,14.793180196339058,0.21148130297660828,8.75220562186506,0.00011484144874884805,0.0002354728403912216,0.4823289141058922,21.024053326911396,0.27979615330696106,12.270327607790628,-0.00010651123838734122,-6.230873130572338,-3.5181219859255677,False,True
synthetic_niah_86,niah_single_1,8,8,4231,4258,0.00036244094371795654,0.0003355070948600769,2.693384885787964e-05,15,0.0015488980570808053,0.001547211199067533,-1.6868580132722855e-06,0.00012865524547578389,0.0013555847390722192,0.4395107217133045,20.163838554484148,0.24894455075263977,11.689868404633469,9.984226409187613e-05,2.6304711668522094e-05,0.4395107217133045,18.373913012134533,0.24894455075263977,10.598927800026205,0.001329280027403697,1.7899255423496143,1.0909406046072636,True,False
synthetic_niah_86,niah_single_1,8,16,4447,4109,0.0003711506724357605,0.00032785534858703613,4.3295323848724365e-05,1,0.0015488980570808053,0.0015485658077523112,-3.3224932849407196e-07,0.00011324935007905879,4.136899205316643e-05,0.4395107217133045,18.002944653853774,0.24894455075263977,10.376020659175184,8.669346932776989e-05,0.00015546846405476187,0.3838724456727505,14.922425508913067,0.21148130297660828,8.813630525436666,-0.00011409947200159543,3.080519144940707,1.5623901337385178,True,False
synthetic_niah_86,niah_single_1,8,32,4274,2917,0.00039309263229370117,0.00031566619873046875,7.742643356323242e-05,4,0.0015488980570808053,0.0015490376390516758,1.3958197087049484e-07,0.00014955890310375253,6.801282284669203e-05,0.4823289141058922,18.55462518831094,0.27979615330696106,10.748573249412907,8.63951098040161e-05,4.1246380023303907e-05,0.4395107217133045,19.911903333332802,0.24894455075263977,11.474067587819365,2.676644282338812e-05,-1.357278145021862,-0.7254943384064578,False,True
synthetic_niah_86,niah_single_1,12,1,3045,1506,0.0002666562795639038,0.00026588141918182373,7.748603820800781e-07,6,5.397140512286569e-08,5.3894474660864944e-08,-7.693046200074605e-11,0.00010602856514196901,0.00032520003027119374,0.4823289141058922,19.115992434943717,0.27979615330696106,11.126126194993654,0.00010484881153161041,2.3994441947832674e-05,0.45141787081956863,16.160973972227012,0.2641216218471527,9.41326972262727,0.0003012055883233611,2.955018462716705,1.7128564723663846,False,False
synthetic_niah_86,niah_single_1,12,2,1281,4218,0.00026732683181762695,0.00026530027389526367,2.0265579223632812e-06,1,5.397140512286569e-08,5.3969937852116345e-08,-1.4672707493446069e-12,0.0001069372273150293,4.419700704183516e-05,0.45141787081956863,16.424527492270702,0.2641216218471527,9.549016555978191,0.00010141345569536497,8.121765662721319e-05,0.45141787081956863,15.413460918598705,0.2641216218471527,9.011626245246994,-3.7020649585378036e-05,1.0110665736719966,0.5373903107311975,False,False
