sample_id,task,anchor,lag,global_generation_index,layer,head,strategy,event_signal,signal_magnitude,robust_z,percentile_rank,event_by_mad,event_by_top_quantile,selected_set_turnover,oracle_overlap,token_text,token_text_availability,event_thresholds,stale_loss,refreshed_loss,refresh_benefit
gov_report:2,gov_report,0,41,40.0,27,1.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.0687655276342412e-06,0.7836792451461536,0.9615141955835962,False,True,,0.29160838178939164,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,0,42,41.0,27,1.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.1044191978726303e-06,1.1470245003232982,0.9873817034700315,False,True,,0.29160838178939164,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,0,43,42.0,27,1.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.0690647513911244e-06,0.7867286235572089,0.9619348054679285,False,True,,0.29160838178939164,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,0,46,45.0,27,1.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.0852284049178706e-06,0.951451828096947,0.9774973711882229,False,True,,0.29160838178939164,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,0,48,47.0,27,1.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.0947467217192752e-06,1.0484526480388858,0.9825446898002103,False,True,,0.29160838178939164,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,9.790877733450998e-06,1.0625330936875343e-05,-8.344532034243457e-07
gov_report:2,gov_report,0,49,48.0,27,1.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.065018295776099e-06,0.7454913417241211,0.9585699263932702,False,True,,0.29160838178939164,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,0,53,52.0,27,1.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.05845515463443e-06,0.6786066093266231,0.9514195583596214,False,True,,0.29160838178939164,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,0,58,57.0,27,1.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.0811234005814185e-06,0.9096178783756779,0.9743427970557308,False,True,,0.29160838178939164,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,0,61,60.0,27,1.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.0656842732714722e-06,0.7522782941298815,0.9596214511041009,False,True,,0.29160838178939164,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,0,63,62.0,27,1.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.1064769296353916e-06,1.1679947697914208,0.9882229232386961,False,True,,0.29160838178939164,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,0,74,73.0,27,1.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.132635588874109e-06,1.4345767136034755,0.994111461619348,False,True,,0.29160838178939164,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,0,82,81.0,27,1.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.0739065601228504e-06,0.8360713200421741,0.9650893796004206,False,True,,0.29160838178939164,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,0,90,89.0,27,1.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.1647359769995091e-06,1.76171060014934,0.9976866456361725,False,True,,0.29160838178939164,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,0,91,90.0,27,1.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.078831814993464e-06,0.8862644130901007,0.9713985278654048,False,True,,0.29160838178939164,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,0,99,98.0,27,1.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.1647049404928111e-06,1.7613943082396826,0.9974763406940063,False,True,,0.29160838178939164,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,0,101,100.0,27,1.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.075045702236821e-06,0.847680275847179,0.9667718191377498,False,True,,0.29160838178939164,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,0,102,101.0,27,1.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.1113766049675178e-06,1.2179271826940254,0.9899053627760253,False,True,,0.29160838178939164,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,0,109,108.0,27,1.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.102752321457956e-06,1.1300374234756954,0.9863301787592008,False,True,,0.29160838178939164,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,0,111,110.0,27,1.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.1597506954785786e-06,1.7109057776937244,0.9968454258675079,False,True,,0.29160838178939164,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,0,112,111.0,27,1.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.1648855888779508e-06,1.7632352893548675,0.9978969505783386,False,True,,0.29160838178939164,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,0,115,114.0,27,1.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.0805182455442264e-06,0.903450765426572,0.9737118822292324,False,True,,0.29160838178939164,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,1,16.0,14,0.0,snapkv,selected_core_new_token_residual_spike,9.690627393865725e-07,1.9335457540604448,0.9560462670872766,False,True,0.0,0.32622667480726825,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,8,23.0,14,0.0,snapkv,selected_core_new_token_residual_spike,9.79525225375255e-07,2.0982204054423477,0.9667718191377498,False,True,0.03181818181818186,0.32622667480726825,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,10,25.0,14,0.0,snapkv,selected_core_new_token_residual_spike,1.0455933079356328e-06,3.138101221041023,0.9972660357518401,True,True,,0.32622667480726825,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,11,26.0,14,0.0,snapkv,selected_core_new_token_residual_spike,9.826450195760117e-07,2.1473245115743516,0.9718191377497372,False,True,,0.32622667480726825,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,23,38.0,14,0.0,snapkv,selected_core_new_token_residual_spike,9.935932894222788e-07,2.319645174380424,0.9802313354363827,False,True,,0.32622667480726825,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,57,72.0,14,0.0,snapkv,selected_core_new_token_residual_spike,9.671452971815597e-07,1.9033661077510513,0.9528916929547845,False,True,,0.32622667480726825,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,79,94.0,14,0.0,snapkv,selected_core_new_token_residual_spike,9.993402727559442e-07,2.410100012551072,0.9833859095688748,False,True,,0.32622667480726825,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,80,95.0,14,0.0,snapkv,selected_core_new_token_residual_spike,1.002023395813012e-06,2.452331118477077,0.9856992639327025,False,True,,0.32622667480726825,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,81,96.0,14,0.0,snapkv,selected_core_new_token_residual_spike,1.033186549648235e-06,2.9428246301842447,0.9955835962145111,False,True,,0.32622667480726825,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,82,97.0,14,0.0,snapkv,selected_core_new_token_residual_spike,9.90511125564808e-07,2.2711333523067867,0.9783385909568875,False,True,,0.32622667480726825,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,90,105.0,14,0.0,snapkv,selected_core_new_token_residual_spike,9.696070719655836e-07,1.942113295061831,0.9570977917981073,False,True,,0.32622667480726825,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,32,47.0,14,1.0,snapkv,selected_core_new_token_residual_spike,1.0449084584251978e-06,1.5359459917070482,0.968664563617245,False,True,0.19999999999999996,0.32622667480726825,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,2.8768094253450727e-06,-1.5339138244030437e-06,4.410723249748116e-06
gov_report:2,gov_report,16,34,49.0,14,1.0,snapkv,selected_core_new_token_residual_spike,1.0365579328208696e-06,1.423226823232855,0.9579390115667719,False,True,,0.32622667480726825,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,45,60.0,14,1.0,snapkv,selected_core_new_token_residual_spike,1.0496368076928775e-06,1.5997713870129644,0.9741324921135647,False,True,,0.32622667480726825,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,54,69.0,14,1.0,snapkv,selected_core_new_token_residual_spike,1.0485301800144953e-06,1.584833626490068,0.9726603575184016,False,True,,0.32622667480726825,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,61,76.0,14,1.0,snapkv,selected_core_new_token_residual_spike,1.067485300154658e-06,1.8406984045610624,0.985068349106204,False,True,,0.32622667480726825,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,65,80.0,14,1.0,snapkv,selected_core_new_token_residual_spike,1.035549871630792e-06,1.4096195577144122,0.9566771819137749,False,True,,0.32622667480726825,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,66,81.0,14,1.0,snapkv,selected_core_new_token_residual_spike,1.0457166581545607e-06,1.546855436905042,0.970136698212408,False,True,,0.32622667480726825,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,72,87.0,14,1.0,snapkv,selected_core_new_token_residual_spike,1.0397683354312903e-06,1.4665622885509233,0.9627760252365931,False,True,,0.32622667480726825,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,59,74.0,27,0.0,snapkv,selected_core_new_token_residual_spike,1.0613313179419492e-06,2.901469755804182,0.9806519453207151,False,True,,0.32622667480726825,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,69,84.0,27,0.0,snapkv,selected_core_new_token_residual_spike,1.0227943221252644e-06,2.357321699133087,0.9514195583596214,False,True,,0.32622667480726825,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,65,80.0,27,1.0,snapkv,selected_core_new_token_residual_spike,1.0708116633395548e-06,2.367021838307401,0.9699263932702419,False,True,,0.32622667480726825,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,95,110.0,27,1.0,snapkv,selected_core_new_token_residual_spike,1.0929492191280588e-06,2.668526240480703,0.9840168243953733,False,True,,0.32622667480726825,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,31,46.0,0,0.0,v_ridge_leverage,selected_core_new_token_residual_spike,9.986513305193512e-07,3.996530056078938,0.33817034700315457,True,False,,0.14901539637550706,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,33,48.0,0,0.0,v_ridge_leverage,selected_core_new_token_residual_spike,9.70683004197781e-07,3.4748546405688256,0.332912723449001,True,False,,0.14901539637550706,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,23,38.0,14,0.0,v_ridge_leverage,selected_core_new_token_residual_spike,9.778688081496512e-07,3.2012858433683347,0.9549947423764459,True,True,,0.14901539637550706,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,67,82.0,14,0.0,v_ridge_leverage,selected_core_new_token_residual_spike,9.705128150017117e-07,3.044551347750951,0.9430073606729759,True,False,,0.14901539637550706,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,12,27.0,27,0.0,v_ridge_leverage,selected_core_new_token_residual_spike,1.0298123243046575e-06,1.497670588501758,0.9575184016824395,False,True,,0.14901539637550706,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,30,45.0,27,0.0,v_ridge_leverage,selected_core_new_token_residual_spike,1.0282757330060122e-06,1.4747948913623172,0.9545741324921135,False,True,,0.14901539637550706,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,47,62.0,27,0.0,v_ridge_leverage,selected_core_new_token_residual_spike,1.0471632094777306e-06,1.7559784382665888,0.9758149316508938,False,True,,0.14901539637550706,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,51,66.0,27,0.0,v_ridge_leverage,selected_core_new_token_residual_spike,1.1976861742368783e-06,3.9968591183775364,0.9997896950578339,True,True,,0.14901539637550706,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,52,67.0,27,0.0,v_ridge_leverage,selected_core_new_token_residual_spike,1.0360629403294297e-06,1.5907253905455279,0.9661409043112513,False,True,,0.14901539637550706,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,55,70.0,27,0.0,v_ridge_leverage,selected_core_new_token_residual_spike,1.0442449820402544e-06,1.7125339080895907,0.9743427970557308,False,True,,0.14901539637550706,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,57,72.0,27,0.0,v_ridge_leverage,selected_core_new_token_residual_spike,1.0370423524364014e-06,1.6053061933611747,0.9678233438485805,False,True,,0.14901539637550706,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,75,90.0,27,0.0,v_ridge_leverage,selected_core_new_token_residual_spike,1.0291878425050527e-06,1.4883737399972485,0.9558359621451105,False,True,,0.14901539637550706,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,83,98.0,27,0.0,v_ridge_leverage,selected_core_new_token_residual_spike,1.0568512607278535e-06,1.9002073730943283,0.9819137749737119,False,True,,0.14901539637550706,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,7,22.0,27,1.0,v_ridge_leverage,selected_core_new_token_residual_spike,1.1105494195362553e-06,1.9254719249526489,0.9873817034700315,False,True,,0.14901539637550706,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,15,30.0,27,1.0,v_ridge_leverage,selected_core_new_token_residual_spike,1.07136577298661e-06,1.375553396892825,0.9640378548895899,False,True,,0.14901539637550706,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,22,37.0,27,1.0,v_ridge_leverage,selected_core_new_token_residual_spike,1.0657340681063943e-06,1.296515861316046,0.9558359621451105,False,True,,0.14901539637550706,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,30,45.0,27,1.0,v_ridge_leverage,selected_core_new_token_residual_spike,1.0666338994269609e-06,1.3091444438723212,0.9579390115667719,False,True,,0.14901539637550706,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,32,47.0,27,1.0,v_ridge_leverage,selected_core_new_token_residual_spike,1.1477728776299045e-06,2.447880406210792,0.9976866456361725,False,True,0.0,0.14901539637550706,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,0.00019800205237885393,0.000374380621828152,-0.00017637856944929808
gov_report:2,gov_report,16,39,54.0,27,1.0,v_ridge_leverage,selected_core_new_token_residual_spike,1.0712527682699147e-06,1.3739674447688912,0.9638275499474238,False,True,,0.14901539637550706,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,44,59.0,27,1.0,v_ridge_leverage,selected_core_new_token_residual_spike,1.073602447831945e-06,1.4069437611647342,0.9648790746582545,False,True,,0.14901539637550706,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,46,61.0,27,1.0,v_ridge_leverage,selected_core_new_token_residual_spike,1.1073442465203698e-06,1.8804892808580096,0.9861198738170347,False,True,,0.14901539637550706,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,56,71.0,27,1.0,v_ridge_leverage,selected_core_new_token_residual_spike,1.1006582099071238e-06,1.7866548438754315,0.9827549947423765,False,True,,0.14901539637550706,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,66,81.0,27,1.0,v_ridge_leverage,selected_core_new_token_residual_spike,1.1049299928345135e-06,1.8466067061056328,0.9852786540483701,False,True,,0.14901539637550706,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,68,83.0,27,1.0,v_ridge_leverage,selected_core_new_token_residual_spike,1.1032421980416984e-06,1.8229195378642604,0.9842271293375394,False,True,,0.14901539637550706,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,69,84.0,27,1.0,v_ridge_leverage,selected_core_new_token_residual_spike,1.0656093536454136e-06,1.2947655700887264,0.955205047318612,False,True,,0.14901539637550706,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,81,96.0,27,1.0,v_ridge_leverage,selected_core_new_token_residual_spike,1.0831093959495774e-06,1.5403679668104655,0.9735015772870662,False,True,,0.14901539637550706,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,84,99.0,27,1.0,v_ridge_leverage,selected_core_new_token_residual_spike,1.0839593187483842e-06,1.5522961137707578,0.9747634069400631,False,True,,0.14901539637550706,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,90,105.0,27,1.0,v_ridge_leverage,selected_core_new_token_residual_spike,1.0658943665475817e-06,1.2987655519546244,0.9560462670872766,False,True,,0.14901539637550706,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,93,108.0,27,1.0,v_ridge_leverage,selected_core_new_token_residual_spike,1.1045138990084524e-06,1.8407670835969825,0.985068349106204,False,True,,0.14901539637550706,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,96,111.0,27,1.0,v_ridge_leverage,selected_core_new_token_residual_spike,1.0972729569402873e-06,1.739144887744262,0.9814931650893796,False,True,,0.14901539637550706,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,108,123.0,27,1.0,v_ridge_leverage,selected_core_new_token_residual_spike,1.107819912249397e-06,1.887164958611068,0.9863301787592008,False,True,,0.14901539637550706,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,9,24.0,14,0.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,9.893396963889245e-07,2.0902199675859428,0.9623554153522608,False,True,,0.27996452148731044,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,94,109.0,14,0.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.171716462522454e-06,4.810478160607888,1.0,True,True,,0.27996452148731044,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,102,117.0,14,0.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.0025075880548684e-06,2.2866269219832103,0.973080967402734,False,True,,0.27996452148731044,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,11,26.0,14,1.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.0656024187483126e-06,2.1876738833461817,0.9825446898002103,False,True,,0.27996452148731044,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,12,27.0,14,1.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.0505424370421679e-06,1.9438851578551235,0.973080967402734,False,True,,0.27996452148731044,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,36,51.0,14,1.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.075315594789572e-06,2.344909320531523,0.9869610935856993,False,True,,0.27996452148731044,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,44,59.0,14,1.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.0386285111962934e-06,1.7510243128531917,0.9625657202944269,False,True,,0.27996452148731044,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,2,17.0,27,0.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.0922312867478468e-06,1.8172386774969504,0.9901156677181914,False,True,,0.27996452148731044,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,10,25.0,27,0.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.1088849305451731e-06,2.0482471824479314,0.9934805467928496,False,True,,0.27996452148731044,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,11,26.0,27,0.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.1354095477145165e-06,2.4161794038438797,0.997055730809674,False,True,,0.27996452148731044,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,23,38.0,27,0.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.0585255267869798e-06,1.3496943183431556,0.9735015772870662,False,True,,0.27996452148731044,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,31,46.0,27,0.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.0694029697333463e-06,1.5005791254946772,0.9800210304942166,False,True,,0.27996452148731044,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,35,50.0,27,0.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.0370722520747222e-06,1.0521084579816566,0.9558359621451105,False,True,,0.27996452148731044,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,51,66.0,27,0.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.1319120858388487e-06,2.3676648896118184,0.9968454258675079,False,True,,0.27996452148731044,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,63,78.0,27,0.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.1316180916765006e-06,2.3635867939869284,0.9966351209253418,False,True,,0.27996452148731044,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,65,80.0,27,0.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.1515803635120392e-06,2.6404904331108288,0.9983175604626708,False,True,,0.27996452148731044,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,67,82.0,27,0.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.0921355624304852e-06,1.81591085208467,0.9899053627760253,False,True,,0.27996452148731044,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,68,83.0,27,0.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.0628696145431604e-06,1.4099526756218352,0.9751840168243954,False,True,,0.27996452148731044,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,73,88.0,27,0.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.0397675396234263e-06,1.089495732179216,0.9594111461619348,False,True,,0.27996452148731044,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,79,94.0,27,0.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.0491819466551533e-06,1.2200862575841376,0.9659305993690852,False,True,,0.27996452148731044,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,85,100.0,27,0.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.1106294550700113e-06,2.0724460909413325,0.9945320715036803,False,True,,0.27996452148731044,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,90,105.0,27,0.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.1233420309508801e-06,2.2487866674574986,0.9960042060988433,False,True,,0.27996452148731044,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,108,123.0,27,0.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.051767981152807e-06,1.2559580445831202,0.9690851735015773,False,True,,0.27996452148731044,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,109,124.0,27,0.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.086310476239305e-06,1.7351090486708627,0.9890641430073607,False,True,,0.27996452148731044,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,26,41.0,27,1.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.070915345735557e-06,1.4849619602902957,0.9636172450052576,False,True,,0.27996452148731044,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,27,42.0,27,1.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.0772668019853882e-06,1.564852753094313,0.9684542586750788,False,True,,0.27996452148731044,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,56,71.0,27,1.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.0933741805274622e-06,1.7674568789992813,0.9814931650893796,False,True,,0.27996452148731044,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
gov_report:2,gov_report,16,103,118.0,27,1.0,attention_weighted_v_ridge_leverage,selected_core_new_token_residual_spike,1.1288464065728476e-06,2.2136386914559836,0.9936908517350158,False,True,,0.27996452148731044,,unavailable_not_persisted,robust_z>=3 OR within-signal percentile>=95%,,,
