strategy,horizon,task,scope,metric,mean,median,q10,q25,q75,q90,cluster_bootstrap_mean_ci_low,cluster_bootstrap_mean_ci_high,n_rows,n_samples
attention_weighted_v_ridge_leverage,16,niah_single_1,task,avg_delta_nll,0.02288976806462116,-0.004840908446713366,-0.028339038929826144,-0.022561672222442763,0.0025173996342618965,0.01603666239141663,-0.022182980088079063,0.09698619360135648,15,5
attention_weighted_v_ridge_leverage,16,niah_single_1,task,max_delta_nll,0.40862954949389046,0.06730324405369359,0.022152260125541546,0.033721449089481936,0.16342055741033512,0.25811041021810155,0.07024715169334587,1.0375487138922028,15,5
attention_weighted_v_ridge_leverage,16,niah_single_1,task,avg_approx_kl,0.045572672539956935,0.004394081748222189,0.00028216248425954503,0.0020083699957531014,0.014306320712868989,0.11096892932129493,0.004645856262757144,0.10264002970073957,15,5
attention_weighted_v_ridge_leverage,16,niah_single_1,task,attention_output_error_mean,0.107415531291451,0.10241485058428643,0.08491414977349146,0.09418670835657394,0.10974697597945729,0.1384164313934434,0.0995001865816347,0.11561100724389411,15,5
attention_weighted_v_ridge_leverage,16,niah_single_1,task,oracle_overlap,0.5226618217416524,0.502591710190607,0.44858169376165136,0.4703258901743347,0.5792316959872408,0.6197402649811704,0.5102343633009424,0.5377911037052236,15,5
attention_weighted_v_ridge_leverage,16,reasoning_long_generation,task,avg_delta_nll,0.031623871690528695,0.017882559561235523,0.0017656916485423225,0.010424237903790767,0.05467590923171728,0.0759994524036664,0.020164393654864124,0.048465498381795785,15,5
attention_weighted_v_ridge_leverage,16,reasoning_long_generation,task,max_delta_nll,0.4064130999224998,0.2730071871821629,0.12079041590190372,0.21768511707378124,0.3475586744464163,0.9225266711297521,0.2439651957821835,0.6266894897025956,15,5
attention_weighted_v_ridge_leverage,16,reasoning_long_generation,task,avg_approx_kl,0.028033386370103122,0.011512714446893467,0.0074067304240031115,0.00982033291162382,0.03302106169386239,0.07070046129150537,0.01811087796497197,0.03741262100317389,15,5
attention_weighted_v_ridge_leverage,16,reasoning_long_generation,task,attention_output_error_mean,0.20503055649733265,0.22549960257270146,0.14976746207491182,0.15227539723855443,0.247872132977065,0.27022754413968264,0.18984733554578695,0.22092472155474382,15,5
attention_weighted_v_ridge_leverage,16,reasoning_long_generation,task,oracle_overlap,0.5023809378377468,0.5069664427974404,0.4524284851848214,0.4891687992465076,0.5251908778912405,0.5379072045973895,0.4891721956728204,0.518212136658699,15,5
attention_weighted_v_ridge_leverage,64,gov_report,task,avg_delta_nll,0.4046432806660872,0.4136630849315008,0.24825402563595497,0.2920548457112776,0.48792561260608874,0.5825708466418721,0.34278214578551125,0.44812269779790054,15,5
attention_weighted_v_ridge_leverage,64,gov_report,task,max_delta_nll,5.359658859810007,5.326485216154293,3.51936088101147,3.785098628768038,6.220989902613335,7.343067848002813,4.194163621730934,6.63860923119237,15,5
attention_weighted_v_ridge_leverage,64,gov_report,task,avg_approx_kl,0.3370135450725049,0.35406201970195017,0.19658664507060242,0.26588394030637846,0.42463140652823117,0.466222094747202,0.2759647044040647,0.3866820579726115,15,5
attention_weighted_v_ridge_leverage,64,gov_report,task,attention_output_error_mean,0.33709938586737975,0.33972631208598614,0.3063579209720589,0.3127078666368289,0.35701927182266324,0.3823446676309686,0.3216848693228228,0.3508562050545698,15,5
attention_weighted_v_ridge_leverage,64,gov_report,task,oracle_overlap,0.2880313208727605,0.29160838178939164,0.2558700879720616,0.26626901468083697,0.3120188137047514,0.32574880065512335,0.26599167892012404,0.31080239880420263,15,5
attention_weighted_v_ridge_leverage,64,niah_single_1,task,avg_delta_nll,0.12814441746293265,0.09762052719557596,0.04603381348387162,0.06429982956487162,0.2151163939878043,0.23789770601050658,0.10851513241187188,0.14693459693019675,15,5
attention_weighted_v_ridge_leverage,64,niah_single_1,task,max_delta_nll,2.5935803391410985,2.3275114357677715,1.1443912224485864,1.2999102818059285,3.7445161107560327,4.409669711992594,2.066772593384105,3.120388084898093,15,5
attention_weighted_v_ridge_leverage,64,niah_single_1,task,avg_approx_kl,0.14222017194902853,0.10552010899966738,0.05207028773401805,0.068493344491736,0.22069668916794205,0.2679889348058888,0.12371187496394444,0.17126901639805528,15,5
attention_weighted_v_ridge_leverage,64,niah_single_1,task,attention_output_error_mean,0.19626854301791946,0.19815013833431294,0.1647540605087888,0.1875316830713777,0.20952345406242637,0.22340608832476364,0.19229621640422737,0.20210995536327708,15,5
attention_weighted_v_ridge_leverage,64,niah_single_1,task,oracle_overlap,0.568604998134928,0.556682587731239,0.4864488106476733,0.5146387022150997,0.6244169644190327,0.6480287820575316,0.5452016801912366,0.5929070463031832,15,5
attention_weighted_v_ridge_leverage,64,reasoning_long_generation,task,avg_delta_nll,0.17870099757917485,0.10863151028142842,0.03586425260524286,0.06534550106902443,0.31343095068228344,0.40083262309511397,0.07076316440955184,0.2888526716884663,15,5
attention_weighted_v_ridge_leverage,64,reasoning_long_generation,task,max_delta_nll,3.7385796380343166,1.937864407224648,0.6276432186049171,1.2230387092734052,6.66346329805722,7.8909914072332255,1.3185079836041433,6.395035085701291,15,5
attention_weighted_v_ridge_leverage,64,reasoning_long_generation,task,avg_approx_kl,0.16474434261735268,0.11169002553313931,0.03870769021593823,0.0742090586188138,0.26469380200489945,0.35510430741376053,0.07280609692037626,0.25668258831432916,15,5
attention_weighted_v_ridge_leverage,64,reasoning_long_generation,task,attention_output_error_mean,0.2789030216984507,0.2823701792567874,0.2335185103856863,0.25763459717961845,0.2999882026774614,0.3133024951764535,0.26930071865240707,0.2881045158428626,15,5
attention_weighted_v_ridge_leverage,64,reasoning_long_generation,task,oracle_overlap,0.5195366196953615,0.5208481412277727,0.48288923206046414,0.4922892297960838,0.5401040499367231,0.5546911318430476,0.5046254865748169,0.5390013465796949,15,5
future_attention_oracle,1,gov_report,task,avg_delta_nll,0.008603443292965333,3.74246152290425e-05,-0.0035246115212451906,-0.00027381406353299553,0.017944084020692586,0.034909181582992235,0.005017379332029511,0.012189507253901156,15,5
future_attention_oracle,1,gov_report,task,max_delta_nll,0.008603443292965333,3.74246152290425e-05,-0.0035246115212451906,-0.00027381406353299553,0.017944084020692586,0.034909181582992235,0.005017379332029511,0.011934714106357566,15,5
future_attention_oracle,1,gov_report,task,avg_approx_kl,0.0006300331550194266,0.00033593533409322047,5.769027976988514e-07,5.773555602767857e-06,0.0010900142163710316,0.0014008252781527722,0.00046381348674491405,0.0009145345455417122,15,5
future_attention_oracle,1,gov_report,task,attention_output_error_mean,0.05588163654837343,0.04951717207829157,0.043498790947099526,0.046377816392729684,0.05995698808692396,0.06783477881302435,0.049448685306641794,0.06282886489190989,15,5
future_attention_oracle,1,niah_single_1,task,avg_delta_nll,0.0027668477357108163,6.293834481141403e-06,-0.0021194293329557467,-9.528401577085788e-06,0.005418760624634089,0.008132252290086227,-0.0022107686764892757,0.008109616336742438,15,5
future_attention_oracle,1,niah_single_1,task,max_delta_nll,0.0027668477357108163,6.293834481141403e-06,-0.0021194293329557467,-9.528401577085788e-06,0.005418760624634089,0.008132252290086227,-0.0018620507232112024,0.00813913305749357,15,5
future_attention_oracle,1,niah_single_1,task,avg_approx_kl,0.0012556722031108467,9.478359581324995e-05,1.871190240959051e-07,5.743317796305193e-07,0.00024933977133712433,0.0005642447496966962,0.00010223089695508669,0.003470792718818357,15,5
future_attention_oracle,1,niah_single_1,task,attention_output_error_mean,0.039796058186865,0.03502865213279923,0.02066441879918178,0.032197939755860716,0.04367138249424822,0.06708839188019433,0.0348712241018398,0.04490951283233395,15,5
future_attention_oracle,1,reasoning_long_generation,task,avg_delta_nll,-0.0004035628786724033,3.181614015801415e-05,-0.014448125444400262,-0.005073265779767411,0.00044309827955224534,0.0059580526339956886,-0.004906332442587633,0.006166862376123797,15,5
future_attention_oracle,1,reasoning_long_generation,task,max_delta_nll,-0.0004035628786724033,3.181614015801415e-05,-0.014448125444400262,-0.005073265779767411,0.00044309827955224534,0.0059580526339956886,-0.0049359781909075195,0.006166862376123797,15,5
future_attention_oracle,1,reasoning_long_generation,task,avg_approx_kl,0.00029386222906607,4.334609988491142e-05,1.3229350147274745e-06,3.4061485149970483e-06,0.00024074110317610686,0.0004066670971119568,9.51576898094101e-05,0.0006551851403490143,15,5
future_attention_oracle,1,reasoning_long_generation,task,attention_output_error_mean,0.016044387107006567,0.01392604581390818,0.010725462972186506,0.013533453301837046,0.01910504694872846,0.02220977932835619,0.013436582242138685,0.01911134812880593,15,5
future_attention_oracle,4,gov_report,task,avg_delta_nll,-0.007729588929050794,-0.0023460511766062453,-0.031653519305102046,-0.006607572725450872,0.0015660734096636375,0.011427337095846108,-0.019842463914158632,0.002192739069498077,15,5
future_attention_oracle,4,gov_report,task,max_delta_nll,0.01848569035206443,0.009526259190209885,-1.6095451208286703e-06,3.0511353550366493e-06,0.025354018020181,0.05458109121015936,0.009606216864394194,0.028903130432300847,15,5
future_attention_oracle,4,gov_report,task,avg_approx_kl,0.003827413946273776,0.0007245374316493065,0.00013353334420972588,0.0002541376258130043,0.00165117190707586,0.009387524324823421,0.0009399249411041582,0.007820555625837803,15,5
future_attention_oracle,4,gov_report,task,attention_output_error_mean,0.06596270581487462,0.05922538488327215,0.05075197976548225,0.05295543830531339,0.07321605941979215,0.08449196327322472,0.05758560108176122,0.07596663764044125,15,5
future_attention_oracle,4,niah_single_1,task,avg_delta_nll,0.0006617560497610124,-8.965011447870097e-06,-0.003643088902401459,-0.0017543596249773863,0.001203447502777788,0.004864881941703024,-0.001949959713864402,0.003385431452034183,15,5
future_attention_oracle,4,niah_single_1,task,max_delta_nll,0.010719405839598533,0.0018832382769673472,5.364251515516117e-06,1.1782540470406389e-05,0.006077559044792125,0.025703578685070727,0.0017341574385973501,0.023254070521902055,15,5
future_attention_oracle,4,niah_single_1,task,avg_approx_kl,0.0009963274307681661,8.163072201715783e-05,8.605429087157375e-07,1.2957524377518446e-05,0.00022095946694983935,0.0039454671180025195,0.00010570342643867273,0.0019445772288551428,15,5
future_attention_oracle,4,niah_single_1,task,attention_output_error_mean,0.047724866645156946,0.04994881230716904,0.028996271112312875,0.040927330089838655,0.05375102151671267,0.06575729983548323,0.04295384255103728,0.05208193248242058,15,5
future_attention_oracle,4,reasoning_long_generation,task,avg_delta_nll,0.012540957796379893,0.006852052777653661,-0.010094274231004084,-0.00041691219182249384,0.008761435340527424,0.03433479425539082,-0.001310051468556909,0.02984055007132499,15,5
future_attention_oracle,4,reasoning_long_generation,task,max_delta_nll,0.05718514706375473,0.030738864521602238,0.0001590878109865912,0.010298433213717928,0.03587208733388003,0.12172907407278893,0.017779324475471016,0.10526642892604178,15,5
future_attention_oracle,4,reasoning_long_generation,task,avg_approx_kl,0.004077984525614324,0.0003425690373467693,0.00018686040304170866,0.00026462967779404653,0.0005585246138508271,0.003361143105480544,0.00036408920878253814,0.0108840574500615,15,5
future_attention_oracle,4,reasoning_long_generation,task,attention_output_error_mean,0.03367581290177132,0.027539892393785223,0.023640998802147806,0.024670705849227183,0.035967957537650364,0.048128424201506925,0.02836891695120964,0.040986055680651626,15,5
future_attention_oracle,16,gov_report,task,avg_delta_nll,0.007127383732746439,-0.00452743108937792,-0.014991000471175785,-0.010250745919692772,0.007130436669592455,0.012273778799115353,-0.009205055775910709,0.030055775257298314,15,5
future_attention_oracle,16,gov_report,task,max_delta_nll,0.19119783028488085,0.07187727483225359,0.03727210792696241,0.05096334315676465,0.15981994274979172,0.2397260894743276,0.060923432571821694,0.3981225851254597,15,5
future_attention_oracle,16,gov_report,task,avg_approx_kl,0.010768946166218618,0.0040393423251216184,0.002849951692859732,0.0031458430967901086,0.006893757326622018,0.016622636584003335,0.004583109602863672,0.020355502452198162,15,5
future_attention_oracle,16,gov_report,task,attention_output_error_mean,0.0955092314274896,0.08765876954920535,0.07803201739951647,0.08241338535552481,0.09832299289337243,0.11667877445967557,0.08611472124688489,0.10620110290857461,15,5
future_attention_oracle,16,niah_single_1,task,avg_delta_nll,0.024869890860350897,-0.004996164903819045,-0.024064416073805005,-0.019515834760701734,0.001462460097433227,0.016897846223269567,-0.019837825536376148,0.09977402408826938,15,5
future_attention_oracle,16,niah_single_1,task,max_delta_nll,0.4163454236296689,0.07320940869984227,0.017963750676970848,0.03128778095623552,0.17298633756900905,0.23219514513478853,0.07430443353917913,1.0637686448245354,15,5
future_attention_oracle,16,niah_single_1,task,avg_approx_kl,0.045541199340703976,0.0036727479512614816,0.00025148552861805403,0.00196210940699648,0.01239280588546687,0.11091557184481238,0.0037686344924893296,0.10434849394260812,15,5
future_attention_oracle,16,niah_single_1,task,attention_output_error_mean,0.07625515080190169,0.068023574125012,0.05946375688029851,0.06411557026513037,0.08069098030428634,0.10323318047152412,0.06954694545354406,0.08277922982251033,15,5
future_attention_oracle,16,reasoning_long_generation,task,avg_delta_nll,0.00714189291252274,0.001776861531405327,-0.008415545884292984,-0.004336491294145262,0.013355865424063973,0.030843741189932803,0.001831080722417185,0.015852370850560384,15,5
future_attention_oracle,16,reasoning_long_generation,task,max_delta_nll,0.18404230760491416,0.14960125711838046,0.024740616709160435,0.037192620579391544,0.2947094871429421,0.3828026963510105,0.13703794254336074,0.23104581770360824,15,5
future_attention_oracle,16,reasoning_long_generation,task,avg_approx_kl,0.008139305730011075,0.006733531986944813,0.0006726746884221608,0.00083861497027038,0.00860441017899954,0.02163193453697047,0.003987384152126263,0.012454458094874783,15,5
future_attention_oracle,16,reasoning_long_generation,task,attention_output_error_mean,0.06335707772452753,0.05916535032156389,0.036788961324973356,0.04139365660789836,0.06640280348256056,0.09375918230992492,0.05542128899419699,0.07419966635313097,15,5
future_attention_oracle,64,gov_report,task,avg_delta_nll,0.05224680440259857,0.034458243799620425,-0.00896940836596911,0.0030362420218531805,0.07776404555127098,0.1440500007590343,0.012696461604824068,0.09416709335998842,15,5
future_attention_oracle,64,gov_report,task,max_delta_nll,1.6178142271984721,0.8925266617920009,0.43508028398886867,0.5017837542651957,1.8153950227448021,4.051289800332223,0.6172725688892545,3.0234863976970834,15,5
future_attention_oracle,64,gov_report,task,avg_approx_kl,0.07646628451665702,0.05405573931369423,0.024161110075546756,0.03875700907072438,0.08432195411213696,0.17109037816361855,0.04051742886597176,0.12796701073709965,15,5
future_attention_oracle,64,gov_report,task,attention_output_error_mean,0.1791602648601063,0.18060797908644113,0.15556794298885823,0.16344694106356172,0.19354737637516184,0.20710105936543285,0.16788508074290398,0.19257780169067568,15,5
future_attention_oracle,64,niah_single_1,task,avg_delta_nll,0.1290960705048965,0.10141349949472805,0.047480251532746987,0.06928970557088615,0.21431972455466491,0.23878839671388413,0.11096768482810318,0.14705164634407672,15,5
future_attention_oracle,64,niah_single_1,task,max_delta_nll,2.5655810810997166,2.2289625466076153,1.1683921827733044,1.295400713591512,3.690041350955653,4.349263447292614,2.017436001027741,3.113726161171693,15,5
future_attention_oracle,64,niah_single_1,task,avg_approx_kl,0.14021872482820005,0.10183296682949074,0.05088186269446873,0.06683192944946645,0.2167496655622237,0.2650106387723028,0.12140279075881205,0.169051907460051,15,5
future_attention_oracle,64,niah_single_1,task,attention_output_error_mean,0.1776257540846081,0.17744522821973577,0.14764130731756778,0.16704880018735785,0.18772861984616096,0.209664085266121,0.173893069255472,0.1819127312146492,15,5
future_attention_oracle,64,reasoning_long_generation,task,avg_delta_nll,0.14972918149296177,0.10845613382504254,0.005104711979708512,0.03104379500109522,0.27074627506716276,0.34508588596969486,0.0475177243978123,0.2548553703706191,15,5
future_attention_oracle,64,reasoning_long_generation,task,max_delta_nll,3.530834847405438,1.7810820185375142,0.478932922943671,0.7456110214954652,6.551150227292169,8.06139282057134,0.9247080354095798,6.261566299350415,15,5
future_attention_oracle,64,reasoning_long_generation,task,avg_approx_kl,0.1424793706478147,0.0996942947158263,0.022562492005893726,0.04652828294409077,0.24370560373504507,0.31307997307768876,0.05205191821027368,0.23378892128237352,15,5
future_attention_oracle,64,reasoning_long_generation,task,attention_output_error_mean,0.18065918013848808,0.1899480615993851,0.13030460786927034,0.163327673644661,0.1993041134824641,0.21326753782621807,0.1744303123558912,0.18688804792108496,15,5
snapkv,1,gov_report,task,avg_delta_nll,-0.0069415881158024694,-0.0002790787592665822,-0.04520003453766321,-0.02033703813403598,4.032826229405373e-06,0.0028223099744401725,-0.02632370447030823,0.01387499269823375,15,5
snapkv,1,gov_report,task,max_delta_nll,-0.0069415881158024694,-0.0002790787592665822,-0.04520003453766321,-0.02033703813403598,4.032826229405373e-06,0.0028223099744401725,-0.026369236506684976,0.016487145212387113,15,5
snapkv,1,gov_report,task,avg_approx_kl,0.013825683753176202,0.003401714622168338,1.3828658809077832e-05,0.00014884726621376508,0.0057602696793440655,0.013016231049343024,0.0030898995329929615,0.03400548696046215,15,5
snapkv,1,gov_report,task,attention_output_error_mean,0.1786935440885524,0.16483383004864058,0.10788300375764569,0.1307957830528418,0.2342223199084401,0.24316081249465546,0.1443226886499259,0.21469459626823664,15,5
snapkv,1,gov_report,task,oracle_overlap,0.3041886709111082,0.3027844853454029,0.25256014144165656,0.27500270215238565,0.3421188313700736,0.36689963369870415,0.27724596865907997,0.33505785264355004,15,5
snapkv,1,niah_single_1,task,avg_delta_nll,0.01576623337468822,-2.4149413277996246e-06,-0.039977595855169315,-0.0023968263458282735,0.009814413122711585,0.03701551671479705,-0.0395291443016229,0.08750702653087951,15,5
snapkv,1,niah_single_1,task,max_delta_nll,0.01576623337468822,-2.4149413277996246e-06,-0.039977595855169315,-0.0023968263458282735,0.009814413122711585,0.03701551671479705,-0.04396270227037012,0.08750702653087951,15,5
snapkv,1,niah_single_1,task,avg_approx_kl,0.009914660183619013,0.0006155947786765219,5.000845441389411e-07,1.6515396634822317e-06,0.0012708852995295132,0.03294413934726713,0.0004282871514166541,0.021681755906994147,15,5
snapkv,1,niah_single_1,task,attention_output_error_mean,0.07119745902138118,0.06960775299618642,0.03447197197626035,0.05072558486911778,0.0766377419543763,0.09667285326868295,0.05550852654398316,0.09041169651806186,15,5
snapkv,1,niah_single_1,task,oracle_overlap,0.4476743182279064,0.44312657650802534,0.39147231560443574,0.40872713936153315,0.4700926879283473,0.5084731356151773,0.43095417255305557,0.4672546460475756,15,5
snapkv,1,reasoning_long_generation,task,avg_delta_nll,-0.026060465087029173,-0.0007190384712387754,-0.10134223119029286,-0.07256673430279292,0.00022206437622074304,0.014195540772136183,-0.03363364956775049,-0.017048116045999723,15,5
snapkv,1,reasoning_long_generation,task,max_delta_nll,-0.026060465087029173,-0.0007190384712387754,-0.10134223119029286,-0.07256673430279292,0.00022206437622074304,0.014195540772136183,-0.03363364956775049,-0.01725021005104068,15,5
snapkv,1,reasoning_long_generation,task,avg_approx_kl,0.0033752924821191517,0.00023939944193905285,2.3995912355785244e-05,5.676342477680825e-05,0.005275185996390068,0.007199840961262657,0.001923826138079767,0.005703569647192148,15,5
snapkv,1,reasoning_long_generation,task,attention_output_error_mean,0.051267219112358146,0.046386622435723744,0.03355425462747614,0.04005915415473282,0.05998405550296108,0.07351973922923206,0.044173101992863756,0.05887705903086397,15,5
snapkv,1,reasoning_long_generation,task,oracle_overlap,0.4889283813682485,0.5080428123535624,0.40627320572666525,0.49806961838911445,0.5169545082592861,0.5208195999606968,0.47532901413618606,0.5043405802232414,15,5
snapkv,4,gov_report,task,avg_delta_nll,-0.004729455531794417,-0.0018421587568955289,-0.06456972784846239,-0.030910797626580777,0.009716825486076885,0.05324544049457048,-0.025876974309167917,0.019896764582374733,15,5
snapkv,4,gov_report,task,max_delta_nll,0.0949054695680007,0.016106784801706908,-5.713777259401808e-05,-9.055926852852281e-07,0.0690519666832099,0.25129835611634654,0.01959024964996985,0.18477810004114162,15,5
snapkv,4,gov_report,task,avg_approx_kl,0.030147355726278507,0.01448645617119102,0.0005065865066846228,0.0029009629622949685,0.02504045582592987,0.10218800684152674,0.011533551747674557,0.051006786329423175,15,5
snapkv,4,gov_report,task,attention_output_error_mean,0.18835433285372952,0.1966389901936054,0.10908258347772062,0.13603783649159595,0.2123415641641865,0.25787321673706176,0.16138053053162163,0.21532813517583743,15,5
snapkv,4,gov_report,task,oracle_overlap,0.3085643006305342,0.3046886638795759,0.26167861608756643,0.2735617561303254,0.3313914674941637,0.3801623424138612,0.2793533537244676,0.3377752475366009,15,5
snapkv,4,niah_single_1,task,avg_delta_nll,0.00787110608259128,-6.678907444879201e-06,-0.009984034293415257,-0.0036874985246755365,0.005597888931749395,0.010821591470647362,-0.007678307569708369,0.03008583799060869,15,5
snapkv,4,niah_single_1,task,max_delta_nll,0.05911545559444183,0.0038303730101674205,6.8821498160787105e-06,2.5359945380998283e-05,0.03485299564272637,0.21447339288929107,0.012758122336977866,0.11277883489609522,15,5
snapkv,4,niah_single_1,task,avg_approx_kl,0.011982166381467112,0.00030391406096553196,2.7650289556554022e-06,2.5943099379061463e-05,0.0003755336189238196,0.026111142306124338,0.000244398087901965,0.029731119950143405,15,5
