sample_id,cycle,layer,recall_p4,recall_p8,recall_p16,recall_p32
synthetic_niah_88,2,35,0.7363636363636363,0.7272727272727273,0.6818181818181818,0.6772727272727272
synthetic_niah_88,3,0,0.740909090909091,0.7318181818181818,0.6727272727272727,0.6727272727272727
synthetic_niah_88,3,1,0.6,0.5681818181818182,0.5409090909090909,0.4863636363636364
synthetic_niah_88,3,2,0.6863636363636364,0.6545454545454545,0.6409090909090909,0.5818181818181818
synthetic_niah_88,3,3,0.7,0.6681818181818182,0.6136363636363636,0.6181818181818182
synthetic_niah_88,3,4,0.6636363636363637,0.6045454545454545,0.5954545454545455,0.5681818181818182
synthetic_niah_88,3,5,0.5318181818181819,0.5045454545454545,0.4772727272727273,0.4863636363636364
synthetic_niah_88,3,6,0.5954545454545455,0.5636363636363636,0.5681818181818182,0.5318181818181819
synthetic_niah_88,3,7,0.65,0.6136363636363636,0.6090909090909091,0.5772727272727273
synthetic_niah_88,3,8,0.7181818181818181,0.6772727272727272,0.6590909090909091,0.6090909090909091
synthetic_niah_88,3,9,0.6090909090909091,0.5772727272727273,0.5590909090909091,0.55
synthetic_niah_88,3,10,0.7636363636363637,0.6818181818181818,0.6409090909090909,0.6318181818181818
synthetic_niah_88,3,11,0.6363636363636364,0.5818181818181818,0.5636363636363636,0.5409090909090909
synthetic_niah_88,3,12,0.7272727272727273,0.6954545454545454,0.6909090909090909,0.6136363636363636
synthetic_niah_88,3,13,0.6954545454545454,0.7,0.6727272727272727,0.65
synthetic_niah_88,3,14,0.759090909090909,0.7045454545454546,0.7136363636363636,0.6363636363636364
synthetic_niah_88,3,15,0.7227272727272728,0.6772727272727272,0.6772727272727272,0.6363636363636364
synthetic_niah_88,3,16,0.740909090909091,0.7090909090909091,0.6954545454545454,0.6
synthetic_niah_88,3,17,0.65,0.6181818181818182,0.5954545454545455,0.5363636363636364
synthetic_niah_88,3,18,0.6454545454545455,0.5954545454545455,0.5818181818181818,0.509090909090909
synthetic_niah_88,3,19,0.6772727272727272,0.65,0.6454545454545455,0.5772727272727273
synthetic_niah_88,3,20,0.6909090909090909,0.6590909090909091,0.6272727272727273,0.43636363636363634
synthetic_niah_88,3,21,0.6227272727272727,0.6136363636363636,0.5909090909090909,0.4090909090909091
synthetic_niah_88,3,22,0.6863636363636364,0.6136363636363636,0.6272727272727273,0.5590909090909091
synthetic_niah_88,3,23,0.6681818181818182,0.6318181818181818,0.5954545454545455,0.5227272727272727
synthetic_niah_88,3,24,0.6863636363636364,0.6363636363636364,0.6227272727272727,0.5954545454545455
synthetic_niah_88,3,25,0.6363636363636364,0.6045454545454545,0.5954545454545455,0.5409090909090909
synthetic_niah_88,3,26,0.6636363636363637,0.6272727272727273,0.5545454545454546,0.4681818181818182
synthetic_niah_88,3,27,0.6454545454545455,0.6181818181818182,0.6045454545454545,0.4681818181818182
synthetic_niah_88,3,28,0.6818181818181818,0.6,0.6181818181818182,0.4818181818181818
synthetic_niah_88,3,29,0.7363636363636363,0.7045454545454546,0.65,0.5636363636363636
synthetic_niah_88,3,30,0.5909090909090909,0.5363636363636364,0.5454545454545454,0.43636363636363634
synthetic_niah_88,3,31,0.5727272727272728,0.5636363636363636,0.5681818181818182,0.5454545454545454
synthetic_niah_88,3,32,0.7045454545454546,0.6772727272727272,0.5818181818181818,0.6
synthetic_niah_88,3,33,0.7090909090909091,0.6772727272727272,0.6090909090909091,0.5636363636363636
synthetic_niah_88,3,34,0.6772727272727272,0.6272727272727273,0.5409090909090909,0.55
synthetic_niah_88,3,35,0.7318181818181818,0.6954545454545454,0.6909090909090909,0.6318181818181818
synthetic_niah_88,4,0,0.7227272727272728,0.7227272727272728,0.7045454545454546,0.6863636363636364
synthetic_niah_88,4,1,0.6136363636363636,0.5863636363636363,0.55,0.4954545454545455
synthetic_niah_88,4,2,0.6636363636363637,0.6409090909090909,0.6227272727272727,0.5727272727272728
synthetic_niah_88,4,3,0.6772727272727272,0.6272727272727273,0.6409090909090909,0.6
synthetic_niah_88,4,4,0.6454545454545455,0.5954545454545455,0.6045454545454545,0.55
synthetic_niah_88,4,5,0.55,0.4863636363636364,0.4727272727272727,0.4909090909090909
synthetic_niah_88,4,6,0.6181818181818182,0.5681818181818182,0.5545454545454546,0.5272727272727272
synthetic_niah_88,4,7,0.6590909090909091,0.5954545454545455,0.5818181818181818,0.5590909090909091
synthetic_niah_88,4,8,0.7363636363636363,0.6636363636363637,0.6454545454545455,0.6090909090909091
synthetic_niah_88,4,9,0.6727272727272727,0.6318181818181818,0.6090909090909091,0.5954545454545455
synthetic_niah_88,4,10,0.7636363636363637,0.6909090909090909,0.6590909090909091,0.6636363636363637
synthetic_niah_88,4,11,0.6636363636363637,0.6136363636363636,0.5863636363636363,0.5454545454545454
synthetic_niah_88,4,12,0.7272727272727273,0.7,0.6681818181818182,0.6
synthetic_niah_88,4,13,0.7136363636363636,0.7227272727272728,0.6863636363636364,0.6136363636363636
synthetic_niah_88,4,14,0.7272727272727273,0.7,0.6727272727272727,0.5954545454545455
synthetic_niah_88,4,15,0.6909090909090909,0.7136363636363636,0.6863636363636364,0.5863636363636363
synthetic_niah_88,4,16,0.6909090909090909,0.6772727272727272,0.6454545454545455,0.6272727272727273
synthetic_niah_88,4,17,0.65,0.6318181818181818,0.5954545454545455,0.509090909090909
synthetic_niah_88,4,18,0.6545454545454545,0.6227272727272727,0.5954545454545455,0.5181818181818182
synthetic_niah_88,4,19,0.6954545454545454,0.6636363636363637,0.6181818181818182,0.5727272727272728
synthetic_niah_88,4,20,0.7045454545454546,0.6818181818181818,0.6409090909090909,0.5772727272727273
synthetic_niah_88,4,21,0.7,0.6409090909090909,0.5818181818181818,0.5363636363636364
synthetic_niah_88,4,22,0.7,0.6636363636363637,0.6227272727272727,0.5909090909090909
synthetic_niah_88,4,23,0.6818181818181818,0.6363636363636364,0.5954545454545455,0.5772727272727273
synthetic_niah_88,4,24,0.6818181818181818,0.6227272727272727,0.5909090909090909,0.5545454545454546
synthetic_niah_88,4,25,0.6272727272727273,0.6,0.5545454545454546,0.5545454545454546
synthetic_niah_88,4,26,0.6590909090909091,0.6181818181818182,0.5681818181818182,0.6
synthetic_niah_88,4,27,0.7045454545454546,0.6545454545454545,0.65,0.4727272727272727
synthetic_niah_88,4,28,0.6909090909090909,0.6409090909090909,0.55,0.5727272727272728
synthetic_niah_88,4,29,0.6909090909090909,0.65,0.6227272727272727,0.45
synthetic_niah_88,4,30,0.6272727272727273,0.6272727272727273,0.6045454545454545,0.4681818181818182
synthetic_niah_88,4,31,0.6363636363636364,0.6227272727272727,0.6227272727272727,0.4681818181818182
synthetic_niah_88,4,32,0.7045454545454546,0.6727272727272727,0.5909090909090909,0.6136363636363636
synthetic_niah_88,4,33,0.7136363636363636,0.6863636363636364,0.6272727272727273,0.5909090909090909
synthetic_niah_88,4,34,0.7090909090909091,0.6772727272727272,0.6318181818181818,0.5818181818181818
synthetic_niah_88,4,35,0.75,0.7,0.6590909090909091,0.6409090909090909
synthetic_niah_88,5,0,0.7227272727272728,0.7136363636363636,0.6772727272727272,0.6318181818181818
synthetic_niah_88,5,1,0.6227272727272727,0.5863636363636363,0.5727272727272728,0.5136363636363637
synthetic_niah_88,5,2,0.6727272727272727,0.65,0.6136363636363636,0.5545454545454546
synthetic_niah_88,5,3,0.7136363636363636,0.6681818181818182,0.6363636363636364,0.5818181818181818
synthetic_niah_88,5,4,0.6909090909090909,0.6318181818181818,0.65,0.5727272727272728
synthetic_niah_88,5,5,0.5681818181818182,0.5272727272727272,0.5181818181818182,0.4954545454545455
synthetic_niah_88,5,6,0.6090909090909091,0.5636363636363636,0.5454545454545454,0.5181818181818182
synthetic_niah_88,5,7,0.6454545454545455,0.5818181818181818,0.5681818181818182,0.5363636363636364
synthetic_niah_88,5,8,0.7136363636363636,0.6772727272727272,0.65,0.6318181818181818
synthetic_niah_88,5,9,0.6545454545454545,0.6090909090909091,0.6045454545454545,0.5772727272727273
synthetic_niah_88,5,10,0.7454545454545455,0.6727272727272727,0.6409090909090909,0.6363636363636364
synthetic_niah_88,5,11,0.65,0.6045454545454545,0.5909090909090909,0.5545454545454546
synthetic_niah_88,5,12,0.6863636363636364,0.6454545454545455,0.6409090909090909,0.5636363636363636
synthetic_niah_88,5,13,0.6636363636363637,0.6545454545454545,0.6318181818181818,0.5727272727272728
synthetic_niah_88,5,14,0.7318181818181818,0.6818181818181818,0.6681818181818182,0.6045454545454545
synthetic_niah_88,5,15,0.6681818181818182,0.6727272727272727,0.65,0.6
synthetic_niah_88,5,16,0.6727272727272727,0.6590909090909091,0.6409090909090909,0.6
synthetic_niah_88,5,17,0.6318181818181818,0.5863636363636363,0.5363636363636364,0.509090909090909
synthetic_niah_88,5,18,0.5863636363636363,0.5454545454545454,0.509090909090909,0.4863636363636364
synthetic_niah_88,5,19,0.6863636363636364,0.65,0.6227272727272727,0.5909090909090909
synthetic_niah_88,5,20,0.740909090909091,0.7045454545454546,0.6590909090909091,0.5681818181818182
synthetic_niah_88,5,21,0.6181818181818182,0.5818181818181818,0.5727272727272728,0.5181818181818182
synthetic_niah_88,5,22,0.65,0.6136363636363636,0.6181818181818182,0.5818181818181818
synthetic_niah_88,5,23,0.6409090909090909,0.5954545454545455,0.5863636363636363,0.4681818181818182
synthetic_niah_88,5,24,0.6818181818181818,0.6590909090909091,0.6545454545454545,0.5909090909090909
synthetic_niah_88,5,25,0.6954545454545454,0.6590909090909091,0.6363636363636364,0.5136363636363637
synthetic_niah_88,5,26,0.6772727272727272,0.6272727272727273,0.6090909090909091,0.5
synthetic_niah_88,5,27,0.6818181818181818,0.6545454545454545,0.6272727272727273,0.5636363636363636
synthetic_niah_88,5,28,0.6954545454545454,0.6409090909090909,0.6,0.5681818181818182
synthetic_niah_88,5,29,0.7136363636363636,0.6818181818181818,0.6272727272727273,0.5772727272727273
synthetic_niah_88,5,30,0.6227272727272727,0.5545454545454546,0.5590909090909091,0.5136363636363637
synthetic_niah_88,5,31,0.6272727272727273,0.6227272727272727,0.5909090909090909,0.5454545454545454
synthetic_niah_88,5,32,0.7090909090909091,0.6681818181818182,0.6363636363636364,0.6045454545454545
synthetic_niah_88,5,33,0.7272727272727273,0.6772727272727272,0.6181818181818182,0.45454545454545453
synthetic_niah_88,5,34,0.6545454545454545,0.5954545454545455,0.5590909090909091,0.5454545454545454
synthetic_niah_88,5,35,0.740909090909091,0.7090909090909091,0.6727272727272727,0.5909090909090909
synthetic_niah_88,6,0,0.7181818181818181,0.7,0.6681818181818182,0.6636363636363637
synthetic_niah_88,6,1,0.6136363636363636,0.5454545454545454,0.5318181818181819,0.4772727272727273
synthetic_niah_88,6,2,0.7,0.6636363636363637,0.6454545454545455,0.5727272727272728
synthetic_niah_88,6,3,0.6636363636363637,0.6409090909090909,0.6181818181818182,0.5772727272727273
synthetic_niah_88,6,4,0.6454545454545455,0.6045454545454545,0.5636363636363636,0.5363636363636364
synthetic_niah_88,6,5,0.5409090909090909,0.4772727272727273,0.45454545454545453,0.45
synthetic_niah_88,6,6,0.6045454545454545,0.5545454545454546,0.5409090909090909,0.5227272727272727
synthetic_niah_88,6,7,0.6727272727272727,0.6045454545454545,0.5636363636363636,0.5454545454545454
synthetic_niah_88,6,8,0.740909090909091,0.6772727272727272,0.6545454545454545,0.6136363636363636
synthetic_niah_88,6,9,0.6772727272727272,0.6363636363636364,0.6227272727272727,0.5954545454545455
synthetic_niah_88,6,10,0.7681818181818182,0.6909090909090909,0.65,0.6363636363636364
synthetic_niah_88,6,11,0.7090909090909091,0.6772727272727272,0.6590909090909091,0.6045454545454545
synthetic_niah_88,6,12,0.7,0.65,0.6272727272727273,0.6045454545454545
synthetic_niah_88,6,13,0.7136363636363636,0.6863636363636364,0.6681818181818182,0.6045454545454545
synthetic_niah_88,6,14,0.7727272727272727,0.7227272727272728,0.6954545454545454,0.6409090909090909
synthetic_niah_88,6,15,0.7772727272727272,0.7454545454545455,0.7136363636363636,0.6045454545454545
synthetic_niah_88,6,16,0.7227272727272728,0.7318181818181818,0.7045454545454546,0.6136363636363636
synthetic_niah_88,6,17,0.7181818181818181,0.6636363636363637,0.6090909090909091,0.5590909090909091
synthetic_niah_88,6,18,0.6772727272727272,0.6045454545454545,0.5636363636363636,0.5454545454545454
synthetic_niah_88,6,19,0.7181818181818181,0.6272727272727273,0.5636363636363636,0.6090909090909091
synthetic_niah_88,6,20,0.6909090909090909,0.6181818181818182,0.5772727272727273,0.5681818181818182
synthetic_niah_88,6,21,0.6727272727272727,0.5818181818181818,0.5909090909090909,0.5681818181818182
synthetic_niah_88,6,22,0.7181818181818181,0.6954545454545454,0.6636363636363637,0.6090909090909091
synthetic_niah_88,6,23,0.7,0.6409090909090909,0.6181818181818182,0.5863636363636363
synthetic_niah_88,6,24,0.6772727272727272,0.6272727272727273,0.5818181818181818,0.5590909090909091
synthetic_niah_88,6,25,0.6727272727272727,0.6454545454545455,0.6318181818181818,0.6181818181818182
synthetic_niah_88,6,26,0.6909090909090909,0.6363636363636364,0.6227272727272727,0.5
synthetic_niah_88,6,27,0.7318181818181818,0.6681818181818182,0.6545454545454545,0.5681818181818182
synthetic_niah_88,6,28,0.6909090909090909,0.6363636363636364,0.6272727272727273,0.5909090909090909
synthetic_niah_88,6,29,0.7090909090909091,0.6772727272727272,0.6227272727272727,0.5681818181818182
synthetic_niah_88,6,30,0.6181818181818182,0.5818181818181818,0.5590909090909091,0.5318181818181819
synthetic_niah_88,6,31,0.6727272727272727,0.6727272727272727,0.65,0.6045454545454545
synthetic_niah_88,6,32,0.7272727272727273,0.7090909090909091,0.6272727272727273,0.5863636363636363
synthetic_niah_88,6,33,0.7181818181818181,0.6818181818181818,0.6318181818181818,0.5954545454545455
synthetic_niah_88,6,34,0.6954545454545454,0.6772727272727272,0.6363636363636364,0.6090909090909091
synthetic_niah_88,6,35,0.75,0.7136363636363636,0.7136363636363636,0.6090909090909091
synthetic_niah_88,7,0,0.7772727272727272,0.7727272727272727,0.75,0.7318181818181818
synthetic_niah_88,7,1,0.6409090909090909,0.6227272727272727,0.6,0.5363636363636364
synthetic_niah_88,7,2,0.6727272727272727,0.6636363636363637,0.6272727272727273,0.5636363636363636
synthetic_niah_88,7,3,0.6954545454545454,0.65,0.6318181818181818,0.6
synthetic_niah_88,7,4,0.6681818181818182,0.6136363636363636,0.5909090909090909,0.5363636363636364
synthetic_niah_88,7,5,0.5863636363636363,0.5136363636363637,0.5045454545454545,0.4863636363636364
synthetic_niah_88,7,6,0.5818181818181818,0.5454545454545454,0.5272727272727272,0.5136363636363637
synthetic_niah_88,7,7,0.6181818181818182,0.5818181818181818,0.5727272727272728,0.5318181818181819
synthetic_niah_88,7,8,0.7272727272727273,0.6681818181818182,0.6454545454545455,0.6045454545454545
synthetic_niah_88,7,9,0.6636363636363637,0.6227272727272727,0.6090909090909091,0.5954545454545455
synthetic_niah_88,7,10,0.7681818181818182,0.7,0.6590909090909091,0.65
synthetic_niah_88,7,11,0.6681818181818182,0.6227272727272727,0.6045454545454545,0.5772727272727273
synthetic_niah_88,7,12,0.7181818181818181,0.6727272727272727,0.6681818181818182,0.6227272727272727
synthetic_niah_88,7,13,0.7454545454545455,0.7318181818181818,0.7,0.6409090909090909
synthetic_niah_88,7,14,0.8136363636363636,0.7681818181818182,0.7090909090909091,0.6727272727272727
synthetic_niah_88,7,15,0.7227272727272728,0.7181818181818181,0.6772727272727272,0.6090909090909091
synthetic_niah_88,7,16,0.7181818181818181,0.7045454545454546,0.7045454545454546,0.6227272727272727
synthetic_niah_88,7,17,0.7090909090909091,0.6545454545454545,0.6590909090909091,0.5818181818181818
synthetic_niah_88,7,18,0.6818181818181818,0.6363636363636364,0.6090909090909091,0.55
synthetic_niah_88,7,19,0.7272727272727273,0.6909090909090909,0.6545454545454545,0.6
synthetic_niah_88,7,20,0.7818181818181819,0.7272727272727273,0.6772727272727272,0.6136363636363636
synthetic_niah_88,7,21,0.7045454545454546,0.6636363636363637,0.6318181818181818,0.5818181818181818
synthetic_niah_88,7,22,0.7045454545454546,0.7090909090909091,0.6545454545454545,0.5909090909090909
synthetic_niah_88,7,23,0.6772727272727272,0.6590909090909091,0.6272727272727273,0.5590909090909091
synthetic_niah_88,7,24,0.6863636363636364,0.65,0.6363636363636364,0.5727272727272728
synthetic_niah_88,7,25,0.6818181818181818,0.6818181818181818,0.6590909090909091,0.5681818181818182
synthetic_niah_88,7,26,0.7136363636363636,0.7,0.6409090909090909,0.5772727272727273
synthetic_niah_88,7,27,0.7045454545454546,0.6909090909090909,0.6636363636363637,0.5727272727272728
synthetic_niah_88,7,28,0.7045454545454546,0.6818181818181818,0.6590909090909091,0.5681818181818182
synthetic_niah_88,7,29,0.6954545454545454,0.6681818181818182,0.6181818181818182,0.5545454545454546
synthetic_niah_88,7,30,0.6454545454545455,0.5772727272727273,0.5863636363636363,0.5409090909090909
synthetic_niah_88,7,31,0.6590909090909091,0.6272727272727273,0.5772727272727273,0.4818181818181818
synthetic_niah_88,7,32,0.6454545454545455,0.6272727272727273,0.6136363636363636,0.5363636363636364
synthetic_niah_88,7,33,0.7,0.6545454545454545,0.6045454545454545,0.55
synthetic_niah_88,7,34,0.7181818181818181,0.6863636363636364,0.6454545454545455,0.5863636363636363
synthetic_niah_88,7,35,0.75,0.7318181818181818,0.6863636363636364,0.65
synthetic_niah_88,8,0,0.7363636363636363,0.7454545454545455,0.7045454545454546,0.6954545454545454
synthetic_niah_88,8,1,0.6045454545454545,0.55,0.5454545454545454,0.4818181818181818
synthetic_niah_88,8,2,0.6363636363636364,0.6181818181818182,0.5954545454545455,0.5545454545454546
synthetic_niah_88,8,3,0.7772727272727272,0.6727272727272727,0.6454545454545455,0.6181818181818182
synthetic_niah_88,8,4,0.6636363636363637,0.6272727272727273,0.6181818181818182,0.5863636363636363
synthetic_niah_88,8,5,0.6181818181818182,0.5727272727272728,0.5545454545454546,0.5409090909090909
synthetic_niah_88,8,6,0.55,0.5136363636363637,0.5045454545454545,0.4909090909090909
synthetic_niah_88,8,7,0.5727272727272728,0.5318181818181819,0.5136363636363637,0.509090909090909
synthetic_niah_88,8,8,0.6863636363636364,0.6318181818181818,0.6181818181818182,0.5863636363636363
synthetic_niah_88,8,9,0.6136363636363636,0.5772727272727273,0.5590909090909091,0.5318181818181819
synthetic_niah_88,8,10,0.6863636363636364,0.6318181818181818,0.6136363636363636,0.5909090909090909
synthetic_niah_88,8,11,0.6590909090909091,0.5954545454545455,0.5772727272727273,0.5727272727272728
synthetic_niah_88,8,12,0.7454545454545455,0.7045454545454546,0.6772727272727272,0.6363636363636364
synthetic_niah_88,8,13,0.65,0.6181818181818182,0.6090909090909091,0.5454545454545454
synthetic_niah_88,8,14,0.7454545454545455,0.7136363636363636,0.6772727272727272,0.6545454545454545
synthetic_niah_88,8,15,0.6727272727272727,0.65,0.6318181818181818,0.6045454545454545
synthetic_niah_88,8,16,0.6772727272727272,0.6272727272727273,0.6181818181818182,0.5772727272727273
synthetic_niah_88,8,17,0.6545454545454545,0.6272727272727273,0.5818181818181818,0.5227272727272727
synthetic_niah_88,8,18,0.6363636363636364,0.5954545454545455,0.5681818181818182,0.5272727272727272
synthetic_niah_88,8,19,0.7318181818181818,0.6727272727272727,0.6545454545454545,0.5863636363636363
synthetic_niah_88,8,20,0.7090909090909091,0.6954545454545454,0.5863636363636363,0.5636363636363636
synthetic_niah_88,8,21,0.6227272727272727,0.5818181818181818,0.5681818181818182,0.5136363636363637
synthetic_niah_88,8,22,0.6772727272727272,0.6545454545454545,0.6409090909090909,0.5727272727272728
synthetic_niah_88,8,23,0.6136363636363636,0.6,0.5727272727272728,0.4772727272727273
synthetic_niah_88,8,24,0.6636363636363637,0.6545454545454545,0.6318181818181818,0.5636363636363636
synthetic_niah_88,8,25,0.6409090909090909,0.6545454545454545,0.6,0.5272727272727272
synthetic_niah_88,8,26,0.6090909090909091,0.5772727272727273,0.5227272727272727,0.4727272727272727
synthetic_niah_88,8,27,0.6636363636363637,0.6727272727272727,0.6454545454545455,0.5727272727272728
synthetic_niah_88,8,28,0.6363636363636364,0.6090909090909091,0.6,0.4954545454545455
synthetic_niah_88,8,29,0.6909090909090909,0.6409090909090909,0.6045454545454545,0.4727272727272727
synthetic_niah_88,8,30,0.6636363636363637,0.6363636363636364,0.6181818181818182,0.5681818181818182
synthetic_niah_88,8,31,0.6545454545454545,0.6227272727272727,0.5954545454545455,0.5
synthetic_niah_88,8,32,0.6772727272727272,0.6363636363636364,0.6090909090909091,0.5136363636363637
synthetic_niah_88,8,33,0.6818181818181818,0.6363636363636364,0.6227272727272727,0.4772727272727273
synthetic_niah_88,8,34,0.6454545454545455,0.5863636363636363,0.5636363636363636,0.4954545454545455
synthetic_niah_88,8,35,0.7272727272727273,0.6909090909090909,0.6590909090909091,0.6272727272727273
synthetic_niah_88,9,0,0.7363636363636363,0.75,0.7045454545454546,0.6863636363636364
synthetic_niah_88,9,1,0.5818181818181818,0.5227272727272727,0.5045454545454545,0.4590909090909091
synthetic_niah_88,9,2,0.6863636363636364,0.6590909090909091,0.6272727272727273,0.5818181818181818
synthetic_niah_88,9,3,0.7181818181818181,0.6454545454545455,0.6090909090909091,0.5772727272727273
synthetic_niah_88,9,4,0.7136363636363636,0.6727272727272727,0.6727272727272727,0.6272727272727273
synthetic_niah_88,9,5,0.6909090909090909,0.6272727272727273,0.6090909090909091,0.5772727272727273
synthetic_niah_88,9,6,0.5818181818181818,0.5409090909090909,0.5363636363636364,0.5181818181818182
synthetic_niah_88,9,7,0.6090909090909091,0.5636363636363636,0.5545454545454546,0.5409090909090909
synthetic_niah_88,9,8,0.6772727272727272,0.6454545454545455,0.6272727272727273,0.5863636363636363
synthetic_niah_88,9,9,0.6818181818181818,0.6181818181818182,0.5954545454545455,0.55
synthetic_niah_88,9,10,0.6590909090909091,0.6136363636363636,0.5954545454545455,0.5863636363636363
synthetic_niah_88,9,11,0.6227272727272727,0.5772727272727273,0.5681818181818182,0.5363636363636364
synthetic_niah_88,9,12,0.7227272727272728,0.6772727272727272,0.6545454545454545,0.6090909090909091
synthetic_niah_88,9,13,0.6772727272727272,0.6409090909090909,0.6318181818181818,0.5772727272727273
synthetic_niah_88,9,14,0.7545454545454545,0.75,0.7318181818181818,0.6454545454545455
synthetic_niah_88,9,15,0.6590909090909091,0.6318181818181818,0.6136363636363636,0.5818181818181818
synthetic_niah_88,9,16,0.7,0.6727272727272727,0.6318181818181818,0.6090909090909091
synthetic_niah_88,9,17,0.6636363636363637,0.6181818181818182,0.5909090909090909,0.509090909090909
synthetic_niah_88,9,18,0.6681818181818182,0.6363636363636364,0.6272727272727273,0.5454545454545454
synthetic_niah_88,9,19,0.6545454545454545,0.6318181818181818,0.5954545454545455,0.509090909090909
synthetic_niah_88,9,20,0.7227272727272728,0.7045454545454546,0.6681818181818182,0.5818181818181818
synthetic_niah_88,9,21,0.65,0.6318181818181818,0.5818181818181818,0.5136363636363637
synthetic_niah_88,9,22,0.7,0.6954545454545454,0.6545454545454545,0.5863636363636363
synthetic_niah_88,9,23,0.6954545454545454,0.6818181818181818,0.6545454545454545,0.5681818181818182
synthetic_niah_88,9,24,0.7545454545454545,0.7136363636363636,0.7272727272727273,0.5454545454545454
synthetic_niah_88,9,25,0.6454545454545455,0.6636363636363637,0.6272727272727273,0.5272727272727272
synthetic_niah_88,9,26,0.6409090909090909,0.6227272727272727,0.6136363636363636,0.4954545454545455
synthetic_niah_88,9,27,0.6727272727272727,0.6772727272727272,0.6772727272727272,0.5363636363636364
synthetic_niah_88,9,28,0.6590909090909091,0.6545454545454545,0.6136363636363636,0.5227272727272727
synthetic_niah_88,9,29,0.65,0.6318181818181818,0.5772727272727273,0.4954545454545455
synthetic_niah_88,9,30,0.6318181818181818,0.5818181818181818,0.5681818181818182,0.5181818181818182
synthetic_niah_88,9,31,0.6454545454545455,0.6181818181818182,0.5909090909090909,0.509090909090909
synthetic_niah_88,9,32,0.6409090909090909,0.6318181818181818,0.6045454545454545,0.5454545454545454
synthetic_niah_88,9,33,0.6681818181818182,0.6545454545454545,0.5954545454545455,0.5136363636363637
synthetic_niah_88,9,34,0.6318181818181818,0.5863636363636363,0.5363636363636364,0.4909090909090909
synthetic_niah_88,9,35,0.7454545454545455,0.7045454545454546,0.7,0.65
synthetic_niah_88,10,0,0.7681818181818182,0.7818181818181819,0.7727272727272727,0.7454545454545455
synthetic_niah_88,10,1,0.6090909090909091,0.5772727272727273,0.5545454545454546,0.4909090909090909
synthetic_niah_88,10,2,0.6636363636363637,0.6409090909090909,0.6136363636363636,0.5954545454545455
synthetic_niah_88,10,3,0.7863636363636364,0.7454545454545455,0.7227272727272728,0.6636363636363637
synthetic_niah_88,10,4,0.6818181818181818,0.65,0.6409090909090909,0.5909090909090909
synthetic_niah_88,10,5,0.6636363636363637,0.6272727272727273,0.6,0.5681818181818182
synthetic_niah_88,10,6,0.6590909090909091,0.6090909090909091,0.5954545454545455,0.5909090909090909
synthetic_niah_88,10,7,0.6818181818181818,0.6227272727272727,0.6136363636363636,0.5727272727272728
synthetic_niah_88,10,8,0.7045454545454546,0.6772727272727272,0.6636363636363637,0.6090909090909091
synthetic_niah_88,10,9,0.7090909090909091,0.6772727272727272,0.6545454545454545,0.6318181818181818
synthetic_niah_88,10,10,0.7727272727272727,0.6954545454545454,0.6954545454545454,0.6545454545454545
synthetic_niah_88,10,11,0.6545454545454545,0.6136363636363636,0.6,0.5772727272727273
synthetic_niah_88,10,12,0.75,0.7181818181818181,0.7045454545454546,0.6636363636363637
synthetic_niah_88,10,13,0.7,0.7136363636363636,0.6727272727272727,0.6409090909090909
synthetic_niah_88,10,14,0.759090909090909,0.7681818181818182,0.7454545454545455,0.6772727272727272
synthetic_niah_88,10,15,0.7454545454545455,0.75,0.7227272727272728,0.6363636363636364
synthetic_niah_88,10,16,0.7,0.7045454545454546,0.6818181818181818,0.6454545454545455
synthetic_niah_88,10,17,0.6863636363636364,0.6545454545454545,0.6227272727272727,0.5727272727272728
synthetic_niah_88,10,18,0.7,0.6818181818181818,0.6318181818181818,0.5545454545454546
synthetic_niah_88,10,19,0.740909090909091,0.7363636363636363,0.6909090909090909,0.5272727272727272
synthetic_niah_88,10,20,0.7681818181818182,0.7272727272727273,0.7,0.5136363636363637
synthetic_niah_88,10,21,0.6909090909090909,0.6863636363636364,0.6636363636363637,0.5681818181818182
synthetic_niah_88,10,22,0.7,0.6727272727272727,0.6363636363636364,0.5136363636363637
synthetic_niah_88,10,23,0.7090909090909091,0.6636363636363637,0.6318181818181818,0.5
synthetic_niah_88,10,24,0.7181818181818181,0.6909090909090909,0.6409090909090909,0.6272727272727273
synthetic_niah_88,10,25,0.6227272727272727,0.5909090909090909,0.6136363636363636,0.5227272727272727
synthetic_niah_88,10,26,0.6636363636363637,0.6272727272727273,0.5909090909090909,0.5181818181818182
synthetic_niah_88,10,27,0.6863636363636364,0.6772727272727272,0.6318181818181818,0.509090909090909
synthetic_niah_88,10,28,0.6318181818181818,0.6272727272727273,0.6,0.4818181818181818
synthetic_niah_88,10,29,0.7227272727272728,0.7136363636363636,0.6545454545454545,0.5318181818181819
synthetic_niah_88,10,30,0.6454545454545455,0.5954545454545455,0.6045454545454545,0.5136363636363637
synthetic_niah_88,10,31,0.65,0.6181818181818182,0.5636363636363636,0.5136363636363637
synthetic_niah_88,10,32,0.7045454545454546,0.6363636363636364,0.5954545454545455,0.4954545454545455
synthetic_niah_88,10,33,0.7,0.6772727272727272,0.5818181818181818,0.55
synthetic_niah_88,10,34,0.6727272727272727,0.6636363636363637,0.5636363636363636,0.5227272727272727
synthetic_niah_88,10,35,0.740909090909091,0.7045454545454546,0.7,0.6590909090909091
