active_cache_tokens,anchor,approx_kl,attention_output_error_max,attention_output_error_mean,attention_output_errors,average_delta_nll,change_point,compressed_log_probability,compressed_on_full_top_mass,compressed_other_mass,compressed_top_mass_rounding_correction,config_hash,cumulative_delta_nll,delta_nll,delta_nll_curvature,delta_nll_slope,first_large_loss_spike,forward_time_s,full_other_mass,full_top_mass,full_top_mass_rounding_correction,future_step,git_commit,invalid_reason,model,new_token_value_residual_mean,reference_log_probability,reference_token_id,reference_token_position,run_id,running_max_delta_nll,sample_id,seed,strategy,target_horizon,task,valid,global_generation_index,analysis_primary,analysis_condition,sample_cluster,delta_nll_abs,attention_output_error_range
256,0,0.2612458318135772,0.5368891954421997,0.22581962992747626,"[{""head"":0,""layer"":0,""relative_error"":0.14452126622200012},{""head"":11,""layer"":0,""relative_error"":0.12585286796092987},{""head"":0,""layer"":14,""relative_error"":0.19780488312244415},{""head"":11,""layer"":14,""relative_error"":0.5368891954421997},{""head"":0,""layer"":27,""relative_error"":0.12835867702960968},{""head"":11,""layer"":27,""relative_error"":0.22149088978767395}]",0.11783899619280476,9.0,-0.6109215617179871,0.9999678073986706,3.2192601329361636e-05,0.0,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,1.1783899619280476,-0.26202691764417807,0.16382462760801175,-0.2745958389999572,3.0,0.022625666999999794,4.789120076209574e-05,0.9999521087992379,0.0,10,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,mlx-community/Qwen2.5-1.5B-Instruct-4bit,8.812805655603976e-07,-0.8729484793621651,8826,929,discovery_small_4bit_seed42_protocol_v4,0.4509893879637481,gov_report:0,42,attention_weighted_v_ridge_leverage,16,gov_report,True,9,False,deployable_fixed_core_longest_replay,gov_report::gov_report:0,0.26202691764417807,0.3110695655147234
256,0,0.07467096364735655,0.6813387870788574,0.24493512387077013,"[{""head"":0,""layer"":0,""relative_error"":0.08581528067588806},{""head"":11,""layer"":0,""relative_error"":0.03623645752668381},{""head"":0,""layer"":14,""relative_error"":0.6813387870788574},{""head"":11,""layer"":14,""relative_error"":0.2065386325120926},{""head"":0,""layer"":27,""relative_error"":0.14105619490146637},{""head"":11,""layer"":27,""relative_error"":0.31862539052963257}]",0.12836089869795522,9.0,-0.7692694664001465,0.9926886497437758,0.007311350256224203,0.0,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,1.4119698856775074,0.2335799237494598,0.7702026803935951,0.49560684139363786,3.0,0.02321883400003344,0.005897529573842597,0.9941024704261574,0.0,11,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,mlx-community/Qwen2.5-1.5B-Instruct-4bit,8.557236981232563e-07,-0.5356895426506867,17439,930,discovery_small_4bit_seed42_protocol_v4,0.4509893879637481,gov_report:0,42,attention_weighted_v_ridge_leverage,16,gov_report,True,10,False,deployable_fixed_core_longest_replay,gov_report::gov_report:0,0.2335799237494598,0.4364036632080873
256,0,0.003919324790986928,0.6876215934753418,0.2830602675676346,"[{""head"":0,""layer"":0,""relative_error"":0.11946555972099304},{""head"":11,""layer"":0,""relative_error"":0.14217910170555115},{""head"":0,""layer"":14,""relative_error"":0.6876215934753418},{""head"":11,""layer"":14,""relative_error"":0.3563719391822815},{""head"":0,""layer"":27,""relative_error"":0.19858849048614502},{""head"":11,""layer"":27,""relative_error"":0.194134920835495}]",0.11699749877665629,9.0,-0.25947123765945435,0.9999996924618771,3.075381228567764e-07,0.0,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,1.4039699853198755,-0.007999900357631873,-0.7371866655007295,-0.24157982410709167,3.0,0.02358729200000198,4.734836261954811e-07,0.9999995265163738,0.0,12,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,mlx-community/Qwen2.5-1.5B-Instruct-4bit,8.507196203784891e-07,-0.2674711380170862,70898,931,discovery_small_4bit_seed42_protocol_v4,0.4509893879637481,gov_report:0,42,attention_weighted_v_ridge_leverage,16,gov_report,True,11,False,deployable_fixed_core_longest_replay,gov_report::gov_report:0,0.007999900357631873,0.4045613259077072
256,0,0.0006131908737003736,0.8547269701957703,0.363717603807648,"[{""head"":0,""layer"":0,""relative_error"":0.10091502964496613},{""head"":11,""layer"":0,""relative_error"":0.03797242417931557},{""head"":0,""layer"":14,""relative_error"":0.8547269701957703},{""head"":11,""layer"":14,""relative_error"":0.7791032791137695},{""head"":0,""layer"":27,""relative_error"":0.20601491630077362},{""head"":11,""layer"":27,""relative_error"":0.20357300341129303}]",0.10793486397077547,9.0,-0.0015626850072294474,0.9999969455111353,3.0544888647288104e-06,0.0,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,1.403153231620081,-0.0008167536997945035,0.24876297076492904,0.007183146657837369,3.0,0.024434457999973347,7.11213037318803e-06,0.9999928878696268,0.0,13,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,mlx-community/Qwen2.5-1.5B-Instruct-4bit,8.777893754086108e-07,-0.002379438707023951,41087,932,discovery_small_4bit_seed42_protocol_v4,0.4509893879637481,gov_report:0,42,attention_weighted_v_ridge_leverage,16,gov_report,True,12,False,deployable_fixed_core_longest_replay,gov_report::gov_report:0,0.0008167536997945035,0.49100936638812226
256,0,0.0007744413898046704,0.5193219184875488,0.26307417328159016,"[{""head"":0,""layer"":0,""relative_error"":0.1641535460948944},{""head"":11,""layer"":0,""relative_error"":0.09134996682405472},{""head"":0,""layer"":14,""relative_error"":0.4494342505931854},{""head"":11,""layer"":14,""relative_error"":0.5193219184875488},{""head"":0,""layer"":27,""relative_error"":0.13008372485637665},{""head"":11,""layer"":27,""relative_error"":0.22410163283348083}]",0.10036640279711204,9.0,-0.003451582742854953,0.9999997510259903,2.4897400974221995e-07,0.0,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,1.4051296391595685,0.001976407539487468,-0.004389985418555398,0.0027931612392819716,3.0,0.02389729100002569,6.724515944078746e-08,0.9999999327548406,0.0,14,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,mlx-community/Qwen2.5-1.5B-Instruct-4bit,8.410939926761785e-07,-0.0014751752033674848,38246,933,discovery_small_4bit_seed42_protocol_v4,0.4509893879637481,gov_report:0,42,attention_weighted_v_ridge_leverage,16,gov_report,True,13,False,deployable_fixed_core_longest_replay,gov_report::gov_report:0,0.001976407539487468,0.25624774520595867
256,0,9.835677362733016e-05,0.5075908899307251,0.2352213996152083,"[{""head"":0,""layer"":0,""relative_error"":0.14098656177520752},{""head"":11,""layer"":0,""relative_error"":0.089174784719944},{""head"":0,""layer"":14,""relative_error"":0.2675677537918091},{""head"":11,""layer"":14,""relative_error"":0.5075908899307251},{""head"":0,""layer"":27,""relative_error"":0.15370838344097137},{""head"":11,""layer"":27,""relative_error"":0.2523000240325928}]",0.09366385808361789,9.0,-0.000954649003688246,0.999983570058385,1.642994161499267e-05,0.0,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,1.4049578712542683,-0.0001717679053001575,-0.004941336684069597,-0.0021481754447876256,3.0,0.023592082999982722,2.4091488418531704e-05,0.9999759085115815,0.0,15,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,mlx-community/Qwen2.5-1.5B-Instruct-4bit,8.405491958759134e-07,-0.0011264169089884035,320,934,discovery_small_4bit_seed42_protocol_v4,0.4509893879637481,gov_report:0,42,attention_weighted_v_ridge_leverage,16,gov_report,True,14,False,deployable_fixed_core_longest_replay,gov_report::gov_report:0,0.0001717679053001575,0.2723694903155168
256,0,9.418933826185751e-06,0.5381748080253601,0.25949829320112866,"[{""head"":0,""layer"":0,""relative_error"":0.14396356046199799},{""head"":11,""layer"":0,""relative_error"":0.046805575489997864},{""head"":0,""layer"":14,""relative_error"":0.32814696431159973},{""head"":11,""layer"":14,""relative_error"":0.5381748080253601},{""head"":0,""layer"":27,""relative_error"":0.16033008694648743},{""head"":11,""layer"":27,""relative_error"":0.33956876397132874}]",0.08781115197167244,9.0,-4.8993817472364753e-05,0.9999936524718975,6.347528102468303e-06,0.0,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,1.404978431546759,2.0560292490756638e-05,0.0023405036425785397,0.00019232819779091415,3.0,0.02320237500003941,2.4376236411605134e-06,0.9999975623763588,0.0,16,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,mlx-community/Qwen2.5-1.5B-Instruct-4bit,8.826803631715544e-07,-2.8433524981608116e-05,44,935,discovery_small_4bit_seed42_protocol_v4,0.4509893879637481,gov_report:0,42,attention_weighted_v_ridge_leverage,16,gov_report,True,15,False,deployable_fixed_core_longest_replay,gov_report::gov_report:0,2.0560292490756638e-05,0.27867651482423145
256,0,0.007738503514047767,0.3600323796272278,0.16946723063786825,"[{""head"":0,""layer"":0,""relative_error"":0.12783868610858917},{""head"":11,""layer"":0,""relative_error"":0.09906977415084839},{""head"":0,""layer"":14,""relative_error"":0.3600323796272278},{""head"":11,""layer"":14,""relative_error"":0.08444686233997345},{""head"":0,""layer"":27,""relative_error"":0.13069482147693634},{""head"":11,""layer"":27,""relative_error"":0.21472086012363434}]",0.06347638509005904,,-0.4863302707672119,0.9979771655256617,0.0020228344743382642,0.0,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,0.06347638509005904,0.06347638509005904,0.0,0.0,3.0,0.024551000000030854,0.0015281836796530168,0.998471816320347,0.0,1,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,mlx-community/Qwen2.5-1.5B-Instruct-4bit,9.017998081617407e-07,-0.4228538856771529,1986,920,discovery_small_4bit_seed42_protocol_v4,0.06347638509005904,gov_report:0,42,attention_weighted_v_ridge_leverage,4,gov_report,True,0,False,deployable_fixed_core_longest_replay,gov_report::gov_report:0,0.06347638509005904,0.19056514898935953
256,0,0.006252247716462668,0.47591257095336914,0.19313605750600496,"[{""head"":0,""layer"":0,""relative_error"":0.13289450109004974},{""head"":11,""layer"":0,""relative_error"":0.1510860025882721},{""head"":0,""layer"":14,""relative_error"":0.47591257095336914},{""head"":11,""layer"":14,""relative_error"":0.12385405600070953},{""head"":0,""layer"":27,""relative_error"":0.1219695433974266},{""head"":11,""layer"":27,""relative_error"":0.1530996710062027}]",0.043015451112260905,,-0.05098501965403557,0.9996010272512397,0.00039897274876032895,0.0,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,0.08603090222452181,0.02255451713446277,-0.04092186795559627,-0.04092186795559627,3.0,0.023585625000009713,0.00027160879574084085,0.9997283912042592,0.0,2,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,mlx-community/Qwen2.5-1.5B-Instruct-4bit,8.685457070593353e-07,-0.028430502519572798,1895,921,discovery_small_4bit_seed42_protocol_v4,0.06347638509005904,gov_report:0,42,attention_weighted_v_ridge_leverage,4,gov_report,True,1,False,deployable_fixed_core_longest_replay,gov_report::gov_report:0,0.02255451713446277,0.2827765134473642
256,0,0.05888214676289116,0.3764927089214325,0.17848215686778227,"[{""head"":0,""layer"":0,""relative_error"":0.11501812934875488},{""head"":11,""layer"":0,""relative_error"":0.03592020645737648},{""head"":0,""layer"":14,""relative_error"":0.3764927089214325},{""head"":11,""layer"":14,""relative_error"":0.3034000098705292},{""head"":0,""layer"":27,""relative_error"":0.06917958706617355},{""head"":11,""layer"":27,""relative_error"":0.17088229954242706}]",0.17510609740138605,,-1.4741662740707397,0.9984030529251269,0.001596947074873123,0.0,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,0.5253182922041582,0.43928738997963634,0.45765474080076984,0.4167328728451736,3.0,0.0233131659999799,0.0015655123658340209,0.998434487634166,0.0,3,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,mlx-community/Qwen2.5-1.5B-Instruct-4bit,8.974658195863109e-07,-1.0348788840911034,5707,922,discovery_small_4bit_seed42_protocol_v4,0.43928738997963634,gov_report:0,42,attention_weighted_v_ridge_leverage,4,gov_report,True,2,False,deployable_fixed_core_longest_replay,gov_report::gov_report:0,0.43928738997963634,0.19801055205365023
