anchor,average_delta_nll,change_point,change_point_method,config_hash,cumulative_delta_nll,delta_nll_curvature,delta_nll_slope,first_large_loss_spike,git_commit,head,lag,layer,model,run_id,running_max_delta_nll,sample_id,seed,signal_kind,strategy,target_horizon,task,cosine_similarity,normalized_l2_drift,score_autocorrelation,score_max,score_mean,score_min,score_std,selection_boundary_margin_anchor,selection_boundary_margin_future,spearman_rank_correlation,top_core_jaccard,attention_distribution_cosine,attention_entropy,attention_rank_correlation,attention_top1_mass,attention_top8_mass,attention_top_core_overlap,query_cosine_to_anchor,query_norm_change,selected_core_attention_mass,condition_clip_floor,condition_number_clipped,condition_warning,effective_rank,leading_singular_values,selected_core_diversity,selected_pairwise_cosine_mean,selected_pairwise_cosine_std,selected_span_reconstruction_residual_mean,stable_rank,unselected_residual_mean,future_new_token_residual,sample_cluster,geometry_reference,geometry_time_scope,unavailable_geometry_metrics
0,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,0,0,0,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:4,42,value_geometry,attention_weighted_v_ridge_leverage,,gov_report,,,,,,,,,,,,,,,,,,,,,8.916716766357421e-05,35.31643953783851,False,97.8355712890625,"[89.16716766 46.55310059 27.37132835 23.62613297 19.35833549 18.16730881
 17.03044319 16.17948914]",0.6060540080070496,0.39394599199295044,0.07199358940124512,8.219523692787334e-07,2.544385334459647,8.194691076823801e-07,,gov_report::gov_report:4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
0,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,1,0,0,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:4,42,value_geometry,attention_weighted_v_ridge_leverage,,gov_report,,,,,,,,,,,,,,,,,,,,,4.468503189086914e-05,21.176769784191357,False,105.55736541748047,"[44.68503189 34.17696762 26.71224022 24.82629204 24.12122345 22.78930473
 19.33899307 18.99313736]",0.8865569829940796,0.08508779108524323,0.1215539202094078,9.567099823470926e-07,7.474725587384249,9.657752571001765e-07,,gov_report::gov_report:4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
0,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,0,0,14,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:4,42,value_geometry,attention_weighted_v_ridge_leverage,,gov_report,,,,,,,,,,,,,,,,,,,,,0.00016698776245117187,27.668953274615205,False,98.80250549316406,"[166.98776245  77.87142944  64.00187683  61.26073837  60.49307251
  56.42187881  50.1610527   46.87062454]",0.740941196680069,0.25459355115890503,0.1480521857738495,8.236381177084695e-07,3.583670744882968,8.320939173245279e-07,,gov_report::gov_report:4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
0,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,1,0,14,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:4,42,value_geometry,attention_weighted_v_ridge_leverage,,gov_report,,,,,,,,,,,,,,,,,,,,,0.00010851913452148437,12.284463991821193,False,110.01868438720703,"[108.51913452  69.5588913   68.05158234  64.27770233  56.04681015
  52.3182106   51.33936691  45.81179428]",0.8713551014661789,0.09530576318502426,0.13832947611808777,9.068814392776403e-07,7.8861288746463645,9.162744731838757e-07,,gov_report::gov_report:4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
0,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,0,0,27,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:4,42,value_geometry,attention_weighted_v_ridge_leverage,,gov_report,,,,,,,,,,,,,,,,,,,,,0.000304386474609375,15.773778881686509,False,111.51344299316406,"[304.38647461 201.34094238 163.49862671 147.120224   142.11196899
 135.76266479 130.97386169 128.75123596]",0.8882900252938271,0.09424629807472229,0.10895125567913055,9.551238235872006e-07,8.324328900485558,9.54552774601325e-07,,gov_report::gov_report:4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
0,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,1,0,27,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:4,42,value_geometry,attention_weighted_v_ridge_leverage,,gov_report,,,,,,,,,,,,,,,,,,,,,0.0002566355590820312,13.177719223606159,False,112.02775573730469,"[256.63555908 212.01753235 180.52844238 170.50744629 160.0136261
 154.20677185 145.6230011  144.69871521]",0.9143123999238014,0.03859682008624077,0.11014193296432495,9.78403022600105e-07,13.003755021166477,9.86609848041553e-07,,gov_report::gov_report:4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
16,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,0,0,0,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:4,42,value_geometry,snapkv,,gov_report,,,,,,,,,,,,,,,,,,,,,8.981452178955078e-05,34.72546120243332,False,97.92947387695312,"[89.81452179 46.82179642 27.56535912 23.73242378 19.43808556 18.35666847
 17.16072845 16.31637573]",0.5277149081230164,0.472263365983963,0.20295916497707367,0.04175572469830513,2.540047465887223,0.05415262281894684,,gov_report::gov_report:4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
16,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,1,0,0,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:4,42,value_geometry,snapkv,,gov_report,,,,,,,,,,,,,,,,,,,,,4.516557693481445e-05,21.285660062999156,False,105.58580780029297,"[45.16557693 34.44651413 26.9134655  25.08013535 24.30921745 23.03076935
 19.50313187 19.11284447]",0.8628958165645599,0.07662854343652725,0.19999536871910095,0.05025564134120941,7.4384350857552715,0.0651761069893837,,gov_report::gov_report:4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
16,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,0,0,14,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:4,42,value_geometry,snapkv,,gov_report,,,,,,,,,,,,,,,,,,,,,0.00016782406616210936,27.203441451697028,False,98.89064025878906,"[167.82406616  78.25879669  65.11529541  61.64037323  60.80358124
  57.27506256  50.48727417  47.16475677]",0.7663248032331467,0.22097472846508026,0.17697106301784515,8.263329505098227e-07,3.600234888843182,8.357187084584439e-07,,gov_report::gov_report:4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
16,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,1,0,14,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:4,42,value_geometry,snapkv,,gov_report,,,,,,,,,,,,,,,,,,,,,0.00010882808685302734,12.21266903725685,False,110.09835052490234,"[108.82808685  70.69393921  68.56775665  64.55820465  56.58584595
  52.69026566  51.77557755  46.03834915]",0.8736536055803299,0.07037259638309479,0.1532232016324997,9.252912605006713e-07,7.962426814826566,9.348296998723526e-07,,gov_report::gov_report:4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
16,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,0,0,27,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:4,42,value_geometry,snapkv,,gov_report,,,,,,,,,,,,,,,,,,,,,0.00030700915527343746,15.6631681379158,False,111.59361267089844,"[307.00915527 203.10473633 166.07553101 147.39781189 142.6618042
 136.0403595  131.3874054  129.13175964]",0.8083882182836533,0.1856842041015625,0.1551084965467453,8.720837172404572e-07,8.279689192970636,8.775434707786189e-07,,gov_report::gov_report:4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
16,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,1,0,27,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:4,42,value_geometry,snapkv,,gov_report,,,,,,,,,,,,,,,,,,,,,0.0002595511474609375,13.227238246984689,False,112.13005065917969,"[259.55114746 212.63755798 183.24641418 171.20504761 160.56306458
 154.93821716 146.22206116 144.93916321]",0.8927832767367363,0.06843477487564087,0.13198812305927277,9.268313192478672e-07,12.861550165546594,9.318795264334767e-07,,gov_report::gov_report:4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
16,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,0,0,0,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:4,42,value_geometry,v_ridge_leverage,,gov_report,,,,,,,,,,,,,,,,,,,,,8.981452178955078e-05,34.72546120243332,False,97.92947387695312,"[89.81452179 46.82179642 27.56535912 23.73242378 19.43808556 18.35666847
 17.16072845 16.31637573]",0.604548454284668,0.39545154571533203,0.07171518355607986,7.861246444917924e-07,2.540047465887223,7.764871838844556e-07,,gov_report::gov_report:4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
16,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,1,0,0,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:4,42,value_geometry,v_ridge_leverage,,gov_report,,,,,,,,,,,,,,,,,,,,,4.516557693481445e-05,21.285660062999156,False,105.58580780029297,"[45.16557693 34.44651413 26.9134655  25.08013535 24.30921745 23.03076935
 19.50313187 19.11284447]",0.8861691653728485,0.08595941215753555,0.12188760191202164,9.281496318180871e-07,7.4384350857552715,9.398389693160425e-07,,gov_report::gov_report:4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
16,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,0,0,14,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:4,42,value_geometry,v_ridge_leverage,,gov_report,,,,,,,,,,,,,,,,,,,,,0.00016782406616210936,27.203441451697028,False,98.89064025878906,"[167.82406616  78.25879669  65.11529541  61.64037323  60.80358124
  57.27506256  50.48727417  47.16475677]",0.7734447717666626,0.2136664092540741,0.15770864486694336,8.429680633526004e-07,3.600234888843182,8.489249694321188e-07,,gov_report::gov_report:4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
16,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,1,0,14,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:4,42,value_geometry,v_ridge_leverage,,gov_report,,,,,,,,,,,,,,,,,,,,,0.00010882808685302734,12.21266903725685,False,110.09835052490234,"[108.82808685  70.69393921  68.56775665  64.55820465  56.58584595
  52.69026566  51.77557755  46.03834915]",0.8777542114257812,0.08377298712730408,0.133185476064682,9.598536507837707e-07,7.962426814826566,9.626487553759944e-07,,gov_report::gov_report:4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
16,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,0,0,27,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:4,42,value_geometry,v_ridge_leverage,,gov_report,,,,,,,,,,,,,,,,,,,,,0.00030700915527343746,15.6631681379158,False,111.59361267089844,"[307.00915527 203.10473633 166.07553101 147.39781189 142.6618042
 136.0403595  131.3874054  129.13175964]",0.9070992544293404,0.06804998964071274,0.10321668535470963,9.558781357554835e-07,8.279689192970636,9.60427314566914e-07,,gov_report::gov_report:4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
16,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,1,0,27,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:4,42,value_geometry,v_ridge_leverage,,gov_report,,,,,,,,,,,,,,,,,,,,,0.0002595511474609375,13.227238246984689,False,112.13005065917969,"[259.55114746 212.63755798 183.24641418 171.20504761 160.56306458
 154.93821716 146.22206116 144.93916321]",0.9157002717256546,0.037460487335920334,0.10906827449798584,9.61914679464826e-07,12.861550165546594,9.628002999306773e-07,,gov_report::gov_report:4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
16,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,0,0,0,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:4,42,value_geometry,attention_weighted_v_ridge_leverage,,gov_report,,,,,,,,,,,,,,,,,,,,,8.981452178955078e-05,34.72546120243332,False,97.92947387695312,"[89.81452179 46.82179642 27.56535912 23.73242378 19.43808556 18.35666847
 17.16072845 16.31637573]",0.6058873534202576,0.39411264657974243,0.07208139449357986,8.630880756754777e-07,2.540047465887223,8.536111977264227e-07,,gov_report::gov_report:4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
16,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,1,0,0,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:4,42,value_geometry,attention_weighted_v_ridge_leverage,,gov_report,,,,,,,,,,,,,,,,,,,,,4.516557693481445e-05,21.285660062999156,False,105.58580780029297,"[45.16557693 34.44651413 26.9134655  25.08013535 24.30921745 23.03076935
 19.50313187 19.11284447]",0.8869249299168587,0.08409803360700607,0.1217125728726387,9.552084065944655e-07,7.4384350857552715,9.527523161523277e-07,,gov_report::gov_report:4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
16,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,0,0,14,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:4,42,value_geometry,attention_weighted_v_ridge_leverage,,gov_report,,,,,,,,,,,,,,,,,,,,,0.00016782406616210936,27.203441451697028,False,98.89064025878906,"[167.82406616  78.25879669  65.11529541  61.64037323  60.80358124
  57.27506256  50.48727417  47.16475677]",0.7407753169536591,0.255084365606308,0.14747510850429535,8.300566491925565e-07,3.600234888843182,8.401440823035955e-07,,gov_report::gov_report:4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
16,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,1,0,14,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:4,42,value_geometry,attention_weighted_v_ridge_leverage,,gov_report,,,,,,,,,,,,,,,,,,,,,0.00010882808685302734,12.21266903725685,False,110.09835052490234,"[108.82808685  70.69393921  68.56775665  64.55820465  56.58584595
  52.69026566  51.77557755  46.03834915]",0.8714039623737335,0.09682858735322952,0.13728463649749756,8.916212550502678e-07,7.962426814826566,8.992486755232676e-07,,gov_report::gov_report:4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
16,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,0,0,27,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:4,42,value_geometry,attention_weighted_v_ridge_leverage,,gov_report,,,,,,,,,,,,,,,,,,,,,0.00030700915527343746,15.6631681379158,False,111.59361267089844,"[307.00915527 203.10473633 166.07553101 147.39781189 142.6618042
 136.0403595  131.3874054  129.13175964]",0.8880181163549423,0.09486419707536697,0.10872922092676163,9.758613259691629e-07,8.279689192970636,9.795736559681245e-07,,gov_report::gov_report:4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
16,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,1,0,27,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:4,42,value_geometry,attention_weighted_v_ridge_leverage,,gov_report,,,,,,,,,,,,,,,,,,,,,0.0002595511474609375,13.227238246984689,False,112.13005065917969,"[259.55114746 212.63755798 183.24641418 171.20504761 160.56306458
 154.93821716 146.22206116 144.93916321]",0.914658360183239,0.038235388696193695,0.10956115275621414,9.672115766079514e-07,12.861550165546594,9.781828111954383e-07,,gov_report::gov_report:4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
48,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,0,0,0,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:4,42,value_geometry,snapkv,,gov_report,,,,,,,,,,,,,,,,,,,,,9.125882720947265e-05,34.48587985165839,False,98.04698944091797,"[91.25882721 47.66866684 28.23050499 23.95924377 19.98028946 18.58839417
 17.41399002 16.54067612]",0.547578752040863,0.45151636004447937,0.20520104467868805,0.04230647161602974,2.547936280861393,0.05434561148285866,,gov_report::gov_report:4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
48,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,1,0,0,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:4,42,value_geometry,snapkv,,gov_report,,,,,,,,,,,,,,,,,,,,,4.5960128784179685e-05,21.214474340457695,False,105.767822265625,"[45.96012878 35.11023331 27.30946922 25.64842796 24.67242432 23.27546501
 19.73650742 19.45563507]",0.8639427274465561,0.0654032751917839,0.19860731065273285,0.048377424478530884,7.435781157862156,0.062144577503204346,,gov_report::gov_report:4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
48,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,0,0,14,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:4,42,value_geometry,snapkv,,gov_report,,,,,,,,,,,,,,,,,,,,,0.00016824464416503906,26.68918222090773,False,99.24006652832031,"[168.24464417  79.70178223  66.95196533  62.96662903  61.80767822
  58.5855751   51.15416718  48.58921814]",0.7721490412950516,0.20862039923667908,0.19047275185585022,8.604949357504665e-07,3.6872094808423905,8.764417884776776e-07,,gov_report::gov_report:4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
48,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,1,0,14,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:4,42,value_geometry,snapkv,,gov_report,,,,,,,,,,,,,,,,,,,,,0.00010910000610351562,11.92340149843432,False,110.39547729492188,"[109.1000061   71.11365509  68.97057343  65.40364838  57.27477646
  53.13492966  52.25209808  46.65675735]",0.8720278739929199,0.06667954474687576,0.1557195484638214,9.28633198782336e-07,8.124670518774328,9.445636237614963e-07,,gov_report::gov_report:4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
48,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,0,0,27,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:4,42,value_geometry,snapkv,,gov_report,,,,,,,,,,,,,,,,,,,,,0.00031110348510742186,15.485504136738323,False,111.69677734375,"[311.10348511 206.83328247 166.89836121 148.9887085  145.24731445
 137.37374878 133.00483704 130.51956177]",0.7997834384441376,0.1954612135887146,0.155158132314682,9.092706250157789e-07,8.281700618507703,9.159693945548497e-07,,gov_report::gov_report:4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
48,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,1,0,27,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:4,42,value_geometry,snapkv,,gov_report,,,,,,,,,,,,,,,,,,,,,0.00026309356689453126,13.097246988626761,False,112.24056243896484,"[263.09356689 216.49040222 184.09112549 173.53715515 163.10266113
 157.55455017 148.02534485 145.65653992]",0.889996662735939,0.07367192953824997,0.13489127159118652,9.537615142107825e-07,12.876215655355407,9.591026355337817e-07,,gov_report::gov_report:4,selected_core_at_anchor,anchor_only,full-history-new-direction-residual;online-ridge-leverage;expanding-local-ew-covariance-drift;principal-angles;projection-distance;canonical-correlation;time-resolved-effective-rank;whitened-coordinates;mahalanobis;skewness;kurtosis
