sample_id,cycle,layer,jaccard_attn_delta,jaccard_attn_apv,recall_future_attn,recall_future_delta,recall_future_apv
gov_report:88,22,3,0.8227272727272728,0.7454545454545455,0.6818181818181818,0.6136363636363636,0.5545454545454546
gov_report:88,22,4,0.7727272727272727,0.7545454545454545,0.7136363636363636,0.6136363636363636,0.6
gov_report:88,22,5,0.8590909090909091,0.8363636363636363,0.6363636363636364,0.5727272727272728,0.5545454545454546
gov_report:88,22,6,0.7227272727272728,0.7045454545454546,0.6227272727272727,0.44545454545454544,0.4318181818181818
gov_report:88,22,7,0.9136363636363637,0.9136363636363637,0.5909090909090909,0.5909090909090909,0.5909090909090909
gov_report:88,22,8,0.9136363636363637,0.9090909090909091,0.4636363636363636,0.45454545454545453,0.45454545454545453
gov_report:88,22,9,0.9136363636363637,0.9227272727272727,0.5,0.4772727272727273,0.4863636363636364
gov_report:88,22,10,0.8909090909090909,0.8863636363636364,0.55,0.5409090909090909,0.5363636363636364
gov_report:88,22,11,0.9136363636363637,0.9181818181818182,0.6318181818181818,0.6227272727272727,0.6318181818181818
gov_report:88,22,12,0.9409090909090909,0.9454545454545454,0.5954545454545455,0.5772727272727273,0.5909090909090909
gov_report:88,22,13,0.9136363636363637,0.9136363636363637,0.4,0.42727272727272725,0.4318181818181818
gov_report:88,22,14,0.9181818181818182,0.9181818181818182,0.4909090909090909,0.4909090909090909,0.4863636363636364
gov_report:88,22,15,0.9090909090909091,0.9136363636363637,0.5818181818181818,0.5727272727272728,0.5818181818181818
gov_report:88,22,16,0.9136363636363637,0.9181818181818182,0.6090909090909091,0.5681818181818182,0.5681818181818182
gov_report:88,22,17,0.9227272727272727,0.9227272727272727,0.35,0.32727272727272727,0.32727272727272727
gov_report:88,22,18,0.9227272727272727,0.9363636363636364,0.34545454545454546,0.33636363636363636,0.33636363636363636
gov_report:88,22,19,0.9,0.9090909090909091,0.32272727272727275,0.32272727272727275,0.32727272727272727
gov_report:88,22,20,0.9636363636363636,0.9681818181818181,0.2636363636363636,0.2636363636363636,0.2590909090909091
gov_report:88,22,21,0.9636363636363636,0.9590909090909091,0.32727272727272727,0.33181818181818185,0.32727272727272727
gov_report:88,22,22,0.9227272727272727,0.9318181818181818,0.4818181818181818,0.4818181818181818,0.4818181818181818
gov_report:88,22,23,0.9409090909090909,0.9545454545454546,0.55,0.5363636363636364,0.5363636363636364
gov_report:88,22,24,0.9181818181818182,0.9227272727272727,0.5545454545454546,0.55,0.5545454545454546
gov_report:88,22,25,0.8590909090909091,0.8727272727272727,0.6454545454545455,0.5590909090909091,0.5727272727272728
gov_report:88,22,26,0.9272727272727272,0.9272727272727272,0.65,0.6,0.6
gov_report:88,22,27,0.9227272727272727,0.9136363636363637,0.5909090909090909,0.6,0.6
gov_report:88,22,28,0.9136363636363637,0.9090909090909091,0.6636363636363637,0.6227272727272727,0.6227272727272727
gov_report:88,22,29,0.8636363636363636,0.8590909090909091,0.509090909090909,0.44545454545454544,0.4409090909090909
gov_report:88,22,30,0.8181818181818182,0.8181818181818182,0.5181818181818182,0.4909090909090909,0.4909090909090909
gov_report:88,22,31,0.8090909090909091,0.8090909090909091,0.5318181818181819,0.4590909090909091,0.4590909090909091
gov_report:88,22,32,0.7909090909090909,0.7863636363636364,0.5,0.43636363636363634,0.43636363636363634
gov_report:88,22,33,0.8181818181818182,0.8090909090909091,0.42727272727272725,0.42727272727272725,0.41818181818181815
gov_report:88,22,34,0.8636363636363636,0.8590909090909091,0.509090909090909,0.4909090909090909,0.4863636363636364
gov_report:88,22,35,0.8181818181818182,0.8318181818181818,0.6590909090909091,0.5681818181818182,0.5727272727272728
gov_report:88,23,0,0.8227272727272728,0.8636363636363636,0.759090909090909,0.7090909090909091,0.7272727272727273
gov_report:88,23,1,0.7454545454545455,0.6090909090909091,0.8090909090909091,0.6045454545454545,0.4863636363636364
gov_report:88,23,2,0.8272727272727273,0.7681818181818182,0.6772727272727272,0.5590909090909091,0.5045454545454545
gov_report:88,23,3,0.8136363636363636,0.7363636363636363,0.6727272727272727,0.6045454545454545,0.5545454545454546
gov_report:88,23,4,0.8,0.7727272727272727,0.6409090909090909,0.5863636363636363,0.5636363636363636
gov_report:88,23,5,0.8409090909090909,0.8227272727272728,0.6181818181818182,0.5590909090909091,0.5454545454545454
gov_report:88,23,6,0.7181818181818181,0.6954545454545454,0.5863636363636363,0.4590909090909091,0.44545454545454544
gov_report:88,23,7,0.9136363636363637,0.9,0.5136363636363637,0.509090909090909,0.509090909090909
gov_report:88,23,8,0.9181818181818182,0.9090909090909091,0.5818181818181818,0.5954545454545455,0.5909090909090909
gov_report:88,23,9,0.9,0.8863636363636364,0.5363636363636364,0.5636363636363636,0.5727272727272728
gov_report:88,23,10,0.9,0.8909090909090909,0.5863636363636363,0.5863636363636363,0.6
gov_report:88,23,11,0.9181818181818182,0.9090909090909091,0.55,0.5681818181818182,0.6
gov_report:88,23,12,0.9136363636363637,0.9181818181818182,0.4409090909090909,0.45,0.44545454545454544
gov_report:88,23,13,0.9363636363636364,0.9409090909090909,0.20454545454545456,0.20454545454545456,0.20454545454545456
gov_report:88,23,14,0.9227272727272727,0.9272727272727272,0.22727272727272727,0.23636363636363636,0.23636363636363636
gov_report:88,23,15,0.9363636363636364,0.9363636363636364,0.25,0.2590909090909091,0.2590909090909091
gov_report:88,23,16,0.9272727272727272,0.9363636363636364,0.4863636363636364,0.509090909090909,0.509090909090909
gov_report:88,23,17,0.9272727272727272,0.9363636363636364,0.45,0.45454545454545453,0.45454545454545453
gov_report:88,23,18,0.9,0.9045454545454545,0.29545454545454547,0.2909090909090909,0.2909090909090909
gov_report:88,23,19,0.9636363636363636,0.9636363636363636,0.44545454545454544,0.43636363636363634,0.45454545454545453
gov_report:88,23,20,0.9636363636363636,0.9772727272727273,0.5636363636363636,0.5636363636363636,0.5681818181818182
gov_report:88,23,21,0.9590909090909091,0.9590909090909091,0.5227272727272727,0.5227272727272727,0.5318181818181819
gov_report:88,23,22,0.9545454545454546,0.9545454545454546,0.5681818181818182,0.5590909090909091,0.5590909090909091
gov_report:88,23,23,0.9590909090909091,0.9545454545454546,0.5863636363636363,0.6,0.5954545454545455
gov_report:88,23,24,0.9181818181818182,0.9136363636363637,0.6045454545454545,0.6318181818181818,0.6363636363636364
gov_report:88,23,25,0.8954545454545455,0.8954545454545455,0.5954545454545455,0.6136363636363636,0.6090909090909091
gov_report:88,23,26,0.8909090909090909,0.8909090909090909,0.5318181818181819,0.5181818181818182,0.5181818181818182
gov_report:88,23,27,0.9272727272727272,0.9318181818181818,0.5272727272727272,0.5318181818181819,0.5318181818181819
gov_report:88,23,28,0.8727272727272727,0.8772727272727273,0.4818181818181818,0.4818181818181818,0.4818181818181818
gov_report:88,23,29,0.8818181818181818,0.8818181818181818,0.509090909090909,0.4772727272727273,0.4772727272727273
gov_report:88,23,30,0.85,0.8545454545454545,0.4636363636363636,0.4772727272727273,0.4727272727272727
gov_report:88,23,31,0.8272727272727273,0.8272727272727273,0.5272727272727272,0.5409090909090909,0.5409090909090909
gov_report:88,23,32,0.7727272727272727,0.7727272727272727,0.42272727272727273,0.4,0.39545454545454545
gov_report:88,23,33,0.8681818181818182,0.8681818181818182,0.34545454545454546,0.33181818181818185,0.32272727272727275
gov_report:88,23,34,0.8863636363636364,0.8863636363636364,0.37727272727272726,0.36363636363636365,0.36363636363636365
gov_report:88,23,35,0.7909090909090909,0.7863636363636364,0.4772727272727273,0.34545454545454546,0.34545454545454546
gov_report:88,24,0,0.8454545454545455,0.8636363636363636,0.740909090909091,0.6954545454545454,0.7
gov_report:88,24,1,0.7636363636363637,0.6090909090909091,0.7772727272727272,0.6136363636363636,0.4727272727272727
gov_report:88,24,2,0.8636363636363636,0.7954545454545454,0.6045454545454545,0.5545454545454546,0.5045454545454545
gov_report:88,24,3,0.8090909090909091,0.7363636363636363,0.6,0.5136363636363637,0.4636363636363636
gov_report:88,24,4,0.85,0.7954545454545454,0.5590909090909091,0.5,0.45
gov_report:88,24,5,0.8590909090909091,0.8227272727272728,0.6363636363636364,0.5636363636363636,0.55
gov_report:88,24,6,0.740909090909091,0.6863636363636364,0.5909090909090909,0.5,0.4818181818181818
gov_report:88,24,7,0.9136363636363637,0.9136363636363637,0.4727272727272727,0.4318181818181818,0.4409090909090909
gov_report:88,24,8,0.9363636363636364,0.9318181818181818,0.4954545454545455,0.4863636363636364,0.4909090909090909
gov_report:88,24,9,0.9045454545454545,0.9,0.5045454545454545,0.4727272727272727,0.4636363636363636
gov_report:88,24,10,0.8954545454545455,0.9045454545454545,0.5772727272727273,0.5727272727272728,0.5727272727272728
gov_report:88,24,11,0.9272727272727272,0.9227272727272727,0.5636363636363636,0.55,0.55
gov_report:88,24,12,0.9272727272727272,0.9272727272727272,0.33636363636363636,0.31363636363636366,0.3181818181818182
gov_report:88,24,13,0.9454545454545454,0.9454545454545454,0.39090909090909093,0.39090909090909093,0.39545454545454545
gov_report:88,24,14,0.9136363636363637,0.9136363636363637,0.4954545454545455,0.4772727272727273,0.4818181818181818
gov_report:88,24,15,0.9363636363636364,0.9318181818181818,0.45,0.4409090909090909,0.42272727272727273
gov_report:88,24,16,0.9181818181818182,0.9363636363636364,0.5636363636363636,0.55,0.5409090909090909
gov_report:88,24,17,0.9227272727272727,0.9318181818181818,0.6136363636363636,0.5772727272727273,0.5772727272727273
gov_report:88,24,18,0.9045454545454545,0.9136363636363637,0.6,0.5636363636363636,0.5772727272727273
gov_report:88,24,19,0.9090909090909091,0.9136363636363637,0.6454545454545455,0.6045454545454545,0.6045454545454545
gov_report:88,24,20,0.9409090909090909,0.9454545454545454,0.6318181818181818,0.65,0.6409090909090909
gov_report:88,24,21,0.9727272727272728,0.9727272727272728,0.5909090909090909,0.6045454545454545,0.6045454545454545
gov_report:88,24,22,0.9272727272727272,0.9363636363636364,0.5863636363636363,0.5818181818181818,0.5772727272727273
gov_report:88,24,23,0.95,0.95,0.7090909090909091,0.7181818181818181,0.7136363636363636
gov_report:88,24,24,0.9272727272727272,0.9272727272727272,0.6318181818181818,0.6363636363636364,0.6363636363636364
gov_report:88,24,25,0.8818181818181818,0.8727272727272727,0.6545454545454545,0.6454545454545455,0.6545454545454545
gov_report:88,24,26,0.9,0.9045454545454545,0.6136363636363636,0.5954545454545455,0.5954545454545455
gov_report:88,24,27,0.9318181818181818,0.9318181818181818,0.6636363636363637,0.6454545454545455,0.6545454545454545
gov_report:88,24,28,0.9363636363636364,0.9272727272727272,0.6,0.5863636363636363,0.5863636363636363
gov_report:88,24,29,0.8818181818181818,0.8863636363636364,0.6090909090909091,0.5909090909090909,0.5909090909090909
gov_report:88,24,30,0.8590909090909091,0.8636363636363636,0.5909090909090909,0.6318181818181818,0.6363636363636364
gov_report:88,24,31,0.8590909090909091,0.8590909090909091,0.5909090909090909,0.55,0.5545454545454546
gov_report:88,24,32,0.8409090909090909,0.8363636363636363,0.5409090909090909,0.5545454545454546,0.5545454545454546
gov_report:88,24,33,0.8727272727272727,0.8772727272727273,0.44545454545454544,0.4681818181818182,0.4636363636363636
gov_report:88,24,34,0.8681818181818182,0.8727272727272727,0.5590909090909091,0.509090909090909,0.5136363636363637
gov_report:88,24,35,0.8363636363636363,0.8409090909090909,0.6818181818181818,0.6454545454545455,0.65
gov_report:88,25,0,0.7545454545454545,0.8636363636363636,0.7136363636363636,0.6727272727272727,0.7045454545454546
gov_report:88,25,1,0.6681818181818182,0.7272727272727273,0.8318181818181818,0.6772727272727272,0.7045454545454546
gov_report:88,25,2,0.8272727272727273,0.8181818181818182,0.6,0.5181818181818182,0.5
gov_report:88,25,3,0.7090909090909091,0.6909090909090909,0.6545454545454545,0.6090909090909091,0.6181818181818182
gov_report:88,25,4,0.7681818181818182,0.7636363636363637,0.5772727272727273,0.5,0.5
gov_report:88,25,5,0.8227272727272728,0.8,0.5681818181818182,0.5318181818181819,0.5318181818181819
gov_report:88,25,6,0.5772727272727273,0.5681818181818182,0.6409090909090909,0.5272727272727272,0.5318181818181819
gov_report:88,25,7,0.9090909090909091,0.9136363636363637,0.55,0.5227272727272727,0.5227272727272727
gov_report:88,25,8,0.9545454545454546,0.9545454545454546,0.6181818181818182,0.6136363636363636,0.6136363636363636
gov_report:88,25,9,0.9409090909090909,0.9363636363636364,0.5454545454545454,0.5590909090909091,0.5545454545454546
gov_report:88,25,10,0.9,0.8954545454545455,0.6136363636363636,0.6318181818181818,0.6454545454545455
gov_report:88,25,11,0.9181818181818182,0.9090909090909091,0.6227272727272727,0.6409090909090909,0.65
gov_report:88,25,12,0.9454545454545454,0.95,0.5272727272727272,0.5318181818181819,0.5363636363636364
gov_report:88,25,13,0.95,0.95,0.4954545454545455,0.4954545454545455,0.5045454545454545
gov_report:88,25,14,0.9272727272727272,0.9136363636363637,0.5318181818181819,0.5545454545454546,0.5590909090909091
gov_report:88,25,15,0.9227272727272727,0.9227272727272727,0.5136363636363637,0.5454545454545454,0.5409090909090909
gov_report:88,25,16,0.9409090909090909,0.9454545454545454,0.6181818181818182,0.6227272727272727,0.6272727272727273
gov_report:88,25,17,0.9409090909090909,0.9409090909090909,0.6318181818181818,0.6227272727272727,0.6227272727272727
gov_report:88,25,18,0.9409090909090909,0.9409090909090909,0.6636363636363637,0.6409090909090909,0.6454545454545455
gov_report:88,25,19,0.9590909090909091,0.9545454545454546,0.5772727272727273,0.5772727272727273,0.5772727272727273
gov_report:88,25,20,0.9590909090909091,0.9681818181818181,0.5681818181818182,0.5727272727272728,0.5727272727272728
gov_report:88,25,21,0.9454545454545454,0.9454545454545454,0.5363636363636364,0.5272727272727272,0.5227272727272727
gov_report:88,25,22,0.9409090909090909,0.9454545454545454,0.5318181818181819,0.5272727272727272,0.5272727272727272
gov_report:88,25,23,0.9409090909090909,0.9545454545454546,0.5727272727272728,0.5590909090909091,0.5681818181818182
gov_report:88,25,24,0.9227272727272727,0.9136363636363637,0.6227272727272727,0.6318181818181818,0.6318181818181818
gov_report:88,25,25,0.8909090909090909,0.9090909090909091,0.6045454545454545,0.6045454545454545,0.6045454545454545
gov_report:88,25,26,0.9318181818181818,0.9318181818181818,0.6090909090909091,0.6,0.6
gov_report:88,25,27,0.9090909090909091,0.9090909090909091,0.6136363636363636,0.65,0.65
gov_report:88,25,28,0.9272727272727272,0.9318181818181818,0.5681818181818182,0.5818181818181818,0.5772727272727273
gov_report:88,25,29,0.8681818181818182,0.8636363636363636,0.5727272727272728,0.5363636363636364,0.5318181818181819
gov_report:88,25,30,0.8545454545454545,0.8636363636363636,0.6454545454545455,0.6363636363636364,0.6363636363636364
gov_report:88,25,31,0.8727272727272727,0.8727272727272727,0.6545454545454545,0.6409090909090909,0.6409090909090909
gov_report:88,25,32,0.8045454545454546,0.8045454545454546,0.6090909090909091,0.5909090909090909,0.5863636363636363
gov_report:88,25,33,0.8454545454545455,0.8454545454545455,0.5409090909090909,0.5363636363636364,0.5363636363636364
gov_report:88,25,34,0.85,0.8454545454545455,0.6590909090909091,0.65,0.6454545454545455
gov_report:88,25,35,0.8545454545454545,0.8590909090909091,0.7181818181818181,0.6636363636363637,0.6636363636363637
gov_report:88,26,0,0.8,0.8454545454545455,0.7772727272727272,0.6681818181818182,0.7090909090909091
gov_report:88,26,1,0.6272727272727273,0.6227272727272727,0.8318181818181818,0.5136363636363637,0.509090909090909
gov_report:88,26,2,0.7727272727272727,0.7681818181818182,0.6590909090909091,0.5181818181818182,0.5227272727272727
gov_report:88,26,3,0.8227272727272728,0.7863636363636364,0.6818181818181818,0.55,0.5181818181818182
gov_report:88,26,4,0.7909090909090909,0.7909090909090909,0.6590909090909091,0.5272727272727272,0.5318181818181819
gov_report:88,26,5,0.8590909090909091,0.8181818181818182,0.65,0.6045454545454545,0.5636363636363636
gov_report:88,26,6,0.7318181818181818,0.7181818181818181,0.5818181818181818,0.43636363636363634,0.41363636363636364
gov_report:88,26,7,0.9409090909090909,0.9363636363636364,0.5136363636363637,0.5045454545454545,0.5
gov_report:88,26,8,0.9181818181818182,0.9045454545454545,0.6681818181818182,0.6727272727272727,0.6454545454545455
gov_report:88,26,9,0.9,0.8954545454545455,0.5272727272727272,0.5363636363636364,0.5318181818181819
gov_report:88,26,10,0.9227272727272727,0.9181818181818182,0.6727272727272727,0.6590909090909091,0.6409090909090909
gov_report:88,26,11,0.9272727272727272,0.9272727272727272,0.7954545454545454,0.7772727272727272,0.759090909090909
gov_report:88,26,12,0.9409090909090909,0.9363636363636364,0.6818181818181818,0.6545454545454545,0.65
gov_report:88,26,13,0.9136363636363637,0.9227272727272727,0.6,0.5954545454545455,0.5909090909090909
gov_report:88,26,14,0.9318181818181818,0.9363636363636364,0.7090909090909091,0.7272727272727273,0.7227272727272728
gov_report:88,26,15,0.9409090909090909,0.9318181818181818,0.55,0.55,0.5454545454545454
gov_report:88,26,16,0.9,0.9045454545454545,0.6772727272727272,0.7136363636363636,0.7136363636363636
gov_report:88,26,17,0.9227272727272727,0.9318181818181818,0.7772727272727272,0.7545454545454545,0.75
gov_report:88,26,18,0.9090909090909091,0.9045454545454545,0.759090909090909,0.7272727272727273,0.7227272727272728
gov_report:88,26,19,0.9227272727272727,0.9363636363636364,0.7818181818181819,0.7681818181818182,0.7727272727272727
gov_report:88,26,20,0.95,0.9545454545454546,0.740909090909091,0.7727272727272727,0.7681818181818182
gov_report:88,26,21,0.9590909090909091,0.9590909090909091,0.8181818181818182,0.8363636363636363,0.8318181818181818
gov_report:88,26,22,0.9363636363636364,0.9454545454545454,0.6727272727272727,0.6909090909090909,0.6909090909090909
gov_report:88,26,23,0.9409090909090909,0.9409090909090909,0.7772727272727272,0.7954545454545454,0.7772727272727272
gov_report:88,26,24,0.9318181818181818,0.9409090909090909,0.7454545454545455,0.7681818181818182,0.7681818181818182
gov_report:88,26,25,0.9227272727272727,0.9318181818181818,0.7545454545454545,0.7681818181818182,0.7727272727272727
gov_report:88,26,26,0.9136363636363637,0.9181818181818182,0.740909090909091,0.7545454545454545,0.7454545454545455
gov_report:88,26,27,0.9318181818181818,0.9363636363636364,0.7,0.7,0.7
gov_report:88,26,28,0.9136363636363637,0.9227272727272727,0.6772727272727272,0.6681818181818182,0.6636363636363637
gov_report:88,26,29,0.8363636363636363,0.8363636363636363,0.6772727272727272,0.6454545454545455,0.6454545454545455
gov_report:88,26,30,0.8909090909090909,0.8909090909090909,0.6454545454545455,0.6363636363636364,0.6409090909090909
gov_report:88,26,31,0.8454545454545455,0.85,0.6363636363636364,0.6772727272727272,0.6772727272727272
gov_report:88,26,32,0.8318181818181818,0.8318181818181818,0.6545454545454545,0.6545454545454545,0.6545454545454545
gov_report:88,26,33,0.8727272727272727,0.8727272727272727,0.6409090909090909,0.6454545454545455,0.6454545454545455
gov_report:88,26,34,0.8545454545454545,0.8636363636363636,0.6363636363636364,0.65,0.6409090909090909
gov_report:88,26,35,0.8045454545454546,0.8227272727272728,0.7363636363636363,0.6818181818181818,0.6909090909090909
gov_report:88,27,0,0.7909090909090909,0.8590909090909091,0.7909090909090909,0.7772727272727272,0.7863636363636364
gov_report:88,27,1,0.6636363636363637,0.65,0.8545454545454545,0.5818181818181818,0.5636363636363636
gov_report:88,27,2,0.8272727272727273,0.8,0.6727272727272727,0.5863636363636363,0.5454545454545454
gov_report:88,27,3,0.7954545454545454,0.7727272727272727,0.7045454545454546,0.5590909090909091,0.5454545454545454
gov_report:88,27,4,0.8227272727272728,0.8,0.6545454545454545,0.5681818181818182,0.5454545454545454
gov_report:88,27,5,0.8409090909090909,0.8181818181818182,0.6818181818181818,0.6090909090909091,0.5727272727272728
gov_report:88,27,6,0.6636363636363637,0.6136363636363636,0.6954545454545454,0.5409090909090909,0.5045454545454545
gov_report:88,27,7,0.9227272727272727,0.9136363636363637,0.4863636363636364,0.4636363636363636,0.4681818181818182
gov_report:88,27,8,0.9318181818181818,0.9272727272727272,0.7181818181818181,0.7272727272727273,0.7227272727272728
gov_report:88,27,9,0.9272727272727272,0.9227272727272727,0.7181818181818181,0.7090909090909091,0.7045454545454546
gov_report:88,27,10,0.9136363636363637,0.9181818181818182,0.8636363636363636,0.8181818181818182,0.8136363636363636
gov_report:88,27,11,0.9181818181818182,0.9045454545454545,0.8090909090909091,0.7681818181818182,0.7545454545454545
gov_report:88,27,12,0.9363636363636364,0.9318181818181818,0.7636363636363637,0.7727272727272727,0.7636363636363637
gov_report:88,27,13,0.9318181818181818,0.9318181818181818,0.8045454545454546,0.7909090909090909,0.7909090909090909
gov_report:88,27,14,0.9136363636363637,0.9227272727272727,0.8090909090909091,0.8136363636363636,0.8181818181818182
gov_report:88,27,15,0.9363636363636364,0.9363636363636364,0.7681818181818182,0.7863636363636364,0.7727272727272727
gov_report:88,27,16,0.9227272727272727,0.9363636363636364,0.8318181818181818,0.8318181818181818,0.8363636363636363
gov_report:88,27,17,0.9363636363636364,0.9318181818181818,0.8045454545454546,0.7772727272727272,0.7772727272727272
gov_report:88,27,18,0.9363636363636364,0.9363636363636364,0.8545454545454545,0.8227272727272728,0.8318181818181818
gov_report:88,27,19,0.9590909090909091,0.9681818181818181,0.7954545454545454,0.8090909090909091,0.8
gov_report:88,27,20,0.95,0.9727272727272728,0.8181818181818182,0.8,0.8045454545454546
gov_report:88,27,21,0.95,0.9545454545454546,0.8409090909090909,0.8454545454545455,0.8272727272727273
gov_report:88,27,22,0.9454545454545454,0.9454545454545454,0.7681818181818182,0.7681818181818182,0.7681818181818182
gov_report:88,27,23,0.95,0.9545454545454546,0.8227272727272728,0.8090909090909091,0.8136363636363636
gov_report:88,27,24,0.9181818181818182,0.9272727272727272,0.7681818181818182,0.7545454545454545,0.7545454545454545
gov_report:88,27,25,0.8909090909090909,0.9045454545454545,0.7772727272727272,0.740909090909091,0.75
gov_report:88,27,26,0.9272727272727272,0.9318181818181818,0.7181818181818181,0.740909090909091,0.7272727272727273
gov_report:88,27,27,0.9636363636363636,0.9636363636363636,0.6590909090909091,0.6727272727272727,0.6727272727272727
gov_report:88,27,28,0.9227272727272727,0.9090909090909091,0.7045454545454546,0.7,0.7
gov_report:88,27,29,0.8681818181818182,0.8636363636363636,0.6545454545454545,0.6545454545454545,0.6545454545454545
gov_report:88,27,30,0.85,0.8545454545454545,0.6727272727272727,0.7,0.7
gov_report:88,27,31,0.8545454545454545,0.8590909090909091,0.7,0.7318181818181818,0.7227272727272728
gov_report:88,27,32,0.8045454545454546,0.8045454545454546,0.6272727272727273,0.6227272727272727,0.6227272727272727
gov_report:88,27,33,0.8681818181818182,0.8681818181818182,0.6727272727272727,0.7045454545454546,0.7045454545454546
gov_report:88,27,34,0.85,0.8545454545454545,0.7272727272727273,0.6863636363636364,0.6909090909090909
gov_report:88,27,35,0.8181818181818182,0.8181818181818182,0.7136363636363636,0.65,0.65
gov_report:88,28,0,0.8772727272727273,0.9136363636363637,0.6818181818181818,0.6,0.6409090909090909
gov_report:88,28,1,0.75,0.6681818181818182,0.8318181818181818,0.6318181818181818,0.5545454545454546
gov_report:88,28,2,0.8409090909090909,0.8136363636363636,0.6409090909090909,0.5409090909090909,0.509090909090909
gov_report:88,28,3,0.8090909090909091,0.7772727272727272,0.6181818181818182,0.4863636363636364,0.4681818181818182
gov_report:88,28,4,0.7863636363636364,0.7772727272727272,0.6136363636363636,0.43636363636363634,0.4409090909090909
gov_report:88,28,5,0.8727272727272727,0.8636363636363636,0.5818181818181818,0.5181818181818182,0.4863636363636364
gov_report:88,28,6,0.7909090909090909,0.7727272727272727,0.5136363636363637,0.3409090909090909,0.32272727272727275
gov_report:88,28,7,0.8727272727272727,0.8636363636363636,0.5727272727272728,0.5727272727272728,0.5681818181818182
gov_report:88,28,8,0.9409090909090909,0.9454545454545454,0.6818181818181818,0.6727272727272727,0.6636363636363637
gov_report:88,28,9,0.9090909090909091,0.9181818181818182,0.5227272727272727,0.5409090909090909,0.5318181818181819
gov_report:88,28,10,0.9045454545454545,0.9090909090909091,0.740909090909091,0.7136363636363636,0.7181818181818181
gov_report:88,28,11,0.9181818181818182,0.8909090909090909,0.7363636363636363,0.7090909090909091,0.6772727272727272
gov_report:88,28,12,0.9363636363636364,0.9318181818181818,0.6272727272727273,0.6045454545454545,0.5954545454545455
gov_report:88,28,13,0.9318181818181818,0.9272727272727272,0.6863636363636364,0.6772727272727272,0.6772727272727272
gov_report:88,28,14,0.95,0.9318181818181818,0.7,0.7181818181818181,0.7136363636363636
gov_report:88,28,15,0.9545454545454546,0.9545454545454546,0.6954545454545454,0.6863636363636364,0.6772727272727272
gov_report:88,28,16,0.9227272727272727,0.9318181818181818,0.7045454545454546,0.7,0.7045454545454546
gov_report:88,28,17,0.9227272727272727,0.9318181818181818,0.740909090909091,0.7090909090909091,0.7090909090909091
gov_report:88,28,18,0.9045454545454545,0.9090909090909091,0.8136363636363636,0.7636363636363637,0.7636363636363637
gov_report:88,28,19,0.9772727272727273,0.9772727272727273,0.740909090909091,0.7272727272727273,0.7363636363636363
gov_report:88,28,20,0.9727272727272728,0.9681818181818181,0.8045454545454546,0.8090909090909091,0.8090909090909091
gov_report:88,28,21,0.9545454545454546,0.9545454545454546,0.8136363636363636,0.8181818181818182,0.8136363636363636
gov_report:88,28,22,0.9545454545454546,0.95,0.7454545454545455,0.7318181818181818,0.7272727272727273
gov_report:88,28,23,0.9454545454545454,0.9590909090909091,0.8227272727272728,0.8272727272727273,0.8363636363636363
gov_report:88,28,24,0.9181818181818182,0.9136363636363637,0.7954545454545454,0.8090909090909091,0.8181818181818182
gov_report:88,28,25,0.9,0.9136363636363637,0.7863636363636364,0.7954545454545454,0.7954545454545454
gov_report:88,28,26,0.9227272727272727,0.9181818181818182,0.7318181818181818,0.75,0.75
gov_report:88,28,27,0.9363636363636364,0.9409090909090909,0.6909090909090909,0.7,0.7
gov_report:88,28,28,0.9090909090909091,0.9136363636363637,0.6909090909090909,0.6818181818181818,0.6818181818181818
gov_report:88,28,29,0.8454545454545455,0.8454545454545455,0.6818181818181818,0.6772727272727272,0.6818181818181818
gov_report:88,28,30,0.85,0.8545454545454545,0.6545454545454545,0.6363636363636364,0.6409090909090909
gov_report:88,28,31,0.8409090909090909,0.8409090909090909,0.6681818181818182,0.6772727272727272,0.6818181818181818
gov_report:88,28,32,0.8409090909090909,0.8409090909090909,0.6,0.6227272727272727,0.6227272727272727
gov_report:88,28,33,0.8272727272727273,0.8318181818181818,0.6227272727272727,0.6272727272727273,0.6272727272727273
gov_report:88,28,34,0.8318181818181818,0.8318181818181818,0.6727272727272727,0.6636363636363637,0.6681818181818182
gov_report:88,28,35,0.8318181818181818,0.8363636363636363,0.6590909090909091,0.6454545454545455,0.6454545454545455
gov_report:88,29,0,0.8090909090909091,0.8545454545454545,0.7818181818181819,0.7045454545454546,0.740909090909091
gov_report:88,29,1,0.6636363636363637,0.65,0.85,0.6727272727272727,0.6636363636363637
gov_report:88,29,2,0.8227272727272728,0.7863636363636364,0.7454545454545455,0.6318181818181818,0.5954545454545455
gov_report:88,29,3,0.7772727272727272,0.7454545454545455,0.7181818181818181,0.5772727272727273,0.5636363636363636
gov_report:88,29,4,0.7772727272727272,0.7454545454545455,0.6772727272727272,0.5818181818181818,0.5681818181818182
gov_report:88,29,5,0.8181818181818182,0.8045454545454546,0.6272727272727273,0.5909090909090909,0.5909090909090909
gov_report:88,29,6,0.5954545454545455,0.5636363636363636,0.7136363636363636,0.5454545454545454,0.5136363636363637
gov_report:88,29,7,0.9136363636363637,0.9136363636363637,0.5272727272727272,0.5181818181818182,0.5136363636363637
gov_report:88,29,8,0.9272727272727272,0.9181818181818182,0.55,0.5590909090909091,0.5590909090909091
gov_report:88,29,9,0.8909090909090909,0.9,0.5954545454545455,0.6272727272727273,0.6318181818181818
