anchor,average_delta_nll,change_point,change_point_method,config_hash,cumulative_delta_nll,delta_nll_curvature,delta_nll_slope,first_large_loss_spike,git_commit,head,lag,layer,model,run_id,running_max_delta_nll,sample_id,seed,signal_kind,strategy,target_horizon,task,cosine_similarity,normalized_l2_drift,score_autocorrelation,score_max,score_mean,score_min,score_std,selection_boundary_margin_anchor,selection_boundary_margin_future,spearman_rank_correlation,top_core_jaccard,attention_distribution_cosine,attention_entropy,attention_rank_correlation,attention_top1_mass,attention_top8_mass,attention_top_core_overlap,query_cosine_to_anchor,query_norm_change,selected_core_attention_mass,condition_clip_floor,condition_number_clipped,condition_warning,effective_rank,leading_singular_values,selected_core_diversity,selected_pairwise_cosine_mean,selected_pairwise_cosine_std,selected_span_reconstruction_residual_mean,stable_rank,unselected_residual_mean,future_new_token_residual,sample_cluster,pearson_score_correlation,score_relative_l2_change,selection_margin_change,kendall_rank_correlation,mean_rank_displacement,token_scope,recent_excluded_from_eligible_core,unavailable_metrics
0,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,32,14,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:0,42,score_drift,snapkv,,gov_report,0.9956620425106639,0.2871624651129434,0.9957144973170564,8.290306091308594,0.37403323454782367,0.004296567756682634,1.438108205489124,0.0,0.0,0.6173226227117619,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,gov_report::gov_report:0,0.9957144973170564,0.2871624651129434,0.0,,,old_tokens_present_at_anchor_only,True,kendall;per-token-rank-displacement;new-token-score-drift
0,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,64,14,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:0,42,score_drift,snapkv,,gov_report,0.9924681300047192,0.2141797327823175,0.9921577312965164,9.358488082885742,0.40795322952105145,0.006995033472776413,1.626004327745987,0.0,0.035228848457336426,0.16674226402207226,0.30952380952380953,,,,,,,,,,,,,,,,,,,,,,gov_report::gov_report:0,0.9921577312965164,0.2141797327823175,0.035228848457336426,,,old_tokens_present_at_anchor_only,True,kendall;per-token-rank-displacement;new-token-score-drift
0,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,1,27,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:0,42,score_drift,snapkv,,gov_report,0.999116956451494,0.042440463620920826,0.9985650918130531,1.130966067314148,0.199155530679499,0.01735936850309372,0.2517879142526593,0.0,0.0,0.9944166424916971,1.0,,,,,,,,,,,,,,,,,,,,,,gov_report::gov_report:0,0.9985650918130531,0.042440463620920826,0.0,,,old_tokens_present_at_anchor_only,True,kendall;per-token-rank-displacement;new-token-score-drift
0,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,4,27,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:0,42,score_drift,snapkv,,gov_report,0.9856553965419264,0.19055551424370856,0.98026807209034,1.364803671836853,0.19728599984316805,0.014595065265893936,0.28067639308615827,0.0,0.0,0.9813039693270427,0.9047619047619048,,,,,,,,,,,,,,,,,,,,,,gov_report::gov_report:0,0.98026807209034,0.19055551424370856,0.0,,,old_tokens_present_at_anchor_only,True,kendall;per-token-rank-displacement;new-token-score-drift
0,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,8,27,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:0,42,score_drift,snapkv,,gov_report,0.947905401876586,0.39768946224772717,0.9318987638779161,1.6400567293167114,0.1995122032429669,0.014164263382554054,0.322002268690986,0.0,0.0,0.9111390729553519,0.6541353383458647,,,,,,,,,,,,,,,,,,,,,,gov_report::gov_report:0,0.9318987638779161,0.39768946224772717,0.0,,,old_tokens_present_at_anchor_only,True,kendall;per-token-rank-displacement;new-token-score-drift
0,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,16,27,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:0,42,score_drift,snapkv,,gov_report,0.8816160200310239,0.6509576371807388,0.8570210671400253,1.9515492916107178,0.19480337759340813,0.005188098177313805,0.37747819255500203,0.0,0.0,0.4469826118665327,0.35802469135802467,,,,,,,,,,,,,,,,,,,,,,gov_report::gov_report:0,0.8570210671400253,0.6509576371807388,0.0,,,old_tokens_present_at_anchor_only,True,kendall;per-token-rank-displacement;new-token-score-drift
0,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,32,27,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:0,42,score_drift,snapkv,,gov_report,0.8683221423588126,0.5191758154401954,0.8138523929571949,1.3406963348388672,0.1704623169082373,0.007112323306500912,0.2782712343151526,0.0,0.0,0.2749287485786463,0.2571428571428571,,,,,,,,,,,,,,,,,,,,,,gov_report::gov_report:0,0.8138523929571949,0.5191758154401954,0.0,,,old_tokens_present_at_anchor_only,True,kendall;per-token-rank-displacement;new-token-score-drift
0,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,64,27,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:0,42,score_drift,snapkv,,gov_report,0.8195503835795819,0.5830040077624038,0.7238271787125016,1.0531136989593506,0.16793846815605373,0.01662297174334526,0.24386711819184273,0.0,0.0,0.17585869566131968,0.29793510324483774,,,,,,,,,,,,,,,,,,,,,,gov_report::gov_report:0,0.7238271787125016,0.5830040077624038,0.0,,,old_tokens_present_at_anchor_only,True,kendall;per-token-rank-displacement;new-token-score-drift
0,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,1,0,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:0,42,score_drift,v_ridge_leverage,,gov_report,0.9999450606078883,0.010527816151053545,0.9998550249956442,0.46383386850357056,0.1438398335752714,0.019856341183185577,0.11233980467731731,0.0013143569231033325,0.0013826489448547363,0.9998338898804239,1.0,,,,,,,,,,,,,,,,,,,,,,gov_report::gov_report:0,0.9998550249956442,0.010527816151053545,6.829202175140381e-05,,,old_tokens_present_at_anchor_only,True,kendall;per-token-rank-displacement;new-token-score-drift
0,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,4,0,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:0,42,score_drift,v_ridge_leverage,,gov_report,0.9999376367897639,0.011922988023480964,0.999835399113933,0.4636416435241699,0.14338201110786442,0.019840434193611145,0.11197510983550661,0.0013143569231033325,0.0,0.9998232386771497,1.0,,,,,,,,,,,,,,,,,,,,,,gov_report::gov_report:0,0.999835399113933,0.011922988023480964,-0.0013143569231033325,,,old_tokens_present_at_anchor_only,True,kendall;per-token-rank-displacement;new-token-score-drift
0,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,8,0,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:0,42,score_drift,v_ridge_leverage,,gov_report,0.9998377182289624,0.019249648329358143,0.9995729347853902,0.4634517431259155,0.14291651814973733,0.019347671419382095,0.11176740423721422,0.0013143569231033325,0.0003563612699508667,0.999679438745182,0.9819819819819819,,,,,,,,,,,,,,,,,,,,,,gov_report::gov_report:0,0.9995729347853902,0.019249648329358143,-0.0009579956531524658,,,old_tokens_present_at_anchor_only,True,kendall;per-token-rank-displacement;new-token-score-drift
0,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,16,0,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:0,42,score_drift,v_ridge_leverage,,gov_report,0.999728129077614,0.02722991287431243,0.9992835147957626,0.4590368866920471,0.1418641152332339,0.0188249871134758,0.11092126405138271,0.0013143569231033325,0.0003306567668914795,0.999593117084716,0.9730941704035875,,,,,,,,,,,,,,,,,,,,,,gov_report::gov_report:0,0.9992835147957626,0.02722991287431243,-0.000983700156211853,,,old_tokens_present_at_anchor_only,True,kendall;per-token-rank-displacement;new-token-score-drift
0,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,32,0,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:0,42,score_drift,v_ridge_leverage,,gov_report,0.9980432098585968,0.07182864719545867,0.9948236337019385,0.44820183515548706,0.13891234818416145,0.018727386370301247,0.10788159475642072,0.0013143569231033325,0.0010094493627548218,0.9980272685746777,0.9469026548672567,,,,,,,,,,,,,,,,,,,,,,gov_report::gov_report:0,0.9948236337019385,0.07182864719545867,-0.00030490756034851074,,,old_tokens_present_at_anchor_only,True,kendall;per-token-rank-displacement;new-token-score-drift
0,,,,8f20b2c1049e7f586cd822cda014b4336a2fa80777504d8f81b8bd7fab06559e,,,,,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,,64,0,mlx-community/Qwen2.5-1.5B-Instruct-4bit,discovery_small_4bit_seed42_protocol_v4,,gov_report:0,42,score_drift,v_ridge_leverage,,gov_report,0.9971636315300173,0.10256390577145406,0.9924954424568087,0.43560367822647095,0.13377092980960914,0.018560435622930527,0.10401550068389903,0.0013143569231033325,0.0,0.9963945242528854,0.9047619047619048,,,,,,,,,,,,,,,,,,,,,,gov_report::gov_report:0,0.9924954424568087,0.10256390577145406,-0.0013143569231033325,,,old_tokens_present_at_anchor_only,True,kendall;per-token-rank-displacement;new-token-score-drift
