stratum_type,stratum_json,method,jvp_cost,row_count,median_cosine,median_relative_l2,median_fisher_relative_error,row_cosine_pass_fraction,large_action_row_count,large_action_median_cosine,large_action_median_relative_l2,all_finite,large_action_threshold,task,sample_id,layer,history_id
layer,"{""layer"": 0}",midpoint_k4,4,48,0.9999995342571653,0.000971883843801839,0.001146404934798305,1.0,0,,,True,8.019732342170407,,,0.0,
layer,"{""layer"": 0}",midpoint_k8,8,48,0.9999997430139095,0.0007189094687959487,0.0008225680945220291,1.0,0,,,True,8.019732342170407,,,0.0,
layer,"{""layer"": 0}",single_jvp,1,48,0.9959202388182373,0.09009896703087261,0.09163037023936589,0.9166666666666666,0,,,True,8.019732342170407,,,0.0,
layer,"{""layer"": 0}",trapezoidal,2,48,0.9999933553872766,0.0037886882273941934,0.0035363964260560704,1.0,0,,,True,8.019732342170407,,,0.0,
layer,"{""layer"": 14}",midpoint,1,48,0.9999985390104238,0.002041329520324552,0.0030282197693173307,0.9166666666666666,12,0.991177417805648,0.13592522659149636,True,8.019732342170407,,,14.0,
layer,"{""layer"": 14}",midpoint_k2,2,48,0.9999998154446861,0.0006517792575172091,0.000927562011415769,1.0,12,0.9994991994674713,0.03221229320728596,True,8.019732342170407,,,14.0,
layer,"{""layer"": 14}",midpoint_k4,4,48,0.9999999477555233,0.0003267710969492184,0.0004674758415670065,1.0,12,0.9999711615562163,0.007678517755763401,True,8.019732342170407,,,14.0,
layer,"{""layer"": 14}",midpoint_k8,8,48,0.9999999844668903,0.0001810870699089511,0.00022834857840932016,1.0,12,0.9999982900677857,0.0018674766785812382,True,8.019732342170407,,,14.0,
layer,"{""layer"": 14}",single_jvp,1,48,0.9964016939719305,0.08869931695011851,0.10874198028429147,0.6666666666666666,12,0.8846869250695992,0.5236965437252945,True,8.019732342170407,,,14.0,
layer,"{""layer"": 14}",trapezoidal,2,48,0.9999941485120231,0.004016340225366536,0.005827029227829271,0.8125,12,0.9707619566945421,0.24924954535311486,True,8.019732342170407,,,14.0,
layer,"{""layer"": 26}",midpoint,1,48,0.9999998034445039,0.0008287138481701132,0.0009806848622061835,1.0,24,0.9999987166037816,0.0017664597809227025,True,8.019732342170407,,,26.0,
layer,"{""layer"": 26}",midpoint_k2,2,48,0.9999999894035194,0.0001955401982154471,0.00025858670603526914,1.0,24,0.9999999329896372,0.0004256977496237404,True,8.019732342170407,,,26.0,
layer,"{""layer"": 26}",midpoint_k4,4,48,0.9999999982024095,6.354533293423755e-05,0.00010714206366392384,1.0,24,0.9999999965146444,9.58902719772636e-05,True,8.019732342170407,,,26.0,
layer,"{""layer"": 26}",midpoint_k8,8,48,0.9999999996172859,3.090483352401503e-05,6.589820437744796e-05,1.0,24,0.9999999997559446,2.3195297640841946e-05,True,8.019732342170407,,,26.0,
layer,"{""layer"": 26}",single_jvp,1,48,0.9986774939022969,0.05682320671135589,0.056257215394758586,0.875,24,0.99666322773862,0.09101874645324326,True,8.019732342170407,,,26.0,
layer,"{""layer"": 26}",trapezoidal,2,48,0.9999991036272572,0.0017453646978773918,0.0020762081761589437,1.0,24,0.9999948748478533,0.0035594202431532087,True,8.019732342170407,,,26.0,
history,"{""history_id"": ""H1""}",midpoint,1,48,0.9999978350829541,0.0023638588650229603,0.0017929025056039444,0.9791666666666666,12,0.9999967526277083,0.0030999188606778585,True,8.019732342170407,,,,H1
history,"{""history_id"": ""H1""}",midpoint_k2,2,48,0.999999736796851,0.000736430528238786,0.0008431476366732441,1.0,12,0.9999998297757972,0.0007296477282827764,True,8.019732342170407,,,,H1
history,"{""history_id"": ""H1""}",midpoint_k4,4,48,0.9999999334987801,0.0003779772864784619,0.00026306402859016997,1.0,12,0.9999999920824509,0.00015841642415104494,True,8.019732342170407,,,,H1
history,"{""history_id"": ""H1""}",midpoint_k8,8,48,0.999999982619227,0.00020057457698308226,0.00021529293990459638,1.0,12,0.9999999993978976,3.915131915861241e-05,True,8.019732342170407,,,,H1
history,"{""history_id"": ""H1""}",single_jvp,1,48,0.9970790358246298,0.08209714422971619,0.07815763030372411,0.8333333333333334,12,0.9905370172469317,0.14006453402408778,True,8.019732342170407,,,,H1
history,"{""history_id"": ""H1""}",trapezoidal,2,48,0.9999943909486183,0.003490135544497208,0.003643552166202932,0.9375,12,0.9999871892155288,0.006194429690943899,True,8.019732342170407,,,,H1
history,"{""history_id"": ""H2""}",midpoint,1,48,0.9999983019595382,0.002208239374137285,0.0015194325890236899,0.9583333333333334,12,0.9999956587691152,0.0032667672004166857,True,8.019732342170407,,,,H2
