model_key,model_family,model_source,num_layers,hidden_size,sample_id,task,stage,target_anchor,history_start_anchor,history_length,candidate_id,candidate_source,deleted_position,exact_physical_kl,action_only_risk,dense_all_layer_mechanistic_risk,primary_boundary,primary_probe_layer,eligible_count,cache_length_baseline,cache_length_candidate,generator_action_argmin_candidate_id,generator_dense_argmin_candidate_id,generator_predicted_normalized_regret,b6_exact_map_risk,b6_path_k1_risk,b12_exact_map_risk,b12_path_k1_risk,b18_exact_map_risk,b18_path_k1_risk,b23_exact_map_risk,b23_path_k1_risk,relative_penultimate_exact_map_risk,relative_penultimate_path_k1_risk
qwen25_05b,qwen,mlx-community/Qwen2.5-0.5B-Instruct-4bit,24,896,qmsum:143,qmsum,formal,64,32,32,physical_delete_low_aor_25,low_aor,25,8.281699732037095e-11,1.3339889472714967e-05,8.303357578142116e-11,23,22,93,129,128,physical_delete_high_key_query_21,physical_delete_low_aov_22,1.0,4.979897280313781e-12,4.851521018874123e-12,5.19692307299611e-12,5.163101894656952e-12,4.076406029462195e-11,4.152480793519196e-11,6.490849921742745e-11,6.503274110859649e-11,6.490849921742745e-11,6.503274110859649e-11
qwen25_05b,qwen,mlx-community/Qwen2.5-0.5B-Instruct-4bit,24,896,qmsum:143,qmsum,formal,64,32,32,physical_delete_high_value_norm_16,high_value_norm,16,6.098203807707565e-10,0.00010784856829608173,6.087234213072563e-10,23,22,93,129,128,physical_delete_high_key_query_21,physical_delete_low_aov_22,1.0,2.9219691720995434e-10,2.927545048929628e-10,4.946739244233669e-10,4.947164070105884e-10,6.117711194347911e-10,6.12778432760484e-10,5.847966719229701e-10,5.836715625611917e-10,5.847966719229701e-10,5.836715625611917e-10
qwen25_05b,qwen,mlx-community/Qwen2.5-0.5B-Instruct-4bit,24,896,qmsum:143,qmsum,formal,64,32,32,physical_delete_low_random_18,low_random,18,7.531283352196892e-10,0.00030355783744824766,7.546514516559276e-10,23,22,93,129,128,physical_delete_high_key_query_21,physical_delete_low_aov_22,1.0,2.337972214872395e-10,2.3382819174472307e-10,2.420907162178691e-10,2.4179686254247217e-10,3.7082470372052524e-10,3.706200585789806e-10,5.455158541625738e-10,5.450608301681393e-10,5.455158541625738e-10,5.450608301681393e-10
qwen25_05b,qwen,mlx-community/Qwen2.5-0.5B-Instruct-4bit,24,896,qmsum:143,qmsum,formal,64,32,32,physical_delete_low_age_4,low_age,4,1.675365355657601e-09,0.001186332549677282,1.6764618039505215e-09,23,22,93,129,128,physical_delete_high_key_query_21,physical_delete_low_aov_22,1.0,3.648568720881941e-12,3.5272676392396897e-12,4.562858526055298e-12,4.474298139230961e-12,2.3468450127416466e-11,2.366480624395608e-11,9.394644315697138e-10,9.378179117964803e-10,9.394644315697138e-10,9.378179117964803e-10
qwen25_05b,qwen,mlx-community/Qwen2.5-0.5B-Instruct-4bit,24,896,qmsum:143,qmsum,formal,64,32,32,physical_delete_median_age_49,median_age,49,1.7929683023827e-09,0.0009508470098811522,1.7942357418042193e-09,23,22,93,129,128,physical_delete_high_key_query_21,physical_delete_low_aov_22,1.0,1.1856678966328454e-09,1.1864846384751486e-09,1.2296294849061354e-09,1.2317844888799726e-09,1.665325596061449e-09,1.6638316020226883e-09,1.7844255300200847e-09,1.7847335996276167e-09,1.7844255300200847e-09,1.7847335996276167e-09
qwen25_05b,qwen,mlx-community/Qwen2.5-0.5B-Instruct-4bit,24,896,qmsum:143,qmsum,formal,64,32,32,physical_delete_median_random_38,median_random,38,1.947507071963175e-09,0.0013012788828240523,1.9482784390048297e-09,23,22,93,129,128,physical_delete_high_key_query_21,physical_delete_low_aov_22,1.0,5.338310825298536e-10,5.334047507638729e-10,9.844528263205524e-10,9.855730874256976e-10,1.2018071729086748e-09,1.2013692214700259e-09,1.5547810669730846e-09,1.555304873145101e-09,1.5547810669730846e-09,1.555304873145101e-09
qwen25_05b,qwen,mlx-community/Qwen2.5-0.5B-Instruct-4bit,24,896,synthetic_vt_142,vt,formal,64,32,32,physical_delete_low_v_ridge_39,low_v_ridge,39,8.025553708673603e-07,0.00018471141226295704,8.117821059415231e-07,23,22,93,129,128,physical_delete_median_random_37,physical_delete_low_v_ridge_39,0.5973932044553424,9.462734984979791e-07,9.511483098467288e-07,7.971585161518506e-07,7.991793918118339e-07,7.696869265309895e-07,7.697734178016915e-07,8.011768391952322e-07,8.013973125681212e-07,8.011768391952322e-07,8.013973125681212e-07
qwen25_05b,qwen,mlx-community/Qwen2.5-0.5B-Instruct-4bit,24,896,synthetic_vt_142,vt,formal,64,32,32,physical_delete_median_random_37,median_random,37,7.013528832942699e-05,2.8541449715676672e-05,7.01246322983894e-05,23,22,93,129,128,physical_delete_median_random_37,physical_delete_low_v_ridge_39,0.5973932044553424,7.751141472817579e-05,7.750654245487244e-05,6.531263863093772e-05,6.534703075665644e-05,7.001556617105891e-05,7.00288936759351e-05,7.048559075670149e-05,7.04980176341539e-05,7.048559075670149e-05,7.04980176341539e-05
qwen25_05b,qwen,mlx-community/Qwen2.5-0.5B-Instruct-4bit,24,896,synthetic_vt_142,vt,formal,64,32,32,physical_delete_median_attention_49,median_attention,49,1.309516595199868e-05,3.4484352667338655e-05,1.3108373461482317e-05,23,22,93,129,128,physical_delete_median_random_37,physical_delete_low_v_ridge_39,0.5973932044553424,1.3573382351324132e-05,1.3565249865006272e-05,1.3078396375934055e-05,1.3076355692383623e-05,1.307018114437662e-05,1.3068658787007603e-05,1.3092117244319358e-05,1.3090117867243077e-05,1.3092117244319358e-05,1.3090117867243077e-05
qwen25_05b,qwen,mlx-community/Qwen2.5-0.5B-Instruct-4bit,24,896,synthetic_vt_142,vt,formal,64,32,32,physical_delete_median_aor_69,median_aor,69,1.5539340507830118e-05,9.18538649211571e-05,1.5548789317452647e-05,23,22,93,129,128,physical_delete_median_random_37,physical_delete_low_v_ridge_39,0.5973932044553424,2.1003865262402433e-05,2.098903995981249e-05,1.5879359119810713e-05,1.589574561320186e-05,1.561699433561578e-05,1.5624344856572984e-05,1.553000283344337e-05,1.553504718222829e-05,1.553000283344337e-05,1.553504718222829e-05
