sample_id,task,stage,history_id,tau_anchor,target_anchor,horizon,layer,exact_top_index,fresh_top_index,reused_top_index,top1_stale,exact_optimum_stale,harmful_stale,reuse_normalized_regret,fresh_normalized_regret,refresh_benefit,fresh_reused_spearman,fresh_exact_spearman,reused_exact_spearman,fresh_pairwise_accuracy,reused_pairwise_accuracy,pairwise_degradation,fresh_margin,reused_margin,retained_overlap,core_turnover,token_age_mean,token_age_std,recent_window_exits,retained_attention_mass,cache_occupancy,selector_score_drift,selected_core_score_margin,compressed_residual_norm_drift,compressed_sketch_l2,query_norm_drift,key_query_alignment_mean,key_query_alignment_std,attention_entropy,attention_concentration,sink_attention_mass,recent_attention_mass,core_attention_mass,layer_attention_summary_drift,action_norm_median,action_norm_spread,action_to_compressed_state_ratio,action_only_margin,cheap_rank_disagreement,top_reused_one_midpoint_shift,harmful_stale_eps_0p01,harmful_stale_eps_0p02,harmful_stale_eps_0p05,harmful_stale_eps_0p1
gov_report:98,gov_report,diagnostic,fixed_tau_old_core,32,32,0,0,6,6,6,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.00011183298460435391,0.00011183298460435391,1.0,0.0,760.25,430.6755594412109,0.0,0.9999999999999999,1.0,0.0,0.39115836524323333,0.0,0.0,0.0,0.2018575939384728,0.2947254371953407,2.106766781713956,0.5316403748490226,0.0014225780105708323,0.9677012183584528,0.0308762036309763,0.0,1.597086149854145,1.5162941043936107,0.07306834012071363,0.0001250426483869397,1.5594121425061476,0.00043533097831130365,False,False,False,False
gov_report:98,gov_report,diagnostic,fixed_tau_old_core,32,33,1,0,6,6,6,False,False,False,0.0,0.0,0.0,0.3333333333333334,1.0,0.3333333333333334,1.0,0.6071428571428571,0.3928571428571429,4.24599740283579e-05,0.00025680030588051044,0.9844961240310077,0.0,761.0,431.1078751310396,0.03125,0.47157269950034086,1.0,1.2762841794301003,0.4447130480612371,0.13824309242590008,24.932515443915616,0.12805195424870477,0.03241407236229575,0.2952452983958503,2.261115270760663,0.5284273004996591,0.001778082747728598,0.9615366020238432,0.036685315228428175,1.2762841794301003,1.6275883965245166,1.0048134440361807,0.08640934437618397,1.4819637198370042e-05,2.0210531585938405,1.0503561020914263,False,False,False,False
gov_report:98,gov_report,diagnostic,fixed_tau_old_core,32,34,2,0,6,6,7,True,True,True,0.6655296526242274,0.0,0.6655296526242274,-0.11904761904761905,0.9761904761904763,-0.19047619047619052,0.9642857142857143,0.42857142857142855,0.5357142857142858,2.056505737959825e-05,7.394466247113288e-05,0.9692307692307692,0.0,761.75,431.54019221852326,0.0625,0.3795690929161431,1.0,1.3432217796287622,0.10459194439524777,0.16158079545678725,22.42266839080564,1.477678750925438,0.2763351152134509,0.2609937108392213,2.2107963415650573,0.36251142573955225,0.000506803596890091,0.9886345454073031,0.010858650995806471,1.3432217796287622,1.479337663873669,0.8615695748920875,0.08072480325086658,3.5095719590576845e-06,1.9641210520845012,1.8032218377327849,True,True,True,True
gov_report:98,gov_report,diagnostic,fixed_tau_old_core,32,36,4,0,3,3,5,True,True,True,0.19609136402630148,0.0,0.19609136402630148,-0.023809523809523815,1.0,-0.023809523809523815,1.0,0.5714285714285714,0.4285714285714286,1.0689455372587734e-05,0.00020691022924041738,0.9393939393939394,0.0,763.25,432.4048305696873,0.125,0.24914568994307396,1.0,1.5895463884135368,0.1744714710361039,0.02013643109455556,28.61882604025277,0.14381827548459167,0.23656039704377996,0.19398588855530657,2.094695867812412,0.4316073729570872,0.000653810487445249,0.9778606140310572,0.021485575481497723,1.5895463884135368,1.8177516974998325,0.24363543767360163,0.08152244562244211,1.9376338684384017e-06,1.126440559692739,1.0703380494216197,True,True,True,True
gov_report:98,gov_report,diagnostic,fixed_tau_old_core,32,40,8,0,5,5,3,True,True,True,0.6679793937262452,0.0,0.6679793937262452,0.2380952380952381,1.0,0.2380952380952381,1.0,0.5714285714285714,0.4285714285714286,4.767368468751716e-06,0.00015158499574824971,0.8823529411764706,0.0,766.25,434.13412386035725,0.25,0.34255146560527244,1.0,1.5596073008145503,0.27801688909568184,0.40046780383059555,20.985281371518933,1.5037725166258749,0.2896369801694845,0.2885926965233437,2.6550945238923918,0.3784279456968509,0.0010813480322181572,0.9754684505018383,0.0234502014659438,1.5596073008145503,1.2661608553818837,0.5787412280458325,0.09662227756125054,8.304551942893375e-06,1.6517935435277904,0.6025688335199136,True,True,True,True
gov_report:98,gov_report,diagnostic,fixed_tau_old_core,32,48,16,0,6,6,1,True,True,True,0.8286095098145864,0.0,0.8286095098145864,-0.523809523809524,1.0,-0.523809523809524,1.0,0.32142857142857145,0.6785714285714286,1.4298839268387958e-07,3.83703149362956e-06,0.7777777777777778,0.0,772.25,437.59277587729895,0.5,0.1276740340005596,1.0,1.7718173811247646,0.12359487580106363,0.2154348353930903,24.891840704322426,1.9073925657778665,0.2914870170373338,0.2587384360805731,2.430177399026835,0.3498318338939329,0.0008921824213451437,0.9800065597016705,0.019101257876984492,1.7718173811247646,1.4081713722872817,0.8034465876887125,0.0821159247512605,4.8626094657588376e-08,2.056112504397718,1.4744476573681287,True,True,True,True
gov_report:98,gov_report,diagnostic,fixed_tau_old_core,32,64,32,0,1,1,0,True,True,True,0.0018152751889906724,0.0,0.0018152751889906724,0.6666666666666669,1.0,0.6666666666666669,1.0,0.7142857142857143,0.2857142857142857,7.3295870963287e-09,3.955375094490251e-05,0.6,0.0,784.25,444.51033452553156,1.0,0.03787658914985817,1.0,1.9613402996777953,0.34289868843462845,0.1464965650753251,19.324731878643576,0.21647919995239093,0.3112519166885129,0.24052033588762836,2.1448947802402336,0.5084577278925929,0.0007300101981090536,0.9621234108501417,0.037146578951749123,1.9613402996777953,1.2682878670738595,0.8216448716402676,0.06798505649957111,7.953019041975726e-08,0.966459144073069,0.45226655519493897,False,False,False,False
gov_report:98,gov_report,diagnostic,fixed_tau_old_core,32,32,0,14,7,7,7,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.005955418271351768,0.005955418271351768,1.0,0.0,760.25,430.6755594412109,0.0,0.9999999999999997,1.0,0.0,0.20608409885696194,0.0,0.0,0.0,-0.05980702930152377,0.09895660381079063,2.7093930981660406,0.32225079836766324,0.3223366237838002,0.4319605447336313,0.24570283148256847,0.0,2.978512413035024,5.863176156393466,0.0512749010511315,1.6070620547975364e-05,1.5185799659746815,0.00018457757100888257,False,False,False,False
gov_report:98,gov_report,diagnostic,fixed_tau_old_core,32,33,1,14,0,0,7,True,True,True,1.0,0.0,1.0,-0.9761904761904763,1.0,-0.9761904761904763,1.0,0.03571428571428571,0.9642857142857143,0.00011685784267583715,0.003998059809885185,0.9844961240310077,0.0,761.0,431.1078751310396,0.03125,0.9399218270584359,1.0,0.8475878497271445,0.29606195114075173,0.0551819043430271,47.720998386446084,0.04377722785831767,-0.055880518089786356,0.09456778138292701,2.7188375995712866,0.4077453514862744,0.40785646317386204,0.2760789257380194,0.3160646110881185,0.8475878497271445,2.6952476595967796,9.653341920053876,0.0491084121025417,4.771752347215785e-05,1.937614900530089,1.0572857424744002,True,True,True,True
gov_report:98,gov_report,diagnostic,fixed_tau_old_core,32,34,2,14,5,5,3,True,True,True,0.48214435187471827,0.0,0.48214435187471827,-0.7619047619047621,1.0,-0.7619047619047621,1.0,0.21428571428571427,0.7857142857142857,0.0007374415208530683,0.001966302540992483,0.9692307692307692,0.0,761.75,431.54019221852326,0.0625,0.8736233518129627,1.0,0.9834148124863689,0.18466923904014176,0.05628649205699563,55.53037653329639,0.17130016966311074,-0.019901556713686274,0.05815941556329744,2.5715573291019935,0.37915909020842403,0.37928539163038694,0.2558334078535623,0.3648812005160507,0.9834148124863689,2.1803607272761525,15.950112161172353,0.03977348042226014,9.975733225033419e-05,1.9264620596849302,1.34401191120656,True,True,True,True
