stratum_type,stratum_json,method,jvp_cost,row_count,median_cosine,median_relative_l2,median_fisher_relative_error,row_cosine_pass_fraction,large_action_row_count,large_action_median_cosine,large_action_median_relative_l2,all_finite,large_action_threshold,task,sample_id,layer,history_id
task,"{""task"": ""niah_single_1""}",single_jvp,1,72,0.9979971671333263,0.06601712533645754,0.06165610748580268,0.9027777777777778,15,0.9969532315385092,0.08550568587098753,True,8.019732342170407,niah_single_1,,,
task,"{""task"": ""niah_single_1""}",trapezoidal,2,72,0.9999975388930804,0.002629884798634161,0.0020048202157376188,0.9583333333333334,15,0.9999926597624383,0.0044252012229670686,True,8.019732342170407,niah_single_1,,,
sequence,"{""sample_id"": ""gov_report:86"", ""task"": ""gov_report""}",midpoint,1,36,0.9999991431444596,0.0015430404508017604,0.001781877075798821,0.9722222222222222,12,0.999459617725564,0.027377231832318813,True,8.019732342170407,gov_report,gov_report:86,,
sequence,"{""sample_id"": ""gov_report:86"", ""task"": ""gov_report""}",midpoint_k2,2,36,0.9999999472177278,0.00038277522302914227,0.00045819576729529566,1.0,12,0.9999604315006215,0.007016030475482106,True,8.019732342170407,gov_report,gov_report:86,,
sequence,"{""sample_id"": ""gov_report:86"", ""task"": ""gov_report""}",midpoint_k4,4,36,0.9999999916799198,0.00014794825289875078,0.00015999551150058672,1.0,12,0.9999974210233442,0.001739041161792239,True,8.019732342170407,gov_report,gov_report:86,,
sequence,"{""sample_id"": ""gov_report:86"", ""task"": ""gov_report""}",midpoint_k8,8,36,0.9999999934324095,0.00011504757007883323,6.0325185918700095e-05,1.0,12,0.9999998376553962,0.0004332289847358796,True,8.019732342170407,gov_report,gov_report:86,,
sequence,"{""sample_id"": ""gov_report:86"", ""task"": ""gov_report""}",single_jvp,1,36,0.9967737505724026,0.08032102213618722,0.06270817668549036,0.8333333333333334,12,0.9598549602759527,0.2589254425276818,True,8.019732342170407,gov_report,gov_report:86,,
sequence,"{""sample_id"": ""gov_report:86"", ""task"": ""gov_report""}",trapezoidal,2,36,0.9999965757412441,0.0030729912062329046,0.0036466319357899525,0.9166666666666666,12,0.9973972721927785,0.055412288995615046,True,8.019732342170407,gov_report,gov_report:86,,
sequence,"{""sample_id"": ""gov_report:87"", ""task"": ""gov_report""}",midpoint,1,36,0.9999974332075381,0.002640240666099355,0.0026387102657894693,1.0,9,0.999996934109297,0.0033651177401362144,True,8.019732342170407,gov_report,gov_report:87,,
sequence,"{""sample_id"": ""gov_report:87"", ""task"": ""gov_report""}",midpoint_k2,2,36,0.9999998457323507,0.000668299698474129,0.0007540477739652056,1.0,9,0.9999998308528775,0.0008349639529729525,True,8.019732342170407,gov_report,gov_report:87,,
sequence,"{""sample_id"": ""gov_report:87"", ""task"": ""gov_report""}",midpoint_k4,4,36,0.9999999871813351,0.00018703236237281514,0.00019881741136601965,1.0,9,0.9999999896028607,0.00020848647435330338,True,8.019732342170407,gov_report,gov_report:87,,
sequence,"{""sample_id"": ""gov_report:87"", ""task"": ""gov_report""}",midpoint_k8,8,36,0.9999999945906226,0.00010666248931870547,7.906876170890473e-05,1.0,9,0.9999999993425777,5.202306075207576e-05,True,8.019732342170407,gov_report,gov_report:87,,
sequence,"{""sample_id"": ""gov_report:87"", ""task"": ""gov_report""}",single_jvp,1,36,0.9935282559614214,0.12415861204152476,0.12731100356967173,0.6388888888888888,9,0.9825361919863529,0.18774965725849063,True,8.019732342170407,gov_report,gov_report:87,,
sequence,"{""sample_id"": ""gov_report:87"", ""task"": ""gov_report""}",trapezoidal,2,36,0.9999900379818574,0.005226440283723913,0.005221451527898779,0.9166666666666666,9,0.9999885039266534,0.006692633970060376,True,8.019732342170407,gov_report,gov_report:87,,
sequence,"{""sample_id"": ""synthetic_niah_86"", ""task"": ""niah_single_1""}",midpoint,1,36,0.999999458093298,0.001070715453539449,0.0008838747426509818,1.0,3,0.999998111832313,0.002245019007985216,True,8.019732342170407,niah_single_1,synthetic_niah_86,,
sequence,"{""sample_id"": ""synthetic_niah_86"", ""task"": ""niah_single_1""}",midpoint_k2,2,36,0.9999999096399148,0.0004458627564123755,0.0002973488758265991,1.0,3,0.9999998879734238,0.0005476346934180646,True,8.019732342170407,niah_single_1,synthetic_niah_86,,
sequence,"{""sample_id"": ""synthetic_niah_86"", ""task"": ""niah_single_1""}",midpoint_k4,4,36,0.9999999827583443,0.00019870631960560147,0.00015662421380644175,1.0,3,0.9999999929297986,0.0001366917588602939,True,8.019732342170407,niah_single_1,synthetic_niah_86,,
sequence,"{""sample_id"": ""synthetic_niah_86"", ""task"": ""niah_single_1""}",midpoint_k8,8,36,0.9999999939846915,0.00011015964011150688,0.00014238264464195682,1.0,3,0.9999999994953543,3.5400458023183386e-05,True,8.019732342170407,niah_single_1,synthetic_niah_86,,
sequence,"{""sample_id"": ""synthetic_niah_86"", ""task"": ""niah_single_1""}",single_jvp,1,36,0.9981283635076573,0.06203004743574739,0.03927903567728794,1.0,3,0.9969532315385092,0.08550568587098753,True,8.019732342170407,niah_single_1,synthetic_niah_86,,
sequence,"{""sample_id"": ""synthetic_niah_86"", ""task"": ""niah_single_1""}",trapezoidal,2,36,0.9999979892395705,0.002042722785351511,0.0017249710264500328,1.0,3,0.9999926597624383,0.0044252012229670686,True,8.019732342170407,niah_single_1,synthetic_niah_86,,
sequence,"{""sample_id"": ""synthetic_niah_87"", ""task"": ""niah_single_1""}",midpoint,1,36,0.9999992492054145,0.001377312911901463,0.0012154014506746465,0.9166666666666666,12,0.9999962298270371,0.002856496521520476,True,8.019732342170407,niah_single_1,synthetic_niah_87,,
sequence,"{""sample_id"": ""synthetic_niah_87"", ""task"": ""niah_single_1""}",midpoint_k2,2,36,0.9999999268332648,0.0004243691046103276,0.0003222178390720462,1.0,12,0.9999996686735975,0.0008027809255119154,True,8.019732342170407,niah_single_1,synthetic_niah_87,,
sequence,"{""sample_id"": ""synthetic_niah_87"", ""task"": ""niah_single_1""}",midpoint_k4,4,36,0.9999999645262543,0.00026636585611333296,0.00019726006743537333,1.0,12,0.9999999784567156,0.00020383868589832492,True,8.019732342170407,niah_single_1,synthetic_niah_87,,
sequence,"{""sample_id"": ""synthetic_niah_87"", ""task"": ""niah_single_1""}",midpoint_k8,8,36,0.9999999777096524,0.000223013998413756,0.0001354866502068021,1.0,12,0.999999998633049,5.186141474951375e-05,True,8.019732342170407,niah_single_1,synthetic_niah_87,,
sequence,"{""sample_id"": ""synthetic_niah_87"", ""task"": ""niah_single_1""}",single_jvp,1,36,0.9971012184450241,0.07608960204134069,0.08873379612941941,0.8055555555555556,12,0.9909520855995653,0.12700157566994444,True,8.019732342170407,niah_single_1,synthetic_niah_87,,
sequence,"{""sample_id"": ""synthetic_niah_87"", ""task"": ""niah_single_1""}",trapezoidal,2,36,0.9999970761449986,0.0027287123109036725,0.002469444562272194,0.9166666666666666,12,0.9999816384783659,0.00608024553757217,True,8.019732342170407,niah_single_1,synthetic_niah_87,,
layer,"{""layer"": 0}",midpoint,1,48,0.9999985157771518,0.0017892818644020976,0.001586737207327614,1.0,0,,,True,8.019732342170407,,,0.0,
layer,"{""layer"": 0}",midpoint_k2,2,48,0.999999895748044,0.00047893795878822836,0.00044844493621827667,1.0,0,,,True,8.019732342170407,,,0.0,
layer,"{""layer"": 0}",midpoint_k4,4,48,0.999999969532265,0.00025557821329108267,0.0001989753180553627,1.0,0,,,True,8.019732342170407,,,0.0,
layer,"{""layer"": 0}",midpoint_k8,8,48,0.9999999807909992,0.0001964288369741946,0.00017775830517826517,1.0,0,,,True,8.019732342170407,,,0.0,
layer,"{""layer"": 0}",single_jvp,1,48,0.9959194031393592,0.09006779921257446,0.09200042813961479,0.9166666666666666,0,,,True,8.019732342170407,,,0.0,
layer,"{""layer"": 0}",trapezoidal,2,48,0.9999939532481368,0.003572214493127725,0.0030355701325633978,1.0,0,,,True,8.019732342170407,,,0.0,
layer,"{""layer"": 14}",midpoint,1,48,0.9999985509371698,0.0020023113319369117,0.0029498495172180714,0.9166666666666666,12,0.9911691486343306,0.13596065060981175,True,8.019732342170407,,,14.0,
layer,"{""layer"": 14}",midpoint_k2,2,48,0.9999998138058612,0.0006656970828153634,0.0009433200521100002,1.0,12,0.9994974973639088,0.032267371297531926,True,8.019732342170407,,,14.0,
layer,"{""layer"": 14}",midpoint_k4,4,48,0.999999961761883,0.00027964704852774313,0.0003693148559790861,1.0,12,0.9999709214609623,0.007707397114990372,True,8.019732342170407,,,14.0,
layer,"{""layer"": 14}",midpoint_k8,8,48,0.9999999922675297,0.00014661139685620615,0.00021935074355412885,1.0,12,0.9999981983961092,0.0019156078572383423,True,8.019732342170407,,,14.0,
layer,"{""layer"": 14}",single_jvp,1,48,0.9964073852945068,0.08867338805614722,0.10870461018541802,0.6666666666666666,12,0.8846721012626415,0.523772429759235,True,8.019732342170407,,,14.0,
layer,"{""layer"": 14}",trapezoidal,2,48,0.9999942103520444,0.0039945496402578095,0.005825202189492356,0.8125,12,0.9707672111137542,0.24924356639503847,True,8.019732342170407,,,14.0,
