model_key,model_family,model_source,num_layers,hidden_size,sample_id,task,stage,target_anchor,history_start_anchor,history_length,candidate_id,candidate_source,deleted_position,exact_physical_kl,action_only_risk,dense_all_layer_mechanistic_risk,primary_boundary,primary_probe_layer,eligible_count,cache_length_baseline,cache_length_candidate,generator_action_argmin_candidate_id,generator_dense_argmin_candidate_id,generator_predicted_normalized_regret,b4_exact_map_risk,b4_path_k1_risk,b8_exact_map_risk,b8_path_k1_risk,b12_exact_map_risk,b12_path_k1_risk,b15_exact_map_risk,b15_path_k1_risk,relative_penultimate_exact_map_risk,relative_penultimate_path_k1_risk
llama32_1b,llama,mlx-community/Llama-3.2-1B-Instruct-4bit,16,2048,synthetic_vt_144,vt,replication,64,32,32,physical_delete_high_value_norm_17,high_value_norm,17,6.720353113366706e-08,4.183862190998473e-05,6.721777924501294e-08,15,14,93,129,128,physical_delete_high_value_norm_17,physical_delete_median_value_norm_61,0.24110578529636786,1.1822315992813448e-08,1.1770690765634584e-08,2.6174546139135804e-08,2.6189969108179016e-08,5.5291037827178194e-08,5.528370965699201e-08,6.329216042515488e-08,6.32933468684291e-08,6.329216042515488e-08,6.32933468684291e-08
llama32_1b,llama,mlx-community/Llama-3.2-1B-Instruct-4bit,16,2048,synthetic_vt_144,vt,replication,64,32,32,physical_delete_median_aov_82,median_aov,82,3.673777819227101e-08,4.397115505786681e-05,3.661845265147381e-08,15,14,93,129,128,physical_delete_high_value_norm_17,physical_delete_median_value_norm_61,0.24110578529636786,3.482453042230724e-08,3.4881494436967646e-08,4.6746932392805924e-08,4.6762338906701006e-08,3.8181255875004504e-08,3.8192277447150335e-08,3.511874883836412e-08,3.515046902479001e-08,3.511874883836412e-08,3.515046902479001e-08
llama32_1b,llama,mlx-community/Llama-3.2-1B-Instruct-4bit,16,2048,synthetic_vt_144,vt,replication,64,32,32,physical_delete_low_random_48,low_random,48,5.381265481679024e-08,6.105546950820765e-05,5.355738497683164e-08,15,14,93,129,128,physical_delete_high_value_norm_17,physical_delete_median_value_norm_61,0.24110578529636786,3.19919952659613e-10,3.212119194942248e-10,8.033378176220676e-09,8.038310387842644e-09,6.410710230747093e-08,6.413671543333384e-08,5.781024951406844e-08,5.7824412645117804e-08,5.781024951406844e-08,5.7824412645117804e-08
llama32_1b,llama,mlx-community/Llama-3.2-1B-Instruct-4bit,16,2048,synthetic_vt_144,vt,replication,64,32,32,physical_delete_median_attention_88,median_attention,88,9.430451103811907e-08,0.00020256306804356636,9.420832559894833e-08,15,14,93,129,128,physical_delete_high_value_norm_17,physical_delete_median_value_norm_61,0.24110578529636786,2.9373945523729704e-08,2.9463277173357127e-08,1.1381521208347191e-07,1.13918366247153e-07,8.038046377784906e-08,8.028619011252662e-08,7.195382758094921e-08,7.191871130185788e-08,7.195382758094921e-08,7.191871130185788e-08
llama32_1b,llama,mlx-community/Llama-3.2-1B-Instruct-4bit,16,2048,synthetic_vt_144,vt,replication,64,32,32,physical_delete_median_age_50,median_age,50,1.623736792753749e-07,0.00019753799664606927,1.6137021874160616e-07,15,14,93,129,128,physical_delete_high_value_norm_17,physical_delete_median_value_norm_61,0.24110578529636786,2.9936302693818764e-09,3.0002042908343865e-09,2.3497503164019685e-08,2.3529030584778763e-08,1.323996356466828e-07,1.3235967359353582e-07,1.3220295659979367e-07,1.3216343854024345e-07,1.3220295659979367e-07,1.3216343854024345e-07
llama32_1b,llama,mlx-community/Llama-3.2-1B-Instruct-4bit,16,2048,synthetic_vt_144,vt,replication,64,32,32,physical_delete_high_key_query_29,high_key_query,29,1.7482392101769733e-07,0.000381775174792257,1.7469611245919612e-07,15,14,93,129,128,physical_delete_high_value_norm_17,physical_delete_median_value_norm_61,0.24110578529636786,1.309159430512597e-08,1.3075605496607635e-08,6.656888681816895e-08,6.644394448326455e-08,1.5720964389082062e-07,1.5730511419765925e-07,1.7525291277266484e-07,1.7528336297838471e-07,1.7525291277266484e-07,1.7528336297838471e-07
llama32_1b,llama,mlx-community/Llama-3.2-1B-Instruct-4bit,16,2048,synthetic_vt_144,vt,replication,64,32,32,physical_delete_low_v_ridge_45,low_v_ridge,45,2.2027218959877103e-07,0.0005657579261226993,2.198310666996575e-07,15,14,93,129,128,physical_delete_high_value_norm_17,physical_delete_median_value_norm_61,0.24110578529636786,1.3967141893665834e-08,1.393681267143466e-08,2.7108620002415373e-08,2.702617506044818e-08,2.0139286979413165e-07,2.014029134019526e-07,2.2247287817586529e-07,2.2243547033821592e-07,2.2247287817586529e-07,2.2243547033821592e-07
llama32_1b,llama,mlx-community/Llama-3.2-1B-Instruct-4bit,16,2048,synthetic_vt_145,vt,replication,64,32,32,physical_delete_median_age_50,median_age,50,8.075125354963314e-08,0.002455523972330922,8.007590758105723e-08,15,14,93,129,128,physical_delete_high_value_norm_8,physical_delete_median_age_50,1.0,8.691155241992034e-09,8.659053383594996e-09,3.432001213162976e-08,3.436234067111714e-08,3.135598519077483e-08,3.1306018615531684e-08,6.462465277185649e-08,6.460547080050535e-08,6.462465277185649e-08,6.460547080050535e-08
llama32_1b,llama,mlx-community/Llama-3.2-1B-Instruct-4bit,16,2048,synthetic_vt_145,vt,replication,64,32,32,physical_delete_high_value_norm_8,high_value_norm,8,1.839325089536258e-06,0.002193384906016347,1.8533611797499484e-06,15,14,93,129,128,physical_delete_high_value_norm_8,physical_delete_median_age_50,1.0,4.901222675892306e-09,4.8951790991315805e-09,4.0595477031091196e-07,4.059454457712974e-07,1.801343105733899e-06,1.8012438666327454e-06,1.788568503430352e-06,1.788399344748361e-06,1.788568503430352e-06,1.788399344748361e-06
llama32_1b,llama,mlx-community/Llama-3.2-1B-Instruct-4bit,16,2048,synthetic_vt_145,vt,replication,64,32,32,physical_delete_high_age_94,high_age,94,8.779017265900662e-08,0.002491711229631647,8.68176643036057e-08,15,14,93,129,128,physical_delete_high_value_norm_8,physical_delete_median_age_50,1.0,1.5748587298376542e-09,1.5690577748869166e-09,2.572263807246598e-09,2.5829307269688873e-09,1.6338449608604804e-08,1.6353320807994506e-08,8.637129457273147e-08,8.641506110276207e-08,8.637129457273147e-08,8.641506110276207e-08
llama32_1b,llama,mlx-community/Llama-3.2-1B-Instruct-4bit,16,2048,synthetic_vt_145,vt,replication,64,32,32,physical_delete_median_key_query_48,median_key_query,48,1.42248168169891e-07,0.0032051714053256963,1.4111558906760649e-07,15,14,93,129,128,physical_delete_high_value_norm_8,physical_delete_median_age_50,1.0,1.047402948557759e-08,1.0442158713614855e-08,2.3006931076873617e-08,2.297939754058251e-08,2.8710238876216104e-08,2.8720418056665223e-08,9.942834652442051e-08,9.943616375878508e-08,9.942834652442051e-08,9.943616375878508e-08
