sample_id,task,stage,target_anchor,candidate_pool_variant,history_start_anchor,history_length,candidate_id,candidate_source,deleted_position,candidate_raw_rank,candidate_deduplicated,generator_action_argmin_candidate_id,generator_dense_argmin_candidate_id,generator_predicted_normalized_regret,exact_physical_kl,action_only_risk,adjacent_only_risk,dense_actual_boundary_energy,eligible_count,cache_length_prequery,cache_length_baseline,cache_length_candidate,candidate_replay_max_abs_error,multi_all_endpoint_risk,multi_uniform8_endpoint_risk,multi_inherited3_endpoint_risk,multi_pair_endpoint_risk,multi_three_endpoint_risk,probe_b27_path_k1_risk,probe_b27_path_k2_risk,probe_b27_path_k4_risk,probe_b27_path_k8_risk,theory_b1_risk,probe_b1_risk,theory_b5_risk,probe_b5_risk,theory_b8_risk,probe_b8_risk,theory_b11_risk,probe_b11_risk,theory_b15_risk,probe_b15_risk,theory_b19_risk,probe_b19_risk,theory_b23_risk,probe_b23_risk,theory_b27_risk,probe_b27_risk,b1_theory_u_norm,b1_local_r_norm,b1_actual_boundary_norm,b1_deleted_attention_mass_mean,b1_deleted_value_norm,b1_deleted_key_norm,b1_action_state_ratio,b5_theory_u_norm,b5_local_r_norm,b5_actual_boundary_norm,b5_deleted_attention_mass_mean,b5_deleted_value_norm,b5_deleted_key_norm,b5_action_state_ratio,b8_theory_u_norm,b8_local_r_norm,b8_actual_boundary_norm,b8_deleted_attention_mass_mean,b8_deleted_value_norm,b8_deleted_key_norm,b8_action_state_ratio,b11_theory_u_norm,b11_local_r_norm,b11_actual_boundary_norm,b11_deleted_attention_mass_mean,b11_deleted_value_norm,b11_deleted_key_norm,b11_action_state_ratio,b15_theory_u_norm,b15_local_r_norm,b15_actual_boundary_norm,b15_deleted_attention_mass_mean,b15_deleted_value_norm,b15_deleted_key_norm,b15_action_state_ratio,b19_theory_u_norm,b19_local_r_norm,b19_actual_boundary_norm,b19_deleted_attention_mass_mean,b19_deleted_value_norm,b19_deleted_key_norm,b19_action_state_ratio,b23_theory_u_norm,b23_local_r_norm,b23_actual_boundary_norm,b23_deleted_attention_mass_mean,b23_deleted_value_norm,b23_deleted_key_norm,b23_action_state_ratio,b27_theory_u_norm,b27_local_r_norm,b27_actual_boundary_norm,b27_deleted_attention_mass_mean,b27_deleted_value_norm,b27_deleted_key_norm,b27_action_state_ratio
gov_report:129,gov_report,disagreement_calibration,64,mechanism_disagreement_pool_v1,32,32,physical_delete_median_aor_5,median_aor,5,0,False,physical_delete_high_random_62,physical_delete_high_attention_976,1.0,6.912957169071797e-07,0.06727584247854942,0.0699006564077898,0.2846626338394573,93,128,129,128,,6.913034352984846e-07,5.953448545549162e-08,2.7320561175715376e-08,3.4352976066220754e-08,3.284511686593417e-08,2.3294663220080704e-07,2.328687239211107e-07,2.3290112382177937e-07,2.3290871291485972e-07,1.656663677424335e-11,1.6161094684142005e-11,3.2255699049947006e-11,4.675242010545466e-09,1.798031915858749e-11,9.742023449596366e-09,9.952276742584683e-11,8.117651723996063e-09,3.285589036788188e-12,1.8873505587875453e-08,4.5867642211338104e-09,1.8651485401171333e-07,3.415500091705785e-08,1.5844506624060886e-07,2.7811581345396266e-08,2.3288473655573835e-07,0.0016968483461282998,0.0024174475349027814,0.002411325089952277,6.25547327217646e-05,4.01718282699585,779.251220703125,0.00014197396786100886,0.0046717455709175786,0.004508864614445828,0.020854856500094752,9.852286893874407e-05,6.84922981262207,17.214313507080078,0.00012919192370106528,0.0038878384543487455,0.0037213760720015312,0.028751390602929645,0.00011931141489185393,6.162858963012695,32.67876052856445,8.36232520299206e-05,0.006446223699015737,0.005508876437006681,0.025407289485490224,0.00019159681687597185,7.009566307067871,16.363693237304688,0.00011670625941816865,0.0004943544302011921,0.0004468954969854017,0.03305367045772864,1.2402832908264827e-05,9.24711799621582,18.748037338256836,7.601045348111534e-06,0.020457093404069357,0.018257907597874174,0.07438154631940164,0.00037080899346619844,7.968644142150879,19.638221740722656,0.0002724583060680985,0.02247901326415668,0.022747293456253776,0.09702147055107169,0.00016048533143475652,16.228103637695312,15.497692108154297,0.00017601633029071007,0.06873048856113323,0.07809008963475765,0.21075277803308373,0.0001193018106278032,73.03106689453125,13.268056869506836,0.0003026004771788441
gov_report:129,gov_report,disagreement_calibration,64,mechanism_disagreement_pool_v1,32,32,physical_delete_median_attention_33,median_attention,33,0,False,physical_delete_high_random_62,physical_delete_high_attention_976,1.0,2.3341281701281583e-06,0.0873984703188962,0.06830712349528457,0.477343120797495,93,128,129,128,,2.3255736354303067e-06,1.0382856587665955e-08,8.798311818602432e-09,1.9064436826247617e-09,6.572828270762843e-09,1.7135680491771023e-06,1.7136848910461173e-06,1.7135780599125104e-06,1.7135835590762128e-06,3.4453175292556204e-12,3.7815616654868895e-12,6.616589998303983e-11,6.443074413041036e-09,3.716024796990412e-10,7.016446333617735e-09,2.1838924873981833e-09,7.160719607126992e-09,2.0391936459303e-09,1.3897634301772191e-06,1.1735694682112584e-10,1.3441267743630166e-06,1.3293035137707844e-09,1.458785405060516e-06,5.070972111242859e-09,1.7135503975618255e-06,0.0005511599196050636,0.0008822005510811794,0.0008659502996922656,0.00011265816283412278,3.1908457279205322,779.73486328125,5.181064361390603e-05,0.006313668029641612,0.006071186467351215,0.03790196617922623,0.00020632681844290346,5.5546674728393555,16.806625366210938,0.00017395693282784013,0.010595540268902102,0.009726637233588045,0.02943546178128233,0.00023410622088704258,5.330056667327881,34.09756851196289,0.00021856781498314745,0.02425742951901502,0.02069503389728817,0.03772819521286976,0.0005109962658025324,9.819046020507812,17.674428939819336,0.0004384269682398356,0.008945898420394694,0.006730405211581418,0.19714847597122584,0.0001367616350762546,8.957704544067383,18.482328414916992,0.00011447444776125746,0.0027146214121795925,0.0023764496015768826,0.12229306999709978,5.109775884193368e-05,8.552119255065918,21.99538803100586,3.5463178320457354e-05,0.0040727428202183445,0.004068663848636874,0.11598429133336784,6.516940629808232e-05,9.205705642700195,18.117843627929688,3.148292262553339e-05,0.018597952084099697,0.019504801161250456,0.1897195179791434,0.0003215334436390549,13.148618698120117,16.756256103515625,7.558144914775238e-05
gov_report:129,gov_report,disagreement_calibration,64,mechanism_disagreement_pool_v1,32,32,physical_delete_median_random_82,median_random,82,0,False,physical_delete_high_random_62,physical_delete_high_attention_976,1.0,3.852928606069226e-06,0.04883760076542878,0.04557318431046241,0.5987508225264482,93,128,129,128,,3.823332075583415e-06,7.091433398136373e-08,4.581199481284134e-08,1.9747824117274937e-08,3.899331154624641e-08,3.2470020070741177e-06,3.2473881286922764e-06,3.2472350234727745e-06,3.247064635651816e-06,4.059812544975285e-12,4.7741201625223015e-12,1.4846529512273628e-08,1.2313007609327694e-08,3.217904332167615e-11,1.225108940904301e-08,2.9700723843976095e-09,6.712418093193678e-08,1.4550692701710128e-09,1.1555276429431978e-07,4.74591723788089e-08,2.546951663167865e-06,1.969983054192873e-08,3.290979028444988e-06,4.417110020377339e-08,3.2467061046962406e-06,0.000756302678020895,0.001067499300647165,0.0010795663650779211,3.397930777282454e-05,4.408244609832764,778.1477661132812,6.269303023687956e-05,0.03900603610830977,0.03418377375184704,0.05782630471309754,0.0008460983517579734,8.088729858398438,18.046825408935547,0.000979463316821255,0.0029094278677594134,0.0026794632860416925,0.034300017919839366,9.198555926559493e-05,7.623144626617432,34.44295120239258,6.021037093224247e-05,0.022845712966877398,0.019109269262364243,0.10796169995497666,0.0004295691614970565,11.37254524230957,19.19396209716797,0.0004048323394664684,0.023216124323110477,0.02113632126235733,0.08728112622555917,0.0004429207183420658,10.418046951293945,19.778366088867188,0.0003594982216002954,0.024182020310019404,0.020441332107489576,0.10199837144930443,0.00036292438744567335,10.611930847167969,23.035499572753906,0.00030504101797680845,0.01333012977063259,0.014234290172226811,0.12454909065515166,0.00011726276716217399,14.244075775146484,20.322561264038086,0.00011014354411995637,0.0651583813574883,0.07321665268460101,0.28853012811602113,0.0001532268215669319,45.8088493347168,18.484609603881836,0.00028371582288383836
gov_report:129,gov_report,disagreement_calibration,64,mechanism_disagreement_pool_v1,32,32,physical_delete_high_value_norm_83,high_value_norm,83,0,False,physical_delete_high_random_62,physical_delete_high_attention_976,1.0,4.169076984191578e-06,0.08671140816001247,0.09620567239722644,1.3721473358423482,93,128,129,128,,4.1612929014891275e-06,2.466550649417661e-07,3.909784325544744e-08,3.522794081592505e-09,9.31467137560535e-09,3.923755884634652e-06,3.924055523953963e-06,3.924151539813702e-06,3.923888468451147e-06,6.987651233526336e-12,6.259919587453588e-12,1.5857136662446334e-09,2.0066042214834114e-09,2.425515632484401e-11,1.0793743134973672e-08,2.0647629621097012e-10,1.2582103011382934e-08,1.7541809513259384e-09,1.013144651495289e-08,2.4998659420770816e-07,1.0936463887086559e-06,3.1876211941748024e-09,3.6339161562646324e-06,3.215590119873881e-08,3.923449862003893e-06,0.0012838788440718907,0.0017544299688570018,0.0017617497689263854,3.286161881987937e-05,5.237071514129639,778.1887817382812,0.0001030356938120321,0.024062754083140417,0.02241556444159038,0.033959660329714925,0.00041617456008680165,8.767309188842773,18.14553451538086,0.0006422703138559827,0.0020032118145301907,0.001891998146980916,0.05761655778325548,5.973899897071533e-05,7.651815414428711,34.648284912109375,4.2515197288306414e-05,0.005726933075588274,0.004640967218874149,0.04260996664091173,8.776109461905435e-05,11.830552101135254,21.285572052001953,9.831949044249116e-05,0.019724727451681672,0.01695423246654541,0.04035542458335984,0.0004237907996866852,10.677190780639648,19.817394256591797,0.00028836694638891425,0.04877511492414299,0.04256857523671103,0.10420975791823506,0.0006747216102667153,10.762123107910156,22.919986724853516,0.0006352404753147673,0.01313498131982775,0.014029585596686508,0.22990054211752056,0.00013601190585177392,15.086904525756836,21.439476013183594,0.00010855956015062768,0.03361573889941856,0.0374608556002636,0.5277032432227754,0.0001659361441852525,43.21773910522461,16.59931755065918,0.00014516147738063382
gov_report:129,gov_report,disagreement_calibration,64,mechanism_disagreement_pool_v1,32,32,physical_delete_low_random_86,low_random,86,0,False,physical_delete_high_random_62,physical_delete_high_attention_976,1.0,4.804181619247829e-06,0.06037782751618839,0.0649262489830858,0.569364411816028,93,128,129,128,,4.804445146941718e-06,1.2247926776256805e-07,1.797619670562008e-08,9.788805768600069e-09,2.069135398097209e-08,4.974559799154009e-06,4.973717128552065e-06,4.973935521221981e-06,4.974022420404343e-06,4.266530041767655e-11,4.244303022543129e-11,2.371291496954136e-10,1.688776666287918e-08,2.0085859919482723e-09,2.9447699313384833e-08,1.2806649704617897e-09,4.601100976609946e-08,7.9746692327424e-09,8.209991208914103e-08,2.2733357938187662e-08,1.8658471491101082e-06,4.670947001453716e-09,5.019955649581063e-06,4.231594401746818e-09,4.975057058637477e-06,0.0045384183293232854,0.0056205725464277935,0.005627296733994192,0.00019954616436734796,4.30543327331543,778.3651123046875,0.0003300898880103717,0.008657471342729438,0.008003516923055,0.10962077411782857,0.0001967015559785068,7.782567977905273,18.13542366027832,0.00022932375133880373,0.023532465815671408,0.020532503335586115,0.07499560855912021,0.0005232594558037817,6.509856224060059,33.19452667236328,0.0004613870428616537,0.016787900719481694,0.014961907756875009,0.059699788104994,0.0006914543337188661,6.86054801940918,16.529151916503906,0.00031696994986755533,0.022008516068748485,0.019249375496995434,0.05684233510500355,0.0005623169708997011,8.382709503173828,17.487293243408203,0.0003274040062217696,0.014514822759664963,0.01308665078509759,0.07955455386968571,0.0002774842141661793,8.217151641845703,20.441650390625,0.0001952889007625162,0.008687715642236032,0.009050214512883225,0.1316614090985743,8.167124906321988e-05,11.877422332763672,17.311626434326172,7.002967407814759e-05,0.01640408516633004,0.01806539784451815,0.3325939592325567,0.000149113402585499,24.26906967163086,12.98309326171875,7.00037358613005e-05
gov_report:129,gov_report,disagreement_calibration,64,mechanism_disagreement_pool_v1,32,32,physical_delete_low_value_norm_85,low_value_norm,85,0,False,physical_delete_high_random_62,physical_delete_high_attention_976,1.0,5.732514488395089e-06,0.9011011322723007,0.7536267810642769,4.83207957249525,93,128,129,128,,5.6155833790969624e-06,1.3009554532834985e-07,2.0646843032380428e-07,3.1874734970660477e-09,6.96930586727851e-08,7.269491065813163e-06,7.269823690977473e-06,7.270943319456541e-06,7.269955569405058e-06,3.5852522245555576e-12,4.458499179635501e-12,2.727261379354812e-10,3.031219104801006e-08,1.2001902829544647e-09,3.3693131912932066e-08,3.7342066471448763e-08,1.5303426392762257e-07,6.098948309100098e-08,1.9168830753247176e-06,1.4040012295001329e-07,2.4068730496594123e-06,4.265314953512896e-09,3.82224240148924e-06,1.704547083517744e-07,7.274697451366692e-06,0.000596611182062083,0.0009424480731688569,0.0009278721922107659,0.00013113529712427408,3.1908457279205322,779.73486328125,5.534891265225574e-05,0.018115356276752426,0.017570467613913503,0.10233119683602572,0.0006624525994993746,4.912219047546387,15.396568298339844,0.0005034443713603821,0.017518733211883884,0.013415865128534868,0.0799042598749322,0.0007265051826834679,4.603774547576904,33.100914001464844,0.0003014686635095967,0.05874600041085205,0.05305865250002073,0.10327180360170549,0.0021984288468956947,7.20478630065918,16.079933166503906,0.0011240544117940927,0.17110138225199056,0.1407603897907673,0.6070608959496356,0.004226363729685545,8.468714714050293,16.88116455078125,0.002394130424752139,0.02572813090135655,0.022819003714226464,0.38883333824296423,0.000861157663166523,8.190683364868164,20.7195987701416,0.00034052243198249513,0.012005911240303533,0.012687778440189366,0.36126868331949474,0.0003776111116167158,7.0974650382995605,17.10068130493164,9.817678770789085e-05,0.09499931704828668,0.10349084610175056,0.6041542575064448,0.0021227558609098196,11.451112747192383,16.882347106933594,0.00040102885731729544
synthetic_niah_128,niah_single_1,disagreement_calibration,64,mechanism_disagreement_pool_v1,32,32,physical_delete_high_key_query_75,high_key_query,75,0,False,physical_delete_low_v_ridge_74,physical_delete_high_key_query_75,0.09950668509186103,2.6871899566246113e-09,0.0001238627395079054,0.00014453885057451776,0.0010388284270820385,93,128,129,128,0.0,2.6867809170147023e-09,3.39738668064485e-10,5.120652365613425e-10,1.3100815222097144e-10,1.1970835050174717e-10,2.500369234365061e-09,2.5004009333610077e-09,2.500356632300351e-09,2.500349176059899e-09,5.09924333551607e-10,5.023245886916364e-10,9.067889076109649e-11,2.444439203800491e-09,7.187600449165931e-11,2.510771495672436e-09,1.7518039369951534e-12,2.5469892598092142e-09,1.4102950550394288e-12,2.719569155564839e-09,5.201188665724739e-11,2.6277094271640278e-09,5.581308167443122e-11,2.553552234215463e-09,1.5520507813904703e-12,2.524421375233844e-09,0.0024278562422392794,0.004100485481018714,0.004097131119309916,0.0003630450228229165,3.605106830596924,779.23828125,0.00023363262123916588,0.001806817477089978,0.0014957896078947167,0.009556921134494205,3.881556403939612e-05,7.190672874450684,21.669692993164062,4.369044613263256e-05,0.001472320219698515,0.0015440375954754546,0.0062853508713474554,3.992087295046076e-05,6.492498397827148,33.041419982910156,3.6255527638909565e-05,0.0001490044580308605,0.00012470750926742125,0.00505621436489962,1.6650084262437304e-06,8.231961250305176,23.96486473083496,2.8392528466721413e-06,4.760818540047975e-05,4.123435287882625e-05,0.0044743029598326494,7.879603458604834e-07,10.711479187011719,25.57354736328125,7.677933374117422e-07,0.0003505233215943162,0.00035543505544591216,0.00430374479802974,5.288334705255693e-06,10.60267448425293,26.282798767089844,4.9563116221144e-06,0.0004991700888834903,0.0005294878141030668,0.004091785306118635,4.174813966528745e-06,11.763350486755371,23.54751205444336,4.1234976350377815e-06,0.00021196721191678395,0.00014233460362041527,0.005062493771959408,1.9342414816492237e-06,15.825553894042969,22.462867736816406,5.966006730388254e-07
synthetic_niah_128,niah_single_1,disagreement_calibration,64,mechanism_disagreement_pool_v1,32,32,physical_delete_low_v_ridge_74,low_v_ridge,74,0,False,physical_delete_low_v_ridge_74,physical_delete_high_key_query_75,0.09950668509186103,1.1822385402269107e-08,0.00011374240045979844,0.00014769550180374796,0.00106979191599638,93,128,129,128,,1.1813140888396378e-08,3.89225579004038e-09,3.3067984993046667e-09,3.01032852265236e-11,1.2055529602242964e-11,1.0318162076902286e-08,1.0318586696586352e-08,1.0318621103433128e-08,1.0318598258540342e-08,3.0051669215050495e-09,2.985679707763841e-09,1.63729537050914e-12,8.872527407374574e-09,1.4885607446181006e-11,8.78622279368514e-09,4.64302728592999e-12,8.768007507990555e-09,6.215919061895323e-12,8.931526997417127e-09,5.644576995392799e-10,9.601199620051082e-09,1.1065102763754494e-11,9.858021497376666e-09,3.695704350739979e-10,1.0215803546233936e-08,0.006092241484391851,0.009091232228249084,0.009085412312267387,0.0001650835038162768,4.92659854888916,778.4987182617188,0.0005179894979782085,0.0002194993262387462,0.00020567174156938258,0.009015747244307547,5.301112196320901e-06,7.088335990905762,21.978317260742188,6.007455927367507e-06,0.0007093634820588788,0.0006596945778257201,0.005749729459844468,2.4344508346985094e-05,6.326544284820557,33.85591125488281,1.549028020411268e-05,0.00020537318300781454,0.00017364042454666038,0.004702038362238439,1.7196813359987573e-06,9.123833656311035,24.42937469482422,3.953323040349255e-06,0.00024670113053530896,0.00021527744138118086,0.004580986447027847,3.059845539610251e-06,11.328709602355957,22.090229034423828,4.008516531670681e-06,0.0013471448236102826,0.001432728228331499,0.004644537633953004,1.60456638695905e-05,10.548992156982422,25.277250289916992,1.997846712250186e-05,0.00028881316035377547,0.0003048199974682227,0.004670060632995953,3.2239513529930264e-06,13.781806945800781,22.331607818603516,2.3738497944501777e-06,0.0021923008495197786,0.0023630730101506757,0.0064022974955916375,1.0122294952452648e-05,36.90471649169922,19.948440551757812,9.904906554245428e-06
synthetic_niah_128,niah_single_1,disagreement_calibration,64,mechanism_disagreement_pool_v1,32,32,physical_delete_median_value_norm_66,median_value_norm,66,0,False,physical_delete_low_v_ridge_74,physical_delete_high_key_query_75,0.09950668509186103,3.580471677262396e-09,0.00012812172874715022,0.00014202035103656345,0.0010566218631477622,93,128,129,128,,3.6154548271859086e-09,5.485215865427576e-10,7.144580271520475e-10,1.367751463540593e-10,3.9086428178576225e-10,3.3034395245936738e-09,3.303289464440026e-09,3.3033532563666148e-09,3.303240237849747e-09,7.516175643155768e-10,7.16908443324739e-10,3.897347570554498e-10,2.5575580335818655e-09,6.792239195613781e-11,3.052050230269231e-09,2.127240423035862e-12,3.160743242795885e-09,1.5191463577156741e-12,3.37112862020189e-09,1.2426137177930628e-10,3.396775445098547e-09,4.5785640928827585e-11,3.3241071604381267e-09,2.6194759492666553e-12,3.2919121207436192e-09,0.0025562970322747453,0.0040658063193805116,0.004061361504008265,0.00021320226369425654,3.605106830596924,779.2382202148438,0.00023165671290503932,0.003524717163492806,0.002902198397466044,0.009663939470633784,7.580739475088194e-05,7.160902500152588,21.1774845123291,8.477017227654628e-05,0.0011635664039820787,0.001103279601255415,0.006355906115874038,4.8136960685951635e-05,6.513489723205566,33.073646545410156,2.5906094640424643e-05,0.00016246403107666356,0.00013733099472898984,0.0052192491757307915,2.1709083739551716e-06,8.182523727416992,23.63412857055664,3.1266554837886076e-06,3.88884696084935e-05,3.3883680177933786e-05,0.004624397693353816,7.108439490366436e-07,10.999448776245117,25.233280181884766,6.309220848950649e-07,0.000505100274689702,0.0005301146612672798,0.004445327501978555,6.77606112731155e-06,10.600218772888184,26.174297332763672,7.3921055800082165e-06,0.00039025141671477,0.0004403367051123985,0.004282403466872409,3.848499090963742e-06,11.44443130493164,23.14698028564453,3.429214636841229e-06,0.00029809484350710785,0.0002037183302833267,0.005203328280445027,2.700520553844399e-06,15.716611862182617,21.932926177978516,8.538927981385546e-07
synthetic_niah_128,niah_single_1,disagreement_calibration,64,mechanism_disagreement_pool_v1,32,32,physical_delete_low_aor_53,low_aor,53,2,True,physical_delete_low_v_ridge_74,physical_delete_high_key_query_75,0.09950668509186103,5.699593846587736e-09,0.00016654209394862443,0.00017740512276170884,0.0009419070291961616,93,128,129,128,,5.681250847831875e-09,8.123420969422234e-10,7.78886173420169e-10,5.1316539430827854e-11,2.707440394742639e-11,6.243483770769823e-09,6.243378629645812e-09,6.243202223065971e-09,6.243267444055726e-09,1.1049822342788807e-10,9.6525126437589e-11,1.6884912217210277e-11,2.7310166856692052e-09,3.0733467899881386e-11,2.869512612896896e-09,3.4965534048494966e-12,2.6504488403738102e-09,8.182741711739923e-13,3.6568295566044668e-09,1.0178998109776073e-10,3.973193074903908e-09,2.1352493117968667e-11,5.580394798979313e-09,7.059422879298e-10,6.2137931353435785e-09,0.0010468638092278194,0.0016278666744841037,0.0016171914755265782,0.00013020822370890528,3.605106830596924,779.2382202148438,9.275066573168765e-05,0.0005561856645811178,0.0005227288450441284,0.008342660330967396,2.0056433641002513e-05,6.373022556304932,21.144065856933594,1.5268361490034653e-05,0.0011520111008717618,0.0010101582338151182,0.005350000403418726,4.176885340712033e-05,5.876001358032227,32.80126953125,2.371951296592525e-05,0.00022681077919933562,0.0001976662777655871,0.004582006540229424,2.223771616627346e-06,9.062994956970215,23.056087493896484,4.500326765676526e-06,2.651662189228607e-05,2.3296168558680555e-05,0.003930580204258888,6.47393562758225e-07,10.382494926452637,21.182464599609375,4.337801313176566e-07,0.0006070167969957428,0.0005859334901102941,0.004061647511273477,1.2686899026448373e-05,10.19506549835205,25.091327667236328,8.17046299267357e-06,0.0003419060241222086,0.0003606629920793844,0.004025149787967706,6.047140686860075e-06,10.459402084350586,22.025009155273438,2.8087388515338034e-06,0.0034268162004702785,0.0033313550716360806,0.006801290356519429,4.675323725678027e-05,16.615402221679688,19.63365936279297,1.3963496067124478e-05
synthetic_niah_128,niah_single_1,disagreement_calibration,64,mechanism_disagreement_pool_v1,32,32,physical_delete_median_attention_39,median_attention,39,0,False,physical_delete_low_v_ridge_74,physical_delete_high_key_query_75,0.09950668509186103,2.8683452795341853e-08,0.001058665382284331,0.0007599750516480602,0.004754299944898881,93,128,129,128,,2.8674021103877506e-08,2.2232414463113176e-08,1.4450523463912128e-10,3.534349401052345e-10,2.2355493381813024e-08,2.072758332768091e-08,2.072725684413043e-08,2.072729961118308e-08,2.0727063369325094e-08,1.241936121763274e-10,1.1895249561225255e-10,2.438613698320602e-08,2.513122620447075e-08,8.973804748154227e-11,2.1649802862459914e-08,1.268033236251752e-10,1.866302423465528e-08,7.40128243186686e-12,1.863857097088363e-08,7.442761215102034e-10,2.1928118082040528e-08,2.357278608159917e-10,1.9410173119948897e-08,4.649792907092591e-11,2.0676929858719594e-08,0.0014430937632788484,0.0024294740166860185,0.002423509314563876,0.00014365572133101523,3.605106830596924,779.2382202148438,0.00013842370260259656,0.03017777040338301,0.025040677030501047,0.0256091897986288,0.00041831156704574823,7.286750793457031,19.29550552368164,0.0007314119212698534,0.0016946583528183996,0.0015201825549907195,0.017496527300231244,5.440790482680313e-05,6.289351463317871,32.934669494628906,3.569538772900323e-05,0.001439846285914385,0.0012444428936728895,0.013873128046263351,2.0028915969305672e-05,8.476134300231934,21.070566177368164,2.8332600411455006e-05,0.0003095733507736443,0.0002668919432373958,0.011295377044028776,4.8691231313569006e-06,10.873527526855469,22.539539337158203,4.969590681554512e-06,0.0016109584030858828,0.0015412752175479553,0.01100931549413792,2.5658564482000656e-05,10.26714038848877,24.328657150268555,2.14920845779442e-05,0.0009257003203658022,0.0010037645168275225,0.010565795106720796,1.4422633284993935e-05,9.320323944091797,20.842853546142578,7.817027136468631e-06,0.0010642557716217201,0.0008707254987069072,0.012652402655362216,1.751176932884846e-05,15.69945240020752,19.198505401611328,3.649677628259461e-06
synthetic_niah_128,niah_single_1,disagreement_calibration,64,mechanism_disagreement_pool_v1,32,32,physical_delete_high_random_21,high_random,21,0,False,physical_delete_low_v_ridge_74,physical_delete_high_key_query_75,0.09950668509186103,4.7783012811994995e-08,0.0003727087544144124,0.00039764018396885436,0.002454539554921552,93,128,129,128,,4.765077862701312e-08,1.4339111671582896e-08,9.555727347291872e-09,6.700295248860595e-10,1.1039757031310457e-09,5.712700227716714e-08,5.712891655187682e-08,5.71261704389525e-08,5.7127312640476154e-08,1.2663199555950412e-09,1.285966973604245e-09,1.974791956933327e-12,2.5000156959577694e-09,5.2451519942069965e-12,3.065300169312712e-09,5.587502923908152e-11,3.014431174456353e-09,3.824096084782518e-10,3.915658500131686e-09,1.7559854019465988e-09,1.0374399033289165e-08,6.703721431836586e-10,3.6021864507933325e-08,9.017094529129628e-09,5.7111033928482314e-08,0.005531468841935803,0.008369452890116482,0.00837263684070613,0.00013994582695886493,5.808436393737793,776.9461059570312,0.00047686480688863156,0.0003125299320372404,0.000332118520098812,0.007928456226699385,5.224374035606161e-06,6.7645440101623535,23.029098510742188,9.70083375057659e-06,0.0002130794678450609,0.00021161628926407821,0.005072950301091588,6.769690571672982e-06,6.800115585327148,34.511775970458984,4.968959464937611e-06,0.0009252982607287883,0.0007986491246049942,0.005312960364353123,3.1455445423489437e-05,6.546737194061279,20.6613712310791,1.8183081466765573e-05,0.0014867418010494223,0.0013772157595170012,0.005446891783996099,1.0366075912315864e-05,11.035676956176758,19.33269691467285,2.564408097886234e-05,0.002422240506514372,0.002351691493285727,0.0061958513070603394,4.0044305933406577e-05,11.35198974609375,25.189594268798828,3.2792814611875866e-05,0.0016692555208388206,0.0016011852399177263,0.012375236351709333,3.9167902286862954e-05,11.950227737426758,21.709720611572266,1.2469566577736101e-05,0.009450057889309802,0.010127716773174516,0.017911930722237228,7.048780389595777e-05,22.016286849975586,18.77069854736328,4.245069357368748e-05
synthetic_niah_128,niah_single_1,disagreement_calibration,64,mechanism_disagreement_pool_v1,32,32,physical_delete_median_key_query_49,median_key_query,49,1,True,physical_delete_low_v_ridge_74,physical_delete_high_key_query_75,0.09950668509186103,7.19277441295799e-08,0.000790135522143291,0.0008567619832155855,0.0032806749100692117,93,128,129,128,,7.169771202089614e-08,4.8904721997399236e-08,5.21741285401786e-08,1.9139257047067877e-10,2.0275151816503557e-10,6.908705974551654e-08,6.908454393665268e-08,6.908628319674226e-08,6.908434712437999e-08,6.689160583065227e-11,7.321350663659276e-11,2.954568351675543e-11,1.8288396611754239e-10,3.006399185577969e-11,2.705977264630848e-10,3.4081787049063876e-10,9.284343507172537e-10,2.740087192965363e-11,2.4767530228862283e-09,1.300190158433641e-09,4.455892367106665e-08,1.6201912245839984e-10,6.175980679015561e-08,5.262720388681452e-08,6.91686314783512e-08,0.0008015987374549898,0.0011553176352121692,0.0011515025753501044,2.9082757464493625e-05,4.63233757019043,778.4901123046875,6.582632440181092e-05,0.0013410496790674934,0.001313764108726303,0.003208416994655602,1.9979030184913427e-05,7.687167167663574,20.42430305480957,3.8373672153051005e-05,0.0008348567844477425,0.0007560399212358705,0.0020887080584185607,2.488063182681799e-05,6.831480026245117,34.082969665527344,1.7752564018394627e-05,0.001734442764971687,0.0013969478488579173,0.002325458925109722,2.001710163312964e-05,8.657295227050781,21.577865600585938,3.180472595292643e-05,0.00047926441000491795,0.0004240198367011641,0.0033359036645361382,7.781659405736718e-06,10.949792861938477,20.3896484375,7.895348970463483e-06,0.0019828914270178326,0.0017703463367170756,0.008290290118677166,3.663089592009783e-05,10.207416534423828,23.490589141845703,2.4686332958437535e-05,0.0012983254082479189,0.0012568275922570026,0.010449297153357602,2.096397838613484e-05,11.312501907348633,20.18259048461914,9.787809022764747e-06,0.022591568435388305,0.024036253596259015,0.028622509946462173,8.75501791597344e-05,33.607662200927734,17.99798583984375,0.00010074883203456789
