sample_id,task,stage,target_anchor,candidate_pool_variant,history_start_anchor,history_length,candidate_id,candidate_source,deleted_position,candidate_raw_rank,candidate_deduplicated,generator_action_argmin_candidate_id,generator_dense_argmin_candidate_id,generator_predicted_normalized_regret,exact_physical_kl,action_only_risk,adjacent_only_risk,dense_actual_boundary_energy,eligible_count,cache_length_prequery,cache_length_baseline,cache_length_candidate,candidate_replay_max_abs_error,multi_all_endpoint_risk,multi_uniform8_endpoint_risk,multi_inherited3_endpoint_risk,multi_pair_endpoint_risk,multi_three_endpoint_risk,probe_b27_path_k1_risk,theory_b1_risk,probe_b1_risk,theory_b5_risk,probe_b5_risk,theory_b8_risk,probe_b8_risk,theory_b11_risk,probe_b11_risk,theory_b15_risk,probe_b15_risk,theory_b19_risk,probe_b19_risk,theory_b23_risk,probe_b23_risk,theory_b27_risk,probe_b27_risk,b1_theory_u_norm,b1_local_r_norm,b1_actual_boundary_norm,b1_deleted_attention_mass_mean,b1_deleted_value_norm,b1_deleted_key_norm,b1_action_state_ratio,b5_theory_u_norm,b5_local_r_norm,b5_actual_boundary_norm,b5_deleted_attention_mass_mean,b5_deleted_value_norm,b5_deleted_key_norm,b5_action_state_ratio,b8_theory_u_norm,b8_local_r_norm,b8_actual_boundary_norm,b8_deleted_attention_mass_mean,b8_deleted_value_norm,b8_deleted_key_norm,b8_action_state_ratio,b11_theory_u_norm,b11_local_r_norm,b11_actual_boundary_norm,b11_deleted_attention_mass_mean,b11_deleted_value_norm,b11_deleted_key_norm,b11_action_state_ratio,b15_theory_u_norm,b15_local_r_norm,b15_actual_boundary_norm,b15_deleted_attention_mass_mean,b15_deleted_value_norm,b15_deleted_key_norm,b15_action_state_ratio,b19_theory_u_norm,b19_local_r_norm,b19_actual_boundary_norm,b19_deleted_attention_mass_mean,b19_deleted_value_norm,b19_deleted_key_norm,b19_action_state_ratio,b23_theory_u_norm,b23_local_r_norm,b23_actual_boundary_norm,b23_deleted_attention_mass_mean,b23_deleted_value_norm,b23_deleted_key_norm,b23_action_state_ratio,b27_theory_u_norm,b27_local_r_norm,b27_actual_boundary_norm,b27_deleted_attention_mass_mean,b27_deleted_value_norm,b27_deleted_key_norm,b27_action_state_ratio
gov_report:130,gov_report,disagreement_formal,64,mechanism_disagreement_pool_v1,32,32,physical_delete_low_aor_30,low_aor,30,2,True,physical_delete_median_v_ridge_18,physical_delete_low_aor_30,0.4279453586210493,1.1741908877740744e-09,0.0036257140700542007,0.0032809855740678654,0.016674438411159922,93,128,129,128,0.0,1.1736117671766405e-09,1.6774520355801161e-10,1.1016803934424988e-10,5.4981392564797917e-11,4.538753267746654e-11,1.6289746641799009e-09,4.51550111081269e-13,6.59999380916808e-13,1.4629506138828092e-12,2.5169361750440186e-10,1.2247145636154659e-11,4.214768242587795e-10,1.424166017253095e-14,4.093368946855536e-10,6.327754358028793e-14,3.969019990475267e-10,4.5443684838092605e-12,3.7780830442427336e-10,4.1538991092215166e-11,8.678326274041375e-10,1.1277724796670573e-10,1.6323075085760512e-09,0.00034831481396803464,0.0005932888168829689,0.0005974000150812174,3.811555143329315e-05,3.5796589851379395,779.8387451171875,2.7633433418635123e-05,0.0015740349319571178,0.001508101653068503,0.01783208092054633,5.604199759545736e-05,5.560302734375,18.34650230407715,3.660854928404499e-05,0.0015372367267381239,0.0016842136495067892,0.018514936085918747,3.6358251236379147e-05,6.240652084350586,33.87269592285156,3.1909515857183415e-05,0.00011282794767264215,0.00012048888676160862,0.016823340710888163,2.732175744313281e-06,7.970746994018555,19.780250549316406,2.4238208344623063e-06,1.15368453519698e-05,1.4640750600767012e-05,0.015179496608068185,1.5811518494501797e-07,9.996024131774902,19.334386825561523,2.4137585426312354e-07,0.001230975547517593,0.001137463971674629,0.013042510154836531,2.3687005523242988e-05,8.231061935424805,22.252643585205078,1.5905731929989152e-05,0.006788371632597902,0.006919290938180492,0.0286484632522078,0.0001334598782705143,8.666402816772461,17.52627182006836,5.3482534997789384e-05,0.01396581061466056,0.014773163299503483,0.049372168543236325,0.00043584953527897596,10.527913093566895,15.809442520141602,5.678262712532985e-05
gov_report:130,gov_report,disagreement_formal,64,mechanism_disagreement_pool_v1,32,32,physical_delete_median_v_ridge_18,median_v_ridge,18,0,False,physical_delete_median_v_ridge_18,physical_delete_low_aor_30,0.4279453586210493,1.9540629224367467e-08,0.002469983603732577,0.0024632471161285543,0.041858247773881335,93,128,129,128,,1.9531520637168224e-08,1.0530654048270891e-11,6.439459547678103e-12,8.679756811746253e-12,3.518529895106334e-12,1.8932284596095782e-08,1.8403484949020417e-12,1.973127671737862e-12,3.1687659600397566e-12,7.706134562418402e-09,7.887941921756442e-12,6.2315178266862835e-09,9.383872962541466e-14,6.156913870619343e-09,4.895605725739751e-15,6.044018436902807e-09,2.0636738333500725e-13,1.8244645614070245e-08,6.13175015185216e-14,1.6202033877076374e-08,1.5372413290340742e-12,1.8914557113539806e-08,0.0007370450836175081,0.0012735512025921325,0.0012756113265325333,6.855500396341085e-05,3.1908457279205322,779.73486328125,5.931780839380698e-05,0.0019497889837335669,0.001781599065413435,0.02525703284801282,4.11593027820345e-05,7.107852935791016,17.724145889282227,4.324758683069598e-05,0.002641646771182654,0.003411747711724381,0.027022294124438986,7.330771768465638e-05,5.491649627685547,33.94053649902344,6.46397906464298e-05,0.0002232706611337749,0.0002775106849561761,0.025916684244271154,2.913603339038673e-06,10.26175308227539,19.81529998779297,5.582557844637727e-06,5.831001758714296e-06,8.926388884271762e-06,0.02254374678672785,2.778668850567101e-08,10.835468292236328,21.86777114868164,1.471655928838149e-07,0.0002260371078275933,0.00020897015620413836,0.02844065727041987,1.5068854963828926e-06,11.225141525268555,23.026330947875977,2.9221350027091344e-06,0.0002507482975147449,0.00024889981437717514,0.04070443046342409,2.3991156012925785e-06,8.901174545288086,19.854877471923828,1.9238666436059764e-06,0.0013207299303541983,0.0014579608688322727,0.07871281399946191,1.4933990314602852e-05,15.558337211608887,16.348405838012695,5.603867411457321e-06
gov_report:130,gov_report,disagreement_formal,64,mechanism_disagreement_pool_v1,32,32,physical_delete_low_age_4,low_age,4,0,False,physical_delete_median_v_ridge_18,physical_delete_low_aor_30,0.4279453586210493,1.0466984527165174e-08,0.00252704255251442,0.0025314449521832206,0.022168248711608617,93,128,129,128,,1.0437966983547354e-08,3.535638607290803e-10,1.6854608134179212e-10,3.771267558988306e-11,1.581690393888301e-12,1.0477073395514724e-08,1.151372548505007e-11,1.2411433853341808e-11,2.222776870362975e-12,5.603080774963731e-10,4.1482592759924824e-11,3.646794763420181e-10,7.810656998334273e-13,3.835734748384628e-10,3.274857148192959e-14,4.067753984284589e-10,1.1899867467820202e-12,7.126978366159354e-09,3.0049296598512655e-13,7.44994361355735e-09,1.1389156517415641e-10,1.0456024220541842e-08,0.001654723471561322,0.002568633521380376,0.002571202917887777,0.00019573334429878742,3.5669851303100586,778.8583984375,0.0001196384650613435,0.001058335524726854,0.0010163113638023797,0.019483912187140875,2.873296216421295e-05,7.620412826538086,18.461536407470703,2.467054165347062e-05,0.002283512954076416,0.0030836697404974986,0.019558956032974518,6.681821105303243e-05,6.296531677246094,33.97175979614258,5.842394669556141e-05,0.0009257245117519491,0.0009496920516563008,0.018197750374553994,1.5183679352048784e-05,8.479736328125,18.977916717529297,1.910452858347135e-05,5.485448956049377e-06,8.394980535651132e-06,0.01630355071675128,6.9619900955331104e-09,9.230497360229492,19.743364334106445,1.3840448851091886e-07,0.0005076775909031598,0.00047940804537524866,0.021156290575026288,4.704029834101675e-06,10.128425598144531,23.026649475097656,6.703804291570129e-06,0.000571383089856063,0.0005718828326892185,0.02597267602171174,8.640769010526128e-06,11.252368927001953,19.28680992126465,4.420358081080911e-06,0.009996785039835634,0.010884346192541848,0.046858918950110705,0.00014016474597156048,19.834800720214844,15.525497436523438,4.183543895266354e-05
gov_report:130,gov_report,disagreement_formal,64,mechanism_disagreement_pool_v1,32,32,physical_delete_median_value_norm_26,median_value_norm,26,0,False,physical_delete_median_v_ridge_18,physical_delete_low_aor_30,0.4279453586210493,1.3005766725291101e-08,0.004877938889423895,0.005514203416313647,0.11377195685848858,93,128,129,128,,1.2884971421009388e-08,2.6466999732517393e-09,5.605793027095996e-12,2.4719048713382596e-12,2.367855493829673e-09,1.2544921364428397e-08,7.93924294830559e-13,9.566137196810397e-13,2.3432923372104705e-09,9.696565717032257e-09,2.033438769885507e-12,1.813024440360432e-08,1.1833730972972663e-13,1.805739620956095e-08,3.0897921157732538e-15,1.957934090359337e-08,6.217443494407309e-12,1.1682022785795468e-08,7.887437879753109e-13,1.2021914739188427e-08,6.189399790873202e-12,1.2546935311568353e-08,0.0008320344050868563,0.0014359991136134837,0.0014385454927124456,3.7595720641547814e-05,4.132384300231934,778.5572509765625,6.68840955131045e-05,0.023514442360555412,0.02275569989213737,0.07583873870339615,0.0004741393495351076,7.8527116775512695,18.288776397705078,0.0005523852847049484,0.0017614324144889803,0.0021374407366952816,0.0685554603353988,5.845752821187489e-05,5.813109397888184,33.76340103149414,4.0496464983133926e-05,0.000448431442111619,0.0005291960349185512,0.05669008787062788,1.1945433470827993e-05,6.969969749450684,17.15043830871582,1.064559902099723e-05,9.311846230376262e-06,1.2637363754354784e-05,0.045518088715436035,1.7063224788671505e-07,8.767557144165039,19.129810333251953,2.0834686383370365e-07,0.001272135529858324,0.001188055015866343,0.050984330784756955,1.9683751816046424e-05,9.410560607910156,21.551130294799805,1.661317199579356e-05,0.0007233299783829779,0.0007151236276004608,0.06197637581544996,7.025047580100363e-06,14.360668182373047,19.97494888305664,5.5275352319475e-06,0.0036630630976540787,0.00404092127149609,0.09744096371992335,2.022430817305576e-05,31.454761505126953,16.219396591186523,1.5531820853147143e-05
gov_report:130,gov_report,disagreement_formal,64,mechanism_disagreement_pool_v1,32,32,physical_delete_median_aov_49,median_aov,49,0,False,physical_delete_median_v_ridge_18,physical_delete_low_aor_30,0.4279453586210493,3.565319530024531e-08,0.06115411416473451,0.0634514659132541,0.16400901202267543,93,128,129,128,,3.5509229200063505e-08,9.94358852323495e-09,4.988186790282353e-09,1.2578969466438005e-09,1.5487697265155034e-09,2.601673010502527e-08,6.91535061294743e-13,4.588130793408095e-13,2.7485900967373717e-10,1.4036851970004076e-09,2.9306668879000314e-11,2.2268647875595814e-09,1.85108095682105e-10,2.2266726473726028e-09,1.543019047030226e-12,2.4396054769953385e-09,1.3438410340130258e-09,2.56096980378711e-09,1.3475397562522866e-09,1.4331898202553e-08,4.964281073503803e-09,2.603424656003804e-08,0.00028050452195486344,0.0004442917674735322,0.0004463080456395377,3.049571387236938e-05,3.605106830596924,779.23828125,2.0693643004144758e-05,0.009628020264008986,0.010467358072037193,0.03545003382190125,0.00025323309819214046,6.299877643585205,16.88085174560547,0.00025409082542562125,0.007885965190302982,0.009640613012268078,0.030482772158819695,0.0001740066072670743,5.822091102600098,33.39628982543945,0.00018265336697515996,0.014365148562337133,0.01554670900646677,0.03527935522172833,0.0002970103232655674,8.586230278015137,17.87775993347168,0.000312746164480322,0.0008613524077689313,0.000905919786169314,0.03418984374939492,1.54735262185568e-05,8.752012252807617,20.694915771484375,1.4935515824511663e-05,0.02017718370446437,0.019467880849459093,0.04468806429987105,0.0004039023770019412,8.776657104492188,22.028846740722656,0.0002722291885698876,0.03768584226905455,0.038446087287041554,0.07690140978028087,0.0007246255991049111,8.43526840209961,18.759531021118164,0.0002971683409800319,0.12202022756150456,0.13078525994851614,0.180972916071278,0.0028221954125910997,13.407989501953125,15.673142433166504,0.0005026906220819696
gov_report:130,gov_report,disagreement_formal,64,mechanism_disagreement_pool_v1,32,32,physical_delete_median_key_query_59,median_key_query,59,0,False,physical_delete_median_v_ridge_18,physical_delete_low_aor_30,0.4279453586210493,3.7979286967904473e-08,0.07989346031448784,0.08355126512224913,0.4092698489911901,93,128,129,128,,3.7795793311990365e-08,3.119398881548141e-09,9.025697067334967e-10,8.437058568660397e-11,7.445350567447803e-10,3.19858344630288e-08,1.1653447449044391e-11,1.131382320189672e-11,4.6415384034426806e-10,4.936294769974012e-10,1.130171961039872e-11,2.4638501109790243e-09,1.0147921745249442e-10,2.96221821369558e-09,8.143558313639368e-12,5.3114644866804114e-09,9.921992328320398e-11,1.7471330070340386e-08,1.132504940977201e-10,3.2923463414704176e-08,8.561085159141421e-10,3.2009329881516646e-08,0.0011696738425187858,0.0018160252996424256,0.0018160062622395237,5.75782178202644e-05,4.248305797576904,778.1927490234375,8.458446000697984e-05,0.016787046882962006,0.017775625124197097,0.019770688720191595,0.00023410974245052785,7.804060935974121,17.12673568725586,0.00043149601161820294,0.005856479858498995,0.006518113733672713,0.06362894239741781,0.0001631542108952999,7.482332706451416,33.727806091308594,0.00012349374653534178,0.012453345517753442,0.011317878829185954,0.0670343981471898,0.00026778454775922,8.26430892944336,18.226154327392578,0.0002276766865841904,0.004270504230766489,0.004188020531673947,0.06537976153458662,0.00010175442002946511,8.100359916687012,18.278125762939453,6.904612072630623e-05,0.010644751110049895,0.010011294747708831,0.060449952850972655,0.00018010208441410214,9.540407180786133,21.432764053344727,0.000139992979553215,0.006495264347384277,0.007004578907340332,0.10499139386491463,6.323831621557474e-05,11.647623062133789,19.850383758544922,5.414176682316497e-05,0.051164376320251885,0.054624290725319935,0.24722225120933178,0.0001784943015081808,37.69098663330078,17.686752319335938,0.00020995576027685973
gov_report:130,gov_report,disagreement_formal,64,mechanism_disagreement_pool_v1,32,32,physical_delete_median_age_50,median_age,50,0,False,physical_delete_median_v_ridge_18,physical_delete_low_aor_30,0.4279453586210493,4.062881470463464e-08,0.12321786412229531,0.10437310399879046,0.4263144654990666,93,128,129,128,,4.045841868821894e-08,1.1276559742704313e-08,5.757847980709667e-09,4.522498035955489e-09,2.993934684080781e-09,3.602153611495374e-08,1.5600992877803013e-12,1.6803500113047117e-12,6.618076601799119e-11,3.5533063103413083e-10,9.231994087746543e-11,5.192789404871334e-10,9.105243956335464e-12,6.677062036069297e-10,3.881216543334071e-12,6.787333499974151e-10,2.4703925670819283e-09,3.4961312548176785e-09,3.796031641467762e-09,2.4799729688461107e-08,5.566499857892884e-09,3.6031565464211535e-08,0.0004375661540336366,0.000829893374604139,0.0008297700752437106,2.0037350623169914e-05,3.3390953540802,778.583251953125,3.8653692196955025e-05,0.013157587871781022,0.013573297491562369,0.022706506397249228,0.0003190952120348811,7.7353363037109375,17.255962371826172,0.00032948623135306283,0.01057041842243322,0.013033217206180388,0.02980977955037668,0.00022903211356606334,6.405195236206055,33.72246170043945,0.0002469304599404699,0.0037598223878615024,0.0036911178826149267,0.025907212109830893,8.82258391357027e-05,7.45365571975708,18.1750431060791,7.425256110166927e-05,0.0009589006869194094,0.0009702379548368355,0.02444384806353227,1.7925856809597462e-05,8.174888610839844,19.007633209228516,1.599590223024344e-05,0.05868838622040829,0.05338464396080793,0.0578801720566333,0.0011043098056688905,8.125591278076172,21.871837615966797,0.0007465043791834632,0.04927749169388875,0.04950780855197078,0.15700369108893697,0.0010873069986701012,7.469052791595459,17.71571922302246,0.00038266971676738083,0.11179578776562066,0.11800774008009736,0.2865644442321364,0.0026808492839336395,12.326518058776855,16.38677406311035,0.0004535785171410256
gov_report:130,gov_report,disagreement_formal,64,mechanism_disagreement_pool_v1,32,32,physical_delete_median_aor_31,median_aor,31,3,True,physical_delete_median_v_ridge_18,physical_delete_low_aor_30,0.4279453586210493,4.44454357796715e-08,0.04804928934804388,0.04950489222251622,0.6944962882553638,93,128,129,128,,4.407139883313646e-08,3.50975743643836e-09,1.0494078870295708e-10,5.114688950329551e-09,4.49416469698204e-09,5.5658448119804544e-08,6.876054813813002e-12,6.608117922724635e-12,8.736651698862836e-09,2.610681904982408e-08,1.230025583859443e-10,2.35264621085671e-08,6.14044105086675e-11,2.1117636084514956e-08,4.392673541948842e-14,1.8967595629452657e-08,1.3021704272088245e-10,4.1521418295552585e-08,4.502746266265789e-09,4.447804974189377e-08,1.0506975875276352e-10,5.560549055334138e-08,0.001454472788923755,0.002549400365834399,0.0025492232033307457,4.159741729381494e-05,4.892507553100586,778.4281616210938,0.00011874264820438285,0.05206501876240803,0.058162454987083896,0.08685173182295414,0.0008832989260554314,7.521025657653809,15.648252487182617,0.0014118697473365822,0.012808332807145075,0.015274346217806942,0.1078697375971139,0.00036235430161468685,7.083683967590332,33.70648956298828,0.0002893914278559321,0.0038359994777159992,0.00404907930708112,0.10918977475736434,7.995937630767003e-05,8.735462188720703,16.19696044921875,8.145351034997304e-05,0.00016360195008174291,0.00018985235391132718,0.09131498507041401,3.1974770990927937e-06,8.11962604522705,16.494686126708984,3.130015349541621e-06,0.008987505933066502,0.008611224665228918,0.10640735263761905,0.00018090543744619936,7.627535343170166,20.111263275146484,0.00012041509403800382,0.057322306985995164,0.05713571005172726,0.17928597028827642,0.0005067232996225357,12.162424087524414,17.11126708984375,0.0004416294443702924,0.01582388157380972,0.01681263071331751,0.3267370015435856,8.374942262889817e-05,37.320350646972656,14.294720649719238,6.462159264307749e-05
gov_report:131,gov_report,disagreement_formal,64,mechanism_disagreement_pool_v1,32,32,physical_delete_median_attention_46,median_attention,46,0,False,physical_delete_median_aov_42,physical_delete_median_attention_46,0.35611596736001716,2.016729058680226e-05,0.20844263653258802,0.24345357490967762,6.65613920718639,93,128,129,128,0.0,2.0257827216986783e-05,3.97147422695704e-07,1.0869699763099076e-07,7.925067573778024e-08,1.439260381658154e-07,1.9883218321334995e-05,2.1688982193222817e-08,2.1682255528661896e-08,3.1301449361905505e-08,5.84044384600304e-07,4.645728590466449e-08,2.743346964517051e-06,5.493443404037496e-09,3.402587773695823e-06,8.485127092674878e-09,4.895379043148526e-06,6.5357343226829065e-09,1.8163879989188854e-05,1.1273272882105691e-07,1.900689177641499e-05,6.21076769291817e-08,1.988624171234352e-05,0.007585731026706342,0.00976469226022746,0.009764328468405277,0.0003950750397052616,3.7635650634765625,779.04443359375,0.00048135914235474436,0.02342282972003445,0.022534719504525545,0.05446231367161814,0.0003204431268386543,7.7356367111206055,15.730171203613281,0.0005034893143558922,0.014630775812896764,0.01518544986103363,0.06047530851398697,0.00040281983092427254,5.685397148132324,33.06001663208008,0.00029935182962789286,0.00923961247161007,0.008536200516949732,0.05078725356147799,0.00022361935407388955,9.160528182983398,17.093460083007812,0.0001673263186153472,0.013507499724135064,0.010918375696226518,0.05628149694780215,0.00039998735883273184,9.707183837890625,18.094188690185547,0.00017904773922619598,0.006782965286727992,0.006229161285157958,0.4929588298385046,0.0002376341726630926,7.233807563781738,20.285686492919922,8.399113331862752e-05,0.029200970554763256,0.028171616867729208,0.5921683450532809,0.00039608843508176506,9.11266803741455,17.211244583129883,0.00020492817349784665,0.03608907553104417,0.032737299314439666,0.959366924213089,0.0009339835960417986,11.473134994506836,12.63625717163086,0.00011994397297341044
gov_report:131,gov_report,disagreement_formal,64,mechanism_disagreement_pool_v1,32,32,physical_delete_median_aov_42,median_aov,42,0,False,physical_delete_median_aov_42,physical_delete_median_attention_46,0.35611596736001716,7.860556891685735e-05,0.19782866157576198,0.1724658779979163,3.293132096242969,93,128,129,128,,7.816971535109303e-05,7.931388504554837e-07,4.90291120003501e-07,6.410863643016519e-08,1.973009126489091e-07,7.679931266923274e-05,1.0662030947872507e-07,1.0630022684079954e-07,1.4764488147191142e-07,2.543410364927131e-06,6.911033741030574e-08,1.3180724120383886e-05,1.45026974664284e-08,1.3007985705406396e-05,2.9536028942907895e-08,1.1861832028227186e-05,3.780813624267129e-09,7.850826639077709e-05,1.25218305461178e-09,7.934278527896668e-05,5.180987311364637e-07,7.679618866770176e-05,0.016181951747818845,0.020172302777741336,0.02017149508427712,0.0008269026875495911,3.2317402362823486,778.4625244140625,0.00099441150889763,0.0545002067967913,0.0500626013942115,0.1461112495096814,0.0009926041821017861,5.779730796813965,16.66783905029297,0.0011185399865208832,0.019212367321354555,0.017700279643523543,0.23449222535292055,0.0006665238179266453,5.249091148376465,34.104278564453125,0.00034892684409768677,0.011323239517710108,0.011125447847794914,0.18843434243275534,0.0001311064843321219,7.64907169342041,16.874675750732422,0.00021808065867503365,0.020186236969489076,0.018221547292588205,0.17926665375037837,0.00023589229385834187,9.056468963623047,17.78205108642578,0.0002988106416844299,0.004862568233867196,0.004382665219113427,0.3065909560904788,7.09746964275837e-05,8.724205017089844,20.557289123535156,5.909383332015192e-05,0.0025880849096620038,0.002654846016269646,0.4111982842558488,4.887218528892845e-05,8.562156677246094,17.727394104003906,1.931208803479751e-05,0.1474418418963745,0.07717107481044913,0.6411184036671369,0.0013195566134527326,11.419251441955566,13.772653579711914,0.000282741872580517
