accuracy,avg_evidence_recall,avg_official_score,avg_ppl,avg_primary_score,avg_tokens_per_second,budget,contains_ground_truth,method,model_name,n,official_accuracy
1.0,1.0,100.0,3.0207322451180096,100.0,31.649221066252736,128,1.0,full,mlx-community/Qwen2.5-1.5B-Instruct-4bit,2,1.0
0.0,0.5798580301685892,0.0,4.271603982058042,0.0,83.97707128152013,128,0.0,keydiff,mlx-community/Qwen2.5-1.5B-Instruct-4bit,2,0.0
0.0,0.6445208518189885,0.0,10.913064930025188,0.0,84.4119910897225,128,0.0,knorm,mlx-community/Qwen2.5-1.5B-Instruct-4bit,2,0.0
0.0,0.003955930198166223,0.0,30.731369633464457,0.0,85.32328407661976,128,0.0,sink_recent_random,mlx-community/Qwen2.5-1.5B-Instruct-4bit,2,0.0
0.0,0.05700976042590948,0.0,460.59782091258097,0.0,83.8699560131272,128,0.0,vnorml2,mlx-community/Qwen2.5-1.5B-Instruct-4bit,2,0.0
