gamma,task,layer,history_id,candidate_source,row_count,median_cosine,median_relative_l2,median_residual_norm,row_pass_fraction
0.125,niah_single_1,14,H3,random_reference,4,0.9999831628288274,0.00598706349199603,0.009570847510634518,1.0
0.125,niah_single_1,14,H3,snapkv,4,0.9999962568955434,0.0027445851080127133,0.0017922717645394673,1.0
0.125,niah_single_1,14,H3,v_ridge,4,0.9999951320056701,0.0031200976173135966,0.0012299977820919015,1.0
0.125,niah_single_1,26,H1,aor,4,0.999999313917654,0.0011723483555791023,0.0007608324065143403,1.0
0.125,niah_single_1,26,H1,aov,4,0.9999990059885697,0.0014098368117966926,0.0007907137733794126,1.0
0.125,niah_single_1,26,H1,attention_only,4,0.9999993624703418,0.001123264062546388,0.0009446277530966937,1.0
0.125,niah_single_1,26,H1,fresh_core,4,0.9999991751994165,0.001284012630043816,0.0019132146531343993,1.0
0.125,niah_single_1,26,H1,old_stale_core,4,0.9999883906530974,0.004810653910265729,0.029238278309687653,1.0
0.125,niah_single_1,26,H1,random_reference,4,0.9999814216802385,0.006170808393296384,0.040855401367309696,1.0
0.125,niah_single_1,26,H1,snapkv,4,0.9999966340299753,0.002580775999173185,0.008534359477869237,1.0
0.125,niah_single_1,26,H1,v_ridge,4,0.9999972198395841,0.002338362260009999,0.006322578051485679,1.0
0.125,niah_single_1,26,H2,aor,4,0.999999041128042,0.0013841768098604476,0.0010612646471812497,1.0
0.125,niah_single_1,26,H2,aov,4,0.9999988362124835,0.0015103570654081112,0.001011918421480768,1.0
0.125,niah_single_1,26,H2,attention_only,4,0.9999987268237159,0.0016023313319666536,0.0014845726378899826,1.0
0.125,niah_single_1,26,H2,fresh_core,4,0.999999157068214,0.0012742057870245614,0.0019536516583732546,1.0
0.125,niah_single_1,26,H2,old_stale_core,4,0.9999858965616725,0.00529788939673721,0.031480268888863,1.0
0.125,niah_single_1,26,H2,random_reference,4,0.9999763430037835,0.006961579370126288,0.04598835759371411,1.0
0.125,niah_single_1,26,H2,snapkv,4,0.9999950272299514,0.0032184199954687657,0.010350552247761035,1.0
0.125,niah_single_1,26,H2,v_ridge,4,0.999996452439105,0.0025984449712158023,0.007059052620198063,1.0
0.125,niah_single_1,26,H3,aor,4,0.9999994814732964,0.0010073169712988563,0.0006658881558364808,1.0
0.125,niah_single_1,26,H3,aov,4,0.9999993923264574,0.0010978501955857985,0.0007027991156382123,1.0
0.125,niah_single_1,26,H3,attention_only,4,0.9999993335395145,0.0011603522295843148,0.0010195254949703463,1.0
0.125,niah_single_1,26,H3,fresh_core,4,0.9999992213387642,0.0012250402090948106,0.0019277743702999946,1.0
0.125,niah_single_1,26,H3,old_stale_core,4,0.9999881307902103,0.004725627233912055,0.029989870292749365,1.0
0.125,niah_single_1,26,H3,random_reference,4,0.9999809922506042,0.006230071812095542,0.042303244793707756,1.0
0.125,niah_single_1,26,H3,snapkv,4,0.9999928160863353,0.0036915941775094016,0.013415642059968775,1.0
0.125,niah_single_1,26,H3,v_ridge,4,0.9999973896505246,0.002249306084202966,0.006233764466449259,1.0
0.25,gov_report,0,H1,aor,4,0.9997170805892099,0.024619777239147413,0.06682075082742527,1.0
0.25,gov_report,0,H1,aov,4,0.9997259768734744,0.024331925379497382,0.06766874638453248,1.0
0.25,gov_report,0,H1,attention_only,4,0.9997855848049706,0.021362974924444753,0.06299039989717244,1.0
0.25,gov_report,0,H1,fresh_core,4,0.9999324571973343,0.011835226508239064,0.026917782242764296,1.0
0.25,gov_report,0,H1,old_stale_core,4,0.999752697261789,0.023068488628753436,0.09838176183683607,1.0
0.25,gov_report,0,H1,random_reference,4,0.9997766789705208,0.022344898537133784,0.07629915797539562,1.0
0.25,gov_report,0,H1,snapkv,4,0.9996982621722293,0.02575113798593364,0.09061252375088791,1.0
0.25,gov_report,0,H1,v_ridge,4,0.9996574958580025,0.026880988693722237,0.08828362551806289,1.0
0.25,gov_report,0,H2,aor,4,0.9997170805892099,0.024619777239147413,0.06682075082742527,1.0
0.25,gov_report,0,H2,aov,4,0.9997259768734744,0.024331925379497382,0.06766874638453248,1.0
0.25,gov_report,0,H2,attention_only,4,0.9997855848049706,0.021362974924444753,0.06299039989717244,1.0
0.25,gov_report,0,H2,fresh_core,4,0.9999324571973343,0.011835226508239064,0.026917782242764296,1.0
0.25,gov_report,0,H2,old_stale_core,4,0.999752697261789,0.023068488628753436,0.09838176183683607,1.0
0.25,gov_report,0,H2,random_reference,4,0.9997766789705208,0.022344898537133784,0.07629915797539562,1.0
0.25,gov_report,0,H2,snapkv,4,0.9996982621722293,0.02575113798593364,0.09061252375088791,1.0
0.25,gov_report,0,H2,v_ridge,4,0.9996574958580025,0.026880988693722237,0.08828362551806289,1.0
0.25,gov_report,0,H3,aor,4,0.9996867236986386,0.02544113863329831,0.06922741115840665,1.0
0.25,gov_report,0,H3,aov,4,0.9996948075604681,0.02518195048537222,0.0703253161076908,1.0
0.25,gov_report,0,H3,attention_only,4,0.9997579165208947,0.0221873864324494,0.0653896599014009,1.0
0.25,gov_report,0,H3,fresh_core,4,0.9999268018648112,0.012199770960356368,0.02527684078513163,1.0
0.25,gov_report,0,H3,old_stale_core,4,0.9997387703506089,0.023498310242890043,0.10145791317251993,1.0
0.25,gov_report,0,H3,random_reference,4,0.9997712973399325,0.02240675910262574,0.07845354968410774,1.0
0.25,gov_report,0,H3,snapkv,4,0.9996759338971226,0.026246297839165295,0.09341719968158818,1.0
0.25,gov_report,0,H3,v_ridge,4,0.9996366615653703,0.027474537098767664,0.09139746525167242,1.0
0.25,gov_report,14,H1,aor,4,0.9998204425558174,0.022207967654667208,0.08493953545347033,1.0
0.25,gov_report,14,H1,aov,4,0.9998230869731497,0.022243635655042664,0.07536649386171258,1.0
0.25,gov_report,14,H1,attention_only,4,0.999838353853873,0.022450595459575524,0.07717285177527264,1.0
0.25,gov_report,14,H1,fresh_core,4,0.9888616866036151,0.17335624139470152,6.290665256858173,0.5
0.25,gov_report,14,H1,old_stale_core,4,0.9867759963593336,0.17443958900134388,5.942124888260401,0.5
0.25,gov_report,14,H1,random_reference,4,0.9878393923717579,0.16695221989599673,5.999370118360394,0.5
0.25,gov_report,14,H1,snapkv,4,0.9996108452399487,0.03519143712223728,0.1669621088383172,1.0
0.25,gov_report,14,H1,v_ridge,4,0.9874962189739303,0.17388738530863598,6.255020645788574,0.5
0.25,gov_report,14,H2,aor,4,0.9998539630343515,0.020750449222337874,0.08490749602564893,1.0
0.25,gov_report,14,H2,aov,4,0.9998573172282527,0.020737206577676283,0.07381419243620715,1.0
0.25,gov_report,14,H2,attention_only,4,0.9998759577774228,0.021316524986916482,0.08044762733882532,1.0
0.25,gov_report,14,H2,fresh_core,4,0.9868066373033022,0.1935859852627415,6.413774518639058,0.25
0.25,gov_report,14,H2,old_stale_core,4,0.9872130141129376,0.17616705292572654,5.586950874721141,0.5
0.25,gov_report,14,H2,random_reference,4,0.9888206816305269,0.16474701093421795,5.432536205277719,0.5
0.25,gov_report,14,H2,snapkv,4,0.9996434223821236,0.03568555435677312,0.17195503992971178,1.0
0.25,gov_report,14,H2,v_ridge,4,0.9840444559856052,0.2015011960593477,6.391621934142904,0.25
0.25,gov_report,14,H3,aor,4,0.9997963659732065,0.022053238118554256,0.09924507006895039,1.0
0.25,gov_report,14,H3,aov,4,0.9997988066142205,0.021996952811152472,0.08557656931366453,1.0
0.25,gov_report,14,H3,attention_only,4,0.9997959041822386,0.02282522486635557,0.09202738914442242,1.0
0.25,gov_report,14,H3,fresh_core,4,0.9893728857671975,0.18288764963308987,8.715470642748755,0.5
0.25,gov_report,14,H3,old_stale_core,4,0.9858995309714088,0.19112349947487217,7.597537239642812,0.5
0.25,gov_report,14,H3,random_reference,4,0.9877671040880684,0.17675515112999102,8.938726647187687,0.5
0.25,gov_report,14,H3,snapkv,4,0.9994738032857489,0.041187514830139646,0.19003206241647458,1.0
0.25,gov_report,14,H3,v_ridge,4,0.987991343200405,0.1778889655973197,7.859587445325867,0.5
0.25,gov_report,26,H1,aor,4,0.999982383740955,0.0060994490744215365,0.033714836914467694,1.0
0.25,gov_report,26,H1,aov,4,0.9999843933805644,0.005643666581079346,0.03382874051895463,1.0
0.25,gov_report,26,H1,attention_only,4,0.9999751987225418,0.006968591286822125,0.06525409489450332,1.0
0.25,gov_report,26,H1,fresh_core,4,0.9998762876343938,0.01633381980819202,0.3125420845104473,1.0
0.25,gov_report,26,H1,old_stale_core,4,0.9998940672886661,0.014263135120940271,0.23659208776447654,1.0
0.25,gov_report,26,H1,random_reference,4,0.9998619665427462,0.01711019520742562,0.33008027452552036,1.0
0.25,gov_report,26,H1,snapkv,4,0.999965360451941,0.008335589740664243,0.0896823671034794,1.0
0.25,gov_report,26,H1,v_ridge,4,0.9998536934668731,0.018068381063408568,0.3514137186633884,1.0
0.25,gov_report,26,H2,aor,4,0.9999834983249563,0.005837908539275365,0.032992155433586974,1.0
0.25,gov_report,26,H2,aov,4,0.9999852939509157,0.005468803066555151,0.033123221343782136,1.0
0.25,gov_report,26,H2,attention_only,4,0.9999765815783942,0.006787261455261477,0.06323803957904207,1.0
0.25,gov_report,26,H2,fresh_core,4,0.9998801160677636,0.015992589659546533,0.3037270138714294,1.0
0.25,gov_report,26,H2,old_stale_core,4,0.9998958615905469,0.014085993428273732,0.2307510810217674,1.0
0.25,gov_report,26,H2,random_reference,4,0.9998673303527212,0.016740247265981348,0.3196486282504176,1.0
0.25,gov_report,26,H2,snapkv,4,0.999966910169495,0.008143168790314834,0.08777248279463148,1.0
0.25,gov_report,26,H2,v_ridge,4,0.9998593795049016,0.017666580243204125,0.3404866379835541,1.0
0.25,gov_report,26,H3,aor,4,0.9999848405925746,0.005700413494712899,0.03686643851946408,1.0
0.25,gov_report,26,H3,aov,4,0.9999853862040344,0.005570011284887072,0.03683519027834965,1.0
0.25,gov_report,26,H3,attention_only,4,0.9999711638990398,0.00777018580006889,0.0654917353655374,1.0
0.25,gov_report,26,H3,fresh_core,4,0.999866919498547,0.01710549346645064,0.33905247157508517,1.0
0.25,gov_report,26,H3,old_stale_core,4,0.9998899565820543,0.015401283806766704,0.25289135537252816,1.0
0.25,gov_report,26,H3,random_reference,4,0.9998485792538662,0.018277961065133744,0.3622836891742137,1.0
0.25,gov_report,26,H3,snapkv,4,0.9999564881435794,0.009253572114125867,0.10724722016291309,1.0
0.25,gov_report,26,H3,v_ridge,4,0.9998371965397819,0.018925721380680986,0.38630084516027385,1.0
0.25,niah_single_1,0,H1,aor,4,0.9998018787088737,0.020990010928609366,0.048840210226163944,1.0
0.25,niah_single_1,0,H1,aov,4,0.9998033409350753,0.020941096603403406,0.04876386294567949,1.0
0.25,niah_single_1,0,H1,attention_only,4,0.9998221531476625,0.020426630835805662,0.046722068637648634,1.0
0.25,niah_single_1,0,H1,fresh_core,4,0.9997746919836417,0.02269329566063906,0.04091746944147376,1.0
0.25,niah_single_1,0,H1,old_stale_core,4,0.9996504304364222,0.027513608153503517,0.06314367055130608,1.0
0.25,niah_single_1,0,H1,random_reference,4,0.999252539703796,0.03848275935187463,0.08338309442684005,1.0
0.25,niah_single_1,0,H1,snapkv,4,0.9996912595561147,0.02552262697586863,0.052455579396932406,1.0
0.25,niah_single_1,0,H1,v_ridge,4,0.9996809203602575,0.02579332502046268,0.055822121713959665,1.0
0.25,niah_single_1,0,H2,aor,4,0.9998018787088737,0.020990010928609366,0.048840210226163944,1.0
0.25,niah_single_1,0,H2,aov,4,0.9998033409350753,0.020941096603403406,0.04876386294567949,1.0
0.25,niah_single_1,0,H2,attention_only,4,0.9998221531476625,0.020426630835805662,0.046722068637648634,1.0
0.25,niah_single_1,0,H2,fresh_core,4,0.9997746919836417,0.02269329566063906,0.04091746944147376,1.0
0.25,niah_single_1,0,H2,old_stale_core,4,0.9996504304364222,0.027513608153503517,0.06314367055130608,1.0
0.25,niah_single_1,0,H2,random_reference,4,0.999252539703796,0.03848275935187463,0.08338309442684005,1.0
0.25,niah_single_1,0,H2,snapkv,4,0.9996912595561147,0.02552262697586863,0.052455579396932406,1.0
0.25,niah_single_1,0,H2,v_ridge,4,0.9996809203602575,0.02579332502046268,0.055822121713959665,1.0
0.25,niah_single_1,0,H3,aor,4,0.999748924480601,0.022924320983188088,0.05063856668012722,1.0
0.25,niah_single_1,0,H3,aov,4,0.9997500339049092,0.022890953022158413,0.050284840490939814,1.0
0.25,niah_single_1,0,H3,attention_only,4,0.9997787378840227,0.02159304993661487,0.048008049434675196,1.0
0.25,niah_single_1,0,H3,fresh_core,4,0.9996944236297963,0.02562673558012787,0.047270053412836674,1.0
0.25,niah_single_1,0,H3,old_stale_core,4,0.9994675635347944,0.033703098223325234,0.07074953426597033,1.0
0.25,niah_single_1,0,H3,random_reference,4,0.9990396220627762,0.043866927818839094,0.0940465209025025,1.0
0.25,niah_single_1,0,H3,snapkv,4,0.9995576472404896,0.029576881137828717,0.05872007026597754,1.0
0.25,niah_single_1,0,H3,v_ridge,4,0.9995515931348432,0.030264353967059295,0.06212580457531962,1.0
0.25,niah_single_1,14,H1,aor,4,0.9999862400884876,0.005269054574227515,0.0009822213351130247,1.0
0.25,niah_single_1,14,H1,aov,4,0.9999913811585688,0.004288783902087576,0.0008345331604565327,1.0
0.25,niah_single_1,14,H1,attention_only,4,0.9999940152173558,0.003459125762918489,0.0008435514062154136,1.0
0.25,niah_single_1,14,H1,fresh_core,4,0.9999962990692286,0.002833826482875913,0.0011492866846771236,1.0
0.25,niah_single_1,14,H1,old_stale_core,4,0.999956355872205,0.008642075563615528,0.02771763069545567,1.0
0.25,niah_single_1,14,H1,random_reference,4,0.9999439130626945,0.011683312766350672,0.034326413469420496,1.0
0.25,niah_single_1,14,H1,snapkv,4,0.9999922016150649,0.0039030996632808115,0.005464604667978521,1.0
0.25,niah_single_1,14,H1,v_ridge,4,0.9999913294854883,0.003958316124419845,0.0038273692670918995,1.0
0.25,niah_single_1,14,H2,aor,4,0.9999899977704876,0.004511449333208838,0.0007667476325542053,1.0
0.25,niah_single_1,14,H2,aov,4,0.9999925025300969,0.0039875344062930956,0.0007469917770380891,1.0
0.25,niah_single_1,14,H2,attention_only,4,0.999993532285363,0.003541465916651508,0.0007962965384240743,1.0
0.25,niah_single_1,14,H2,fresh_core,4,0.9999978737781741,0.002086617794421484,0.0009587565075122328,1.0
0.25,niah_single_1,14,H2,old_stale_core,4,0.9999474069101291,0.009378795760262406,0.030173484823867135,1.0
0.25,niah_single_1,14,H2,random_reference,4,0.9999393305412462,0.01211393365812736,0.036462291977437736,1.0
0.25,niah_single_1,14,H2,snapkv,4,0.9999925397619974,0.0036929455759389987,0.005371586833089475,1.0
0.25,niah_single_1,14,H2,v_ridge,4,0.9999926580853681,0.0036051706280313574,0.003693526455284902,1.0
0.25,niah_single_1,14,H3,aor,4,0.9999904271452296,0.004418375654903505,0.000858943925483907,1.0
0.25,niah_single_1,14,H3,aov,4,0.9999934096355432,0.003679363392582913,0.0007830774970900593,1.0
0.25,niah_single_1,14,H3,attention_only,4,0.9999953019005337,0.003130589253212769,0.0007999673933473259,1.0
0.25,niah_single_1,14,H3,fresh_core,4,0.9999976159627891,0.002196328948950898,0.0010038333222637114,1.0
0.25,niah_single_1,14,H3,old_stale_core,4,0.9999361170706271,0.01031793732284789,0.03482325164152452,1.0
0.25,niah_single_1,14,H3,random_reference,4,0.9999314594730804,0.01218446193539334,0.03885303220663987,1.0
0.25,niah_single_1,14,H3,snapkv,4,0.9999910560372414,0.004046135691977183,0.00619541847015378,1.0
0.25,niah_single_1,14,H3,v_ridge,4,0.9999912988410677,0.003965633090561308,0.003982785999674332,1.0
0.25,niah_single_1,26,H1,aor,4,0.9999989985967276,0.001384304860091844,0.0024915952605151625,1.0
0.25,niah_single_1,26,H1,aov,4,0.9999992045208548,0.0012616180347308093,0.0021643234861094458,1.0
0.25,niah_single_1,26,H1,attention_only,4,0.9999986503795768,0.0016219158933196585,0.003421797743981598,1.0
0.25,niah_single_1,26,H1,fresh_core,4,0.999997226545454,0.0022510901332289815,0.007051545976196538,1.0
0.25,niah_single_1,26,H1,old_stale_core,4,0.9999538925533236,0.00959135292937862,0.11660584697779156,1.0
0.25,niah_single_1,26,H1,random_reference,4,0.9999258347711837,0.012310920882739274,0.16237707337436957,1.0
0.25,niah_single_1,26,H1,snapkv,4,0.9999856942284764,0.005355627238282451,0.03495350950915427,1.0
0.25,niah_single_1,26,H1,v_ridge,4,0.9999885403850551,0.004711582914601117,0.025626567006751706,1.0
0.25,niah_single_1,26,H2,aor,4,0.9999986322738942,0.001579237804950871,0.0029015858629015024,1.0
0.25,niah_single_1,26,H2,aov,4,0.9999989103320179,0.00141290930336632,0.002447257209152897,1.0
0.25,niah_single_1,26,H2,attention_only,4,0.9999983501926074,0.001757635144083372,0.0037936741470904574,1.0
0.25,niah_single_1,26,H2,fresh_core,4,0.999996497324576,0.002511476509430251,0.007920821829159316,1.0
0.25,niah_single_1,26,H2,old_stale_core,4,0.9999442472669897,0.010530169372504315,0.1252442495046033,1.0
0.25,niah_single_1,26,H2,random_reference,4,0.9999061470859307,0.013840144297522547,0.1826153344250261,1.0
0.25,niah_single_1,26,H2,snapkv,4,0.9999800898721202,0.00642141118742642,0.04133316810656073,1.0
0.25,niah_single_1,26,H2,v_ridge,4,0.9999856001005674,0.005255992803548229,0.028487669756004454,1.0
0.25,niah_single_1,26,H3,aor,4,0.9999990456690515,0.0013452880870525267,0.0024829283278975586,1.0
0.25,niah_single_1,26,H3,aov,4,0.9999991790053189,0.0012806612783734042,0.002244155900683334,1.0
0.25,niah_single_1,26,H3,attention_only,4,0.9999987049745769,0.0015742962705094792,0.0034767969867916487,1.0
0.25,niah_single_1,26,H3,fresh_core,4,0.9999973914239841,0.002193864663108111,0.007029937248314681,1.0
0.25,niah_single_1,26,H3,old_stale_core,4,0.9999523241858108,0.00948336716871328,0.12020766249478483,1.0
0.25,niah_single_1,26,H3,random_reference,4,0.9999242535517907,0.012442344783655895,0.16878588054449942,1.0
0.25,niah_single_1,26,H3,snapkv,4,0.999970601715523,0.007490189528302898,0.053964417020586415,1.0
0.25,niah_single_1,26,H3,v_ridge,4,0.9999892205910139,0.004574888625097235,0.025342443310300056,1.0
0.5,gov_report,0,H1,aor,4,0.9988808557973133,0.04886847762688985,0.26595609527060704,1.0
0.5,gov_report,0,H1,aov,4,0.9988991459693697,0.04870348022887776,0.2699005439382126,1.0
0.5,gov_report,0,H1,attention_only,4,0.9991426500036911,0.042647762980433275,0.2512717575079413,1.0
0.5,gov_report,0,H1,fresh_core,4,0.9997341138682181,0.023655047645294032,0.10698653110834092,1.0
0.5,gov_report,0,H1,old_stale_core,4,0.9990081948503158,0.04596900834624065,0.39151469801676003,1.0
0.5,gov_report,0,H1,random_reference,4,0.9991049232262141,0.04471375201066246,0.3045039167595474,1.0
0.5,gov_report,0,H1,snapkv,4,0.9988000833075563,0.0512952459719416,0.3604128996686071,1.0
0.5,gov_report,0,H1,v_ridge,4,0.9986261658898167,0.05378097982370148,0.35213580008286427,1.0
0.5,gov_report,0,H2,aor,4,0.9988808557973133,0.04886847762688985,0.26595609527060704,1.0
0.5,gov_report,0,H2,aov,4,0.9988991459693697,0.04870348022887776,0.2699005439382126,1.0
0.5,gov_report,0,H2,attention_only,4,0.9991426500036911,0.042647762980433275,0.2512717575079413,1.0
0.5,gov_report,0,H2,fresh_core,4,0.9997341138682181,0.023655047645294032,0.10698653110834092,1.0
0.5,gov_report,0,H2,old_stale_core,4,0.9990081948503158,0.04596900834624065,0.39151469801676003,1.0
0.5,gov_report,0,H2,random_reference,4,0.9991049232262141,0.04471375201066246,0.3045039167595474,1.0
0.5,gov_report,0,H2,snapkv,4,0.9988000833075563,0.0512952459719416,0.3604128996686071,1.0
0.5,gov_report,0,H2,v_ridge,4,0.9986261658898167,0.05378097982370148,0.35213580008286427,1.0
0.5,gov_report,0,H3,aor,4,0.9987685588998907,0.05037395123348487,0.2758764182827636,1.0
0.5,gov_report,0,H3,aov,4,0.9987912545367077,0.05005417014275293,0.28033001161276827,1.0
0.5,gov_report,0,H3,attention_only,4,0.9990469038416352,0.044218876671981405,0.2606098616396487,1.0
0.5,gov_report,0,H3,fresh_core,4,0.9997200526824662,0.023956672781658743,0.1014336796913956,1.0
0.5,gov_report,0,H3,old_stale_core,4,0.9989728997255316,0.04669997719247067,0.4031698826757167,1.0
0.5,gov_report,0,H3,random_reference,4,0.9990942344561404,0.044680051330229356,0.31283990311360266,1.0
0.5,gov_report,0,H3,snapkv,4,0.9987153235650601,0.05227444003412421,0.37237047058460665,1.0
0.5,gov_report,0,H3,v_ridge,4,0.9985590135688251,0.054653945355055515,0.3640285401302184,1.0
0.5,gov_report,14,H1,aor,4,0.9992837479372978,0.04405753161734078,0.34167962813967595,1.0
0.5,gov_report,14,H1,aov,4,0.999294839243384,0.04410828891164548,0.30246554349160376,1.0
0.5,gov_report,14,H1,attention_only,4,0.9993587120778527,0.044554556510749514,0.31197372714992855,1.0
0.5,gov_report,14,H1,fresh_core,4,0.955219088969054,0.33219236590384693,28.282484279807868,0.0
0.5,gov_report,14,H1,old_stale_core,4,0.9421698631798985,0.3556043204296823,27.565722135048137,0.25
0.5,gov_report,14,H1,random_reference,4,0.9476554061925948,0.34027894911310497,27.640409851985474,0.0
0.5,gov_report,14,H1,snapkv,4,0.9984510496576804,0.06998080816902372,0.6779343721210451,1.0
0.5,gov_report,14,H1,v_ridge,4,0.948786063312246,0.3338819461795377,28.09801362173042,0.25
0.5,gov_report,14,H2,aor,4,0.9994192267732729,0.0411092931333496,0.3421934385344999,1.0
0.5,gov_report,14,H2,aov,4,0.9994322794289707,0.0410819581362519,0.2966867607362062,1.0
0.5,gov_report,14,H2,attention_only,4,0.9995055329468923,0.042333596559610984,0.3256073667577677,1.0
0.5,gov_report,14,H2,fresh_core,4,0.9489915122057704,0.3657998596022571,28.651055130659564,0.0
0.5,gov_report,14,H2,old_stale_core,4,0.941311433796787,0.36431951215371705,26.333658696514103,0.25
0.5,gov_report,14,H2,random_reference,4,0.9507539812605067,0.33523268296567676,25.048620340053073,0.0
0.5,gov_report,14,H2,snapkv,4,0.9985828087593129,0.07082339101191323,0.6985294067242838,1.0
0.5,gov_report,14,H2,v_ridge,4,0.9421935153048047,0.3645109461056565,27.474320980243146,0.25
0.5,gov_report,14,H3,aor,4,0.9991826951593539,0.04393675188942344,0.4012173558390964,1.0
0.5,gov_report,14,H3,aov,4,0.9991906029887196,0.04385041396727652,0.3451456598514541,1.0
0.5,gov_report,14,H3,attention_only,4,0.9991810050111319,0.045463139922435336,0.37322948194645456,1.0
0.5,gov_report,14,H3,fresh_core,4,0.9586094135056265,0.3458808755450542,37.628694621117106,0.0
0.5,gov_report,14,H3,old_stale_core,4,0.9464529174246668,0.36670166161958917,34.06949389947367,0.25
0.5,gov_report,14,H3,random_reference,4,0.9534256672690993,0.341249771824714,37.92546551473809,0.0
0.5,gov_report,14,H3,snapkv,4,0.9979128626604317,0.08171407827121588,0.7748253190075476,1.0
0.5,gov_report,14,H3,v_ridge,4,0.9491126827516291,0.3496894401657089,35.78826513440738,0.25
0.5,gov_report,26,H1,aor,4,0.9999294387847701,0.012206632842851395,0.13463077105060434,1.0
0.5,gov_report,26,H1,aov,4,0.9999378005947036,0.01126850033072259,0.13453422558551137,1.0
0.5,gov_report,26,H1,attention_only,4,0.9999004357651562,0.013973795595310062,0.2614292949714263,1.0
0.5,gov_report,26,H1,fresh_core,4,0.9994955579544966,0.03269306301353796,1.2581169552666682,1.0
0.5,gov_report,26,H1,old_stale_core,4,0.9995758261393884,0.028556300243628388,0.9542321632887542,1.0
0.5,gov_report,26,H1,random_reference,4,0.9994378227969444,0.03426446751598403,1.3279740205334973,1.0
0.5,gov_report,26,H1,snapkv,4,0.9998611448247451,0.01669614439945141,0.3590872242467624,1.0
0.5,gov_report,26,H1,v_ridge,4,0.9994048138427285,0.036510141808895454,1.4135581826694472,1.0
0.5,gov_report,26,H2,aor,4,0.9999346446728878,0.01160766510567933,0.13156427360454948,1.0
0.5,gov_report,26,H2,aov,4,0.99994189195953,0.010873453699716332,0.13200999017785492,1.0
0.5,gov_report,26,H2,attention_only,4,0.9999064025181263,0.013577361975507608,0.2528187269398878,1.0
0.5,gov_report,26,H2,fresh_core,4,0.9995110784995074,0.03202376434162568,1.2226624105355155,1.0
0.5,gov_report,26,H2,old_stale_core,4,0.9995830764927369,0.028187365034854178,0.9302597861785529,1.0
0.5,gov_report,26,H2,random_reference,4,0.9994591237101358,0.03353675302466611,1.2865177735832969,1.0
0.5,gov_report,26,H2,snapkv,4,0.9998677540905829,0.01628326267833114,0.35091757508413485,1.0
0.5,gov_report,26,H2,v_ridge,4,0.9994273212896555,0.03571196494770833,1.3701708336097718,1.0
0.5,gov_report,26,H3,aor,4,0.9999395430215247,0.011395946443302758,0.14722694371017322,1.0
0.5,gov_report,26,H3,aov,4,0.9999418029485203,0.011124032495289288,0.14698766013324233,1.0
0.5,gov_report,26,H3,attention_only,4,0.9998791211298936,0.01553634345761727,0.26701757286969646,1.0
0.5,gov_report,26,H3,fresh_core,4,0.9994580297794384,0.03458729309174868,1.365185306092461,1.0
0.5,gov_report,26,H3,old_stale_core,4,0.999546452296743,0.03104408699466405,1.0222097007891255,1.0
0.5,gov_report,26,H3,random_reference,4,0.9993842681640825,0.03694744175969948,1.458039362943957,1.0
0.5,gov_report,26,H3,snapkv,4,0.9998261668416769,0.01850160029614884,0.42868539442515163,1.0
0.5,gov_report,26,H3,v_ridge,4,0.9993384204383176,0.03824279917589189,1.5550922769386568,1.0
0.5,niah_single_1,0,H1,aor,4,0.9992309687669017,0.04118253177334865,0.1929278255704872,1.0
0.5,niah_single_1,0,H1,aov,4,0.9992366018319908,0.04087811285405603,0.1922143777656426,1.0
0.5,niah_single_1,0,H1,attention_only,4,0.9993065317144949,0.04008501155084097,0.18417410695384684,1.0
0.5,niah_single_1,0,H1,fresh_core,4,0.9991336149847979,0.04410351392542698,0.1606626414001781,1.0
0.5,niah_single_1,0,H1,old_stale_core,4,0.9986744225986468,0.05300647069667853,0.24964180616222997,1.0
0.5,niah_single_1,0,H1,random_reference,4,0.9972034077140526,0.07400334749948276,0.31719683386646164,1.0
0.5,niah_single_1,0,H1,snapkv,4,0.9988244463455029,0.049281745929419314,0.205322542658593,1.0
0.5,niah_single_1,0,H1,v_ridge,4,0.998781435982373,0.05012798601220325,0.21867802736849296,1.0
0.5,niah_single_1,0,H2,aor,4,0.9992309687669017,0.04118253177334865,0.1929278255704872,1.0
0.5,niah_single_1,0,H2,aov,4,0.9992366018319908,0.04087811285405603,0.1922143777656426,1.0
0.5,niah_single_1,0,H2,attention_only,4,0.9993065317144949,0.04008501155084097,0.18417410695384684,1.0
0.5,niah_single_1,0,H2,fresh_core,4,0.9991336149847979,0.04410351392542698,0.1606626414001781,1.0
0.5,niah_single_1,0,H2,old_stale_core,4,0.9986744225986468,0.05300647069667853,0.24964180616222997,1.0
0.5,niah_single_1,0,H2,random_reference,4,0.9972034077140526,0.07400334749948276,0.31719683386646164,1.0
0.5,niah_single_1,0,H2,snapkv,4,0.9988244463455029,0.049281745929419314,0.205322542658593,1.0
0.5,niah_single_1,0,H2,v_ridge,4,0.998781435982373,0.05012798601220325,0.21867802736849296,1.0
0.5,niah_single_1,0,H3,aor,4,0.999021411790024,0.04514170176035409,0.20063154118963678,1.0
0.5,niah_single_1,0,H3,aov,4,0.9990261680176173,0.04505115684231583,0.19950704292154944,1.0
0.5,niah_single_1,0,H3,attention_only,4,0.9991389524342755,0.042479126814622264,0.18995417584473387,1.0
0.5,niah_single_1,0,H3,fresh_core,4,0.9988277896713547,0.04978772790501,0.1856000237245643,1.0
