run_id,model,task,sample_id,seed,config_hash,git_commit,base_anchor,refresh_lag,refresh_anchor,strategy,same_reference_token_verified,reference_token_id,reference_token_position,stale_delta_nll,refreshed_delta_nll,refresh_benefit_delta_nll,stale_approx_kl,refreshed_approx_kl,refresh_benefit_approx_kl,stale_attention_output_error,refreshed_attention_output_error,new_token_online_leverage_mean,new_token_online_leverage_max,exited_recent_online_leverage_max,mean_old_token_score_spearman,mean_selected_core_turnover,mean_new_token_selected_fraction,sample_cluster,rank_instability,bin,record_type,x_median,y_median,y_q25,y_q75,n_rows,n_samples
mechanism_targeted_4bit_seed42_v1,mlx-community/Qwen2.5-1.5B-Instruct-4bit,gov_report,gov_report:0,42.0,cbda0763d81c77dc16cd819183d4ef66a431cae7d0d8f50510af026d1c16d64d,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,0.0,24.0,24.0,v_ridge_leverage,True,66755.0,944.0,0.2724067313549341,0.00341481351752293,0.26899191783741117,0.2698564896275839,0.002736059001537138,0.2671204306260468,0.41258110230167705,0.36277660354971886,0.20375824179752572,0.7959856353057091,,0.9980126936103415,0.03928571428571429,0.0,gov_report::gov_report:0,0.001987306389658494,"(0.515, 2.806]",raw,,,,,,
mechanism_targeted_4bit_seed42_v1,mlx-community/Qwen2.5-1.5B-Instruct-4bit,gov_report,gov_report:0,42.0,cbda0763d81c77dc16cd819183d4ef66a431cae7d0d8f50510af026d1c16d64d,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,0.0,24.0,24.0,attention_weighted_v_ridge_leverage,True,66755.0,944.0,9.676607551512006e-05,-7.852707128108705e-06,0.00010461878264322877,1.5000924096054149e-05,2.138099749339408e-06,1.2862824346714742e-05,0.23733031749725342,0.1642571141322454,0.20375824179752572,0.7959856353057091,,0.9994153500507582,0.015097402597402578,0.0,gov_report::gov_report:0,0.0005846499492417889,"(0.515, 2.806]",raw,,,,,,
mechanism_targeted_4bit_seed42_v1,mlx-community/Qwen2.5-1.5B-Instruct-4bit,gov_report,gov_report:0,42.0,cbda0763d81c77dc16cd819183d4ef66a431cae7d0d8f50510af026d1c16d64d,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,0.0,32.0,32.0,snapkv,True,553.0,952.0,0.09068505852285824,-0.0008837057762960399,0.09156876429915428,0.06758950904172704,0.00017232199378554574,0.0674171870479415,0.4639610027273496,0.1457727706680695,0.20543272115851333,0.7959856353057091,,0.45422322938106546,0.4954545454545454,0.0,gov_report::gov_report:0,0.5457767706189345,"(0.515, 2.806]",raw,,,,,,
mechanism_targeted_4bit_seed42_v1,mlx-community/Qwen2.5-1.5B-Instruct-4bit,gov_report,gov_report:0,42.0,cbda0763d81c77dc16cd819183d4ef66a431cae7d0d8f50510af026d1c16d64d,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,0.0,32.0,32.0,v_ridge_leverage,True,553.0,952.0,0.08650990216795407,0.011412900078930477,0.07509700208902359,0.06312278719472916,0.00639722293588425,0.05672556425884491,0.43877464160323143,0.36317821219563484,0.20543272115851333,0.7959856353057091,,0.9972493993972508,0.052922077922077926,0.0,gov_report::gov_report:0,0.0027506006027492313,"(0.515, 2.806]",raw,,,,,,
mechanism_targeted_4bit_seed42_v1,mlx-community/Qwen2.5-1.5B-Instruct-4bit,gov_report,gov_report:0,42.0,cbda0763d81c77dc16cd819183d4ef66a431cae7d0d8f50510af026d1c16d64d,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,0.0,32.0,32.0,attention_weighted_v_ridge_leverage,True,553.0,952.0,0.03625984876219235,0.007190408322848896,0.029069440439343452,0.021516820978883935,0.00290554785330622,0.018611273125577716,0.3621711606780688,0.1619351183374723,0.20543272115851333,0.7959856353057091,,0.9990818567965881,0.021590909090909084,0.0,gov_report::gov_report:0,0.0009181432034118808,"(0.515, 2.806]",raw,,,,,,
mechanism_targeted_4bit_seed42_v1,mlx-community/Qwen2.5-1.5B-Instruct-4bit,gov_report,gov_report:0,42.0,cbda0763d81c77dc16cd819183d4ef66a431cae7d0d8f50510af026d1c16d64d,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,0.0,40.0,40.0,snapkv,True,8.0,960.0,0.716381025879528,-3.802211139714018e-06,0.7163848280906677,0.24845279740695952,2.258467209262107e-06,0.24845053893975028,0.42799434810876846,0.16858384447793165,0.19838969425537106,0.7959856353057091,0.44039283231140547,0.4107420078401344,0.5074675324675324,0.03636363636363636,gov_report::gov_report:0,0.5892579921598655,"(0.515, 2.806]",raw,,,,,,
mechanism_targeted_4bit_seed42_v1,mlx-community/Qwen2.5-1.5B-Instruct-4bit,gov_report,gov_report:0,42.0,cbda0763d81c77dc16cd819183d4ef66a431cae7d0d8f50510af026d1c16d64d,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,0.0,40.0,40.0,v_ridge_leverage,True,8.0,960.0,1.0942718511511345,0.48811091241135784,0.6061609387397766,0.4621166278536227,0.13297778459818962,0.3291388432554331,0.384607270359993,0.30717304969827336,0.19838969425537106,0.7959856353057091,0.44039283231140547,0.9964479373403624,0.06250000000000001,0.007467532467532468,gov_report::gov_report:0,0.0035520626596375893,"(0.515, 2.806]",raw,,,,,,
mechanism_targeted_4bit_seed42_v1,mlx-community/Qwen2.5-1.5B-Instruct-4bit,gov_report,gov_report:0,42.0,cbda0763d81c77dc16cd819183d4ef66a431cae7d0d8f50510af026d1c16d64d,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,0.0,40.0,40.0,attention_weighted_v_ridge_leverage,True,8.0,960.0,1.2798865562368889,0.2277485853125114,1.0521379709243774,0.5491005294645644,0.03722059094705744,0.511879938517507,0.3626074728866418,0.27219607308506966,0.19838969425537106,0.7959856353057091,0.44039283231140547,0.9987707240615892,0.024837662337662342,0.0011363636363636363,gov_report::gov_report:0,0.0012292759384108232,"(0.515, 2.806]",raw,,,,,,
mechanism_targeted_4bit_seed42_v1,mlx-community/Qwen2.5-1.5B-Instruct-4bit,gov_report,gov_report:0,42.0,cbda0763d81c77dc16cd819183d4ef66a431cae7d0d8f50510af026d1c16d64d,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,0.0,48.0,48.0,snapkv,True,9954.0,968.0,0.006199555234271514,-0.0002790787592665822,0.0064786339935380965,0.004851677476457646,0.00011102129167875117,0.0047406561847788955,0.2749021102984746,0.11658602704604466,0.18980163573115696,0.7959856353057091,0.7959856353057091,0.3482195260716531,0.5233766233766234,0.07272727272727272,gov_report::gov_report:0,0.6517804739283469,"(0.515, 2.806]",raw,,,,,,
mechanism_targeted_4bit_seed42_v1,mlx-community/Qwen2.5-1.5B-Instruct-4bit,gov_report,gov_report:0,42.0,cbda0763d81c77dc16cd819183d4ef66a431cae7d0d8f50510af026d1c16d64d,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,0.0,48.0,48.0,v_ridge_leverage,True,9954.0,968.0,0.02256304001923226,0.0036349047396662115,0.01892813527956605,0.020498578826653888,0.002824970526729795,0.017673608299924093,0.42809003839890164,0.3446033795674642,0.18980163573115696,0.7959856353057091,0.7959856353057091,0.9960189555386206,0.06931818181818183,0.014123376623376621,gov_report::gov_report:0,0.003981044461379368,"(0.515, 2.806]",raw,,,,,,
