sample_id,task,anchor,horizon_offset,attention_mean_w1_shared,attention_temporal_volatility_w4_shared,baseline_tail,primary_tail,exact_kl_reduction,tail_category,large_loss_transition
gov_report:48,gov_report,48,13,0.006361209787428379,0.0171192716807127,False,False,-0.01075806189328432,non_tail,unchanged
synthetic_niah_48,niah_single_1,32,13,0.007260147016495466,0.01770535483956337,False,False,-0.010445207823067904,non_tail,unchanged
synthetic_niah_47,niah_single_1,32,12,0.15321439504623413,0.1631539762020111,False,False,-0.009939581155776978,non_tail,unchanged
synthetic_niah_47,niah_single_1,48,16,0.1079186499118805,0.11717361956834793,False,False,-0.009254969656467438,non_tail,unchanged
gov_report:50,gov_report,16,10,3.803920844802633e-05,0.008883926086127758,False,False,-0.008845886877679732,non_tail,unchanged
gov_report:48,gov_report,16,2,0.03343372792005539,0.04200845956802368,False,False,-0.008574731647968292,non_tail,unchanged
gov_report:50,gov_report,48,1,0.0005456186481751502,0.008740329183638096,False,False,-0.008194710535462946,non_tail,unchanged
gov_report:49,gov_report,32,3,0.0038083556573837996,0.011806975118815899,False,False,-0.0079986194614321,non_tail,unchanged
synthetic_niah_46,niah_single_1,48,8,0.01679348573088646,0.024410316720604897,False,False,-0.007616830989718437,non_tail,unchanged
synthetic_niah_47,niah_single_1,16,7,0.005845426581799984,0.01341274008154869,False,False,-0.007567313499748707,non_tail,unchanged
synthetic_niah_49,niah_single_1,32,6,0.08706913143396378,0.0944860577583313,False,False,-0.007416926324367523,non_tail,unchanged
gov_report:50,gov_report,48,11,0.7627275586128235,0.7698730826377869,False,False,-0.007145524024963379,non_tail,unchanged
gov_report:45,gov_report,16,1,0.01096853706985712,0.018036166206002235,False,False,-0.007067629136145115,non_tail,unchanged
synthetic_niah_47,niah_single_1,48,13,0.03219178691506386,0.039048731327056885,False,False,-0.006856944411993027,non_tail,unchanged
gov_report:47,gov_report,32,8,0.15216852724552155,0.15852190554141998,False,False,-0.0063533782958984375,non_tail,unchanged
gov_report:46,gov_report,48,15,2.2502083778381348,2.256248712539673,False,False,-0.006040334701538086,non_tail,unchanged
synthetic_niah_48,niah_single_1,32,10,0.007286481559276581,0.012561015784740448,False,False,-0.005274534225463867,non_tail,unchanged
synthetic_niah_49,niah_single_1,48,4,0.020525779575109482,0.025753628462553024,False,False,-0.0052278488874435425,non_tail,unchanged
gov_report:47,gov_report,16,12,0.035141345113515854,0.0401727631688118,False,False,-0.005031418055295944,non_tail,unchanged
synthetic_niah_47,niah_single_1,48,3,0.0166173093020916,0.0214578565210104,False,False,-0.0048405472189188,non_tail,unchanged
synthetic_niah_48,niah_single_1,48,11,0.015861090272665024,0.020600389689207077,False,False,-0.004739299416542053,non_tail,unchanged
synthetic_niah_45,niah_single_1,16,7,0.002362374681979418,0.006745525635778904,False,False,-0.004383150953799486,non_tail,unchanged
gov_report:49,gov_report,48,5,0.003216730896383524,0.007423084229230881,False,False,-0.004206353332847357,non_tail,unchanged
gov_report:49,gov_report,32,14,0.004979570396244526,0.008903016336262226,False,False,-0.0039234459400177,non_tail,unchanged
gov_report:49,gov_report,16,10,0.00497523695230484,0.008847258985042572,False,False,-0.003872022032737732,non_tail,unchanged
synthetic_niah_47,niah_single_1,32,3,0.02366141602396965,0.027442878112196922,False,False,-0.003781462088227272,non_tail,unchanged
gov_report:49,gov_report,16,7,0.008744637481868267,0.012374093756079674,False,False,-0.0036294562742114067,non_tail,unchanged
gov_report:48,gov_report,32,2,0.0012445452157408,0.004860440734773874,False,False,-0.0036158955190330744,non_tail,unchanged
gov_report:47,gov_report,32,5,0.004526337143033743,0.007317022420465946,False,False,-0.0027906852774322033,non_tail,unchanged
synthetic_niah_50,niah_single_1,48,13,0.03921588510274887,0.04192562401294708,False,False,-0.0027097389101982117,non_tail,unchanged
synthetic_niah_46,niah_single_1,16,6,0.0007706417818553746,0.003443611552938819,False,False,-0.0026729697710834444,non_tail,unchanged
gov_report:45,gov_report,32,9,0.03133447840809822,0.033885408192873,False,False,-0.0025509297847747803,non_tail,unchanged
synthetic_niah_46,niah_single_1,48,9,0.011783820576965809,0.014287740923464298,False,False,-0.0025039203464984894,non_tail,unchanged
synthetic_niah_50,niah_single_1,48,3,0.012485228478908539,0.014929838478565216,False,False,-0.0024446099996566772,non_tail,unchanged
synthetic_niah_48,niah_single_1,32,1,0.009039193391799927,0.011443943716585636,False,False,-0.0024047503247857094,non_tail,unchanged
gov_report:49,gov_report,32,11,0.019877398386597633,0.022159501910209656,False,False,-0.0022821035236120224,non_tail,unchanged
synthetic_niah_46,niah_single_1,48,4,0.004647963680326939,0.006720940116792917,False,False,-0.0020729764364659786,non_tail,unchanged
synthetic_niah_48,niah_single_1,32,2,0.005031997803598642,0.00703126285225153,False,False,-0.0019992650486528873,non_tail,unchanged
synthetic_niah_45,niah_single_1,16,12,0.026868997141718864,0.028739167377352715,False,False,-0.00187017023563385,non_tail,unchanged
synthetic_niah_50,niah_single_1,48,7,0.011101641692221165,0.012860169634222984,False,False,-0.0017585279420018196,non_tail,unchanged
synthetic_niah_47,niah_single_1,16,16,0.01686706207692623,0.01848827488720417,False,False,-0.0016212128102779388,non_tail,unchanged
synthetic_niah_49,niah_single_1,32,10,0.002344370586797595,0.003935621120035648,False,False,-0.0015912505332380533,non_tail,unchanged
synthetic_niah_45,niah_single_1,16,13,0.024952951818704605,0.02652004174888134,False,False,-0.001567089930176735,non_tail,unchanged
synthetic_niah_49,niah_single_1,32,2,0.002811327576637268,0.004283396527171135,False,False,-0.0014720689505338669,non_tail,unchanged
synthetic_niah_50,niah_single_1,48,15,0.09113174676895142,0.09253785014152527,False,False,-0.0014061033725738525,non_tail,unchanged
synthetic_niah_45,niah_single_1,48,10,0.018852729350328445,0.020187292248010635,False,False,-0.00133456289768219,non_tail,unchanged
synthetic_niah_50,niah_single_1,32,5,0.020081188529729843,0.02132575213909149,False,False,-0.0012445636093616486,non_tail,unchanged
gov_report:48,gov_report,48,7,0.0008132150396704674,0.002043248852714896,False,False,-0.0012300338130444288,non_tail,unchanged
synthetic_niah_46,niah_single_1,32,5,0.007698637433350086,0.008894047699868679,False,False,-0.0011954102665185928,non_tail,unchanged
synthetic_niah_47,niah_single_1,16,12,0.014701701700687408,0.015827981755137444,False,False,-0.001126280054450035,non_tail,unchanged
gov_report:50,gov_report,32,3,0.010494417510926723,0.011616552248597145,False,False,-0.0011221347376704216,non_tail,unchanged
synthetic_niah_49,niah_single_1,32,9,0.0023420967627316713,0.003371693193912506,False,False,-0.0010295964311808348,non_tail,unchanged
synthetic_niah_50,niah_single_1,32,10,0.0017705344362184405,0.0027757263742387295,False,False,-0.001005191938020289,non_tail,unchanged
synthetic_niah_50,niah_single_1,48,11,0.019003430381417274,0.01999286375939846,False,False,-0.000989433377981186,non_tail,unchanged
synthetic_niah_45,niah_single_1,48,16,0.011565488763153553,0.012539643794298172,False,False,-0.000974155031144619,non_tail,unchanged
synthetic_niah_48,niah_single_1,16,10,0.002880886197090149,0.0038317907601594925,False,False,-0.0009509045630693436,non_tail,unchanged
synthetic_niah_46,niah_single_1,32,4,0.006489298772066832,0.007247562985867262,False,False,-0.0007582642138004303,non_tail,unchanged
gov_report:50,gov_report,48,6,0.0031578419730067253,0.003910319413989782,False,False,-0.000752477440983057,non_tail,unchanged
gov_report:50,gov_report,16,11,1.205241096613463e-05,0.0007505518733523786,False,False,-0.000738499462386244,non_tail,unchanged
synthetic_niah_50,niah_single_1,48,10,0.011726907454431057,0.012464932166039944,False,False,-0.0007380247116088867,non_tail,unchanged
synthetic_niah_46,niah_single_1,16,7,0.0028814079705625772,0.003613353008404374,False,False,-0.0007319450378417969,non_tail,unchanged
gov_report:50,gov_report,48,16,0.0016937325708568096,0.002413724083453417,False,False,-0.0007199915125966072,non_tail,unchanged
synthetic_niah_50,niah_single_1,32,9,0.0014550512423738837,0.002165100071579218,False,False,-0.0007100488292053342,non_tail,unchanged
synthetic_niah_49,niah_single_1,32,8,0.0011989390477538109,0.0019003207562491298,False,False,-0.0007013817084953189,non_tail,unchanged
synthetic_niah_50,niah_single_1,32,2,0.0033113453537225723,0.004011576995253563,False,False,-0.0007002316415309906,non_tail,unchanged
synthetic_niah_47,niah_single_1,48,4,0.0013127500424161553,0.0019752811640501022,False,False,-0.0006625311216339469,non_tail,unchanged
synthetic_niah_50,niah_single_1,32,8,0.0018399386899545789,0.002445966936647892,False,False,-0.0006060282466933131,non_tail,unchanged
synthetic_niah_45,niah_single_1,16,11,0.0017233884427696466,0.0023043430410325527,False,False,-0.0005809545982629061,non_tail,unchanged
synthetic_niah_50,niah_single_1,48,14,0.007523601874709129,0.008085386827588081,False,False,-0.000561784952878952,non_tail,unchanged
synthetic_niah_48,niah_single_1,32,5,0.003631336847320199,0.0041756052523851395,False,False,-0.0005442684050649405,non_tail,unchanged
synthetic_niah_50,niah_single_1,32,12,0.0023643895983695984,0.002858557505533099,False,False,-0.0004941679071635008,non_tail,unchanged
synthetic_niah_47,niah_single_1,48,6,0.01349116675555706,0.013961135409772396,False,False,-0.00046996865421533585,non_tail,unchanged
synthetic_niah_50,niah_single_1,32,1,0.0012684300309047103,0.0017117536626756191,False,False,-0.00044332363177090883,non_tail,unchanged
synthetic_niah_50,niah_single_1,32,3,0.0010889131808653474,0.0015075972769409418,False,False,-0.0004186840960755944,non_tail,unchanged
synthetic_niah_49,niah_single_1,32,12,0.0023605928290635347,0.0027750320732593536,False,False,-0.0004144392441958189,non_tail,unchanged
synthetic_niah_50,niah_single_1,16,13,0.01352083869278431,0.013924233615398407,False,False,-0.0004033949226140976,non_tail,unchanged
synthetic_niah_49,niah_single_1,16,11,0.0005162955494597554,0.0008860761881805956,False,False,-0.0003697806387208402,non_tail,unchanged
gov_report:50,gov_report,32,6,0.0005991776124574244,0.0009565851651132107,False,False,-0.0003574075526557863,non_tail,unchanged
synthetic_niah_47,niah_single_1,32,1,0.0018482828745618463,0.002175361616536975,False,False,-0.00032707874197512865,non_tail,unchanged
gov_report:50,gov_report,16,1,0.0004790334787685424,0.0008004826377145946,False,False,-0.0003214491589460522,non_tail,unchanged
synthetic_niah_49,niah_single_1,32,1,0.0014951903140172362,0.0018096687272191048,False,False,-0.00031447841320186853,non_tail,unchanged
synthetic_niah_46,niah_single_1,48,14,0.010548897087574005,0.010857728309929371,False,False,-0.00030883122235536575,non_tail,unchanged
synthetic_niah_45,niah_single_1,48,12,0.2787017822265625,0.2790030539035797,False,False,-0.0003012716770172119,non_tail,unchanged
synthetic_niah_47,niah_single_1,48,14,0.0357021763920784,0.03599468618631363,False,False,-0.0002925097942352295,non_tail,unchanged
synthetic_niah_50,niah_single_1,32,7,0.00243766070343554,0.002726728795096278,False,False,-0.000289068091660738,non_tail,unchanged
