model_key,model_family,model_source,num_layers,hidden_size,sample_id,task,stage,target_anchor,history_start_anchor,history_length,candidate_id,candidate_source,deleted_position,exact_physical_kl,action_only_risk,dense_all_layer_mechanistic_risk,primary_boundary,primary_probe_layer,eligible_count,cache_length_baseline,cache_length_candidate,generator_action_argmin_candidate_id,generator_dense_argmin_candidate_id,generator_predicted_normalized_regret,b6_exact_map_risk,b6_path_k1_risk,b12_exact_map_risk,b12_path_k1_risk,b18_exact_map_risk,b18_path_k1_risk,b23_exact_map_risk,b23_path_k1_risk,relative_penultimate_exact_map_risk,relative_penultimate_path_k1_risk
qwen25_05b,qwen,mlx-community/Qwen2.5-0.5B-Instruct-4bit,24,896,qmsum:145,qmsum,replication,64,32,32,physical_delete_low_v_ridge_25,low_v_ridge,25,1.031032967635211e-06,0.0008260570028957195,1.0274686906722261e-06,23,22,93,129,128,physical_delete_high_key_query_21,physical_delete_median_value_norm_13,0.3597875283938307,4.88811061537199e-08,4.8613137502973624e-08,4.143093121332081e-08,4.142028985408063e-08,1.485029222660875e-07,1.4865460622385369e-07,1.0464966256428074e-06,1.0462945394656964e-06,1.0464966256428074e-06,1.0462945394656964e-06
qwen25_05b,qwen,mlx-community/Qwen2.5-0.5B-Instruct-4bit,24,896,qmsum:145,qmsum,replication,64,32,32,physical_delete_low_age_4,low_age,4,1.0737691752868124e-06,0.007529144256372012,1.0733202067594584e-06,23,22,93,129,128,physical_delete_high_key_query_21,physical_delete_median_value_norm_13,0.3597875283938307,1.036613772626983e-07,1.036191249218849e-07,1.4040517028476938e-07,1.4057690259661215e-07,1.1726304359860708e-07,1.1724670531802512e-07,1.0885627149326478e-06,1.087308668218018e-06,1.0885627149326478e-06,1.087308668218018e-06
qwen25_05b,qwen,mlx-community/Qwen2.5-0.5B-Instruct-4bit,24,896,qmsum:145,qmsum,replication,64,32,32,physical_delete_median_aor_72,median_aor,72,1.3276412751644427e-06,0.00047720249449317506,1.3225130378302348e-06,23,22,93,129,128,physical_delete_high_key_query_21,physical_delete_median_value_norm_13,0.3597875283938307,2.9950829535105235e-07,2.994047456100863e-07,1.123396464756935e-06,1.1243919262107997e-06,1.264118530982723e-06,1.2646226039166494e-06,1.315471392814401e-06,1.3159576195646968e-06,1.315471392814401e-06,1.3159576195646968e-06
qwen25_05b,qwen,mlx-community/Qwen2.5-0.5B-Instruct-4bit,24,896,qmsum:145,qmsum,replication,64,32,32,physical_delete_median_key_query_59,median_key_query,59,1.6736571148481737e-06,0.000732577706263417,1.673651838729778e-06,23,22,93,129,128,physical_delete_high_key_query_21,physical_delete_median_value_norm_13,0.3597875283938307,1.4692822061672438e-07,1.4732037520954003e-07,1.4558687034719282e-07,1.460437141411478e-07,2.892619124523078e-07,2.9003112810683206e-07,1.6566270304761176e-06,1.6573491299680062e-06,1.6566270304761176e-06,1.6573491299680062e-06
qwen25_05b,qwen,mlx-community/Qwen2.5-0.5B-Instruct-4bit,24,896,qmsum:145,qmsum,replication,64,32,32,physical_delete_median_attention_24,median_attention,24,2.600589284278074e-06,0.0017732198430440162,2.596821854544645e-06,23,22,93,129,128,physical_delete_high_key_query_21,physical_delete_median_value_norm_13,0.3597875283938307,1.2354558226213583e-06,1.2355961087535429e-06,1.3801759931272375e-06,1.3797271830596291e-06,1.8277588822006386e-06,1.83001632365908e-06,2.5931003246044932e-06,2.591625793160892e-06,2.5931003246044932e-06,2.591625793160892e-06
qwen25_05b,qwen,mlx-community/Qwen2.5-0.5B-Instruct-4bit,24,896,qmsum:145,qmsum,replication,64,32,32,physical_delete_median_aov_42,median_aov,42,2.9849330472732707e-06,0.005897442759862259,2.9714231600963146e-06,23,22,93,129,128,physical_delete_high_key_query_21,physical_delete_median_value_norm_13,0.3597875283938307,5.781661198437586e-08,5.7712704719720316e-08,6.557823574807471e-07,6.559538186921734e-07,1.7249640012455682e-06,1.7230889784391698e-06,3.175812039290203e-06,3.1720298383416663e-06,3.175812039290203e-06,3.1720298383416663e-06
qwen25_05b,qwen,mlx-community/Qwen2.5-0.5B-Instruct-4bit,24,896,synthetic_vt_144,vt,replication,64,32,32,physical_delete_median_aov_72,median_aov,72,5.1865700974889996e-08,0.0015359452529026551,5.190478510443003e-08,23,22,93,129,128,physical_delete_high_key_query_21,physical_delete_median_aov_72,1.0,9.746706709735584e-09,9.706996179329217e-09,8.354961628006521e-09,8.345765920224517e-09,9.702188103731874e-09,9.680920544347755e-09,4.967172060383289e-08,4.965235859040346e-08,4.967172060383289e-08,4.965235859040346e-08
qwen25_05b,qwen,mlx-community/Qwen2.5-0.5B-Instruct-4bit,24,896,synthetic_vt_144,vt,replication,64,32,32,physical_delete_high_key_query_21,high_key_query,21,4.401659335849817e-07,4.95080500954819e-05,4.399507065618104e-07,23,22,93,129,128,physical_delete_high_key_query_21,physical_delete_median_aov_72,1.0,4.409588975285333e-07,4.4084640055873496e-07,4.442669532877896e-07,4.441837387437678e-07,4.4189370287553495e-07,4.4188491785620566e-07,4.419312675046512e-07,4.42159175006426e-07,4.419312675046512e-07,4.42159175006426e-07
qwen25_05b,qwen,mlx-community/Qwen2.5-0.5B-Instruct-4bit,24,896,synthetic_vt_144,vt,replication,64,32,32,physical_delete_median_attention_33,median_attention,33,8.109392177833543e-08,0.0005922028647570988,8.125434834686969e-08,23,22,93,129,128,physical_delete_high_key_query_21,physical_delete_median_aov_72,1.0,3.973289343097588e-08,3.963199556438962e-08,4.220458205426696e-08,4.233692505541841e-08,3.588140684457363e-08,3.579895292102228e-08,6.448184277821318e-08,6.44106901237729e-08,6.448184277821318e-08,6.44106901237729e-08
qwen25_05b,qwen,mlx-community/Qwen2.5-0.5B-Instruct-4bit,24,896,synthetic_vt_144,vt,replication,64,32,32,physical_delete_low_age_4,low_age,4,1.5689480513656017e-07,0.00383249989222527,1.5663862347289885e-07,23,22,93,129,128,physical_delete_high_key_query_21,physical_delete_median_aov_72,1.0,1.907679091725731e-08,1.9016723419826737e-08,2.5363131095501256e-08,2.5306224936264606e-08,2.5731666692997373e-08,2.574343062467983e-08,8.701118963619375e-08,8.714454395971087e-08,8.701118963619375e-08,8.714454395971087e-08
qwen25_05b,qwen,mlx-community/Qwen2.5-0.5B-Instruct-4bit,24,896,synthetic_vt_144,vt,replication,64,32,32,physical_delete_median_v_ridge_71,median_v_ridge,71,1.5861486667465919e-07,0.00042713588084974973,1.58457909810541e-07,23,22,93,129,128,physical_delete_high_key_query_21,physical_delete_median_aov_72,1.0,1.5512149488835613e-07,1.5528515899860163e-07,1.561024675172083e-07,1.5643647290985405e-07,1.5793418731607144e-07,1.5797697481292433e-07,1.563897718869631e-07,1.5639183602091528e-07,1.563897718869631e-07,1.5639183602091528e-07
qwen25_05b,qwen,mlx-community/Qwen2.5-0.5B-Instruct-4bit,24,896,synthetic_vt_144,vt,replication,64,32,32,physical_delete_median_age_50,median_age,50,1.767299492263514e-07,0.0014577088749492839,1.7667991637591315e-07,23,22,93,129,128,physical_delete_high_key_query_21,physical_delete_median_aov_72,1.0,1.303656596728907e-08,1.3006894976388793e-08,1.9005063273824994e-08,1.8972662219447058e-08,5.263174629698404e-08,5.2787514092144446e-08,1.5038978336938955e-07,1.5064388665182832e-07,1.5038978336938955e-07,1.5064388665182832e-07
qwen25_05b,qwen,mlx-community/Qwen2.5-0.5B-Instruct-4bit,24,896,synthetic_vt_144,vt,replication,64,32,32,physical_delete_median_random_93,median_random,93,2.4654814519371955e-07,0.00513392719680565,2.4581628384421924e-07,23,22,93,129,128,physical_delete_high_key_query_21,physical_delete_median_aov_72,1.0,2.4436787689488066e-09,2.406162730580615e-09,2.2205958707481927e-09,2.227618700114847e-09,1.9455587334198037e-09,1.9405069908804353e-09,9.309811422506591e-08,9.310358433158575e-08,9.309811422506591e-08,9.310358433158575e-08
qwen25_05b,qwen,mlx-community/Qwen2.5-0.5B-Instruct-4bit,24,896,synthetic_vt_144,vt,replication,64,32,32,physical_delete_median_key_query_70,median_key_query,70,2.461930233702136e-07,0.0017086112470877319,2.4596397368074717e-07,23,22,93,129,128,physical_delete_high_key_query_21,physical_delete_median_aov_72,1.0,1.3505621431453401e-08,1.3520281719651624e-08,7.597007195264541e-08,7.592699754356813e-08,7.34142824843393e-08,7.323922094869804e-08,1.8622526921671347e-07,1.8617826581690425e-07,1.8622526921671347e-07,1.8617826581690425e-07
qwen25_05b,qwen,mlx-community/Qwen2.5-0.5B-Instruct-4bit,24,896,synthetic_vt_145,vt,replication,64,32,32,physical_delete_low_aov_94,low_aov,94,9.383913337461422e-11,0.0001918564086224445,9.4572452519978e-11,23,22,93,129,128,physical_delete_high_key_query_21,physical_delete_low_aov_94,1.0,7.419000258453464e-12,7.126328515711807e-12,6.769391612074863e-12,6.706803252534226e-12,8.401068150516073e-12,8.378821254534007e-12,9.359906906353473e-11,9.39446600537422e-11,9.359906906353473e-11,9.39446600537422e-11
qwen25_05b,qwen,mlx-community/Qwen2.5-0.5B-Instruct-4bit,24,896,synthetic_vt_145,vt,replication,64,32,32,physical_delete_high_key_query_21,high_key_query,21,2.529789531764549e-08,0.00013303893883044734,2.493959951701148e-08,23,22,93,129,128,physical_delete_high_key_query_21,physical_delete_low_aov_94,1.0,2.578407396084216e-08,2.5751257550755575e-08,2.565116926785048e-08,2.5634113366665094e-08,2.5306194215072906e-08,2.5276921475264072e-08,2.527545689854685e-08,2.5264158787819625e-08,2.527545689854685e-08,2.5264158787819625e-08
qwen25_05b,qwen,mlx-community/Qwen2.5-0.5B-Instruct-4bit,24,896,synthetic_vt_145,vt,replication,64,32,32,physical_delete_high_v_ridge_22,high_v_ridge,22,1.47900899394688e-10,0.0002678266474147597,1.460883297249472e-10,23,22,93,129,128,physical_delete_high_key_query_21,physical_delete_low_aov_94,1.0,7.540613183685606e-12,7.837201986193188e-12,1.3287671871791671e-11,1.3451296982453181e-11,9.65655094197703e-12,9.671286443857268e-12,8.218244442010074e-11,8.213341187246362e-11,8.218244442010074e-11,8.213341187246362e-11
qwen25_05b,qwen,mlx-community/Qwen2.5-0.5B-Instruct-4bit,24,896,synthetic_vt_145,vt,replication,64,32,32,physical_delete_low_v_ridge_65,low_v_ridge,65,2.82606170738261e-10,0.0005477704184023217,2.8159885065762594e-10,23,22,93,129,128,physical_delete_high_key_query_21,physical_delete_low_aov_94,1.0,4.62042412710366e-12,4.477116662179777e-12,5.0060559131520476e-12,4.998350169113121e-12,5.751133307117486e-12,5.756984221869439e-12,1.1516301884905103e-10,1.1484928640984404e-10,1.1516301884905103e-10,1.1484928640984404e-10
qwen25_05b,qwen,mlx-community/Qwen2.5-0.5B-Instruct-4bit,24,896,synthetic_vt_145,vt,replication,64,32,32,physical_delete_median_aov_15,median_aov,15,3.3914197025338033e-10,0.0008077799904021308,3.375321587493491e-10,23,22,93,129,128,physical_delete_high_key_query_21,physical_delete_low_aov_94,1.0,1.396187933902388e-12,1.3505363311368908e-12,4.944103980102405e-12,4.874976667956909e-12,5.137711465265523e-11,5.01707631234002e-11,3.0713717816007744e-10,3.064663435793134e-10,3.0713717816007744e-10,3.064663435793134e-10
qwen25_05b,qwen,mlx-community/Qwen2.5-0.5B-Instruct-4bit,24,896,synthetic_vt_145,vt,replication,64,32,32,physical_delete_median_aor_80,median_aor,80,3.651134739364307e-10,0.0006127595010557543,3.6669084857247565e-10,23,22,93,129,128,physical_delete_high_key_query_21,physical_delete_low_aov_94,1.0,4.289606863273091e-10,4.301986738763376e-10,3.561812466323549e-10,3.570563084824403e-10,3.6359768759947897e-10,3.6438973227891284e-10,4.0584315493353274e-10,4.0709957170789213e-10,4.0584315493353274e-10,4.0709957170789213e-10
qwen25_05b,qwen,mlx-community/Qwen2.5-0.5B-Instruct-4bit,24,896,synthetic_vt_145,vt,replication,64,32,32,physical_delete_median_key_query_49,median_key_query,49,4.928520654655575e-10,0.00077692821692164,4.929718010626996e-10,23,22,93,129,128,physical_delete_high_key_query_21,physical_delete_low_aov_94,1.0,1.8908659556937617e-10,1.8986623069526706e-10,1.7023073293147627e-10,1.7180993998196725e-10,2.234579059398319e-10,2.2593698594445565e-10,5.615925691065391e-10,5.60911826091615e-10,5.615925691065391e-10,5.60911826091615e-10
qwen25_05b,qwen,mlx-community/Qwen2.5-0.5B-Instruct-4bit,24,896,synthetic_vt_145,vt,replication,64,32,32,physical_delete_median_attention_52,median_attention,52,6.446111777654632e-10,0.00030243590864076326,6.470488575646715e-10,23,22,93,129,128,physical_delete_high_key_query_21,physical_delete_low_aov_94,1.0,4.1506597314383633e-10,4.179424466705946e-10,6.280802506067112e-10,6.279505109160873e-10,6.570137693512096e-10,6.609675214867076e-10,7.114710267607885e-10,7.148610149082188e-10,7.114710267607885e-10,7.148610149082188e-10
