sample_id,task,stage,history_id,tau_anchor,target_anchor,horizon,layer,boundary,candidate_id,candidate_source,current_mask_hash,tau_mask_hash,mask_changed,controlled_exact_kl,action_only_risk,action_u_norm,action_r_norm,candidate_retained_attention_mass,adjacent_method,risk_all_old,risk_update_g,risk_update_f,risk_update_path,risk_update_gf,risk_update_gp,risk_update_fp,risk_full_fresh,risk_path_q1_only,risk_path_q3_only,risk_single_midpoint
gov_report:101,gov_report,calibration,fixed_tau_old_core,32,32,0,0,1,selector_02_aor,aor,d6bd6090e52b67cfa09471a7d72e90e392fc0a2c01083f5efcc6b5cfc751c28f,d6bd6090e52b67cfa09471a7d72e90e392fc0a2c01083f5efcc6b5cfc751c28f,False,1.051765129215162e-05,1.0511180705431498e-06,0.8133647214268327,1.4801986416698159,0.9932610466513112,mx.vjp_of_vjp,8.857594681793865e-06,8.857594681793865e-06,8.857594681793865e-06,8.857594681793865e-06,8.857594681793865e-06,8.857594681793865e-06,8.857594681793865e-06,8.857594681793865e-06,8.857594681793865e-06,8.857594681793865e-06,8.834604610527443e-06
gov_report:101,gov_report,calibration,fixed_tau_old_core,32,32,0,0,1,selector_03_v_ridge,v_ridge,bf0542a970773efbe6686ce07f4936032a9753395430c416abac40f80a6023df,bf0542a970773efbe6686ce07f4936032a9753395430c416abac40f80a6023df,False,9.878592843508892e-06,1.169116105652706e-06,0.7346193035652411,1.2561858761518119,0.9903412216517159,mx.vjp_of_vjp,8.193368092028565e-06,8.193368092028565e-06,8.193368092028565e-06,8.193368092028565e-06,8.193368092028565e-06,8.193368092028565e-06,8.193368092028565e-06,8.193368092028565e-06,8.193368092028565e-06,8.193368092028565e-06,8.193969327031142e-06
gov_report:101,gov_report,calibration,fixed_tau_old_core,32,32,0,0,1,selector_04_snapkv,snapkv,8aefbcbc9e823561500236d61acfbd0795b287a21b2946968f67f6cc0b101387,8aefbcbc9e823561500236d61acfbd0795b287a21b2946968f67f6cc0b101387,False,1.0517609275382812e-05,1.0364754419194088e-06,0.7621099883402609,1.361599701672041,0.9968347886241785,mx.vjp_of_vjp,8.836674118576368e-06,8.836674118576368e-06,8.836674118576368e-06,8.836674118576368e-06,8.836674118576368e-06,8.836674118576368e-06,8.836674118576368e-06,8.836674118576368e-06,8.836674118576368e-06,8.836674118576368e-06,8.82752297096898e-06
gov_report:101,gov_report,calibration,fixed_tau_old_core,32,32,0,0,1,selector_05_old_stale_core,old_stale_core,45ecbac8f323add3b4ebcea24ac3062bf4c7306a144413650d725508105a4274,45ecbac8f323add3b4ebcea24ac3062bf4c7306a144413650d725508105a4274,False,1.1057124222094578e-05,7.295053921510741e-07,0.8544784082426451,1.5407884269417869,1.0000000000000002,mx.vjp_of_vjp,9.372846733920078e-06,9.372846733920078e-06,9.372846733920078e-06,9.372846733920078e-06,9.372846733920078e-06,9.372846733920078e-06,9.372846733920078e-06,9.372846733920078e-06,9.372846733920078e-06,9.372846733920078e-06,9.357327037327715e-06
gov_report:101,gov_report,calibration,fixed_tau_old_core,32,32,0,0,1,selector_06_fresh_core,fresh_core,3c85abe5d51b0f91536457d4a054aa65f9d6d8d0941c9e2ee84f52deb05e1388,3c85abe5d51b0f91536457d4a054aa65f9d6d8d0941c9e2ee84f52deb05e1388,False,4.498081813887286e-06,2.3780081967386583e-07,0.3908449556522757,0.6739951871943277,0.9887486467466428,mx.vjp_of_vjp,2.8026293089887264e-06,2.8026293089887264e-06,2.8026293089887264e-06,2.8026293089887264e-06,2.8026293089887264e-06,2.8026293089887264e-06,2.8026293089887264e-06,2.8026293089887264e-06,2.8026293089887264e-06,2.8026293089887264e-06,2.8026245426427294e-06
gov_report:101,gov_report,calibration,fixed_tau_old_core,32,32,0,0,1,selector_07_random_reference,random_reference,94489d4366c17f1b6dc9fcfaa60610ad4093b435df5daaeec9b1927e070a0a7d,94489d4366c17f1b6dc9fcfaa60610ad4093b435df5daaeec9b1927e070a0a7d,False,9.489377753992329e-06,6.688093681434334e-07,0.7703724409561006,1.3877774781299097,0.9898297701875922,mx.vjp_of_vjp,7.798074678467534e-06,7.798074678467534e-06,7.798074678467534e-06,7.798074678467534e-06,7.798074678467534e-06,7.798074678467534e-06,7.798074678467534e-06,7.798074678467534e-06,7.798074678467534e-06,7.798074678467534e-06,7.79608071756014e-06
gov_report:101,gov_report,calibration,fixed_tau_old_core,32,33,1,0,1,selector_00_attention_only,attention_only,d96640820b866bc16bde6a198dd802485d6673e8b4917a20bcaf4abaf0327c52,a9b8aa9031a99d4c2dc6edec24a43c7d0bdfc2a8564d30cc44b610c6f598c9ec,True,1.5742541610895902e-05,5.402044167571315e-06,0.7455787390018694,1.0988442203470945,0.9957219372214023,mx.vjp_of_vjp,2.8944893567353736e-06,3.703679465186211e-05,3.17192627447912e-05,1.3558676368521854e-06,6.586156803991793e-05,8.17242571663226e-06,-1.3949501177741682e-06,5.421607962005906e-06,1.725824446902605e-06,1.7290470607079793e-06,1.3650307676871199e-06
gov_report:101,gov_report,calibration,fixed_tau_old_core,32,33,1,0,1,selector_01_aov,aov,3f497f22cc75e0978c3e42534932d87a3c4bfe0896f65fc355b779cf57a81fcc,f58c44b6ba906b7b8cd66a8434cf3aaf93da022c0cc3ca3499e4053f7b01b6f2,True,1.6008173022657047e-05,5.594708515000668e-06,0.7529734156377903,1.1089091485459315,0.9950094393217128,mx.vjp_of_vjp,2.960149618069614e-06,3.6737842512249796e-05,3.087260057044798e-05,1.4344625867524994e-06,6.465029346462817e-05,8.550051691501026e-06,-1.3839167202369813e-06,5.731672384511545e-06,1.785913136078885e-06,1.7782550821342087e-06,1.4430704908006656e-06
gov_report:101,gov_report,calibration,fixed_tau_old_core,32,33,1,0,1,selector_02_aor,aor,e9c31e9c967f4ad4662154d1785f32f12e13942f7532190a62a7906c26e9bea0,d6bd6090e52b67cfa09471a7d72e90e392fc0a2c01083f5efcc6b5cfc751c28f,True,1.5439434752054573e-05,5.222347547436814e-06,0.7560241277512764,1.114157860844843,0.9936865177351011,mx.vjp_of_vjp,3.0656108078387353e-06,3.571405153836846e-05,2.926522917299378e-05,1.4394825124003074e-06,6.19136699035235e-05,8.06433390684314e-06,-1.4881682469658638e-06,5.136683147476969e-06,1.8313042870938698e-06,1.8307350697016143e-06,1.4405038835524495e-06
gov_report:101,gov_report,calibration,fixed_tau_old_core,32,33,1,0,1,selector_03_v_ridge,v_ridge,a2595942184fc7eadc8d06abc0062c8fbca78658877b9954bf3c33d64ab5cc99,bf0542a970773efbe6686ce07f4936032a9753395430c416abac40f80a6023df,True,1.9685492031878103e-05,9.175101775493286e-06,0.6850067077002927,1.0352533265120476,0.9922369612138009,mx.vjp_of_vjp,2.0156581667315935e-06,3.965774080622885e-05,3.619104274174322e-05,-1.1939372921194425e-07,7.383312538124047e-05,9.242616680380427e-06,3.997268223154116e-08,9.401983091823914e-06,6.631012255778023e-07,5.860858808336577e-07,-1.1363506345271951e-07
