sample_id,task,stage,target_anchor,history_start_anchor,history_length,candidate_id,candidate_source,deleted_position,candidate_raw_rank,candidate_deduplicated,exact_physical_kl,action_only_risk,adjacent_only_risk,dense_actual_boundary_energy,eligible_count,cache_length_prequery,cache_length_baseline,cache_length_candidate,candidate_replay_max_abs_error,multi_all_endpoint_risk,multi_uniform8_endpoint_risk,multi_inherited3_endpoint_risk,multi_pair_endpoint_risk,multi_three_endpoint_risk,probe_b27_path_k1_risk,probe_b27_path_k2_risk,probe_b27_path_k4_risk,probe_b27_path_k8_risk,theory_b1_risk,probe_b1_risk,b1_theory_u_norm,b1_local_r_norm,b1_actual_boundary_norm,b1_deleted_attention_mass_mean,b1_deleted_value_norm,b1_deleted_key_norm,b1_action_state_ratio,theory_b5_risk,probe_b5_risk,b5_theory_u_norm,b5_local_r_norm,b5_actual_boundary_norm,b5_deleted_attention_mass_mean,b5_deleted_value_norm,b5_deleted_key_norm,b5_action_state_ratio,theory_b8_risk,probe_b8_risk,b8_theory_u_norm,b8_local_r_norm,b8_actual_boundary_norm,b8_deleted_attention_mass_mean,b8_deleted_value_norm,b8_deleted_key_norm,b8_action_state_ratio,theory_b11_risk,probe_b11_risk,b11_theory_u_norm,b11_local_r_norm,b11_actual_boundary_norm,b11_deleted_attention_mass_mean,b11_deleted_value_norm,b11_deleted_key_norm,b11_action_state_ratio,theory_b15_risk,probe_b15_risk,b15_theory_u_norm,b15_local_r_norm,b15_actual_boundary_norm,b15_deleted_attention_mass_mean,b15_deleted_value_norm,b15_deleted_key_norm,b15_action_state_ratio,theory_b19_risk,probe_b19_risk,b19_theory_u_norm,b19_local_r_norm,b19_actual_boundary_norm,b19_deleted_attention_mass_mean,b19_deleted_value_norm,b19_deleted_key_norm,b19_action_state_ratio,theory_b23_risk,probe_b23_risk,b23_theory_u_norm,b23_local_r_norm,b23_actual_boundary_norm,b23_deleted_attention_mass_mean,b23_deleted_value_norm,b23_deleted_key_norm,b23_action_state_ratio,theory_b27_risk,probe_b27_risk,b27_theory_u_norm,b27_local_r_norm,b27_actual_boundary_norm,b27_deleted_attention_mass_mean,b27_deleted_value_norm,b27_deleted_key_norm,b27_action_state_ratio
gov_report:112,gov_report,calibration,64,32,32,physical_delete_aov_94,aov,94,1,True,4.110209636084194e-07,0.004294335635015306,0.004334624154551285,0.0532936277445302,93,128,129,128,,4.108485585326894e-07,4.397280293030321e-08,1.96833234679143e-08,5.73084490761812e-09,9.051226385239417e-09,4.2334440870036324e-07,4.233421582245972e-07,4.2336794835637326e-07,4.233581053533059e-07,5.63999578506158e-12,6.202001775961796e-12,0.0003189385805340833,0.0004452353605465068,0.00044249032395710813,1.7691687389742583e-05,3.7078728675842285,778.59814453125,3.4789688471225845e-05,2.777650129561552e-09,1.1963975002764215e-07,0.00561897467896227,0.0054297980171477125,0.048717889214760335,0.0001726269256323576,7.4019317626953125,18.525508880615234,0.00020766634089284145,1.6791831629533632e-10,1.1318616958324248e-07,0.00129792285234419,0.0013495305113901113,0.030640795944326556,2.1076893972349353e-05,6.106454849243164,33.49919509887695,3.7268065524391505e-05,6.59262374853455e-11,1.231701121001133e-07,0.0009584650526577726,0.0010406736946760892,0.030216157192908478,1.764934859238565e-05,7.929800033569336,21.644962310791016,2.4022868987859248e-05,2.558074237542918e-10,1.2202792786125467e-07,0.0018872733862610725,0.0016477987551044154,0.02621478243432568,3.7736794183729216e-05,8.762659072875977,19.90228843688965,3.340062350389099e-05,1.2706784213018562e-08,3.616872700562871e-07,0.008677375969502497,0.008616841215326203,0.033590243714446466,0.0001616349909454584,8.857131958007812,23.72482681274414,0.00013361007581441653,5.070965398463977e-09,3.156372429990095e-07,0.008746458480296338,0.008335629280336144,0.05104093290589241,0.00021717383060604334,8.674148559570312,18.994359970092773,6.946650363378443e-05,2.064055564375447e-08,4.231868322828456e-07,0.029633963893732882,0.029671896244831287,0.07528658133546635,0.0006530086975544691,14.370410919189453,17.810314178466797,0.00011913653501111703
gov_report:112,gov_report,calibration,64,32,32,physical_delete_aor_78,aor,78,2,True,3.2093034589962695e-07,0.004555643915733407,0.004268642257694881,0.03153131904972654,93,128,129,128,,3.2008952685221004e-07,9.382102626964922e-08,2.077140576823708e-08,5.653486321611045e-09,7.114143745289953e-09,3.1415847168797214e-07,3.1416158999215743e-07,3.1417002410727164e-07,3.141666761311327e-07,2.3152738304108675e-10,2.3987580433780555e-10,0.0012968157540802893,0.0018101435420428383,0.001808642711413944,5.048942693974823e-05,3.3390953540802,778.583251953125,0.0001414405402090558,2.5210078538050274e-10,6.292285552147019e-09,0.001804528356793123,0.0017866272089096405,0.02053570491447885,4.905945752398111e-05,7.378887176513672,18.794544219970703,6.833078023199734e-05,2.34361374451071e-10,3.3932252361293754e-08,0.0021682823512889885,0.0021646940570561554,0.016439847362926415,3.413299054955132e-05,7.253846168518066,34.33851623535156,5.977927825842917e-05,1.969467945721215e-10,3.967670130857907e-08,0.0014946477882884542,0.0020847573274170037,0.01692624453079978,2.637738361954689e-05,8.550155639648438,20.691097259521484,4.8124452846486426e-05,2.4767844048504485e-10,3.7327454686795814e-08,0.0020725944983405117,0.00176718188445313,0.0167632165408083,5.247285298537463e-05,9.003962516784668,20.180156707763672,3.582050089713497e-05,6.007929115840958e-08,1.5037537706893685e-07,0.014969113772419943,0.014651874817986356,0.024868279507662263,0.00033982351305894554,9.184706687927246,23.920379638671875,0.00022718744100478218,5.4843935120821534e-09,2.47946894493776e-07,0.007597235518464179,0.0071362723359836245,0.04308030651716503,0.00015015974349807948,9.556925773620605,19.06023406982422,5.94714413858015e-05,1.9919330296271836e-08,3.139012170703801e-07,0.03195509130196971,0.027725115416432945,0.06851827863343474,0.0006261288071982563,14.339868545532227,18.10659408569336,0.00011131995596919443
gov_report:112,gov_report,calibration,64,32,32,physical_delete_v_ridge_89,v_ridge,89,0,False,6.587764786247091e-06,0.08788081755105313,0.07156251202004013,0.8320329844141094,93,128,129,128,,6.591744907837797e-06,5.070402090459917e-06,2.611573540272315e-08,4.190664249135336e-08,4.796717279715894e-08,6.445864736432901e-06,6.445975715848825e-06,6.445881564711852e-06,6.445921670496485e-06,1.6098052026341632e-11,1.7529080816425276e-11,0.0008100548740929682,0.0009584029770509934,0.0009643602568893378,8.060548134380952e-05,3.3373770713806152,780.2392578125,7.488745044996645e-05,8.859010495819414e-09,4.3838563244771904e-08,0.028586214868774707,0.026019281634465784,0.04107058704204595,0.0005551972426474094,6.398446559906006,16.749122619628906,0.0009951252316616013,1.3905943760115559e-09,1.1449515031026553e-07,0.005980045253178921,0.006184021712586534,0.03651768666995469,0.00018986756913363934,5.006879806518555,32.83576583862305,0.00017077533589925136,1.8016994714018387e-09,7.675644198413238e-07,0.006551184927108657,0.00924097007607315,0.07847941396069384,0.000139202646096237,8.085917472839355,19.823776245117188,0.00021331817513397326,1.7086717395303717e-08,8.803780072802676e-07,0.01700763191336445,0.014525173735584459,0.08580023311534515,0.00019994156900793314,9.478181838989258,20.255882263183594,0.00029442300388200023,5.41165754408272e-06,4.819444726628769e-06,0.18689674629454975,0.1906332147209201,0.20257471007576294,0.0030384622514247894,9.438484191894531,22.77120590209961,0.0029558996893554635,3.653922404895975e-08,6.421449767031343e-06,0.02262456072831702,0.021263009731320778,0.24784082911881142,0.000685580016579479,7.400117874145508,18.807971954345703,0.00017719921233186415,1.1414876590385538e-08,6.445856078660431e-06,0.022704760225061616,0.023145647105766956,0.3378144465960544,0.0005630375235341489,12.480255126953125,18.334453582763672,9.29327931729846e-05
gov_report:112,gov_report,calibration,64,32,32,physical_delete_key_query_44,key_query,44,0,False,0.0013725355724807284,8.934052336991053,8.657429248297568,164.7462456179656,93,128,129,128,,0.0011805369224714404,0.00015201745729080739,1.600159303371816e-06,8.682644503791356e-07,0.000101579089462665,0.001376093871468364,0.0013760893423162928,0.001376066117149022,0.0013760709675617456,4.1881526065818526e-07,4.1868146800603005e-07,0.07495314630923824,0.09758471951400362,0.09757747697320585,0.0042890990152955055,3.3500983715057373,778.8748779296875,0.007625050236973536,9.945957695041375e-05,0.00012563400229660335,1.610454170748071,1.439704659198493,1.5366954867007876,0.03188324347138405,6.007827281951904,17.86066436767578,0.05506248991176663,3.211690786136985e-07,8.680292176781721e-05,0.07513742464911623,0.07593588389154318,0.931567219105517,0.001880182884633541,5.440141677856445,34.01433563232422,0.002097013348447776,4.6335990804988127e-07,0.00010159023828377025,0.12423472377156833,0.14693565201197267,0.9518261491009763,0.0021811360493302345,8.200769424438477,18.445526123046875,0.0033918565790480135,5.3503424374460695e-08,9.111740652541483e-05,0.034051774343025004,0.027710221766041793,0.8623170998450836,0.0006830135243944824,9.518383026123047,19.560989379882812,0.0005616818689477886,2.0369310275643768e-05,0.0008669495581098471,0.20711616771044652,0.209621309308913,1.486693287711809,0.0056883785873651505,8.568360328674316,22.197280883789062,0.003250323213484079,5.800416102308024e-07,0.0014108524744170397,0.08853190329559744,0.08419408073335331,3.299814330097796,0.0027099743019789457,7.3823957443237305,17.747896194458008,0.0007016468965340998,1.0546546619964546e-06,0.0013760961744096105,0.23440206351354084,0.1723636882556803,4.977925894928299,0.005125857423990965,10.42123031616211,14.41299057006836,0.0006920626983553567
gov_report:112,gov_report,calibration,64,32,32,physical_delete_age_4,age,4,0,False,2.960350332349704e-06,0.07974777566620675,0.08505394677362851,0.9847073080073667,93,128,129,128,,2.936497820558526e-06,1.087837244241606e-07,4.857661000428801e-09,8.747870630264324e-08,9.054512820414048e-08,2.9219494730543187e-06,2.92196672532503e-06,2.9220381264660788e-06,2.9219897547728177e-06,8.209098739336998e-11,8.727524379464849e-11,0.0018560484106137998,0.0023746671878875493,0.0023714311645664466,0.00011658091534627602,3.5669851303100586,778.8583984375,0.00018555114667452468,1.7944186763850346e-09,2.5868629994893943e-06,0.010386142128609046,0.00951224644222207,0.28836943168877416,0.00029316075961105525,7.620412826538086,18.461536407470703,0.00036380237461666677,4.614810317952098e-09,1.422335330881248e-06,0.007121778623448673,0.008589456898053958,0.1713007518044244,0.00014580009155906737,6.296531677246094,33.97175979614258,0.00023720281964271646,2.0130683986121314e-10,1.4397092192136162e-06,0.0027572229950905292,0.0026672387368174484,0.17022355845618992,5.670417158398777e-05,8.479736328125,18.977916717529297,6.157042986836723e-05,7.109206661745781e-11,1.4649032155099338e-06,0.0013810163241707778,0.0011398547535721552,0.13313815632291112,3.99686505261343e-05,9.230497360229492,19.743364334106445,2.310467789543361e-05,1.2035963594916304e-08,2.268618441457021e-06,0.009436314900257986,0.009323130900400708,0.13760022205241232,0.00011747947428375483,10.128425598144531,23.026649475097656,0.00014456158530746601,9.505610130080178e-08,2.84720882964018e-06,0.027237160891750222,0.02710699733045972,0.1885571583458957,0.0003302519617136568,11.252368927001953,19.28680992126465,0.00022590116057577713,4.877608395118668e-09,2.9218778703600317e-06,0.015321155842202826,0.01340708969984399,0.2366154410778666,0.00016151911404449493,19.834800720214844,15.525497436523438,5.383121450152982e-05
gov_report:112,gov_report,calibration,64,32,32,physical_delete_random_34,random,34,0,False,0.00017431023607015084,0.9573664009068144,1.0110779250345643,18.055178747284383,93,128,129,128,,0.0001737692557643589,2.1283437165848273e-06,3.614875890214338e-07,3.505070771684304e-08,6.436496341380421e-08,0.0001696053057721959,0.0001695924925002909,0.00016959034976391063,0.00016958869431497086,2.3255170178870555e-08,2.3188087013165996e-08,0.02154721742717025,0.029516282707256196,0.029514945280305446,0.0006992265116423368,4.414711952209473,778.438232421875,0.002306335864594504,4.274218693530306e-08,5.778002381929992e-06,0.04315318730338554,0.03703956110830532,0.3419487469874736,0.00086544657824561,8.337921142578125,18.987892150878906,0.0014166033615517664,2.715569991417201e-08,6.367250693520022e-06,0.026133254277104175,0.02541272183223906,0.23834666156083376,0.0004690944915637374,6.8780131340026855,35.0518684387207,0.0007017870099294441,7.490810408550086e-09,6.868677521518871e-06,0.016882558228291662,0.017969879565519882,0.26696745319931814,0.00032119217212311924,9.669397354125977,18.670629501342773,0.00041481596463765385,1.0327817151743553e-08,5.879270377645568e-06,0.008841610437109399,0.00732820353449924,0.20669037353635283,0.00022490434639621526,9.424023628234863,18.833755493164062,0.00014854154153076926,1.727162865574016e-06,1.3349116117913418e-05,0.055868203233655885,0.058572336049842674,0.2418913304340227,0.0008796112961135805,9.570629119873047,21.813953399658203,0.0009082045339686236,1.204371934676421e-08,0.0001523205647538246,0.012448884343285727,0.012054376536037527,1.1243825585307359,0.00014461547834798694,14.097299575805664,20.509498596191406,0.00010045736959764224,3.4830018730969267e-07,0.00016960418961792627,0.15076896312789195,0.15973098126400723,1.7764849347373404,0.0006124837091192603,35.078670501708984,16.522642135620117,0.0006413407314685654
gov_report:113,gov_report,calibration,40,32,8,physical_delete_attention_8,attention,8,0,False,1.0838108416922033e-09,0.0006939083785643157,0.0005717201852450628,0.006117098302731855,93,128,129,128,0.0,1.084949691926934e-09,3.0822682911047563e-11,6.172697246124479e-12,4.16410785436341e-12,9.791184428378936e-12,1.1034658012719387e-09,1.103381138436695e-09,1.1035053139060548e-09,1.1034563115169265e-09,5.1813877777155555e-12,5.153495851666074e-12,0.0019593227972675696,0.002692129823732204,0.002695854651640999,8.37437910377048e-05,4.466336250305176,778.9097900390625,0.0001359373353599001,5.719965701124911e-12,4.55564930612025e-10,0.004349663182901318,0.004506725619544328,0.017480151186053595,9.574604337103665e-05,7.82136869430542,17.83993148803711,9.572976115315077e-05,1.5407369019810951e-12,1.1811023741434676e-09,0.0012329822860910828,0.0012511698317507374,0.015265563886419076,3.455885234870948e-05,7.073629379272461,33.59254837036133,2.5049460479813575e-05,3.0881321493034833e-13,1.2680195219843594e-09,0.0002651350179115642,0.00025046912384801996,0.011443147171143045,5.3395360737340525e-06,9.057403564453125,17.628437042236328,4.971521976091638e-06,9.922456151553821e-14,1.2315090692621882e-09,2.5507837115206362e-05,2.3339086205093402e-05,0.010562479868217336,7.612984518345911e-07,11.10104751586914,19.204620361328125,4.0563885429415575e-07,1.7370486143983655e-11,1.1017819337386066e-09,0.002598216059034856,0.0021762126509065225,0.01229060587714745,2.2759188141208142e-05,10.157339096069336,21.885967254638672,2.8642475514426887e-05,3.860848073493755e-12,1.032657174864188e-09,0.0017778336487508746,0.0017267238505276,0.01480925795450059,1.956824416993186e-05,13.27066421508789,19.471464157104492,1.3254865434555983e-05,1.1139805615941726e-12,1.0963175630131225e-09,0.0011425695671514885,0.0012472802483771495,0.021526815847715142,6.038477295078337e-06,34.856964111328125,17.860572814941406,5.093532660565123e-06
gov_report:113,gov_report,calibration,40,32,8,physical_delete_value_norm_91,value_norm,91,0,False,6.030993967333651e-07,0.09429736730083457,0.07864743014858981,0.5925299761194649,93,128,129,128,,5.990680736221631e-07,1.0998033385946265e-08,2.0249794028690627e-09,1.0965074331470379e-08,5.598482200803133e-10,6.003313401635728e-07,6.003697688124958e-07,6.004126559110475e-07,6.003384908129836e-07,1.3514610292373552e-11,1.373627673540264e-11,0.001742451827908876,0.002295645318087304,0.002296696185188794,0.00014629481302108616,3.609076499938965,779.1220703125,0.00011591710946524566,1.237186533458319e-10,1.626837269045255e-09,0.013318922294414375,0.014922480802974916,0.040124874578406446,0.00036785638076253235,4.4702301025390625,16.24155044555664,0.0003169763690263672,1.1003149011579225e-08,3.841097031160194e-09,0.08183353653985348,0.07722763288284284,0.0919000523811767,0.001955074490979314,5.200774669647217,32.83151626586914,0.0015461614312913864,1.1458044566208038e-11,4.521657197956489e-09,0.006196798600548972,0.006919149337147459,0.05998492595681844,0.0001806328509701416,5.357021331787109,17.400392532348633,0.00013733709950756635,7.618273179579339e-10,3.3357407476284237e-09,0.017609483062942688,0.015582739556248592,0.05663899387365778,0.0005131846992298961,8.80927848815918,18.2939395904541,0.00027083170972569805,2.5349871204678796e-10,9.251213499295442e-09,0.004105846459180266,0.004035979565585359,0.06259101480459799,0.0001260026328964159,7.084166526794434,20.450721740722656,5.312001372469341e-05,2.974389842765773e-10,6.32959614946314e-07,0.016511147383743492,0.016003810346429104,0.18663248987611158,0.0004782896430697292,6.86924934387207,17.181156158447266,0.00012285018969145344,1.0863522296304933e-09,6.00695246901514e-07,0.05240369985236554,0.0541602630539212,0.2929505809577112,0.0020832791924476624,10.14143180847168,14.846065521240234,0.00022117488762359543
gov_report:113,gov_report,calibration,40,32,8,physical_delete_aov_15,aov,15,1,True,1.4886771653230839e-09,0.0005308327828252117,0.0005128926343050684,0.005804936419783122,93,128,129,128,,1.4995869969122647e-09,1.9451916998017464e-11,1.2254052555729478e-11,1.147549053378835e-12,4.81568583387178e-13,1.575043794205603e-09,1.5743840744854053e-09,1.574603777996905e-09,1.5745376473347396e-09,1.3765153613697066e-12,1.439760930524953e-12,0.0011913708713047215,0.0016226352752458685,0.00162667454647039,0.00013741763541474938,3.5796589851379395,779.8387451171875,8.193390735967828e-05,1.3300554369353817e-13,1.4468961303306497e-09,0.00029916883998514724,0.00028869300508552957,0.018476154592060673,8.155891009664629e-06,6.929206371307373,18.795398712158203,6.132282006158031e-06,3.227027079464315e-13,1.4012523373826872e-09,0.0010394178023206905,0.0009390422546366103,0.01352633078206143,2.691762347240001e-05,7.507174491882324,33.749351501464844,1.8800406826849582e-05,1.5047544195721525e-14,1.4875606298323502e-09,0.00010837022261620337,0.00010257848290415226,0.01210794732569203,1.3929511624155566e-06,10.290916442871094,20.111194610595703,2.0360640632957793e-06,2.9930680326882596e-13,1.344135890853087e-09,0.00010630350712679804,8.62421623424086e-05,0.010978601339276731,1.6372973732359242e-06,11.527735710144043,20.021392822265625,1.4989092382199035e-06,4.022991498312397e-12,1.6652993754519411e-09,0.00040548931824923147,0.0003761265375788637,0.010092617307076083,3.6128847114014206e-06,10.899359703063965,23.144588470458984,4.950433101489916e-06,6.039855966851286e-13,1.6493567346971198e-09,0.0008115353402686092,0.0007876537065735218,0.012627106138708901,1.1142564289912116e-05,12.869073867797852,19.355884552001953,6.046273054299483e-06,9.876829445881338e-12,1.5970913208388455e-09,0.007867987563633784,0.00777501342222689,0.020975380612329713,0.00010265081800753251,15.582115173339844,14.851245880126953,3.1750911516454987e-05
gov_report:113,gov_report,calibration,40,32,8,physical_delete_aor_18,aor,18,2,True,3.003431239463909e-08,0.019313337918983133,0.019426645168489885,0.08277059653820688,93,128,129,128,,3.005187630109762e-08,4.372221200895334e-11,1.7957040632087848e-11,1.5781373683888794e-12,7.972009372829989e-12,3.006115020513426e-08,3.005651460056028e-08,3.0059320368695404e-08,3.0062213606686475e-08,5.0779811650485766e-12,5.065529520985917e-12,0.0010287901580915667,0.0013231125326352191,0.0013261632124191478,0.00014934323553461581,3.1908457279205322,779.73486328125,6.680970229673883e-05,6.555419771590508e-12,1.1131725360938293e-09,0.0032986718060433106,0.00317009514528652,0.030810122137815556,5.305581362335943e-05,7.107852935791016,17.724145889282227,6.73376807709286e-05,2.171499491087743e-12,6.70712937743407e-10,0.0017467114031880773,0.0016418591482331149,0.021319830627075223,5.094737934996374e-05,5.491649627685547,33.94053649902344,3.287138548532346e-05,2.7285534409973185e-13,6.509307499052487e-10,0.0003723112729530452,0.0003248163093661656,0.01673882973206126,6.180560376378708e-06,10.26175308227539,19.81529998779297,6.447227488154277e-06,1.812942018558802e-13,7.044384895684783e-10,9.536335324724984e-05,8.253580838775143e-05,0.014503348680482439,1.5354980860138312e-06,10.835468292236328,21.86777114868164,1.4344919273378842e-06,3.3325769576964432e-12,5.577063685093166e-10,0.0008460262025309332,0.0007081387908518381,0.015331062810144774,7.0402184064732864e-06,11.225141525268555,23.026330947875977,9.320250927380932e-06,7.733036062196179e-13,1.900452114539695e-09,0.0009874400545456477,0.000968977433901467,0.02382714736597051,1.4984439076215494e-05,8.901174545288086,19.854877471923828,7.438169972321244e-06,1.5125706267679026e-11,3.011828010029819e-08,0.015062194829629689,0.009799067199150847,0.14801829250150053,8.300029003294185e-05,15.558337211608887,16.348405838012695,4.001656314760708e-05
gov_report:113,gov_report,calibration,40,32,8,physical_delete_v_ridge_77,v_ridge,77,0,False,4.0207689654449986e-07,0.20880455872759143,0.20868416788786515,1.041984905746519,93,128,129,128,,4.0026378223476314e-07,5.856003306112606e-09,6.617366115803555e-09,2.3236896452089494e-09,3.560681513705308e-09,2.919126881085032e-07,2.9191818703124506e-07,2.919124485141803e-07,2.9186571681631557e-07,3.677338083379788e-13,3.914295243382638e-13,0.000498100704338655,0.0006754049720889264,0.0006750116011317952,5.6516833865316585e-05,3.5796589851379395,779.8387451171875,3.410413249213694e-05,6.313332087010743e-11,2.887889398253094e-10,0.01309748662276076,0.012763965679701965,0.025822488914411214,0.0003536731528583914,6.881411552429199,17.670085906982422,0.00027112619871640364,1.6602725501173104e-10,2.1399165572603333e-09,0.016258135344381513,0.016862534884722082,0.030431017737082733,0.0005569017957895994,6.458046913146973,33.3667106628418,0.0003376019709436817,3.407990704999303e-10,4.668444100167597e-09,0.015638886305554663,0.013039675532211652,0.03392812944716906,0.0004119360528420657,7.303913116455078,20.46082305908203,0.00025882245473430286,5.280325523347002e-10,9.476026135292907e-09,0.01308942860180413,0.011446915198581457,0.03185139897286048,0.00033129428629763424,8.236600875854492,19.84192657470703,0.00019895010136864775,4.775586482864575e-10,1.0822105880854549e-08,0.012198539640427268,0.011437922927562622,0.05152671888175005,0.0003025423502549529,8.702774047851562,21.93927764892578,0.0001505415508232364,1.6443666126648754e-09,3.531018403891472e-07,0.03993134163781221,0.038483396809945336,0.21247003498696254,0.0008284454233944416,9.722857475280762,18.80810546875,0.000295410436373244,6.779097385167869e-09,2.92139890963814e-07,0.14622805537835698,0.1470563226909807,0.4232793849614028,0.003328093094751239,13.57219409942627,16.383243560791016,0.0006005355921764125
gov_report:113,gov_report,calibration,40,32,8,physical_delete_key_query_67,key_query,67,0,False,8.25147297325606e-06,4.2495942440382874,4.733216443883455,43.09509308156802,93,128,129,128,,8.10744545582916e-06,1.1212258210353307e-05,1.1786893162558573e-07,6.168142410377184e-08,1.0155748062812653e-07,9.071068063799546e-06,9.07457926743403e-06,9.073494961195266e-06,9.074443258784645e-06,8.533324127967169e-13,4.480379036363544e-13,0.0009293949097672228,0.0012265203860620287,0.0012265591673989809,3.36012635671068e-05,4.809462547302246,778.2689208984375,6.193234500657327e-05,4.151218278845202e-08,5.6839718721384405e-08,0.1764724725243942,0.17487569056069255,0.20412112882595418,0.0025470543187111616,7.878124713897705,16.2176456451416,0.003714627759069134,1.4650542204199735e-08,4.5719512184354066e-08,0.07390070625468995,0.07180643146889036,0.18240987427594466,0.0017007194692268968,6.948498249053955,33.9381103515625,0.001437624470819847,4.523157244184095e-09,4.800290240237702e-08,0.09007523173440167,0.0783312331453226,0.18655316595076174,0.002512621460482478,8.442384719848633,19.538204193115234,0.0015547842425185515,6.741727234421593e-09,2.0602451563738245e-07,0.032806164736461516,0.027785241999030874,0.22898179693078166,0.0005984602612443268,10.341772079467773,19.909421920776367,0.00048291409662444567,1.2084266143473906e-05,1.0313188571184723e-05,0.9261619127161036,1.0488313345991889,1.098977468711659,0.012617570348083973,8.379100799560547,21.249252319335938,0.013804315404336527,6.814388706726616e-08,1.0205076952247154e-05,0.2680331935880647,0.27585305370099866,1.5430463436264896,0.0018495797412469983,13.937644958496094,18.121356964111328,0.0021175332149381454,1.0815820202413268e-07,9.071327219381441e-06,0.6399182174754994,0.6754086249501143,2.7881598068197255,0.0018984399503096938,49.060752868652344,14.451127052307129,0.0027581739507916456
gov_report:113,gov_report,calibration,40,32,8,physical_delete_age_4,age,4,0,False,1.655056767176226e-08,0.003424577335765949,0.003323356586227129,0.039624617367377185,93,128,129,128,,1.6514926747810564e-08,1.4500430325596026e-11,3.342875954239977e-11,4.012449564118236e-12,2.143558587025683e-12,1.49811458024866e-08,1.49841774387177e-08,1.498411601376984e-08,1.49844202215081e-08,1.7002627385286813e-11,1.8801779118217243e-11,0.002759658464626074,0.0036210710117308576,0.0036233435967401736,0.0002552033693064004,3.5669851303100586,778.8583984375,0.00018284361331477716,7.748033555818889e-13,1.586340161347424e-08,0.0006647191940443036,0.0006488464949416497,0.05220951587524318,1.5426337995450012e-05,7.620412826538086,18.461536407470703,1.378249426067866e-05,3.165831966894395e-12,1.6521791641531243e-08,0.0019706803962640453,0.002046072419902701,0.03777508246733952,4.8302241339115426e-05,6.296531677246094,33.97175979614258,4.0964071319935766e-05,2.4353224547131454e-13,1.663853330319491e-08,0.0002688253852623552,0.000265441854904803,0.030548863242240935,7.952651685627643e-06,8.479736328125,18.977916717529297,5.268713343823149e-06,1.2914959120467001e-13,1.859961054707908e-08,8.968026283441125e-05,7.198406827841766e-05,0.0294765096810506,2.511594175302889e-06,9.230497360229492,19.743364334106445,1.2511001813565976e-06,1.2224901655235654e-11,1.6678858802490186e-08,0.00062258758813262,0.0006116540984604824,0.02996953863966577,5.770285952166887e-06,10.128425598144531,23.026649475097656,8.050356444327897e-06,1.1112635312530992e-12,1.676992545155819e-08,0.0010386002226057455,0.001027082182891492,0.03425394207941004,1.704060377960559e-05,11.252368927001953,19.28680992126465,7.884199966483951e-06,1.0353599931840297e-11,1.502751220362325e-08,0.006906309030445985,0.00684541321685276,0.04455217916592285,4.643044667318463e-05,19.834800720214844,15.525497436523438,2.795469249230074e-05
gov_report:113,gov_report,calibration,40,32,8,physical_delete_random_59,random,59,0,False,9.210173119933274e-07,1.785846573226854,2.2854926442220185,3.7728129695927155,93,128,129,128,,9.149152105998902e-07,1.5455196241249614e-07,6.824895910495487e-08,4.9848081617540766e-09,3.5884331079317848e-09,2.5400570420668627e-07,2.540913417155863e-07,2.540538564535849e-07,2.5402324882256055e-07,1.2970540799545888e-11,1.2953997974658274e-11,0.001850109823539839,0.0027342732328879413,0.0027419344446344748,8.209209772758186e-05,4.527631759643555,778.495361328125,0.00013806533925224984,2.3784500237203514e-10,3.2015327007959655e-10,0.029055015111141367,0.02868857809461997,0.03435142322107078,0.0006485484191216528,5.870565414428711,15.851028442382812,0.0006093893794890412,7.026068754161775e-10,1.300625324197555e-08,0.024345733339554875,0.02341075723094428,0.05085001581434684,0.0007635708316229284,6.394680976867676,32.21229934692383,0.00046870282768764736,1.1071816064882753e-10,2.0735908035738747e-08,0.014686625237992905,0.0114368760645878,0.046261687560906276,0.0002808096178341657,7.027454376220703,18.254215240478516,0.0002270087419135761,6.483822778123042e-11,2.812759748324187e-08,0.005901868962002894,0.004410708948780627,0.043406160499212275,0.00010021341586252674,9.938941955566406,19.378385543823242,7.665916775344434e-05,2.4273955007808365e-08,6.815603467544759e-08,0.0944367335497802,0.12452922873091249,0.13149894772784915,0.0009264093823730946,9.184656143188477,20.29795265197754,0.0016390059047170001,3.957217652236128e-09,8.869050829075801e-08,0.07417075457221597,0.07393931688842065,0.13635534806057928,0.0003631449362728745,15.344501495361328,16.698020935058594,0.0005675810265663224,6.83556492177726e-08,2.539643576969455e-07,0.5979049727841087,0.6798449367313921,0.7683491342796754,0.001655779778957367,51.61564636230469,13.498655319213867,0.002776290568111441
