sample_id,task,stage,history_id,tau_anchor,target_anchor,horizon,layer,exact_top_index,fresh_top_index,reused_top_index,top1_stale,exact_optimum_stale,harmful_stale,reuse_normalized_regret,fresh_normalized_regret,refresh_benefit,fresh_reused_spearman,fresh_exact_spearman,reused_exact_spearman,fresh_pairwise_accuracy,reused_pairwise_accuracy,pairwise_degradation,fresh_margin,reused_margin,retained_overlap,core_turnover,token_age_mean,token_age_std,recent_window_exits,retained_attention_mass,cache_occupancy,selector_score_drift,selected_core_score_margin,compressed_residual_norm_drift,compressed_sketch_l2,query_norm_drift,key_query_alignment_mean,key_query_alignment_std,attention_entropy,attention_concentration,sink_attention_mass,recent_attention_mass,core_attention_mass,layer_attention_summary_drift,action_norm_median,action_norm_spread,action_to_compressed_state_ratio,action_only_margin,cheap_rank_disagreement,top_reused_one_midpoint_shift,harmful_stale_eps_0p01,harmful_stale_eps_0p02,harmful_stale_eps_0p05,harmful_stale_eps_0p1
gov_report:102,gov_report,evaluation,fixed_tau_old_core,32,32,0,0,6,6,6,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4.2402227421169926e-07,4.2402227421169926e-07,1.0,0.0,710.75,402.1460400153158,0.0,1.0,1.0,0.0,0.23343488726398437,0.0,0.0,0.0,0.257330122982162,0.3026358525461707,2.6211685534336437,0.33426633512607534,0.00049068946120998,0.9872612657565399,0.012248044782250079,0.0,1.0719018558575122,0.5935796362135147,0.06594537957259251,1.6306596439184211e-07,1.308943963917045,0.0002829075042696383,False,False,False,False
gov_report:102,gov_report,evaluation,fixed_tau_old_core,32,33,1,0,6,6,3,True,True,True,0.09342025430290954,0.0,0.09342025430290954,0.09523809523809526,1.0,0.09523809523809526,1.0,0.5714285714285714,0.4285714285714286,1.6678854665998333e-06,1.2766023265083734e-07,0.9844961240310077,0.0,711.5,402.5782532626421,0.03125,0.5008343722412331,1.0,1.0639711216813879,0.38290807539845473,0.1732289229028154,20.873904286429134,0.7024205906501197,0.18512733220656696,0.20552635594361504,2.206660063464696,0.4991656277587669,0.0007013513776021178,0.9896050951170825,0.009693553505315474,1.0639711216813879,1.3348501081621098,0.7165414147787751,0.06999694563210261,1.7420391093065682e-06,1.362462978568101,1.5087584245769998,True,True,True,False
gov_report:102,gov_report,evaluation,fixed_tau_old_core,32,34,2,0,3,3,3,False,False,False,0.0,0.0,0.0,0.523809523809524,1.0,0.523809523809524,1.0,0.7142857142857143,0.2857142857142857,5.199849125187043e-06,1.2831518272419233e-07,0.9692307692307692,0.0,712.25,403.01046822632287,0.0625,0.35206291208735646,1.0,1.3466035503110394,0.2959103578771414,0.1744203600136929,25.167779355743683,0.7145751506923329,0.05589312567787907,0.2546482304019514,2.1709189770100714,0.4719237228948925,0.0007018929531343692,0.98652851105441,0.012769595992455737,1.3466035503110394,1.280275686361654,0.23068091614959885,0.06706706108511155,1.6724690609496015e-06,1.358039921135622,0.24949283330319785,False,False,False,False
gov_report:102,gov_report,evaluation,fixed_tau_old_core,32,36,4,0,6,6,6,False,False,False,0.0,0.0,0.0,0.6904761904761906,1.0,0.6904761904761906,1.0,0.75,0.25,1.0132399529054077e-05,1.1801715064084938e-07,0.9393939393939394,0.0,713.75,403.87490328070646,0.125,0.3293896113384093,1.0,1.3453709967157168,0.2564569717691265,0.03949389628598542,22.20779172666024,0.3602481346881043,0.3101862563741151,0.25763419504255747,2.2905364009659723,0.42397302507857454,0.0002068330575736967,0.9941201685489789,0.005672998393447456,1.3453709967157168,0.7541696110707254,0.4081384385360433,0.04463509203832032,4.367033136984778e-06,1.380118307601423,0.6018179735211073,False,False,False,False
gov_report:102,gov_report,evaluation,fixed_tau_old_core,32,40,8,0,6,6,6,False,False,False,0.0,0.0,0.0,0.9047619047619048,1.0,0.9047619047619048,1.0,0.8928571428571429,0.1071428571428571,2.2403127607157956e-05,2.5577927082293076e-07,0.8823529411764706,0.0,716.75,405.6037937445852,0.25,0.22816605419500469,1.0,1.552925196325585,0.12898468521738077,0.04356071519960523,15.65957882602003,0.03015477817365235,0.2914870170373338,0.2587384360805731,2.4680498974098164,0.3340945822735966,0.0006796408699982453,0.9859722755873926,0.013348083542609131,1.552925196325585,1.1268683936952808,0.4829071504918243,0.06643314698475276,5.2213559444397956e-06,1.7968583136000944,0.25913431474350496,False,False,False,False
gov_report:102,gov_report,evaluation,fixed_tau_old_core,32,48,16,0,6,6,0,True,True,True,0.7817077717994055,0.0,0.7817077717994055,-0.7142857142857144,1.0,-0.7142857142857144,1.0,0.25,0.75,2.8955800959891344e-05,6.697153252572611e-08,0.7777777777777778,0.0,722.75,409.0616548883554,0.5,0.18562066225853363,1.0,1.691827199485615,0.3639599185487202,0.045485697927924396,19.330455055213147,0.5238633060418454,0.2234105214344977,0.2563547075162491,2.45746409737077,0.4707609547609027,0.0032875478870123044,0.9561993947386134,0.04051305737437426,1.691827199485615,2.7020438322938825,1.064170292846967,0.17415634403867156,4.587401518775756e-06,1.9063377276460485,35.140281312561044,True,True,True,True
gov_report:102,gov_report,evaluation,fixed_tau_old_core,32,64,32,0,6,6,6,False,False,False,0.0,0.0,0.0,-0.09523809523809526,0.9761904761904763,-0.07142857142857144,0.9642857142857143,0.5,0.4642857142857143,6.541186671588571e-07,1.5191575879801189e-07,0.6,0.0,734.75,415.97768870457463,1.0,0.016779395084851947,1.0,1.9754012845757303,0.17016749570938208,0.017228842836798503,13.486509519221487,0.0,0.257330122982162,0.3026358525461707,2.639173030242643,0.3297103219408387,0.0009086457469846148,0.9832206049151482,0.015870749337867338,1.9754012845757303,1.0216661250995087,0.4573146895481136,0.06179021091092352,6.40280260086527e-07,1.9674697261776681,0.07820613305623102,False,False,False,False
gov_report:102,gov_report,evaluation,fixed_tau_old_core,32,32,0,14,1,1,1,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.3777191055949923e-05,2.3777191055949923e-05,1.0,0.0,710.75,402.1460400153158,0.0,1.0000000000000004,1.0,0.0,0.6088822385189612,0.0,0.0,0.0,-0.07486292190285869,0.06909577910329165,1.5693651054090059,0.6841964407498362,0.6842310967689212,0.2597753538237664,0.05599354940731222,0.0,2.9466780551240994,4.907506877828825,0.05928757454173567,1.1161314110958934e-06,0.9323718894915354,0.000839652906573221,False,False,False,False
gov_report:102,gov_report,evaluation,fixed_tau_old_core,32,33,1,14,0,0,5,True,True,True,0.004471501372458725,0.0,0.004471501372458725,0.8571428571428572,1.0,0.8571428571428572,1.0,0.8928571428571429,0.1071428571428571,0.0029480739572014525,3.330954627253104e-05,0.9844961240310077,0.0,711.5,402.5782532626421,0.03125,0.9331879205343325,1.0,0.21410042396630524,0.5568111783766789,0.06310739768134596,55.884396585074036,0.0031452581449093898,-0.049872135353150764,0.06866489498783394,1.7367930259634412,0.6236232578423465,0.6236450908635923,0.3290085239685653,0.04734638516784235,0.21410042396630524,2.5957476915681275,11.522399457200725,0.04912655735977545,1.5390024223528843e-05,0.9323298392113395,0.9698111931227316,False,False,False,False
gov_report:102,gov_report,evaluation,fixed_tau_old_core,32,34,2,14,3,3,5,True,True,True,0.2101827596331457,0.0,0.2101827596331457,0.3333333333333334,1.0,0.3333333333333334,1.0,0.6071428571428571,0.3928571428571429,0.00474876659576229,0.00015194419682741688,0.9692307692307692,0.0,712.25,403.01046822632287,0.0625,0.9225534202724701,1.0,0.3326103775146618,0.5360878196243329,0.06834114262934596,57.31067735427382,0.020725965999394292,-0.05502551700487362,0.07348191486957689,1.7795662703588262,0.609051531147072,0.6090858632931085,0.3652700128641944,0.0256441238426972,0.3326103775146618,2.765452104647296,5.807477490439029,0.05208194354286447,4.410282030107364e-06,1.2661383827251824,0.06437866421015938,True,True,True,True
gov_report:102,gov_report,evaluation,fixed_tau_old_core,32,36,4,14,2,2,5,True,True,True,0.045179024212320604,0.0,0.045179024212320604,0.6904761904761906,1.0,0.6904761904761906,1.0,0.75,0.25,0.00030624812589245126,0.00018758037696839502,0.9393939393939394,0.0,713.75,403.87490328070646,0.125,0.9218120537821951,1.0,0.4762111189376448,0.5122055482814527,0.034088690586887606,49.83569234819813,0.11368786969296205,-0.06762210324763439,0.08187705953009816,2.26494849982753,0.5514390984504027,0.5515101246734977,0.3560189484515863,0.09247092687491584,0.4762111189376448,2.2553695682808037,2.750497733506452,0.04697983207100874,0.0003586626891855236,0.8202999554705287,5.187426493906127,True,True,False,False
gov_report:102,gov_report,evaluation,fixed_tau_old_core,32,40,8,14,7,7,0,True,True,True,0.8177339404322919,0.0,0.8177339404322919,-0.5714285714285715,1.0,-0.5714285714285715,1.0,0.2857142857142857,0.7142857142857143,0.004062834987691406,0.0003738544608204824,0.8823529411764706,0.0,716.75,405.6037937445852,0.25,0.8562064885247981,1.0,0.616357915461708,0.4743656009068609,0.06973099901852113,42.96374506941357,0.11776957743554795,-0.08897372928867296,0.08090702978479088,2.5148202619660305,0.5191648060910913,0.5192553593237329,0.31508449400833827,0.1656601466679287,0.616357915461708,1.884821556269915,2.1248829724450924,0.04076549175717808,3.5833355094379066e-05,1.1287586602291313,0.5102932533608057,True,True,True,True
gov_report:102,gov_report,evaluation,fixed_tau_old_core,32,48,16,14,5,5,5,False,False,False,0.0,0.0,0.0,0.5476190476190477,1.0,0.5476190476190477,1.0,0.6785714285714286,0.3214285714285714,0.0019125938284319125,6.173531204520564e-05,0.7777777777777778,0.0,722.75,409.0616548883554,0.5,0.8001035933237878,1.0,0.6483048690206191,0.5328923131659082,0.07153397260287413,49.556633603873365,0.048538451763629864,-0.04432267827432299,0.1051562960441153,1.645343142772517,0.6472220901502509,0.6492559855121236,0.2511226496028183,0.09962136488505811,0.6483048690206191,0.39160095571814724,4.613489998137734,0.008486111240747251,6.3774744001023815e-06,0.8226231516596023,0.9179756398875075,False,False,False,False
gov_report:102,gov_report,evaluation,fixed_tau_old_core,32,64,32,14,0,0,4,True,True,True,0.0007972683318136919,0.0,0.0007972683318136919,0.8333333333333335,1.0,0.8333333333333335,1.0,0.8571428571428571,0.1428571428571429,4.71903647115689e-05,1.1962946972114166e-05,0.6,0.0,734.75,415.97768870457463,1.0,0.6711755509180632,1.0,1.3127508137589854,0.15093715346978417,0.05651699033086421,34.39643617127464,0.10434307214613468,-0.009674265374036413,0.03829065204439571,2.9494067116183187,0.30870378536621085,0.30873210615804136,0.32882444908193664,0.36244344476002194,1.3127508137589854,6.55050056689457,11.964996858302559,0.1247466805120191,1.5801177719971802e-05,0.5892556509887896,3.5936568528487216,False,False,False,False
gov_report:102,gov_report,evaluation,fixed_tau_old_core,32,32,0,26,4,4,4,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.032610916043421784,0.032610916043421784,1.0,0.0,710.75,402.1460400153158,0.0,1.0,1.0,0.0,0.23994450900713124,0.0,0.0,0.0,0.051295688065419336,0.021859456332794253,2.8909578970507113,0.36401664855639787,0.36743280446933085,0.2769641742429004,0.3556030212877687,0.0,23.93733984636583,17.502187452627105,0.0876180205373873,5.346733106244262e-05,1.5815245233502773,0.0021336229075547787,False,False,False,False
gov_report:102,gov_report,evaluation,fixed_tau_old_core,32,33,1,26,4,4,2,True,True,True,0.06323469514627783,0.0,0.06323469514627783,0.5952380952380953,1.0,0.5952380952380953,1.0,0.7142857142857143,0.2857142857142857,0.01819377163756393,0.0007680784525123524,0.9844961240310077,0.0,711.5,402.5782532626421,0.03125,0.9895905719730789,1.0,0.5136759399172458,0.3993312919692275,0.12337263687386105,111.11055872818508,0.01570388347731481,-0.09521915416367259,0.07213908884395717,2.6036918926088592,0.4708835213814106,0.47680067709317486,0.3298856446987405,0.1933136782080845,0.5136759399172458,13.770260241409384,18.437220921995248,0.05749693272087568,2.664964347123995e-05,0.8416858293456875,1.05555966517328,True,True,True,False
gov_report:102,gov_report,evaluation,fixed_tau_old_core,32,34,2,26,0,0,3,True,True,True,0.8874293353339964,0.0,0.8874293353339964,0.07142857142857144,1.0,0.07142857142857144,1.0,0.5357142857142857,0.4642857142857143,0.0007834986154791994,0.007344022587253482,0.9692307692307692,0.0,712.25,403.01046822632287,0.0625,0.9850020225802262,1.0,0.7787430457589293,0.5410263341169227,0.19600401797991487,166.49519164984125,0.004205072944443162,-0.11188405904339706,0.06033166417587679,2.188492669196414,0.5894398039599763,0.5952470634125562,0.2657632470040068,0.13898968958343694,0.7787430457589293,9.140947207037458,9.171888538852809,0.041615476728052,1.3399770693641594e-08,1.603492562630019,12.960706451235282,True,True,True,True
gov_report:102,gov_report,evaluation,fixed_tau_old_core,32,36,4,26,1,1,1,False,False,False,0.0,0.0,0.0,0.5714285714285715,1.0,0.5714285714285715,1.0,0.75,0.25,0.0031460166320437383,0.014099189252794572,0.9393939393939394,0.0,713.75,403.87490328070646,0.125,0.9506542631228428,1.0,0.48257391734682165,0.3341661195354699,0.05236706424916763,114.14702257038785,0.0811695194265109,-0.061628397883356056,0.05105721826190384,3.218057976927671,0.36918440911229744,0.37437148253217434,0.28861276013037096,0.33701575733745476,0.48257391734682165,36.851766638748714,26.99034362728822,0.14234286981741406,0.0011644484248570022,1.4600766223556976,0.3018329034146018,False,False,False,False
