run_id,model,task,sample_id,seed,config_hash,git_commit,base_anchor,refresh_lag,refresh_anchor,strategy,same_reference_token_verified,reference_token_id,reference_token_position,stale_delta_nll,refreshed_delta_nll,refresh_benefit_delta_nll,stale_approx_kl,refreshed_approx_kl,refresh_benefit_approx_kl,stale_attention_output_error,refreshed_attention_output_error,new_token_online_leverage_mean,new_token_online_leverage_max,exited_recent_online_leverage_max,mean_old_token_score_spearman,mean_selected_core_turnover,mean_new_token_selected_fraction,sample_cluster,old_refresh_benefit,absolute_difference
mechanism_targeted_4bit_seed42_v1,mlx-community/Qwen2.5-1.5B-Instruct-4bit,gov_report,gov_report:2,42,cbda0763d81c77dc16cd819183d4ef66a431cae7d0d8f50510af026d1c16d64d,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,16,32,48,snapkv,True,15,1070,2.8768094253450727e-06,-1.5339138244030437e-06,4.410723249748116e-06,1.6488139815348564e-06,5.456213419054461e-07,1.1031926396294102e-06,0.29517608135938644,0.23898804311951002,0.17290279152303198,0.5200187144585483,,0.8307452587233239,0.31672077922077924,0.0,gov_report::gov_report:2,4.410723249748116e-06,0.0
mechanism_targeted_4bit_seed42_v1,mlx-community/Qwen2.5-1.5B-Instruct-4bit,gov_report,gov_report:2,42,cbda0763d81c77dc16cd819183d4ef66a431cae7d0d8f50510af026d1c16d64d,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,16,32,48,v_ridge_leverage,True,15,1070,0.00019800205237885393,0.000374380621828152,-0.00017637856944929808,0.00018897053408399646,0.00036548373535447224,-0.00017651320127047579,0.4185627078016599,0.4751158195237319,0.17290279152303198,0.5200187144585483,,0.9981863098629987,0.05730519480519482,0.0,gov_report::gov_report:2,-0.00017637856944929808,0.0
mechanism_targeted_4bit_seed42_v1,mlx-community/Qwen2.5-1.5B-Instruct-4bit,gov_report,gov_report:2,42,cbda0763d81c77dc16cd819183d4ef66a431cae7d0d8f50510af026d1c16d64d,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,16,32,48,attention_weighted_v_ridge_leverage,True,15,1070,1.2175028054173254e-05,1.0625330936875343e-05,1.5496971172979102e-06,8.096440503590295e-06,6.2676076790371e-06,1.8288328245531945e-06,0.4553797282278538,0.3800629998246829,0.17290279152303198,0.5200187144585483,,0.9988799510495328,0.02662337662337661,0.0,gov_report::gov_report:2,1.5496971172979102e-06,0.0
mechanism_targeted_4bit_seed42_v1,mlx-community/Qwen2.5-1.5B-Instruct-4bit,gov_report,gov_report:3,42,cbda0763d81c77dc16cd819183d4ef66a431cae7d0d8f50510af026d1c16d64d,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,0,16,16,snapkv,True,35654,911,-0.017398403074505353,-0.008326080676081205,-0.009072322398424149,0.054057963572781836,0.004544562644078078,0.04951340092870376,0.31835453522702056,0.20331363007426262,0.18437924797985236,0.6062088974676152,,0.8308509289953108,0.2896103896103896,0.0,gov_report::gov_report:3,-0.009072322398424149,0.0
mechanism_targeted_4bit_seed42_v1,mlx-community/Qwen2.5-1.5B-Instruct-4bit,gov_report,gov_report:3,42,cbda0763d81c77dc16cd819183d4ef66a431cae7d0d8f50510af026d1c16d64d,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,0,16,16,v_ridge_leverage,True,35654,911,4.616108420256612,3.3428492573537802,1.273259162902832,4.275138049777893,3.044073477586826,1.231064572191067,0.37335381532708806,0.38191928528249264,0.18437924797985236,0.6062088974676152,,0.99909141340766,0.028896103896103902,0.0,gov_report::gov_report:3,1.273259162902832,0.0
mechanism_targeted_4bit_seed42_v1,mlx-community/Qwen2.5-1.5B-Instruct-4bit,gov_report,gov_report:3,42,cbda0763d81c77dc16cd819183d4ef66a431cae7d0d8f50510af026d1c16d64d,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,0,16,16,attention_weighted_v_ridge_leverage,True,35654,911,0.2001082328596091,0.023268568281171298,0.1768396645784378,0.11606849500831336,0.006124884450321326,0.10994361055799204,0.27010649877289933,0.23663286616404852,0.18437924797985236,0.6062088974676152,,0.9995803119707556,0.015584415584415577,0.0,gov_report::gov_report:3,0.1768396645784378,0.0
mechanism_targeted_4bit_seed42_v1,mlx-community/Qwen2.5-1.5B-Instruct-4bit,gov_report,gov_report:3,42,cbda0763d81c77dc16cd819183d4ef66a431cae7d0d8f50510af026d1c16d64d,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,0,48,48,snapkv,True,553,943,0.027972517726766455,9.59956628321379e-06,0.02796291816048324,0.030155307921575787,2.2326533104779203e-05,0.03013298138847101,0.45040885359048843,0.13780522346496582,0.20481430969985268,0.6180979239084249,0.6062088974676152,0.592116312153455,0.5160714285714286,0.07272727272727272,gov_report::gov_report:3,0.02796291816048324,0.0
mechanism_targeted_4bit_seed42_v1,mlx-community/Qwen2.5-1.5B-Instruct-4bit,gov_report,gov_report:3,42,cbda0763d81c77dc16cd819183d4ef66a431cae7d0d8f50510af026d1c16d64d,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,0,48,48,v_ridge_leverage,True,553,943,0.008281856035637247,0.0012764117734604952,0.007005444262176752,0.006160160288848747,0.000455197062665618,0.005704963226183128,0.3778911766906579,0.39770105356971425,0.20481430969985268,0.6180979239084249,0.6062088974676152,0.9964455736918223,0.07159090909090908,0.00909090909090909,gov_report::gov_report:3,0.007005444262176752,0.0
mechanism_targeted_4bit_seed42_v1,mlx-community/Qwen2.5-1.5B-Instruct-4bit,gov_report,gov_report:3,42,cbda0763d81c77dc16cd819183d4ef66a431cae7d0d8f50510af026d1c16d64d,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,0,48,48,attention_weighted_v_ridge_leverage,True,553,943,0.016462283400642264,0.0011210704276436445,0.015341212972998619,0.013874898559039719,0.0006989111567898953,0.013175987402249824,0.28914562861124676,0.16807790473103523,0.20481430969985268,0.6180979239084249,0.6062088974676152,0.9973114647958,0.04090909090909091,0.005032467532467532,gov_report::gov_report:3,0.015341212972998619,0.0
mechanism_targeted_4bit_seed42_v1,mlx-community/Qwen2.5-1.5B-Instruct-4bit,gov_report,gov_report:3,42,cbda0763d81c77dc16cd819183d4ef66a431cae7d0d8f50510af026d1c16d64d,1d64abc8839e31ee1a0615e19a3b3b1809ca5618,16,32,48,snapkv,True,553,943,-0.001189941581515086,9.59956628321379e-06,-0.0011995411477982998,0.0006272648496201378,2.2326533104779203e-05,0.0006049383165153586,0.22143857181072235,0.13780522346496582,0.20999351398124108,0.6032482131871972,,0.7772073573137882,0.28603896103896104,0.0,gov_report::gov_report:3,-0.0011995411477982998,0.0
