sample_id,task,split,anchor,layer,boundary_layer,candidate_id,candidate_source,mask_hash,candidate_seed,history_id,history_length,state_hash,state_norm,action_u_norm,action_r_norm,reference_action_logit_norm,state_action_logit_norm,nonlinear_action_logit_norm,reference_linear_gradient_norm,state_gradient_norm,state_fisher_energy,controlled_history_kl,physical_history_kl,controlled_exact_kl,state_operating_point_output_max_error,h0_full_action_score_absolute_error,adjacent_method,reference_jvp_method,state_jvp_method,probability_total_variation,reference_entropy,state_entropy,entropy_delta,probability_l2,gradient_reference_vs_state_cosine,gradient_reference_vs_state_relative_l2,gradient_reference_vs_state_symmetric_norm_ratio,gradient_reference_vs_state_maximum_absolute_error,gradient_reference_vs_state_predicted_norm,gradient_reference_vs_state_truth_norm,gradient_reference_vs_state_error_norm,gradient_reference_vs_state_finite,gradient_reference_vs_state_low_norm,state_local_readout_cosine,state_local_readout_relative_l2,state_local_readout_symmetric_norm_ratio,state_local_readout_maximum_absolute_error,state_local_readout_predicted_norm,state_local_readout_truth_norm,state_local_readout_error_norm,state_local_readout_finite,state_local_readout_low_norm,jacobian_reference_vs_state_cosine,jacobian_reference_vs_state_relative_l2,jacobian_reference_vs_state_symmetric_norm_ratio,jacobian_reference_vs_state_maximum_absolute_error,jacobian_reference_vs_state_predicted_norm,jacobian_reference_vs_state_truth_norm,jacobian_reference_vs_state_error_norm,jacobian_reference_vs_state_finite,jacobian_reference_vs_state_low_norm,reference_action_fisher_energy,state_action_fisher_energy,fisher_vector_drift_norm,jacobian_fisher_weighted_discrepancy_reference,jacobian_fisher_weighted_discrepancy_state,score_reference_action_fisher,score_p1_reference_state_fisher,score_gradient_updated_only,score_jacobian_updated_only,score_fisher_updated_only,score_gradient_jacobian_updated,score_gradient_fisher_updated,score_jacobian_fisher_updated,score_full_state_local,score_nonlinear_direction_quadratic
gov_report:84,gov_report,evaluation,64,14,15,selector_05_old_stale_core,old_stale_core,bd38f436becc07317aeec29bee1c6336ff5d098170ecffb2e258bdfea4508a0d,17743776115214276571,H2,32,a50ea9fa37c931758d6b620b2662ca10d6fbc184d6a7aebc5516c93cdf6d1ba3,23.857700878303344,10.823646246804454,13.595092900621891,105.2471608026365,160.4964902369536,328.93036243470686,1.0909667047000996e-05,2.3732286319445196e-05,1.030857432163271e-05,1.364422357545153e-05,0.0001537632900470928,2.1729624593747052e-05,0.0,2.9910795533988935e-06,mx.vjp_of_vjp,mx.vjp_of_vjp,mx.vjp_of_vjp,1.9931297106873466e-05,9.514242811913348e-05,0.0003526351162930184,0.00025749268817388496,2.3732286319445196e-05,0.9401887514817513,0.5889967596269621,0.6298528799226417,9.935234618791237e-06,1.0909667047000996e-05,2.3732286319445196e-05,1.3978239740692502e-05,True,False,0.6828619122727656,0.7561059999259673,0.6558548610924916,3.093846559524536,160.4964902369536,328.93036243470686,248.70622059470486,True,False,0.32430849336666007,1.0023392786580307,0.7920953926154717,2.2157087475061417,105.2471608026365,160.4964902369536,160.87193625125374,True,False,1.5870949076096188e-07,1.2939898737574497e-06,2.4338838390080625e-06,0.0007660305891185481,0.001300135911728922,1.5870949076096188e-07,2.6649018247034477e-07,2.620608032979961e-06,-6.376348553500617e-07,6.542227897926743e-07,2.250370982551654e-06,3.0083406403022905e-06,2.617832062581397e-07,3.1497890441598554e-06,2.929872551004311e-06
gov_report:84,gov_report,evaluation,64,14,15,selector_05_old_stale_core,old_stale_core,bd38f436becc07317aeec29bee1c6336ff5d098170ecffb2e258bdfea4508a0d,17743776115214276571,H1,8,bc098ca9a7e8511f779532537897265fc6d52dea29f5781da4e8d65f2bff7dca,22.424880373439706,10.823646246804454,13.595092900621891,105.2471608026365,170.31986527631642,359.55508921700186,8.465959169367422e-06,1.7527744290979316e-05,6.11690941899058e-06,9.499606675452063e-06,6.670977129018942e-05,1.7339325490474327e-05,0.0,1.352318705752062e-06,mx.vjp_of_vjp,mx.vjp_of_vjp,mx.vjp_of_vjp,1.4707651874140403e-05,9.514242811913348e-05,0.0002881755186610359,0.0001930330905419024,1.7527744290979316e-05,0.937173238904226,0.5726924221604055,0.6513853774074325,7.173451525772192e-06,8.465959169367422e-06,1.7527744290979316e-05,1.0038006333009164e-05,True,False,0.7039453650494298,0.7466428993754552,0.642868147784721,3.2597609758377075,170.31986527631642,359.55508921700186,268.45925429818277,True,False,0.3404012469763884,0.9803845079278448,0.7638588861679122,2.397681251168251,105.2471608026365,170.31986527631642,166.9789573092583,True,False,1.5870949076096188e-07,1.2415259511890812e-06,1.6044098748840551e-06,0.0009195384839744386,0.001471390664084986,1.5870949076096188e-07,2.4847344445214815e-07,1.9963442958435136e-06,-7.881818325643594e-07,5.387581771319513e-07,7.678968456379705e-07,2.2866290285233165e-06,-4.505048168930593e-08,1.511028196513024e-06,3.041639692947698e-06
gov_report:84,gov_report,evaluation,48,14,15,selector_07_random_reference,random_reference,6ed347c930c943268e891d3a8722b46a0957049fa8daf45acad2464fecfbab5e,1532748431032598259,H2,32,c975e32bbbbe2bb89471a3b46b07a1a02b54f0890c3c3c52f91a73e72a212d3a,23.657065516340047,13.112304658197036,18.726212140155567,120.73057773442221,188.6538301886359,317.33317264052187,0.0014850649657803673,0.0017270290519955948,0.0016579026127365628,0.0012524720061175393,0.003739197489571057,0.000522050384310714,0.0,0.000266376256569048,mx.vjp_of_vjp,mx.vjp_of_vjp,mx.vjp_of_vjp,0.0017296238482881238,0.009350206298894305,0.021700955429727244,0.01235074913083294,0.0017270290519955948,0.9834285106227076,0.21938255179157515,0.9246709203167215,0.00025637560103510025,0.0014850649657803673,0.0017270290519955948,0.00037888004044497853,True,False,0.7182149065027918,0.7067342526730579,0.745686466781967,2.535273253917694,188.6538301886359,317.33317264052187,224.27022261446967,True,False,0.0017215556725231414,1.186314938191432,0.7804567692658068,2.8078993558883667,120.73057773442221,188.6538301886359,223.80285689980852,True,False,9.294648969047289e-05,0.0010214781660008408,0.0027716428832140452,0.04209068306245203,0.0673911944338752,9.294648969047289e-05,0.0006607727915412551,0.0009087150655987795,-0.0007381062254869315,0.0009770045055709174,-0.0007034398667288588,0.0012249467796284419,-0.00020809612563664785,-0.00017342976687857508,-0.00036542250794733134
gov_report:84,gov_report,evaluation,48,14,15,selector_07_random_reference,random_reference,6ed347c930c943268e891d3a8722b46a0957049fa8daf45acad2464fecfbab5e,1532748431032598259,H1,8,b6e2fca832304077e3d02a9086bd2abf696e308bf064f4a4b9f627ba043d7543,22.76792972229665,13.112304658197036,18.726212140155567,120.73057773442221,190.29168667502108,317.55471099743113,0.0014206475921841254,0.0020322694675679195,0.0015254426516175309,0.0014691694773833154,0.004706350363472418,0.0005519668994705695,0.0,0.00041094892321114535,mx.vjp_of_vjp,mx.vjp_of_vjp,mx.vjp_of_vjp,0.0020150671349806588,0.009350206298894305,0.024103233675344067,0.014753027376449762,0.0020322694675679195,0.9788822356079446,0.3465523152670563,0.82286806639146,0.0005639642985447051,0.0014206475921841254,0.0020322694675679195,0.0007042876892322103,True,False,0.7187781372257758,0.7054411413273148,0.7494064644237343,2.543925940990448,190.29168667502108,317.55471099743113,224.01615775989345,True,False,-0.009108064033716733,1.189152698678316,0.7763468506903235,2.906097173690796,120.73057773442221,190.29168667502108,226.28587274564987,True,False,9.294648969047289e-05,0.0010268923822333155,0.002873773534365721,0.04116868067812557,0.07022432193386728,9.294648969047289e-05,0.0006486146837878449,0.0011135427926001978,-0.0006690961272540495,0.0010504633843819154,-0.0008806865878295151,0.0015153914931942682,-0.00010641197294520687,-0.00031800243352067244,-0.000517653770077772
gov_report:84,gov_report,evaluation,64,14,15,selector_05_old_stale_core,old_stale_core,bd38f436becc07317aeec29bee1c6336ff5d098170ecffb2e258bdfea4508a0d,17743776115214276571,H3,32,61004284f1609a9159e2b2cff87791dde0586ec667371064e5176d154d537aea,21.873714845990072,10.823646246804454,13.595092900621891,105.2471608026365,181.74638699002534,406.36427983589016,7.469572325988065e-06,1.9711542532431576e-05,4.380405053779006e-06,1.0876496710663715e-05,9.06974692592785e-06,2.0204656467586652e-05,0.0,1.1960044729005504e-06,mx.vjp_of_vjp,mx.vjp_of_vjp,mx.vjp_of_vjp,1.6933477414571996e-05,9.514242811913348e-05,0.00031423437734244097,0.0002190919492233075,1.9711542532431576e-05,0.947471694309695,0.6523197361102399,0.5496148605305853,1.0045820896782497e-05,7.469572325988065e-06,1.9711542532431576e-05,1.2858228223081534e-05,True,False,0.7266511254672627,0.7416489613544708,0.6180686637463199,3.4071394205093384,181.74638699002534,406.36427983589016,301.37964607184546,True,False,0.33061290858004283,0.9759277639717859,0.733446181017785,2.811748757958412,105.2471608026365,181.74638699002534,177.37134506512632,True,False,1.5870949076096188e-07,1.971884436201194e-06,5.683347701344935e-06,0.0012524241091727566,0.0023556403963937247,1.5870949076096188e-07,3.486003623012875e-07,2.1607819590380348e-06,-8.628282893778153e-07,6.799228213003438e-07,-2.345129139221973e-06,2.492104418037091e-06,4.450058677045694e-07,-1.0372949821395885e-06,3.646621379004119e-06
gov_report:84,gov_report,evaluation,64,14,15,selector_07_random_reference,random_reference,9e446dd6225d9d163173fdff79adf47bf73f8fe74f4ff8bfbbadcfaf0845fac5,18253220019189302757,H2,32,a50ea9fa37c931758d6b620b2662ca10d6fbc184d6a7aebc5516c93cdf6d1ba3,23.857700878303344,10.981660383787569,13.3804531835608,99.27701811492572,168.9578014682805,332.8448571865256,1.0909667047000996e-05,2.3732286319445196e-05,1.030857432163271e-05,1.364422357545153e-05,0.0001537632900470928,1.8196849822617784e-05,0.0,1.4305277839507186e-08,mx.vjp_of_vjp,mx.vjp_of_vjp,mx.vjp_of_vjp,1.9931297106873466e-05,9.514242811913348e-05,0.0003526351162930184,0.00025749268817388496,2.3732286319445196e-05,0.9401887514817513,0.5889967596269621,0.6298528799226417,9.935234618791237e-06,1.0909667047000996e-05,2.3732286319445196e-05,1.3978239740692502e-05,True,False,0.7481859042057803,0.7057557049858155,0.6734033730359642,2.9438972771167755,168.9578014682805,332.8448571865256,234.90715683457947,True,False,0.38084711151620565,0.947468155538528,0.7402246902112578,2.172498494386673,99.27701811492572,168.9578014682805,160.08213652099653,True,False,1.8975616544386762e-07,1.2469142403933327e-06,2.31999941528109e-06,0.000748368908384741,0.0012775268230049374,1.8975616544386762e-07,-7.99422288601501e-07,-8.126219721095415e-07,-1.497829455330742e-06,-5.922426610287166e-07,-6.130699908260546e-07,-6.054423445367572e-07,-7.093085769003269e-07,1.7545088760436043e-07,1.0938908662512464e-06
gov_report:84,gov_report,evaluation,64,14,15,selector_03_v_ridge,v_ridge,f655e26dfc7cd5ecbcc34d0c38801cd30f52c0d4407635e5532c22f80dbc03cf,1944744635256368843,H2,32,a50ea9fa37c931758d6b620b2662ca10d6fbc184d6a7aebc5516c93cdf6d1ba3,23.857700878303344,11.099685584347641,13.41593535394501,98.76286201181681,165.38444190995247,333.26742589836925,1.0909667047000996e-05,2.3732286319445196e-05,1.030857432163271e-05,1.364422357545153e-05,0.0001537632900470928,1.8101019196215596e-05,0.0,2.0999635566836497e-07,mx.vjp_of_vjp,mx.vjp_of_vjp,mx.vjp_of_vjp,1.9931297106873466e-05,9.514242811913348e-05,0.0003526351162930184,0.00025749268817388496,2.3732286319445196e-05,0.9401887514817513,0.5889967596269621,0.6298528799226417,9.935234618791237e-06,1.0909667047000996e-05,2.3732286319445196e-05,1.3978239740692502e-05,True,False,0.7518199647595487,0.7071647675883587,0.6633262706378755,2.9601355493068695,165.38444190995247,333.26742589836925,235.67498178019085,True,False,0.4126662444199697,0.9293808317965441,0.7477862582392039,2.1027615070343018,98.76286201181681,165.38444190995247,153.70513018847885,True,False,2.2150707192071888e-07,1.2269911649096405e-06,2.3569294970420526e-06,0.0007177460062725475,0.0012483771713894137,2.2150707192071888e-07,-9.054522154578872e-07,-1.0299244777449435e-06,-1.4785518300577961e-06,-6.667480105609573e-07,-7.702318013382444e-07,-7.912202728480136e-07,-6.968093124671977e-07,1.151071625235391e-08,1.2301449059599221e-06
gov_report:84,gov_report,evaluation,64,14,15,selector_07_random_reference,random_reference,9e446dd6225d9d163173fdff79adf47bf73f8fe74f4ff8bfbbadcfaf0845fac5,18253220019189302757,H1,8,bc098ca9a7e8511f779532537897265fc6d52dea29f5781da4e8d65f2bff7dca,22.424880373439706,10.981660383787569,13.3804531835608,99.27701811492572,180.56258605911123,375.4580139793805,8.465959169367422e-06,1.7527744290979316e-05,6.11690941899058e-06,9.499606675452063e-06,6.670977129018942e-05,1.542384367891478e-05,0.0,2.940907291097595e-07,mx.vjp_of_vjp,mx.vjp_of_vjp,mx.vjp_of_vjp,1.4707651874140403e-05,9.514242811913348e-05,0.0002881755186610359,0.0001930330905419024,1.7527744290979316e-05,0.937173238904226,0.5726924221604055,0.6513853774074325,7.173451525772192e-06,8.465959169367422e-06,1.7527744290979316e-05,1.0038006333009164e-05,True,False,0.7578422695400323,0.7087771118030417,0.6494816416751876,3.212950214743614,180.56258605911123,375.4580139793805,266.11604675161135,True,False,0.38704772460464504,0.9363167452780929,0.7095280055726757,2.3625743687152863,99.27701811492572,180.56258605911123,169.06377289786258,True,False,1.8975616544386762e-07,1.3944770176950487e-06,3.1788814889494044e-06,0.0008578128707076101,0.0013828453718577995,1.8975616544386762e-07,-5.643698454383992e-07,-5.542838906965815e-07,-1.245148950012446e-06,-4.086555246163245e-07,-9.457112241194124e-07,-3.985695698745068e-07,-4.037722895589255e-07,-1.043345636658919e-07,2.4252008693146386e-06
gov_report:84,gov_report,evaluation,64,14,15,selector_03_v_ridge,v_ridge,f655e26dfc7cd5ecbcc34d0c38801cd30f52c0d4407635e5532c22f80dbc03cf,1944744635256368843,H1,8,bc098ca9a7e8511f779532537897265fc6d52dea29f5781da4e8d65f2bff7dca,22.424880373439706,11.099685584347641,13.41593535394501,98.76286201181681,178.41324274909147,377.3093403041013,8.465959169367422e-06,1.7527744290979316e-05,6.11690941899058e-06,9.499606675452063e-06,6.670977129018942e-05,1.4306651786289019e-05,0.0,7.484166416765841e-07,mx.vjp_of_vjp,mx.vjp_of_vjp,mx.vjp_of_vjp,1.4707651874140403e-05,9.514242811913348e-05,0.0002881755186610359,0.0001930330905419024,1.7527744290979316e-05,0.937173238904226,0.5726924221604055,0.6513853774074325,7.173451525772192e-06,8.465959169367422e-06,1.7527744290979316e-05,1.0038006333009164e-05,True,False,0.7609411339166529,0.7099022764731231,0.6420946284704578,3.1818792819976807,178.41324274909147,377.3093403041013,267.8527596164538,True,False,0.41568598603603074,0.9198994864920641,0.7126361927700046,2.2938613891601562,98.76286201181681,178.41324274909147,164.12225038827322,True,False,2.2150707192071888e-07,1.4686697580452316e-06,3.7841138737701094e-06,0.0008421681769583162,0.0013855291256725719,2.2150707192071888e-07,-6.342791317586595e-07,-6.98140498333232e-07,-1.3674152818039413e-06,-4.557440936564881e-07,-1.4252393381901698e-06,-5.196054602310606e-07,-4.6908551336963666e-07,-5.269095697558652e-07,2.231493063438749e-06
gov_report:85,gov_report,evaluation,64,14,15,selector_03_v_ridge,v_ridge,8158c30a14ab8995a3783ab711369d957bda92af4004717a2ec1245fde59ddc5,15151638273009533011,H1,8,d7505caccb30ad0bdf822db77ed4a02b10811db5fcb1e20afa4343cfb63cd909,20.55227695867521,13.633697040250578,14.2322485063068,62.47787734739675,69.8829098184739,94.4776477544136,0.06814957927636527,0.07651508312405152,0.051874452813886716,0.03546722103843031,0.7914304130361298,0.025938790238025672,0.0,0.0014032933685755975,mx.vjp_of_vjp,mx.vjp_of_vjp,mx.vjp_of_vjp,0.06556604877353285,0.8088161096783577,0.7639065547498849,-0.04490955492847282,0.07651508312405152,0.5900672750218567,0.8614997077199777,0.9421731353816636,0.05516899956884669,0.06814957927636527,0.07651508312405152,0.06591772174754018,True,False,0.7769355564597814,0.6306816687961596,0.8503610702036413,0.9607607126235962,69.8829098184739,94.4776477544136,59.58532054968931,True,False,0.14521940367468833,1.2408216958597247,0.9440541822874068,1.0035391449928284,62.47787734739675,69.8829098184739,86.712230672571,True,False,0.0028341425578377356,0.000567497840057961,0.050436182301412724,0.0834030731294985,0.08872684407541825,0.0028341425578377356,-0.0036579900201901437,-0.007393008058983071,-0.0016649215808128895,-0.0033739364410008735,0.0012473116173047924,-0.007108954479793801,-0.0014813840088555438,0.0014308491892621382,-0.009430154623763795
gov_report:84,gov_report,evaluation,64,14,15,selector_03_v_ridge,v_ridge,f655e26dfc7cd5ecbcc34d0c38801cd30f52c0d4407635e5532c22f80dbc03cf,1944744635256368843,H3,32,61004284f1609a9159e2b2cff87791dde0586ec667371064e5176d154d537aea,21.873714845990072,11.099685584347641,13.41593535394501,98.76286201181681,193.7570380682864,433.9984553295887,7.469572325988065e-06,1.9711542532431576e-05,4.380405053779006e-06,1.0876496710663715e-05,9.06974692592785e-06,1.8069267716827788e-05,0.0,2.3870577831613774e-06,mx.vjp_of_vjp,mx.vjp_of_vjp,mx.vjp_of_vjp,1.6933477414571996e-05,9.514242811913348e-05,0.00031423437734244097,0.0002190919492233075,1.9711542532431576e-05,0.947471694309695,0.6523197361102399,0.5496148605305853,1.0045820896782497e-05,7.469572325988065e-06,1.9711542532431576e-05,1.2858228223081534e-05,True,False,0.7845627574584477,0.7062463920229873,0.6173009718147765,3.5154584646224976,193.7570380682864,433.9984553295887,306.5098432200717,True,False,0.3942409673174301,0.9262346829981847,0.6752556799367957,2.7735939025878906,98.76286201181681,193.7570380682864,179.46448873384645,True,False,2.2150707192071888e-07,2.699824494241275e-06,7.800601636423352e-06,0.0011540035133570316,0.0022120360715063587,2.2150707192071888e-07,-3.2222572382912777e-07,-6.738915856681623e-07,-1.0885714225681469e-06,-8.453790222254367e-08,-4.182056647769151e-06,-4.362037640615783e-07,9.279345139603454e-07,-2.1655507112406587e-06,3.8523134278384974e-06
gov_report:84,gov_report,evaluation,64,14,15,selector_07_random_reference,random_reference,9e446dd6225d9d163173fdff79adf47bf73f8fe74f4ff8bfbbadcfaf0845fac5,18253220019189302757,H3,32,61004284f1609a9159e2b2cff87791dde0586ec667371064e5176d154d537aea,21.873714845990072,10.981660383787569,13.3804531835608,99.27701811492572,192.62612649875612,426.33692099791784,7.469572325988065e-06,1.9711542532431576e-05,4.380405053779006e-06,1.0876496710663715e-05,9.06974692592785e-06,1.9348863098606313e-05,0.0,1.9863711229270905e-06,mx.vjp_of_vjp,mx.vjp_of_vjp,mx.vjp_of_vjp,1.6933477414571996e-05,9.514242811913348e-05,0.00031423437734244097,0.0002190919492233075,1.9711542532431576e-05,0.947471694309695,0.6523197361102399,0.5496148605305853,1.0045820896782497e-05,7.469572325988065e-06,1.9711542532431576e-05,1.2858228223081534e-05,True,False,0.7845759931941453,0.7036826559826667,0.622415594203275,3.4488539695739746,192.62612649875612,426.33692099791784,300.00589691128715,True,False,0.36763878874086575,0.9416322427020141,0.680205197832408,2.8325829803943634,99.27701811492572,192.62612649875612,181.3829714980256,True,False,1.8975616544386762e-07,2.4425346382678077e-06,6.9554888104838206e-06,0.0011638314785977553,0.0021391897896741317,1.8975616544386762e-07,-2.995779900989657e-07,-5.592855051232105e-07,-1.0033128083558903e-06,-9.478530840103875e-08,-3.5711996913681146e-06,-3.5449282342528356e-07,7.712719255290016e-07,-1.7966149574832228e-06,3.725777759590229e-06
gov_report:84,gov_report,evaluation,64,14,15,selector_06_fresh_core,fresh_core,ad1d1b20ac960479fac99f430e4bb50b1bc485aa604ac4da53bb74de4b8eb71b,15589411388672221282,H1,8,bc098ca9a7e8511f779532537897265fc6d52dea29f5781da4e8d65f2bff7dca,22.424880373439706,11.146755555799395,13.225219465265265,97.28184856638737,179.16983691752773,365.90042711238743,8.465959169367422e-06,1.7527744290979316e-05,6.11690941899058e-06,9.499606675452063e-06,6.670977129018942e-05,1.470722848793291e-05,0.0,2.5040107991598727e-07,mx.vjp_of_vjp,mx.vjp_of_vjp,mx.vjp_of_vjp,1.4707651874140403e-05,9.514242811913348e-05,0.0002881755186610359,0.0001930330905419024,1.7527744290979316e-05,0.937173238904226,0.5726924221604055,0.6513853774074325,7.173451525772192e-06,8.465959169367422e-06,1.7527744290979316e-05,1.0038006333009164e-05,True,False,0.7914881805490653,0.6816463200356324,0.6574192310285132,2.9748730659484863,179.16983691752773,365.90042711238743,249.41467964062505,True,False,0.41578130074834957,0.9183136930937108,0.7037891514106726,2.3507370352745056,97.28184856638737,179.16983691752773,164.53411463073277,True,False,2.140579028915473e-07,1.2344824159994977e-06,2.208030540437648e-06,0.0008083807458430375,0.0013983081160833211,2.140579028915473e-07,-2.7427176414700244e-07,4.1883286661055254e-07,-9.085294062074793e-07,-1.0556937515867486e-07,-3.1107662923363525e-07,5.875352555988801e-07,-1.329937941663094e-07,4.6445898280753456e-07,2.0910637316423737e-06
gov_report:85,gov_report,evaluation,64,14,15,selector_03_v_ridge,v_ridge,8158c30a14ab8995a3783ab711369d957bda92af4004717a2ec1245fde59ddc5,15151638273009533011,H2,32,edf5edcdc6fe291918d49dd835cfca5b2e053d91c3b751e81f04ce7bec8fd19f,20.978542994280218,13.633697040250578,14.2322485063068,62.47787734739675,70.23253655148764,107.43679706939626,0.07291172912382385,0.08724274635000104,0.05761355309370909,0.03880249774424638,0.7533722547637419,0.029409130770576733,0.0,0.0009099492469665745,mx.vjp_of_vjp,mx.vjp_of_vjp,mx.vjp_of_vjp,0.07376922762325647,0.8088161096783577,0.7674950880635205,-0.041321021614837194,0.08724274635000104,0.6092563536378507,0.8246810404839087,0.9105175351248963,0.0599585813607708,0.07291172912382385,0.08724274635000104,0.07194743883459258,True,False,0.7921820165170521,0.6257971556706561,0.7905982998883974,1.1669616103172302,70.23253655148764,107.43679706939626,67.23364202039366,True,False,0.10659933078844165,1.2655846947493261,0.9415670633805772,1.0307787656784058,62.47787734739675,70.23253655148764,88.88522333298538,True,False,0.0028341425578377356,0.000577878424623633,0.045835816194927104,0.07893679848522728,0.08358987780978472,0.0028341425578377356,-0.004631200136267254,-0.008805913517466466,0.0007060501746149821,-0.0043116026036926405,0.0017308507048103862,-0.008486315984891853,0.0008993927806757571,0.001924193310871161,-0.00862101824411295
gov_report:84,gov_report,evaluation,64,14,15,selector_06_fresh_core,fresh_core,ad1d1b20ac960479fac99f430e4bb50b1bc485aa604ac4da53bb74de4b8eb71b,15589411388672221282,H2,32,a50ea9fa37c931758d6b620b2662ca10d6fbc184d6a7aebc5516c93cdf6d1ba3,23.857700878303344,11.146755555799395,13.225219465265265,97.28184856638737,166.70866832446748,327.5492006973259,1.0909667047000996e-05,2.3732286319445196e-05,1.030857432163271e-05,1.364422357545153e-05,0.0001537632900470928,1.89511712704557e-05,0.0,7.395008129938145e-07,mx.vjp_of_vjp,mx.vjp_of_vjp,mx.vjp_of_vjp,1.9931297106873466e-05,9.514242811913348e-05,0.0003526351162930184,0.00025749268817388496,2.3732286319445196e-05,0.9401887514817513,0.5889967596269621,0.6298528799226417,9.935234618791237e-06,1.0909667047000996e-05,2.3732286319445196e-05,1.3978239740692502e-05,True,False,0.792419704844882,0.6726230395352233,0.6745817467890098,2.7801621854305267,166.70866832446748,327.5492006973259,220.31713897036823,True,False,0.4119097339755296,0.9272479191053947,0.737010175305713,2.175932824611664,97.28184856638737,166.70866832446748,154.5802658006939,True,False,2.140579028915473e-07,1.1268889367394514e-06,1.3123632023634979e-06,0.0007035479137845285,0.0012867091762774191,2.140579028915473e-07,-4.299776186651758e-07,4.874380442963609e-07,-1.0074163678975661e-06,-2.0608725860738908e-07,2.0212179090121028e-07,7.113284043541476e-07,-2.5597944291341464e-07,9.535587158853617e-07,1.7275453236592086e-06
