sample_id,task,anchor,horizon_offset,attention_mean_w1_shared,attention_temporal_volatility_w4_shared,baseline_tail,primary_tail,exact_kl_reduction,tail_category,large_loss_transition
synthetic_niah_42,niah_single_1,16,14,0.016724810004234314,0.025661736726760864,False,False,-0.00893692672252655,non_tail,unchanged
synthetic_niah_44,niah_single_1,48,13,0.02720298431813717,0.03442908450961113,False,False,-0.007226100191473961,non_tail,unchanged
gov_report:43,gov_report,48,6,0.00208317581564188,0.009274776093661785,False,False,-0.007191600278019905,non_tail,unchanged
synthetic_niah_44,niah_single_1,32,12,0.013506959192454815,0.020179487764835358,False,False,-0.006672528572380543,non_tail,unchanged
gov_report:42,gov_report,32,3,0.023295562714338303,0.02950921468436718,False,False,-0.006213651970028877,non_tail,unchanged
gov_report:44,gov_report,32,9,0.17651472985744476,0.1825636774301529,False,False,-0.00604894757270813,non_tail,unchanged
synthetic_niah_43,niah_single_1,48,12,0.007413551211357117,0.013460461981594563,False,False,-0.006046910770237446,non_tail,unchanged
synthetic_niah_42,niah_single_1,48,10,0.0532139353454113,0.05895141139626503,False,False,-0.005737476050853729,non_tail,unchanged
gov_report:43,gov_report,32,3,0.07440832257270813,0.07958163321018219,False,False,-0.00517331063747406,non_tail,unchanged
synthetic_niah_44,niah_single_1,32,11,0.06365317851305008,0.06879044324159622,False,False,-0.005137264728546143,non_tail,unchanged
gov_report:44,gov_report,32,2,0.005809037946164608,0.010691048577427864,False,False,-0.004882010631263256,non_tail,unchanged
gov_report:44,gov_report,48,14,0.003318601520732045,0.008052542805671692,False,False,-0.004733941284939647,non_tail,unchanged
synthetic_niah_44,niah_single_1,32,1,0.007315438706427813,0.011987368576228619,False,False,-0.004671929869800806,non_tail,unchanged
synthetic_niah_42,niah_single_1,32,1,0.008396935649216175,0.012635808438062668,False,False,-0.004238872788846493,non_tail,unchanged
synthetic_niah_42,niah_single_1,48,13,0.08500046283006668,0.08908452093601227,False,False,-0.004084058105945587,non_tail,unchanged
synthetic_niah_42,niah_single_1,48,11,0.03006267175078392,0.0340493842959404,False,False,-0.003986712545156479,non_tail,unchanged
synthetic_niah_43,niah_single_1,16,15,0.012491448782384396,0.016470978036522865,False,False,-0.00397952925413847,non_tail,unchanged
synthetic_niah_44,niah_single_1,32,4,0.007734847720712423,0.01171295065432787,False,False,-0.003978102933615446,non_tail,unchanged
gov_report:42,gov_report,16,9,0.010303094983100891,0.014121606945991516,False,False,-0.003818511962890625,non_tail,unchanged
synthetic_niah_42,niah_single_1,32,2,0.015112356282770634,0.018871672451496124,False,False,-0.0037593161687254906,non_tail,unchanged
gov_report:43,gov_report,16,2,0.002641028491780162,0.00638509402051568,False,False,-0.0037440655287355185,non_tail,unchanged
gov_report:43,gov_report,48,15,0.004228249192237854,0.007760094944387674,False,False,-0.0035318457521498203,non_tail,unchanged
gov_report:43,gov_report,48,11,0.0018035356188192964,0.005251279566437006,False,False,-0.0034477439476177096,non_tail,unchanged
synthetic_niah_42,niah_single_1,32,15,0.013360136188566685,0.01677769236266613,False,False,-0.0034175561740994453,non_tail,unchanged
synthetic_niah_42,niah_single_1,32,7,0.018953358754515648,0.022312695160508156,False,False,-0.003359336405992508,non_tail,unchanged
gov_report:44,gov_report,48,12,0.0008324005757458508,0.004017353057861328,False,False,-0.0031849524821154773,non_tail,unchanged
gov_report:43,gov_report,48,2,0.055178675800561905,0.058254633098840714,False,False,-0.0030759572982788086,non_tail,unchanged
synthetic_niah_44,niah_single_1,32,6,0.007441171910613775,0.010038642212748528,False,False,-0.0025974703021347523,non_tail,unchanged
synthetic_niah_42,niah_single_1,32,3,0.006256956607103348,0.008831382729113102,False,False,-0.002574426122009754,non_tail,unchanged
