policy,steps,sequences,mean_exact_kl,median_exact_kl,p95_exact_kl,cvar95_exact_kl,maximum_exact_kl,large_loss_rate,mean_delta_nll,p95_delta_nll,mean_forward_time_s,step_win_rate_vs_baseline,sequence_win_rate_vs_baseline,mean_exact_kl_reduction
attention_head_peak_w4_shared,288,6,0.6658142468211498,0.016934013925492764,4.790847611427299,7.692357095082601,14.81736946105957,0.14930555555555555,0.8032860689636152,4.998406508850166,0.04026235476041705,0.4930555555555556,0.3333333333333333,-0.03351280881997582
attention_mean_w1_shared,288,6,0.6323014380011739,0.01622770819813013,3.77412905693054,7.264655081431071,12.466399192810059,0.13194444444444445,0.7878169475432123,4.920491227507588,0.040349738159722044,0.0,0.0,0.0
attention_temporal_volatility_w4_shared,288,6,0.7548172264220453,0.020813921466469765,5.215159344673157,8.053597513834635,12.94207763671875,0.16319444444444445,0.9155293226615365,5.752954249035967,0.04029823250347295,0.4479166666666667,0.0,-0.12251578842087144
key_diagonal_leverage_shared,288,6,0.6792976090253957,0.08101419359445572,3.677737677097313,4.825842603047689,7.634565353393555,0.21180555555555555,0.8216372258943747,4.51056072115898,0.04014143978819448,0.21875,0.5,-0.04699617102422179
uniform_position_coverage_shared,288,6,1.6502116769189885,0.6185258030891418,6.89014945030212,8.768407122294109,13.421699523925781,0.40625,1.8328610652275867,7.8752863228739445,0.040217787611110674,0.16666666666666666,0.0,-1.0179102389178147
value_adjacent_change_shared,288,6,1.388511103907015,0.3352583646774292,5.975453519821161,8.800803470611573,13.489975929260254,0.3402777777777778,1.589909358930443,8.209972152181306,0.039990033986111104,0.20833333333333334,0.16666666666666666,-0.7562096659058413
value_diagonal_leverage_shared,288,6,0.5926615435543714,0.07164762541651726,3.260761165618896,4.586879793802897,6.22147798538208,0.1736111111111111,0.7481901788351798,4.163936227560043,0.04016247107291642,0.2638888888888889,0.5,0.039639894446802555
